scenario,ensemble,theta_deg,A2460,B2460,G2460,A2536,B2536,G2536,abs_ratio_G2460_over_G2536
lattice_fperp_s,theta_fixed,35.3,-0.06545089703457949,-0.18204876722089644,-0.24749966425547593,-0.08430152273696474,0.11754996162985118,0.03324843889288644,7.443948422746216
lattice_fperp_s,theta_fixed,35.3,-0.05294894205400646,-0.20856319165520268,-0.2615121337092091,-0.07160182087699823,0.14139022222427264,0.0697884013472744,3.7472148474629376
lattice_fperp_s,theta_fixed,35.3,-0.08995576862053183,-0.21886876353401624,-0.3088245321545481,-0.10615094940237504,0.1294772842592307,0.023326334856855646,13.239308020298957
lattice_fperp_s,theta_fixed,35.3,-0.08315871188350304,-0.2338600107071183,-0.31701872259062136,-0.10001757192348269,0.14100660361171727,0.040989031688234576,7.734233026090682
lattice_fperp_s,theta_fixed,35.3,-0.052023214403177774,-0.16495602586771102,-0.2169792402708888,-0.0661033002546575,0.10507734183308826,0.03897404157843076,5.567275845237736
lattice_fperp_s,theta_fixed,35.3,-0.05716835529191622,-0.19367276732565827,-0.2508411226175745,-0.06322995602136533,0.1073867435997695,0.044156787578404175,5.6806922870506495
lattice_fperp_s,theta_fixed,35.3,-0.07762176603753328,-0.1859942205659184,-0.2636159866034517,-0.08079756802185992,0.09705751148205875,0.016259943460198836,16.212601676551465
lattice_fperp_s,theta_fixed,35.3,-0.10935769361625576,-0.24854294280576988,-0.35790063642202563,-0.1360813891608512,0.15504785452517744,0.01896646536432625,18.870181108979626
lattice_fperp_s,theta_fixed,35.3,-0.049675462275055385,-0.1952428003376407,-0.24491826261269606,-0.05844077314844533,0.1151500144251181,0.056709241276672775,4.3188421692646175
lattice_fperp_s,theta_fixed,35.3,-0.05726473374336021,-0.19799657629476386,-0.2552613100381241,-0.08507560478171014,0.14746549502278128,0.06238989024107114,4.091388990296477
lattice_fperp_s,theta_fixed,35.3,-0.06742328450094527,-0.20766810069820832,-0.2750913851991536,-0.08468040811279583,0.13075483627986512,0.04607442816706929,5.970587072760878
lattice_fperp_s,theta_fixed,35.3,-0.08494274688771958,-0.20443853804365755,-0.28938128493137716,-0.10178098199338109,0.12280556152975546,0.021024579536374363,13.763951114015013
lattice_fperp_s,theta_fixed,35.3,-0.07730538090673691,-0.19359692412777302,-0.27090230503450996,-0.08967598169385127,0.1125848105361165,0.022908828842265236,11.825235890484002
lattice_fperp_s,theta_fixed,35.3,-0.07813353526943555,-0.2121560868810631,-0.29028962215049864,-0.08797294460254926,0.11975180916034578,0.03177886455779652,9.13467570946552
lattice_fperp_s,theta_fixed,35.3,-0.057181023616241555,-0.17216611770289267,-0.22934714131913422,-0.08775074808101936,0.13245291526369113,0.04470216718267177,5.130559786551864
lattice_fperp_s,theta_fixed,35.3,-0.04874897986142584,-0.15208221307650455,-0.2008311929379304,-0.07605773867007273,0.1189518590414374,0.04289412037136467,4.682021479848357
lattice_fperp_s,theta_fixed,35.3,-0.049885505830172434,-0.18982137498489918,-0.2397068808150716,-0.07359001285032013,0.14037977647261318,0.06678976362229305,3.588976331323059
lattice_fperp_s,theta_fixed,35.3,-0.07848306919949019,-0.19546476646147432,-0.2739478356609645,-0.11286715725071739,0.14092077611170206,0.028053618860984675,9.765151405901326
lattice_fperp_s,theta_fixed,35.3,-0.05212783455368587,-0.19376558252663362,-0.24589341708031948,-0.06441713977866045,0.12003926421866061,0.055622124440000156,4.420784347163256
lattice_fperp_s,theta_fixed,35.3,-0.07465175226976244,-0.18859388678751782,-0.26324563905728027,-0.09336106059513256,0.11824106009158415,0.024879999496451588,10.580612716444172
lattice_fperp_s,theta_fixed,35.3,-0.11076000950253913,-0.24849456052622346,-0.3592545700287626,-0.14718951979177855,0.16554868057972236,0.018359160787943807,19.568136810734828
lattice_fperp_s,theta_fixed,35.3,-0.07384297661726318,-0.18405642087565985,-0.257899397492923,-0.12322365744712997,0.1539752103150278,0.03075155286789784,8.386548757417364
lattice_fperp_s,theta_fixed,35.3,-0.066704588939981,-0.1709667436053158,-0.23767133254529682,-0.0972863263163426,0.1250036415164639,0.0277173152001213,8.57483240455615
lattice_fperp_s,theta_fixed,35.3,-0.10979255784855901,-0.23291348631009165,-0.3427060441586507,-0.10745426806307877,0.11427739619490224,0.0068231281318234666,50.22711541356666
lattice_fperp_s,theta_fixed,35.3,-0.05705358262031147,-0.22078214524740658,-0.27783572786771804,-0.07840161241548414,0.15209710780961935,0.07369549539413521,3.7700503454357484
lattice_fperp_s,theta_fixed,35.3,-0.05536482413180796,-0.17954476471284997,-0.23490958884465793,-0.07944333787284855,0.12915500414613346,0.04971166627328491,4.725441862142902
lattice_fperp_s,theta_fixed,35.3,-0.0604556253251029,-0.2057042090152226,-0.26615983434032553,-0.08687474729584972,0.1481886521254133,0.06131390482956357,4.340937591239368
lattice_fperp_s,theta_fixed,35.3,-0.09886126490042442,-0.22984362774319889,-0.3287048926436233,-0.11304976242790328,0.13176221653973857,0.018712454111835294,17.566102803999573
lattice_fperp_s,theta_fixed,35.3,-0.05508212885367673,-0.20244475831236824,-0.257526887166045,-0.0639607277494703,0.11784852448494107,0.05388779673547077,4.778946306344941
lattice_fperp_s,theta_fixed,35.3,-0.06718422998597806,-0.22174957836921846,-0.28893380835519655,-0.09244583886279348,0.15296700357863546,0.060521164715841985,4.7740953055314455
lattice_fperp_s,theta_fixed,35.3,-0.06899285016910352,-0.20821776357534977,-0.27721061374445327,-0.10308912663177308,0.15597014806289247,0.05288102143111939,5.242156944822562
lattice_fperp_s,theta_fixed,35.3,-0.07628139023859186,-0.1974745144667383,-0.2737559047053302,-0.09035604158647438,0.11726396775218086,0.026907926165706475,10.173801690233033
lattice_fperp_s,theta_fixed,35.3,-0.09178508378653084,-0.16477329961518133,-0.25655838340171216,-0.13406757833176566,0.12065725141012708,-0.013410326921638585,19.131404096326364
lattice_fperp_s,theta_fixed,35.3,-0.08617947700339094,-0.23812529289407044,-0.3243047698974614,-0.11824906931933234,0.1638001659650093,0.045551096645676956,7.119582046950337
lattice_fperp_s,theta_fixed,35.3,-0.06981877129715151,-0.2149702929491771,-0.2847890642463286,-0.07937295312377819,0.12251625655128937,0.04314330342751117,6.601002742518953
lattice_fperp_s,theta_fixed,35.3,-0.078882474045498,-0.24154052243630475,-0.3204229964818027,-0.08724420737645708,0.13392480188436792,0.046680594507910844,6.864158433704212
lattice_fperp_s,theta_fixed,35.3,-0.09408941968015154,-0.19962333578915242,-0.293712755469304,-0.10209168813562387,0.1085865004697467,0.006494812334122829,45.22267008796829
lattice_fperp_s,theta_fixed,35.3,-0.0645140234229367,-0.153018051931988,-0.2175320753549247,-0.09035641222387304,0.10743912242862774,0.0170827102047547,12.734049383708337
lattice_fperp_s,theta_fixed,35.3,-0.09148897408644469,-0.22644191328151894,-0.3179308873679636,-0.12636323251092704,0.15679193443477712,0.030428701923850082,10.448388109476621
lattice_fperp_s,theta_fixed,35.3,-0.0784955339527764,-0.19826722712592776,-0.2767627610787042,-0.10621191731448351,0.1344912922779105,0.028279374963427,9.786735436572924
lattice_fperp_s,theta_fixed,35.3,-0.08271953831139552,-0.20282608636427737,-0.2855456246756729,-0.11971912008141657,0.14716148386948047,0.027442363788063903,10.405285305629226
lattice_fperp_s,theta_fixed,35.3,-0.052748244873017346,-0.2192031466242142,-0.2719513914972315,-0.06761448817834345,0.14086187613612053,0.07324738795777708,3.712779377934895
lattice_fperp_s,theta_fixed,35.3,-0.04415059515245356,-0.15073480252717464,-0.1948853976796282,-0.06373071347556054,0.10907888442884171,0.04534817095328117,4.297536010446906
lattice_fperp_s,theta_fixed,35.3,-0.0785870505607652,-0.20174709823175524,-0.28033414879252044,-0.10614020452265621,0.1366001450532872,0.030459940530630975,9.203371507262537
lattice_fperp_s,theta_fixed,35.3,-0.07328888034701116,-0.22498892798201234,-0.2982778083290235,-0.07428927486583642,0.11433102889554607,0.04004175402970965,7.449169387227925
lattice_fperp_s,theta_fixed,35.3,-0.0766955412327753,-0.21337388243254587,-0.2900694236653212,-0.08555859330990888,0.11933001951029809,0.03377142620038921,8.589196735255976
lattice_fperp_s,theta_fixed,35.3,-0.08019331674678298,-0.2136900079877577,-0.2938833247345407,-0.10162713685586985,0.1357596353414919,0.034132498485622054,8.61007361820688
lattice_fperp_s,theta_fixed,35.3,-0.0699864403536978,-0.19723497125741243,-0.26722141161111024,-0.09701656317202437,0.13706634587750702,0.04004978270548265,6.672231247200468
lattice_fperp_s,theta_fixed,35.3,-0.10006349043891158,-0.2366748548486131,-0.33673834528752467,-0.12300849585091571,0.14585674335852983,0.02284824750761412,14.738038231392034
lattice_fperp_s,theta_fixed,35.3,-0.09902910273978918,-0.23221655459067767,-0.33124565733046685,-0.11519093539092082,0.1354140012836737,0.020223065892752884,16.37959640180828
lattice_fperp_s,theta_fixed,35.3,-0.05896443698914062,-0.22767339922404523,-0.28663783621318584,-0.06031023308090159,0.11674225438281652,0.05643202130191493,5.079347320905892
lattice_fperp_s,theta_fixed,35.3,-0.09737700929665495,-0.24794724418274708,-0.34532425347940204,-0.11935527910858632,0.15235594995927956,0.03300067085069325,10.46415859367743
lattice_fperp_s,theta_fixed,35.3,-0.08486155055693381,-0.210531574335199,-0.2953931248921328,-0.1134788362158712,0.14113544004477258,0.02765660382890138,10.680744704577377
lattice_fperp_s,theta_fixed,35.3,-0.06201693161018153,-0.23351084493147006,-0.2955277765416516,-0.08079398781053687,0.1525073440716526,0.07171335626111572,4.120958660275284
lattice_fperp_s,theta_fixed,35.3,-0.07551125048830845,-0.2202167811864828,-0.2957280316747912,-0.07838936623379497,0.11460691820537386,0.03621755197157889,8.165323595224184
lattice_fperp_s,theta_fixed,35.3,-0.07354168265542445,-0.24178675741183242,-0.31532844006725685,-0.07591231395997843,0.1251198201570652,0.04920750619708676,6.408136978214216
lattice_fperp_s,theta_fixed,35.3,-0.07026636722466675,-0.25227316522616955,-0.32253953245083633,-0.07933832384306105,0.14279779761445308,0.06345947377139202,5.082606477525495
lattice_fperp_s,theta_fixed,35.3,-0.09608364098845126,-0.22938740388447326,-0.32547104487292455,-0.11323522794950713,0.13552412320285956,0.022288895253352425,14.602385680105485
lattice_fperp_s,theta_fixed,35.3,-0.09680610044010932,-0.2175208596602245,-0.3143269601003338,-0.10806175299671955,0.1217264976008652,0.013664744604145643,23.00276874585512
lattice_fperp_s,theta_fixed,35.3,-0.05354099880398668,-0.20701948855933633,-0.260560487363323,-0.06941854525105345,0.13455976006168857,0.06514121481063512,3.999932886127006
lattice_fperp_s,theta_fixed,35.3,-0.1038949680241246,-0.22886287418630963,-0.33275784221043425,-0.1240281801260745,0.1369670614823294,0.0129388813562549,25.717667010647162
lattice_fperp_s,theta_fixed,35.3,-0.04702847666384036,-0.19855228548331916,-0.24558076214715951,-0.07076209082818802,0.14977163431054083,0.07900954348235281,3.1082417556559006
lattice_fperp_s,theta_fixed,35.3,-0.06746238306011033,-0.20897624772592574,-0.2764386307860361,-0.11779519977713213,0.18292698434440327,0.06513178456727114,4.244296891643087
lattice_fperp_s,theta_fixed,35.3,-0.06599131522997373,-0.18223385907336162,-0.24822517430333535,-0.09474680367038373,0.13116615531451298,0.03641935164412925,6.815749405120146
lattice_fperp_s,theta_fixed,35.3,-0.09489160245566516,-0.2202977253509725,-0.31518932780663766,-0.12967895583105113,0.1509269064017649,0.02124795057071377,14.833869589336572
lattice_fperp_s,theta_fixed,35.3,-0.07828883704069929,-0.24227920934361147,-0.32056804638431075,-0.08598136050787426,0.13339377153709936,0.047412411029225096,6.76126860932493
lattice_fperp_s,theta_fixed,35.3,-0.08188536294683804,-0.18199548667711568,-0.26388084962395375,-0.11400178988847091,0.1270225838738915,0.013020793985420595,20.266110493678156
lattice_fperp_s,theta_fixed,35.3,-0.08368098114981563,-0.22784171962473784,-0.31152270077455346,-0.10105490775004004,0.13793638160844035,0.03688147385840031,8.446590338840256
lattice_fperp_s,theta_fixed,35.3,-0.06488899261202775,-0.2030561103919356,-0.26794510300396335,-0.08904089851763278,0.13968491181176795,0.050644013294135176,5.290755719689235
lattice_fperp_s,theta_fixed,35.3,-0.08457654230827351,-0.19375791514201543,-0.27833445745028895,-0.1021259176378534,0.11728985018366408,0.01516393254581068,18.355031362044937
lattice_fperp_s,theta_fixed,35.3,-0.03868498675499668,-0.15499692894198397,-0.19368191569698065,-0.05832118957862895,0.11714451202362179,0.05882332244499284,3.2926041516627604
lattice_fperp_s,theta_fixed,35.3,-0.06628505270231291,-0.1643808017948194,-0.2306658544971323,-0.10094266789787326,0.12549464678153116,0.0245519788836579,9.395000524811723
lattice_fperp_s,theta_fixed,35.3,-0.06103124397897762,-0.21222536678409096,-0.27325661076306856,-0.07353998039811377,0.12819866822647322,0.05465868782835945,4.999326211802883
lattice_fperp_s,theta_fixed,35.3,-0.04101410143530677,-0.16995453054258278,-0.21096863197788954,-0.06651069935227316,0.1381675295984245,0.07165683024615133,2.9441524451079193
lattice_fperp_s,theta_fixed,35.3,-0.08695437443537955,-0.21396738502514248,-0.300921759460522,-0.12092223526304657,0.149168541585475,0.028246306322428416,10.653490620172914
lattice_fperp_s,theta_fixed,35.3,-0.07290351273608169,-0.19488916634399178,-0.2677926790800735,-0.09034845499496598,0.12108069543874825,0.03073224044378227,8.713737599767255
lattice_fperp_s,theta_fixed,35.3,-0.07159639788378107,-0.2031995048166184,-0.27479590270039944,-0.09526814825184124,0.13554831689677696,0.04028016864493572,6.822114006589407
lattice_fperp_s,theta_fixed,35.3,-0.05941097923667474,-0.1827156062444822,-0.24212658548115693,-0.1025812652974109,0.15815827416891895,0.055577008871508043,4.356596196836438
lattice_fperp_s,theta_fixed,35.3,-0.06568327335982747,-0.1978382331060307,-0.26352150646585815,-0.08501580374995675,0.12837191944196902,0.04335611569201227,6.078070008342748
lattice_fperp_s,theta_fixed,35.3,-0.10174989408024401,-0.1917202566602852,-0.2934701507405292,-0.14791737985829786,0.1397230876784424,-0.008194292179855456,35.81397200626862
lattice_fperp_s,theta_fixed,35.3,-0.07170569933691312,-0.2048352314144768,-0.2765409307513899,-0.09786100522998836,0.14014434777388055,0.04228334254389218,6.540186137468363
lattice_fperp_s,theta_fixed,35.3,-0.09403180561023325,-0.19649301768260394,-0.2905248232928372,-0.10357387206317847,0.10850193727537562,0.004928065212197144,58.95312070420202
lattice_fperp_s,theta_fixed,35.3,-0.06679571443275253,-0.1830606714421034,-0.24985638587485592,-0.12707084267935168,0.17458514772853176,0.04751430504918008,5.25855077994385
lattice_fperp_s,theta_fixed,35.3,-0.07806431834946166,-0.2163714606293702,-0.2944357789788319,-0.09329156312969408,0.12962975731468213,0.03633819418498804,8.10265302342593
lattice_fperp_s,theta_fixed,35.3,-0.05647666819845789,-0.19937542509604672,-0.2558520932945046,-0.0716636844691239,0.12682843237684463,0.05516474790772073,4.637963608978917
lattice_fperp_s,theta_fixed,35.3,-0.05808547577704675,-0.15006983162714307,-0.20815530740418983,-0.0898547667983111,0.11638095022141319,0.02652618342310209,7.847163841252185
lattice_fperp_s,theta_fixed,35.3,-0.06353621424578128,-0.1783801764074052,-0.24191639065318649,-0.0987427310492534,0.13897776489913014,0.04023503384987674,6.01258076620029
lattice_fperp_s,theta_fixed,35.3,-0.039854613463902025,-0.21333909410550936,-0.2531937075694114,-0.05234066243104408,0.14045784250072896,0.08811718006968489,2.8733750599960257
lattice_fperp_s,theta_fixed,35.3,-0.07072215843494552,-0.1918164810743884,-0.2625386395093339,-0.10492425850301368,0.14266625282137005,0.03774199431835637,6.956141143332334
lattice_fperp_s,theta_fixed,35.3,-0.05635252708582519,-0.19666296009461287,-0.25301548718043804,-0.07382461854200166,0.12915919215853314,0.05533457361653148,4.57246655470475
lattice_fperp_s,theta_fixed,35.3,-0.05586575050713937,-0.16765146886173074,-0.22351721936887012,-0.08783615876139277,0.1321447742749292,0.044308615513536445,5.04455435536199
lattice_fperp_s,theta_fixed,35.3,-0.0682018560487488,-0.17745046941858217,-0.24565232546733096,-0.09565417237647532,0.12476702231921363,0.029112849942738314,8.437934656019639
lattice_fperp_s,theta_fixed,35.3,-0.05498693047903287,-0.15024089561665765,-0.2052278260956905,-0.07816496391116343,0.10706702904975869,0.028902065138595265,7.100801451783914
lattice_fperp_s,theta_fixed,35.3,-0.10802759586262067,-0.21803851742092284,-0.3260661132835435,-0.11277507030774697,0.11411074714074264,0.0013356768329956664,244.12051270833223
lattice_fperp_s,theta_fixed,35.3,-0.061158546959473765,-0.19419326572573722,-0.255351812685211,-0.0813551352817824,0.12950212992722682,0.04814699464544442,5.303587784982794
lattice_fperp_s,theta_fixed,35.3,-0.06534577982814603,-0.206535813676844,-0.27188159350499,-0.06904066593239885,0.10939506474279799,0.040354398810399136,6.73734714231271
lattice_fperp_s,theta_fixed,35.3,-0.08671011512931551,-0.20538330519792497,-0.2920934203272405,-0.12444635449777396,0.14777211453396955,0.02332576003619559,12.522353821439753
lattice_fperp_s,theta_fixed,35.3,-0.06082310334283513,-0.14871157966212628,-0.20953468300496142,-0.09579842014729499,0.11742200502459643,0.02162358487730144,9.690099222396407
lattice_fperp_s,theta_fixed,35.3,-0.09400874681671224,-0.22501686592428713,-0.3190256127409994,-0.10750060737438948,0.1289949353579774,0.021494327983587927,14.842316214053891
lattice_fperp_s,theta_fixed,35.3,-0.04946565695382479,-0.1544684445068755,-0.2039341014607003,-0.0799102027657761,0.12509880400548712,0.045188601239711024,4.512954503258363
lattice_fperp_s,theta_fixed,35.3,-0.10263160244419028,-0.19636417439153533,-0.29899577683572565,-0.14805380095403797,0.14200892525617465,-0.006044875697863328,49.46268406171051
lattice_fperp_s,theta_fixed,35.3,-0.054186324287944336,-0.2028312593982975,-0.25701758368624184,-0.06855084253327763,0.12863908001519858,0.06008823748192095,4.27733603874755
lattice_fperp_s,theta_fixed,35.3,-0.056993223348493625,-0.19458028479404724,-0.25157350814254087,-0.07564641378547239,0.12947290483548288,0.053826491050010486,4.673786145725207
lattice_fperp_s,theta_fixed,35.3,-0.07727052999381477,-0.21566753598803867,-0.29293806598185346,-0.08527784745624384,0.11932241872519439,0.03404457126895055,8.604545601930369
lattice_fperp_s,theta_fixed,35.3,-0.06156254064294818,-0.16150842712722935,-0.22307096777017754,-0.08327447560282963,0.10952304073548277,0.02624856513265314,8.498406165930872
lattice_fperp_s,theta_fixed,35.3,-0.07009116994818167,-0.22785408664978624,-0.2979452565979679,-0.08159495998907908,0.13297554530058023,0.05138058531150115,5.798790628632156
lattice_fperp_s,theta_fixed,35.3,-0.09856448649848387,-0.28994281935159866,-0.38850730585008253,-0.0977211781051695,0.1441104655382952,0.0463892874331257,8.374935838584511
lattice_fperp_s,theta_fixed,35.3,-0.0646689633723586,-0.1904479832396672,-0.2551169466120258,-0.08299605214273831,0.12253293795241414,0.039536885809675834,6.452631293221157
lattice_fperp_s,theta_fixed,35.3,-0.05140599547291492,-0.21612413705235475,-0.2675301325252697,-0.05261513730205198,0.11089581059314367,0.05828067329109169,4.59037477465385
lattice_fperp_s,theta_fixed,35.3,-0.07554721232437821,-0.2731155137328116,-0.34866272605718984,-0.09296243446968648,0.16848077356261124,0.07551833909292475,4.6169278912260365
lattice_fperp_s,theta_fixed,35.3,-0.06817487532726614,-0.21915507096150613,-0.2873299462887723,-0.09552674322498679,0.15394552764374492,0.05841878441875813,4.918451302052621
lattice_fperp_s,theta_fixed,35.3,-0.08814087193770993,-0.24812443712408663,-0.3362653090617966,-0.09137520215909063,0.12895419667398644,0.03757899451489581,8.948225289223892
lattice_fperp_s,theta_fixed,35.3,-0.06249156295321016,-0.18858307100171232,-0.25107463395492247,-0.09025448908875285,0.13654162345085558,0.04628713436210273,5.424285547486562
lattice_fperp_s,theta_fixed,35.3,-0.06511144288281394,-0.20544989006805084,-0.27056133295086476,-0.08777022152968313,0.13883875843129506,0.051068536901611936,5.298004394998141
lattice_fperp_s,theta_fixed,35.3,-0.0728220304010521,-0.2145727347985341,-0.2873947651995862,-0.08474769034951207,0.12518565241702576,0.04043796206751368,7.107053632420022
lattice_fperp_s,theta_fixed,35.3,-0.03671001728783559,-0.17255073997174328,-0.20926075725957888,-0.04842371044620111,0.11410514683329356,0.06568143638709245,3.1859954466632563
lattice_fperp_s,theta_fixed,35.3,-0.06289343207620339,-0.20661195532429305,-0.26950538740049645,-0.07597957488165746,0.12513014432245534,0.049150569440797875,5.483260732617088
lattice_fperp_s,theta_fixed,35.3,-0.0894396179712101,-0.20857101897011268,-0.2980106369413228,-0.10323968980432736,0.12069399185563717,0.01745430205130981,17.073764168012634
lattice_fperp_s,theta_fixed,35.3,-0.03467086937870969,-0.13909228648124433,-0.17376315585995403,-0.051402814332687466,0.1033808610833711,0.05197804675068364,3.343010496208548
lattice_fperp_s,theta_fixed,35.3,-0.09308340194259115,-0.2021163964295461,-0.2951997983721373,-0.10602127055079481,0.11540835132738525,0.009387080776590437,31.44745479428583
lattice_fperp_s,theta_fixed,35.3,-0.06829659689197559,-0.19804862785365662,-0.2663452247456322,-0.08545875716277415,0.12423509013822603,0.03877633297545188,6.8687574174238515
lattice_fperp_s,theta_fixed,35.3,-0.09508070626731936,-0.1762204686514959,-0.2713011749188153,-0.13034972691572547,0.12111251190992638,-0.00923721500579909,29.370451456255307
lattice_fperp_s,theta_fixed,35.3,-0.06495427001681271,-0.179806863593932,-0.2447611336107447,-0.09173940922886291,0.12731202660496627,0.03557261737610336,6.880605130146202
lattice_fperp_s,theta_fixed,35.3,-0.08002672393682832,-0.2046726225215068,-0.2846993464583351,-0.11446888063472356,0.14676654979793116,0.0322976691632076,8.814857351460361
lattice_fperp_s,theta_fixed,35.3,-0.0788770944802733,-0.2590679749065027,-0.337945069386776,-0.081493414575058,0.13418385788787857,0.052690443312820565,6.413782996290481
lattice_fperp_s,theta_fixed,35.3,-0.08601474809850645,-0.2029039562205875,-0.28891870431909394,-0.13777158846929963,0.1629266740569392,0.02515508558763957,11.485498759783972
lattice_fperp_s,theta_fixed,35.3,-0.051778366040759645,-0.220879426630193,-0.27265779267095264,-0.05932628496869979,0.12687294226095208,0.06754665729225229,4.0365845417227915
lattice_fperp_s,theta_fixed,35.3,-0.05882288571656785,-0.2084978615764193,-0.26732074729298716,-0.058778198766756086,0.10444471884546551,0.04566652007870942,5.853757782117868
lattice_fperp_s,theta_fixed,35.3,-0.07750934944059085,-0.17868408825381685,-0.2561934376944077,-0.10155889998366145,0.11737205544289117,0.01581315545922972,16.201284958902647
lattice_fperp_s,theta_fixed,35.3,-0.07490539267344934,-0.20213648316541816,-0.2770418758388675,-0.09147950222199702,0.12375716334267588,0.032277661120678855,8.583083972629577
lattice_fperp_s,theta_fixed,35.3,-0.0642599834972219,-0.15924598219391767,-0.22350596569113956,-0.11053236378971563,0.13731951629748482,0.026787152507769182,8.34377471163892
lattice_fperp_s,theta_fixed,35.3,-0.05150590050963382,-0.17656518425642914,-0.22807108476606297,-0.08921133091953545,0.15331443222616642,0.06410310130663097,3.5578791059594304
lattice_fperp_s,theta_fixed,35.3,-0.06895796525441843,-0.24400026707551825,-0.3129582323299367,-0.07556286133715358,0.1340383865638228,0.058475525226669225,5.351952481261413
lattice_fperp_s,theta_fixed,35.3,-0.0587234947201525,-0.20382110690576116,-0.26254460162591364,-0.076232635067848,0.13264568525654555,0.05641305018869755,4.653969263277221
lattice_fperp_s,theta_fixed,35.3,-0.08271821354237656,-0.20633117062074915,-0.2890493841631257,-0.14569990342930947,0.1821956034176152,0.036495699988305735,7.92009426468722
lattice_fperp_s,theta_fixed,35.3,-0.11113162165643657,-0.2644031206928162,-0.37553474234925277,-0.11175725305363396,0.13329675487451795,0.02153950182088399,17.434699533540126
lattice_fperp_s,theta_fixed,35.3,-0.07488363287165817,-0.171644118181185,-0.24652775105284316,-0.09615076830003265,0.11048662623456527,0.014335857934532625,17.19658161922769
lattice_fperp_s,theta_fixed,35.3,-0.09464480127995216,-0.19439971094972136,-0.28904451222967353,-0.1346072288529759,0.1386060438264,0.003998814973424081,72.28254224080098
lattice_fperp_s,theta_fixed,35.3,-0.08616461442498204,-0.21420344297289146,-0.3003680573978735,-0.09675789427403574,0.12058654153438253,0.023828647260346794,12.605333996349653
lattice_fperp_s,theta_fixed,35.3,-0.06362115862539244,-0.24280212600328482,-0.3064232846286773,-0.07180487863693819,0.13737882478200025,0.06557394614506207,4.672942573119064
lattice_fperp_s,theta_fixed,35.3,-0.0566968157531884,-0.20027739928134744,-0.2569742150345358,-0.07804318326107652,0.13820481793660827,0.06016163467553175,4.271396819924666
lattice_fperp_s,theta_fixed,35.3,-0.08769506035496465,-0.2379680130263625,-0.32566307338132716,-0.0954202047509587,0.12980718451504838,0.03438697976408968,9.470534359676947
lattice_fperp_s,theta_fixed,35.3,-0.0865094035169732,-0.2110641165573135,-0.2975735200742867,-0.12889930957609314,0.15765821710414346,0.028758907528050326,10.347177471329362
lattice_fperp_s,theta_fixed,35.3,-0.05593434672809975,-0.19496055292560746,-0.2508948996537072,-0.07273765652750243,0.1270990825217115,0.05436142599420908,4.615311226023286
lattice_fperp_s,theta_fixed,35.3,-0.06990610152988039,-0.2088200776974975,-0.27872617922737786,-0.08599995551142803,0.12878649663980835,0.04278654112838032,6.5143424048011855
lattice_fperp_s,theta_fixed,35.3,-0.07864842856227033,-0.2194705138366965,-0.29811894239896686,-0.10204605658208556,0.14275695985152373,0.04071090326943817,7.322828000791765
lattice_fperp_s,theta_fixed,35.3,-0.0928268104901451,-0.217762041622794,-0.3105888521129391,-0.1325316963460809,0.15586314711008226,0.023331450764001366,13.312024839542074
lattice_fperp_s,theta_fixed,35.3,-0.06006090798344561,-0.17697595558271925,-0.23703686356616488,-0.07655055051136327,0.1130799541977989,0.03652940368643563,6.488933287848417
lattice_fperp_s,theta_fixed,35.3,-0.058727875770033355,-0.2333670951541223,-0.29209497092415565,-0.06225331668520728,0.12401458248195497,0.06176126579674769,4.729420084837982
lattice_fperp_s,theta_fixed,35.3,-0.0661719897957597,-0.187630124173251,-0.2538021139690107,-0.08723847676469043,0.12400847847105115,0.036770001706360717,6.902423230649629
lattice_fperp_s,theta_fixed,35.3,-0.08101788307708388,-0.21746928003911586,-0.2984871631161997,-0.11649410479927919,0.1567602353769905,0.04026613057771131,7.412859364277298
lattice_fperp_s,theta_fixed,35.3,-0.05708549348894507,-0.20549456508804687,-0.26258005857699196,-0.06993156237228176,0.12620098500862564,0.05626942263634388,4.666478635723446
lattice_fperp_s,theta_fixed,35.3,-0.12529599060095659,-0.24335013413981044,-0.368646124740767,-0.1330271345557583,0.12952380239319958,-0.0035033321625587144,105.22728295096074
lattice_fperp_s,theta_fixed,35.3,-0.08180077085366377,-0.22645618143025856,-0.30825695228392236,-0.10028620667729546,0.1391819513649422,0.038895744687646755,7.925210193541414
lattice_fperp_s,theta_fixed,35.3,-0.07154748486269712,-0.21900568686602503,-0.29055317172872214,-0.08015460962239622,0.12299981470489603,0.04284520508249981,6.781462970459652
lattice_fperp_s,theta_fixed,35.3,-0.05462311303236373,-0.19914675107341476,-0.2537698641057785,-0.07018855138433198,0.12828562383249925,0.05809707244816727,4.368031871695179
lattice_fperp_s,theta_fixed,35.3,-0.08147172933258934,-0.17961566926610115,-0.26108739859869046,-0.12843997195807927,0.14195556455718025,0.013515592599100984,19.31749545455056
lattice_fperp_s,theta_fixed,35.3,-0.07012107205156799,-0.2024614262580656,-0.2725824983096336,-0.08441247954756947,0.12218428038293537,0.037771800835365896,7.2165608279500795
lattice_fperp_s,theta_fixed,35.3,-0.06479283125268469,-0.22175738535101694,-0.2865502166037016,-0.06955350947343554,0.1193397478545222,0.04978623838108666,5.755610906176825
lattice_fperp_s,theta_fixed,35.3,-0.04828783267815379,-0.1828188556236317,-0.2311066883017855,-0.06953536121416008,0.13197872272724123,0.06244336151308115,3.7010609727244
