fB_scheme,M2,s0_root,s0,GA_stage2,GB_hard,GB_soft2p,GB_em_Sgamma_T4gamma,GB_em_qcd,GB_em_kernel_total,GB_3p_sigma_matched,GB_3p_xgamma_unmatched_axial_ratio,GB_3p_xgamma_matched_S_T2_T3,GB_3p_xgamma_T4_tensor_only,GB_3p_full_matched,GB_3p_full_ratio_diagnostic,GB_stage2_sigma_matched,GB_stage2_full_matched,GB_stage2_full_ratio_diagnostic,hard_qcd_side,G2460_sigma_matched,G2536_sigma_matched,G2460_full_matched,G2536_full_matched,G2460_full_ratio_diagnostic,G2536_full_ratio_diagnostic,Gamma2460_keV_sigma_matched,Gamma2536_keV_sigma_matched,Gamma2460_keV_full_matched,Gamma2536_keV_full_matched,Gamma2460_keV_full_ratio_diagnostic,Gamma2536_keV_full_ratio_diagnostic,fB
fB_converted_fT_M_over_msum_central,4.75,2.55,6.5024999999999995,-0.35739365811155616,-0.40631129869762506,0.1431029775913443,-0.0021531690514007924,-0.0006114122699561129,0.18118024083394313,-0.0013458795907604255,0.0019516748532085004,0.0022238804641641708,-0.0003629408146075552,0.0005150600587961896,0.0006057952624480747,-0.266707369748442,-0.26484643009888537,-0.2647556948952335,-0.11537585183286632,-0.4241925602491862,-0.13756351175269027,-0.42267377744831247,-0.13863886991770416,-0.4225997250378686,-0.13869130194693438,37.8234242712669,5.8722788710149905,37.5530624954145,5.964446989048049,37.53990506129188,5.968959247328715,0.4619457079970653
fB_equal_fT_diagnostic,5.0,2.55,6.5024999999999995,-0.35604882363467755,-0.7285698439125888,0.25357008301238565,-0.0022595305018021108,-0.0003746330585773904,0.11244708283212024,-0.0023444865463259136,0.0033997658241958053,0.0038739407779592536,-0.0006322332716845898,0.0008972209599487506,0.0010552792778698915,-0.4796037779483312,-0.47636207044205653,-0.4762040121241354,-0.12079781564999191,-0.5971681989181677,-0.013442129101504885,-0.594522519566252,-0.015315374500026957,-0.5943935222315717,-0.015406709704134935,74.95974386463206,0.05607074002411555,74.2970155675848,0.07278726574847844,74.26477767278988,0.07365800684506386,0.256
fB_converted_fT_M_over_msum_central,5.0,2.55,6.5024999999999995,-0.35604882363467755,-0.4037571446443824,0.1405228799129423,-0.001252181367739897,-0.0003746330585773904,0.11244708283212024,-0.0012992621112592885,0.0018840743315222126,0.0021468515065494864,-0.00035036956670302734,0.0004972198285871709,0.0005848122202629242,-0.2657857082104393,-0.2639892262705928,-0.2639016338789171,-0.12079781564999191,-0.422663234766693,-0.1369985309305098,-0.42119705832568416,-0.13803664171651736,-0.42112557088223257,-0.13808725764788515,37.551189159213905,5.82414238679664,37.29111839213321,5.912742056700815,37.278461036461245,5.917079076392512,0.4619457079970653
fB_equal_fT_diagnostic,5.25,2.55,6.5024999999999995,-0.35500896776263763,-0.7245288873078952,0.24949350217050842,-0.0009501197936170038,-0.0001651538965063584,0.05025993987808963,-0.0022708913321086623,0.00329304459156076,0.0037523348332095825,-0.0006123869888650879,0.0008690565122358324,0.0010221532594520983,-0.47825639626311245,-0.47511644841876793,-0.4749633516715517,-0.12594071786967734,-0.595467661432757,-0.013372058415825894,-0.5929050319660962,-0.015186501217846926,-0.5927800839557741,-0.015274969340494104,74.53343062245787,0.05548769623531265,73.89329318166929,0.07156746302064418,73.86215211655623,0.07240371631283478,0.256
fB_converted_fT_M_over_msum_central,5.25,2.55,6.5024999999999995,-0.35500896776263763,-0.4015177366947188,0.13826372980622195,-0.0005265351814189778,-0.0001651538965063584,0.05025993987808963,-0.0012584772863037633,0.0018249318065856129,0.002079460206409701,-0.0003393711997654461,0.0004816117203404917,0.0005664545202818498,-0.2650390193562196,-0.26329893034957536,-0.263214087549634,-0.12594071786967734,-0.4214529452807522,-0.13658134531252544,-0.4200327932323446,-0.13758686901212075,-0.4199635498340648,-0.1376358960709409,37.33644258960804,5.788725234366159,37.08524448729602,5.874273178716105,37.073018314802695,5.878460346440964,0.4619457079970653
fB_equal_fT_diagnostic,5.5,2.55,6.5024999999999995,-0.35420507631691683,-0.7209600040453019,0.24589610493583786,0.00011197226644817253,2.0317852760716864e-05,-0.00627382644375607,-0.0022059932428456666,0.0031989351558390213,0.0036450996883538576,-0.0005948860433531071,0.0008442204021550838,0.0009929419129933545,-0.47715792008586155,-0.4741077064408608,-0.47395898493002253,-0.13082131560977572,-0.5941066189316084,-0.013350735222857346,-0.5916172249181479,-0.015113324433619624,-0.5914958477026994,-0.01519926429256735,74.1931023708983,0.05531087506577753,73.57264500649501,0.070879423137246,73.54245952048663,0.07168780735731872,0.256
fB_converted_fT_M_over_msum_central,5.5,2.55,6.5024999999999995,-0.35420507631691683,-0.39953994125381026,0.13627013255846593,6.20525306643054e-05,2.0317852760716864e-05,-0.00627382644375607,-0.001222512213864055,0.0017727784579827548,0.002020032882791749,-0.00032967256641198815,0.0004678481025157061,0.0005502662441186997,-0.26443026837854405,-0.2627399080621643,-0.2626574899205613,-0.13082131560977572,-0.4204915859237867,-0.13627703067912952,-0.41911201932880937,-0.13725381827590488,-0.41904475478534264,-0.1373014442274177,37.16630354580979,5.762958446017175,36.9228300372373,5.845868388406021,36.91097927709948,5.8499260292321225,0.4619457079970653
fB_equal_fT_diagnostic,5.75,2.55,6.5024999999999995,-0.35358555901740835,-0.7177873466208535,0.24269941341154905,0.0009785501974867413,0.00018466517091213406,-0.05789161308544122,-0.0021483595895532563,0.003115359958918335,0.0035498680223747443,-0.0005793440846085374,0.0008221643482129506,0.0009670003693650791,-0.47625774260137105,-0.4732872186636048,-0.4731423826424527,-0.13545582371016088,-0.5930139574538136,-0.013365298289734706,-0.5905896012059695,-0.015081838195586617,-0.5904713950847097,-0.015165532794694792,73.92044627335477,0.05543160778637151,73.31727944429889,0.07058439848233235,73.28793357060094,0.07136996909787977,0.256
fB_converted_fT_M_over_msum_central,5.75,2.55,6.5024999999999995,-0.35358555901740835,-0.3977817253280029,0.1344985974710068,0.0005422906766311966,0.00018466517091213406,-0.05789161308544122,-0.0011905729296853374,0.0017264629493822686,0.00196725761923024,-0.0003210595597972906,0.0004556251297476119,0.0005358900196969313,-0.2639314101100502,-0.2622852120506173,-0.26220494716066794,-0.13545582371016088,-0.4197264561437881,-0.13605968837723162,-0.4183829320267679,-0.13701095647712028,-0.41831742483291656,-0.1370573381557478,37.03117040892404,5.744590921546268,36.79447985729876,5.825198915418362,36.782958763837335,5.829143537699595,0.4619457079970653
fB_equal_fT_diagnostic,6.0,2.55,6.5024999999999995,-0.35311133987017,-0.7149501937175228,0.2398410054189563,0.0016890080806614266,0.00033040652017201315,-0.10520791750698621,-0.0020968524525923943,0.003040668890967388,0.003464759579956377,-0.0005654542519853115,0.0008024528753786714,0.0009438164383749936,-0.47551703267049744,-0.4726177273425264,-0.47247636377953006,-0.13985972495170446,-0.5921354050860217,-0.013406295098749688,-0.5897691730227448,-0.015081680787933482,-0.5896538009051158,-0.015163368800620913,73.70158168964181,0.05577219194077345,73.11372089217569,0.07058292512525353,73.08511831297305,0.07134960276148691,0.256
fB_converted_fT_M_over_msum_central,6.0,2.55,6.5024999999999995,-0.35311133987017,-0.39620943851879786,0.1329145315657806,0.0009360105769227583,0.00033040652017201315,-0.10520791750698621,-0.0011620288241038555,0.0016850708267487492,0.0019200924201994475,-0.00031336212460092677,0.0004447014714946651,0.0005230420026448937,-0.2635209252001984,-0.26191419490459983,-0.2618358543734496,-0.13985972495170446,-0.4191174128288371,-0.13590986214008696,-0.4178060998374785,-0.13683832349172656,-0.4177421631851799,-0.13688359316494997,36.923780353892596,5.7319462276721795,36.693091355893145,5.810528731856432,36.681861965424446,5.81437391558258,0.4619457079970653
fB_equal_fT_diagnostic,3.0,2.6,6.760000000000001,-0.4188195812483839,-0.8306379372806951,0.3315040901592744,-0.040583757197698106,-0.0034723554268390046,0.9830670841885452,-0.0036640993170747797,0.005313350871717194,0.00605441894352224,-0.0009880907624067155,0.0014022288640407451,0.0016492515546424136,-0.5433817036361936,-0.5383153754550781,-0.5380683527644764,-0.07106956941430187,-0.6854923223647805,-0.02781714332176516,-0.6813575014924897,-0.03074475968885182,-0.681155896989087,-0.030887503634011715,98.77338549209928,0.2401182778603382,97.58539695351739,0.293320468015208,97.52765708901362,0.29605048894079994,0.256
fB_converted_fT_M_over_msum_central,3.0,2.6,6.760000000000001,-0.4188195812483839,-0.4603210036648048,0.18371216706122825,-0.0224906123441604,-0.0034723554268390046,0.9830670841885452,-0.0020305620529265803,0.0029445404505592737,0.0033552238341210865,-0.0005475778447490763,0.0007770839364454301,0.0009139783976326935,-0.30113001100066344,-0.29832236501129145,-0.2981854705501042,-0.07106956941430187,-0.48778160974437923,-0.16780413093101576,-0.485490184312815,-0.16942655057254416,-0.4853784595971663,-0.16950565608067708,50.0133096206642,8.737867593236514,49.54452363934362,8.907649121791646,49.521723133479256,8.915969052845643,0.4619457079970653
fB_equal_fT_diagnostic,3.25,2.6,6.760000000000001,-0.4095724189688781,-0.8163480307509106,0.31523774809277766,-0.029945275395760137,-0.0029097341015777278,0.8156401608507711,-0.003362598592898251,0.00487614134299032,0.0055562305654306325,-0.0009067856299204056,0.001286846342611977,0.001513542750092069,-0.5344181566467912,-0.5297687117112809,-0.5295420153038009,-0.07932322119061451,-0.6728332914991553,-0.025449840553235126,-0.6690387047142776,-0.028136557758370984,-0.668853689254597,-0.028267556005853733,95.15896148091042,0.20098807709108674,94.08864964222433,0.24566432457262505,94.03661842889059,0.24795717871901646,0.256
fB_converted_fT_M_over_msum_central,3.25,2.6,6.760000000000001,-0.4095724189688781,-0.45240185643971986,0.1746977233789209,-0.016595003197569045,-0.0029097341015777278,0.8156401608507711,-0.001863477081569553,0.0027022486889594654,0.0030791389553494414,-0.0005025203551866285,0.0007131415185932606,0.0008387716073899125,-0.2961626133399376,-0.2935859947397748,-0.29346036465097813,-0.07932322119061451,-0.47838398656146064,-0.1631276228047349,-0.476281111266568,-0.1646165415079673,-0.47617857982865597,-0.16468913781263045,48.10475608922595,8.257625417613836,47.68276885436864,8.409053393278421,47.662241243675616,8.416471855664172,0.4619457079970653
fB_equal_fT_diagnostic,3.5,2.6,6.760000000000001,-0.4031110248724912,-0.8049995131401245,0.30235614368011604,-0.022216572974795214,-0.0024074752713501104,0.6721313694183932,-0.0031239946070163527,0.004530139068850842,0.005161970375650468,-0.0008424417423994891,0.0011955340262346256,0.0014061444618344895,-0.5279839370418201,-0.5236644084085691,-0.5234537979729692,-0.0872329149744389,-0.663848317173964,-0.02389451680254212,-0.6603229874849402,-0.026390589357009053,-0.6601511003915841,-0.02651229220299517,92.63443713804352,0.17717264503195898,91.6531894184987,0.216121683434714,91.6054795850339,0.21811961324136095,0.256
fB_converted_fT_M_over_msum_central,3.5,2.6,6.760000000000001,-0.4031110248724912,-0.44611276129700733,0.16755902575157475,-0.012311928832952174,-0.0024074752713501104,0.6721313694183932,-0.001731248078618942,0.002510501951959218,0.0028606487586955017,-0.000466862408981705,0.0006625382710948544,0.000779253873340276,-0.29259691245700375,-0.29020312610728993,-0.2900864105050445,-0.0872329149744389,-0.4717401181931725,-0.15991470363982585,-0.4697864591705503,-0.16129797133315313,-0.46969120318020896,-0.16136541633379514,46.777862470802106,7.93554865514009,46.39121417453198,8.073427955729933,46.37240310430688,8.080181000298678,0.4619457079970653
fB_equal_fT_diagnostic,3.75,2.6,6.760000000000001,-0.3985220242054486,-0.7958128077286064,0.2919299692095229,-0.016464640937979082,-0.001961020662584106,0.5477570835103329,-0.00293094379906606,0.004250193960941677,0.004842980531879081,-0.0007903820945831947,0.0011216546382298266,0.001319250161875617,-0.5232784232561286,-0.5192258248188327,-0.5190282292951869,-0.09478526530785206,-0.6573561814690692,-0.022868377874969203,-0.6540487035468919,-0.025210202780525326,-0.6538874384124129,-0.02532438486040811,90.83145102077874,0.16228219876977557,89.91971628595438,0.19722085698747613,89.87537974845885,0.19901140858141797,0.256
fB_converted_fT_M_over_msum_central,3.75,2.6,6.760000000000001,-0.3985220242054486,-0.44102169422000015,0.16178107258897323,-0.009124336490532826,-0.001961020662584106,0.5477570835103329,-0.0016242636300577511,0.002355362621981502,0.0026838717076443125,-0.0004380121142170743,0.000621595963369487,0.000731098991923751,-0.2899892217516175,-0.2877433621581903,-0.287633859129636,-0.09478526530785206,-0.4669600947614526,-0.15767632165069087,-0.4651271643252145,-0.1589741087400476,-0.4650377947873837,-0.1590373858999908,45.83468875028355,7.714950138576072,45.47557064252265,7.8424717217166915,45.45809696821791,7.848716110863656,0.4619457079970653
fB_equal_fT_diagnostic,4.0,2.6,6.760000000000001,-0.3952274972431037,-0.7882540679766341,0.2833358376934969,-0.012097819818970658,-0.0015651339558825706,0.4389295833407796,-0.002771836149477521,0.004019470201708793,0.00458007707747785,-0.0007474758343587338,0.001060765093641596,0.001247634052231272,-0.5197878862515853,-0.5159552850084662,-0.5157684160498766,-0.10197897027017958,-0.6526036554861676,-0.02219662400073502,-0.6494757255438701,-0.024411321850293155,-0.649323214762346,-0.024519305502774758,89.52281994232466,0.15288821648227402,88.66671061487294,0.1849195198269783,88.62507382662028,0.1865591237954278,0.256
fB_converted_fT_M_over_msum_central,4.0,2.6,6.760000000000001,-0.3952274972431037,-0.4368328093726985,0.15701839673764434,-0.00670434170085668,-0.0015651339558825706,0.4389295833407796,-0.0015360897221946982,0.0022275006647404284,0.002538176481643549,-0.00041423442253748897,0.0005878523369113621,0.0006914109425457301,-0.28805484405810555,-0.28593090199899945,-0.28582734339336513,-0.10197897027017958,-0.4634776088884369,-0.15610532925382187,-0.4617441799348482,-0.15733266536642512,-0.46165966186401375,-0.15739250749626146,45.15358791360253,7.56198171520308,44.81646626056195,7.681357246257339,44.80006126934273,7.6872016294951,0.4619457079970653
fB_equal_fT_diagnostic,4.25,2.6,6.760000000000001,-0.39284894662693143,-0.7819470313816349,0.2761414561866826,-0.008727107460295515,-0.0012145180859819782,0.3429053184852915,-0.0026386353422758213,0.0038263142406352244,0.004359981108283912,-0.0007115558235315734,0.001009789942476517,0.001187678898359403,-0.5171713179975236,-0.5135228927127713,-0.5133450037568884,-0.10882057041391752,-0.6490937121684802,-0.021767403348297965,-0.6461160951489949,-0.02387567371608562,-0.6459709132852388,-0.023978468205536174,88.56243602361984,0.14703252424050114,87.75176675085389,0.17689332043692882,87.71233565229583,0.17841979485623893,0.256
fB_converted_fT_M_over_msum_central,4.25,2.6,6.760000000000001,-0.39284894662693143,-0.4333375904749616,0.15303143109674663,-0.004836368151405889,-0.0012145180859819782,0.3429053184852915,-0.0014622728080999974,0.002120457942665505,0.0024162042084126738,-0.0003943283543295525,0.0005596030459831235,0.0006581851345655077,-0.2866048003377209,-0.28458292448363776,-0.2844843423950554,-0.10882057041391752,-0.46091971009243415,-0.15500202350556905,-0.4592695812054414,-0.1561703798834079,-0.4591891246572407,-0.15622734629492288,44.656564572576194,7.455467807034903,44.33738889310467,7.568285332972764,44.321855877412084,7.573807720641583,0.4619457079970653
fB_equal_fT_diagnostic,4.5,2.6,6.760000000000001,-0.3911311792181946,-0.7766198603384392,0.2700384590358527,-0.006088780473905012,-0.0009041327716712479,0.2575504163915243,-0.0025256179775914028,0.0036624265123832126,0.004173235495111347,-0.0006810786436375042,0.0009665388738824403,0.0011368085347918096,-0.5151957997540829,-0.5117036429026091,-0.5115333732416997,-0.11532152782844518,-0.6464887924760631,-0.021507037074094182,-0.6436387119991193,-0.02352500653626144,-0.643499748528401,-0.023623398158019115,87.85303115730373,0.14353616255130755,87.08012902216194,0.1717353380047052,87.04253137485442,0.1731748831366827,0.256
fB_converted_fT_M_over_msum_central,4.5,2.6,6.760000000000001,-0.3911311792181946,-0.4303853911938575,0.14964928630447946,-0.003374266227254536,-0.0009041327716712479,0.2575504163915243,-0.00139964110732144,0.002029635021906208,0.0023127139580552004,-0.0003774385815319854,0.0005356342692017752,0.0006299939145847678,-0.28551001222395406,-0.28357473684743084,-0.28348037720204783,-0.11532152782844518,-0.45903358736556,-0.15423272061090895,-0.45745413638362287,-0.15535103424251456,-0.45737712593003915,-0.15540556068303327,44.29183541946824,7.3816458059425445,43.98755952074567,7.489079855421005,43.972750531141784,7.494337941186145,0.4619457079970653
fB_equal_fT_diagnostic,4.75,2.6,6.760000000000001,-0.3898978313912024,-0.7720718978993298,0.26480146877357147,-0.003999280859991755,-0.000629342346055275,0.18118024083394313,-0.0024286066423149432,0.003521749304083865,0.00401293763874672,-0.0006549177795504639,0.0009294132168813122,0.0010931426617689216,-0.5136983166280651,-0.5103402967688688,-0.5101765673239812,-0.12149622808644521,-0.6445539407610649,-0.021365787592597163,-0.6418133345257392,-0.023306244971064927,-0.6416797087711634,-0.023400857279129328,87.32795408631034,0.14165697933998977,86.58690602677179,0.1685562177971159,86.55085493350887,0.1699275122682147,0.256
fB_converted_fT_M_over_msum_central,4.75,2.6,6.760000000000001,-0.3898978313912024,-0.4278650119279473,0.14674706319917782,-0.0022163121822194594,-0.000629342346055275,0.18118024083394313,-0.0013458795907604255,0.0019516748532085004,0.0022238804641641708,-0.0003629408146075552,0.0005150600587961896,0.0006057952624480747,-0.2846801405017494,-0.28281920085219275,-0.28272846564854087,-0.12149622808644521,-0.4576435984127799,-0.15370568678959315,-0.4561248156119061,-0.154781044954607,-0.4560507632014622,-0.15483347698383723,44.02400338449589,7.331283859239839,43.73228314467004,7.434225192805028,43.7180843202053,7.439262728681625,0.4619457079970653
fB_equal_fT_diagnostic,5.0,2.6,6.760000000000001,-0.3890244034156288,-0.7681522151388916,0.26026224454861324,-0.002327900398235078,-0.00038596887519720305,0.11244708283212024,-0.0023444865463259136,0.0033997658241958053,0.0038739407779592536,-0.0006322332716845898,0.0008972209599487506,0.0010552792778698915,-0.5125623575348394,-0.5093206500285647,-0.5091625917106436,-0.12736062362555525,-0.6431221248292549,-0.021309372812512217,-0.6404764454773393,-0.023182618211034234,-0.640347448142659,-0.023273953415142212,86.94040335247128,0.14090989742149046,86.2265628556069,0.16677276517172163,86.19183284568047,0.16808946119574647,0.256
fB_converted_fT_M_over_msum_central,5.0,2.6,6.760000000000001,-0.3890244034156288,-0.4256928112357427,0.14423152645649923,-0.0012900704382168779,-0.00038596887519720305,0.11244708283212024,-0.0012992621112592885,0.0018840743315222126,0.0021468515065494864,-0.00035036956670302734,0.0004972198285871709,0.0005848122202629242,-0.28405061732871967,-0.2822541353888732,-0.28216654299719746,-0.12736062362555525,-0.45662510387240873,-0.15335662415176127,-0.4551589274313999,-0.15439473493776884,-0.4550874399879483,-0.15444535086913663,43.82826891729918,7.2980232619448735,43.54726461555136,7.397162105044358,43.5335865881281,7.4020129909575765,0.4619457079970653
fB_equal_fT_diagnostic,5.25,2.6,6.760000000000001,-0.38842137819406164,-0.7647453831219625,0.25629284828478494,-0.000979689712157097,-0.00017029386653864316,0.05025993987808963,-0.0022708913321086623,0.00329304459156076,0.0037523348332095825,-0.0006123869888650879,0.0008690565122358324,0.0010221532594520983,-0.5117031158814433,-0.5085631680370989,-0.5084100712898826,-0.13293132161474808,-0.6420724026949778,-0.02131374060202762,-0.639509773228317,-0.023128183404048597,-0.6393848252179948,-0.02321665152669583,86.65682180240846,0.14096766804233446,85.96647546677413,0.16599049071531416,85.93288632963461,0.1672627871631387,0.256
fB_converted_fT_M_over_msum_central,5.25,2.6,6.760000000000001,-0.38842137819406164,-0.4238048209779364,0.1420317756504012,-0.0005429221702257055,-0.00017029386653864316,0.05025993987808963,-0.0012584772863037633,0.0018249318065856129,0.002079460206409701,-0.0003393711997654461,0.0004816117203404917,0.0005664545202818498,-0.2835744447840647,-0.28183435577742044,-0.2817495129774791,-0.13293132161474808,-0.45588801883737357,-0.15313963253612486,-0.45446786678896595,-0.15414515623572014,-0.45439862339068615,-0.15419418329454032,43.68688778282751,7.2773852294544765,43.4151307459204,7.373266446298639,43.40190216632708,7.377957440993051,0.4619457079970653
fB_equal_fT_diagnostic,5.5,2.6,6.760000000000001,-0.3880233538995681,-0.7617618058282912,0.2527943835668084,0.00011554689451305536,2.096648450677724e-05,-0.00627382644375607,-0.0022059932428456666,0.0031989351558390213,0.0036450996883538576,-0.0005948860433531071,0.0008442204021550838,0.0009929419129933545,-0.5110578686098154,-0.5080076549648147,-0.5078589334539764,-0.13822497927842572,-0.6413157907684426,-0.02136175906904919,-0.6388263967549821,-0.023124348279811413,-0.6387050195395334,-0.023210288138759194,86.45271100839247,0.14160356547216907,85.78284706675713,0.16593544606586458,85.75025262791246,0.16717111053721487,0.256
fB_converted_fT_M_over_msum_central,5.5,2.6,6.760000000000001,-0.3880233538995681,-0.42215138904003285,0.14009300459506394,6.403350974640961e-05,2.096648450677724e-05,-0.00627382644375607,-0.001222512213864055,0.0017727784579827548,0.002020032882791749,-0.00032967256641198815,0.0004678481025157061,0.0005502662441186997,-0.2832168631490865,-0.28152650283270675,-0.28144408469110377,-0.13822497927842572,-0.4553661816502826,-0.15302142122173523,-0.45398661505530524,-0.1539982088185106,-0.4539193505118385,-0.15404583477002337,43.58693167948036,7.26615446926299,43.323231863806605,7.359215196914466,43.310394914732264,7.3637677670459025,0.4619457079970653
fB_equal_fT_diagnostic,5.75,2.6,6.760000000000001,-0.3877818742055828,-0.7591310096025017,0.2496892809112123,0.001010519787528837,0.00019069824905598113,-0.05789161308544122,-0.0021483595895532563,0.003115359958918335,0.0035498680223747443,-0.0005793440846085374,0.0008221643482129506,0.0009670003693650791,-0.5105795684933138,-0.5076090445555476,-0.5074642085343954,-0.14325791154402817,-0.6407858911817226,-0.021441067782610734,-0.6383615349338787,-0.023157607688462645,-0.6382433288126188,-0.023241302287570764,86.309903579432,0.14265696597513006,85.65804739730065,0.16641311433399797,85.6263275409923,0.16761816518890663,0.256
fB_converted_fT_M_over_msum_central,5.75,2.6,6.760000000000001,-0.3877818742055828,-0.4206934604953078,0.13837222601422333,0.0005600075098198026,0.00019069824905598113,-0.05789161308544122,-0.0011905729296853374,0.0017264629493822686,0.00196725761923024,-0.0003210595597972906,0.0004556251297476119,0.0005358900196969313,-0.28295179990095,-0.28130560184151704,-0.2812253369515677,-0.14325791154402817,-0.4550103126874264,-0.15297750938511231,-0.4536667885704062,-0.15392877748500097,-0.45360128137655487,-0.1539751591636285,43.51883186980997,7.261984799365148,43.26221228365376,7.352580769885992,43.24971949559322,7.357012383293195,0.4619457079970653
fB_equal_fT_diagnostic,6.0,2.6,6.760000000000001,-0.3876605940552403,-0.7567968947346161,0.2469158993843352,0.0017453637259339453,0.000341430903571795,-0.10520791750698621,-0.0020968524525923943,0.003040668890967388,0.003464759579956377,-0.0005654542519853115,0.0008024528753786714,0.0009438164383749936,-0.5102324840769393,-0.5073331787489682,-0.5071918151859719,-0.14804584497211426,-0.6404325398830266,-0.021542651869292273,-0.6380663078197497,-0.023218037558476123,-0.6379509357021207,-0.023299725571163554,86.21474134756421,0.1440119364720295,85.57883607560672,0.1672827589026948,85.54789095661327,0.1684619313346882,0.256
fB_converted_fT_M_over_msum_central,6.0,2.6,6.760000000000001,-0.3876605940552403,-0.4193999461367276,0.1368352798783691,0.0009672416175840484,0.000341430903571795,-0.10520791750698621,-0.0011620288241038555,0.0016850708267487492,0.0019200924201994475,-0.00031336212460092677,0.0004447014714946651,0.0005230420026448937,-0.28275945346487835,-0.2811527231692798,-0.28107438263812956,-0.14804584497211426,-0.4547832488710686,-0.15298967695009422,-0.45347193587971,-0.1539181383017338,-0.4534079992274115,-0.15396340797495722,43.47540829818248,7.263140056583365,43.225057489145634,7.3515644199584615,43.21286943329031,7.355889470454181,0.4619457079970653
