sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,normalization_scheme,two_point_M2_GeV2,two_point_s0_mix_GeV2,two_point_s01_GeV2,two_point_s02_GeV2,GA_basis,GB_basis,chi_effective,fperp_s_used_GeV,state,state_key,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,interference,Gamma_keV,rho_AB,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.578643466617459,38.18030520433512,28.54842280426858,0.369026454210651,0.3014340665646447,,,,,,0.21491467267255154,0.33339198257098634,3.3411248780542144,-0.04509908011158557,B_{s1}(5830),Bs1_5830,0.011749509416119516,0.1992462626624108,-0.18749675324629128,destructive,0.02936768497581581,0.1685769128395514,0.3700521541554205,0.011749509416119516,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.864371362389527,39.00555988753996,31.44184430181261,0.4083019178449342,0.308817545052938,,,,,,0.13996310336463338,0.26215244801975557,3.1275949289329157,-0.030836626136990626,B_{s1}(5830),Bs1_5830,-0.03894478802887512,0.13100303110107822,-0.16994781912995335,destructive,0.3218098095884252,0.24418224610230738,0.27081613969980584,-0.03894478802887512,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.77015429136053,40.06832303384014,29.967408675012496,0.34695430813090067,0.2791198918964711,,,,,,0.23786716669251737,0.37835372080676083,2.9650836935833342,-0.03986613592244647,B_{s1}(5830),Bs1_5830,-0.0047091281452591146,0.21963379772109856,-0.22434292586635768,destructive,0.004694660455241228,0.18644266127522674,0.4148922730108117,-0.0047091281452591146,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.494058548086956,39.19001228595099,35.36081888905739,0.47712309840591927,0.1925536710735706,,,,,,0.20632514776047153,0.30640205523472724,2.8980725677814902,-0.03471230071298565,B_{s1}(5830),Bs1_5830,-0.0951508983253468,0.2775800691235159,-0.37273096744886275,destructive,1.9238244160422946,0.6995609898141465,0.2914696356558431,-0.0951508983253468,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.717138670762449,39.596341256312606,37.22696419609098,0.4701195518012387,0.16240140018671445,,,,,,0.2442007391350537,0.3511422528076686,3.5272964279236185,-0.03823956177629691,B_{s1}(5830),Bs1_5830,-0.13216433408296926,0.3740695635603573,-0.5062338976433266,destructive,3.709560078620376,0.7754289455323028,0.32834705238834716,-0.13216433408296926,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.242584624586103,39.93597350302191,34.94998823665097,0.4462462212256928,0.21247150035980655,,,,,,0.23000435765248486,0.32022818270664183,2.968017839101499,-0.04281427652139692,B_{s1}(5830),Bs1_5830,-0.0583694587436321,0.274457199621694,-0.3328266583653261,destructive,0.7233942670099319,0.6063964507979837,0.3180695900643245,-0.0583694587436321,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.945411732963597,39.422237149193535,26.806554465850216,0.44635706125043145,0.32929524591071474,,,,,,0.192517522983667,0.29535241687786207,3.0535666374040558,-0.03730984485429308,B_{s1}(5830),Bs1_5830,0.013907294869721592,0.18588507709628338,-0.1719777822265618,destructive,0.040973056704474584,0.24130648625609244,0.32038949546584855,0.013907294869721592,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.220940862784026,39.744444053702004,27.740054979936705,0.38274042837012656,0.27339708979191624,,,,,,0.13598717072116112,0.273168883771351,2.9059613532894355,-0.025049750961544548,B_{s1}(5830),Bs1_5830,-0.03601186956268163,0.1322817308111013,-0.16829360037378294,destructive,0.27530014027583916,0.2718199012767131,0.27827967938068526,-0.03601186956268163,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.865170028938165,39.82760997683908,33.62666681403186,0.5010252269341376,0.22694581553365473,,,,,,0.1765558167349522,0.26083189093597403,3.242647541522816,-0.035818716079745676,B_{s1}(5830),Bs1_5830,-0.059852868455713124,0.21745833354413027,-0.2773112019998434,destructive,0.7600340028899792,0.6290103027976124,0.25437970540165694,-0.059852868455713124,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.536862742468946,40.37325431064003,43.55480179416893,0.3345587858026667,0.3783428343269817,,,,,,0.12875166747061653,0.2824281708093105,3.612843951946122,-0.029593190382687498,B_{s1}(5830),Bs1_5830,-0.09477769908304477,0.08834621729165691,-0.18312391637470168,destructive,1.9056448501542786,-0.12221841502354551,0.3128003210004532,-0.09477769908304477,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.901170493708983,40.212903512862916,28.01562036327338,0.48372679569627264,0.17691213902273045,,,,,,0.20791320509510788,0.25596127822873543,2.8612740382198774,-0.034327811554367635,B_{s1}(5830),Bs1_5830,-0.009600336133394682,0.28605859804669587,-0.2956589341800906,destructive,0.019529765610727234,0.7007176020782455,0.258894090235314,-0.009600336133394682,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.079309410127442,40.51848653486258,26.24577831247753,0.38618347659336166,0.2738271131014072,,,,,,0.18216647975653544,0.30640536364739646,2.90152794141099,-0.030505335812638028,B_{s1}(5830),Bs1_5830,-0.0030803043560681366,0.17848831744725627,-0.18156862180332442,destructive,0.0020152374721443536,0.2679692772249462,0.3235137679169242,-0.0030803043560681366,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.531083196170481,40.8029993981246,27.523268572459752,0.45968927936189696,0.22063765371044458,,,,,,0.23108978768992383,0.28962389152963913,3.1264904229047676,-0.03748785674521169,B_{s1}(5830),Bs1_5830,0.013351911674451872,0.2682553181398304,-0.25490340646537857,destructive,0.03782109723434993,0.5491662939700127,0.3018842338301283,0.013351911674451872,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.823308084160514,38.0954842451999,27.78318584113162,0.39458629894237646,0.17449537969043752,,,,,,0.1996423840930417,0.280363700854569,3.3982482641836,-0.032168086306812047,B_{s1}(5830),Bs1_5830,-0.025389664665175237,0.2430631734620317,-0.26845283812720694,destructive,0.13671530817049993,0.6000871675489503,0.28195736741662647,-0.025389664665175237,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.610420838402312,39.09491498565548,35.90084229828308,0.35309125417205534,0.30188657802253643,,,,,,0.20084155994994482,0.36553624809143287,2.89763295455743,-0.03389009247018367,B_{s1}(5830),Bs1_5830,-0.06615037485756685,0.17267473463513375,-0.23882510949270058,destructive,0.9298938259043424,0.147806635252702,0.38894254201107276,-0.06615037485756685,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.803916306922954,40.714816821949924,29.458363992786584,0.41042235314010467,0.27469506529836063,,,,,,0.128418126615143,0.2425536829662379,3.282244787053605,-0.027127639826256118,B_{s1}(5830),Bs1_5830,-0.03850742869740978,0.12739356692437018,-0.16590099562177996,destructive,0.31457517513414945,0.33302712818247254,0.24474940713486418,-0.03850742869740978,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.00900386290306,40.985250120048455,27.262480225223594,0.4488577235701786,0.29254168189404856,,,,,,0.2119948930003937,0.3038263616052956,3.359074488629083,-0.03723641197867049,B_{s1}(5830),Bs1_5830,0.013309764198453053,0.21354713817127718,-0.20023737397282412,destructive,0.03748530242252713,0.3382003759559939,0.3249739630155853,0.013309764198453053,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.263786906067832,40.71964655726132,40.310311234947164,0.2262449444304947,0.4698463051339996,,,,,,0.12572494002017195,0.3036684664433778,2.8705265774470683,-0.02799071634994737,B_{s1}(5830),Bs1_5830,-0.06716223611206434,0.07897221924920622,-0.14613445536127057,destructive,0.9576193804400297,-0.6184118996776576,0.4968556223899366,-0.06716223611206434,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.696004395497084,38.573221583083516,36.68902291417265,0.4055107457266114,0.19421538494794022,,,,,,0.14543488070758856,0.2687078581351414,3.1378714122594586,-0.029950706432462792,B_{s1}(5830),Bs1_5830,-0.11245304746862524,0.17295011181397185,-0.2854031592825971,destructive,2.681849635593609,0.6105330171483877,0.2451753883537764,-0.11245304746862524,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.702282030193517,40.36754880716973,39.741013841809355,0.4554612146136066,0.03538037441394374,,,,,,0.21228179644324344,0.32771705467337436,2.7662485642793144,-0.037528904043651994,B_{s1}(5830),Bs1_5830,-0.7290006782947708,1.3492731701857532,-2.078273848480524,destructive,112.80602311925388,0.9875980670807789,0.28131701690684374,-0.7290006782947708,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.781836415061184,39.23654590135553,29.299552035729434,0.5027228878374801,0.2613484547465076,,,,,,0.20589361443594106,0.27048263123902017,3.014577882240029,-0.03984643857016442,B_{s1}(5830),Bs1_5830,-0.0008945726024361169,0.23040747006628534,-0.23130204266872145,destructive,0.0001698052664737332,0.5139040073830806,0.28149654606222524,-0.0008945726024361169,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.982555436815723,40.03176054238157,28.550742317305996,0.4610693854790479,0.2631842650644759,,,,,,0.19500222322971064,0.27415241560789966,2.974024163276437,-0.03631468508822301,B_{s1}(5830),Bs1_5830,-0.003269776886093124,0.20786264239426663,-0.21113241928035975,destructive,0.002272882698924831,0.4442262737250719,0.28605497203170466,-0.003269776886093124,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.767652409689704,40.326597404412276,29.884636258869037,0.2974130320247489,0.3435493318815024,,,,,,0.17974702641976387,0.36223996419994325,2.924191443356799,-0.03674059573024602,B_{s1}(5830),Bs1_5830,-0.011683140972997887,0.15092139096998147,-0.16260453194297936,destructive,0.028948945034343223,-0.12406353045221052,0.4270305553552081,-0.011683140972997887,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.792694272871469,40.36481472688742,31.462296512961046,0.3543586161681308,0.3277158120892599,,,,,,0.15294396822034115,0.3075516369366096,2.8357796838360554,-0.029916528128897477,B_{s1}(5830),Bs1_5830,-0.036685456552125885,0.13343160269727608,-0.170117059249402,destructive,0.28597231833143677,0.06949908690381439,0.3326209766222234,-0.036685456552125885,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.454287706205069,38.12072008897702,36.110693903037486,0.3891436749909154,0.2276706687571573,,,,,,0.21379651821811835,0.35002465190954535,2.75864344982606,-0.035002532239317,B_{s1}(5830),Bs1_5830,-0.08667946673462598,0.22303170824918303,-0.309711174983809,destructive,1.5942771397739237,0.4719021862214862,0.34357671356409986,-0.08667946673462598,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.679651240569319,38.50023913448088,39.573126226358696,0.3702951561058176,0.26340868185473487,,,,,,0.25630386906594044,0.3921099964495336,3.158360326266531,-0.05124516481507911,B_{s1}(5830),Bs1_5830,-0.08055324222960059,0.23344109763426985,-0.31399433986387043,destructive,1.3751409993916168,0.3227558000536862,0.4074967453190221,-0.08055324222960059,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.641983722293883,39.095140737150395,31.492946486246957,0.4681668255966922,0.17612838706482503,,,,,,0.19224993110322897,0.25919934012686646,3.081242533029695,-0.036711139820557376,B_{s1}(5830),Bs1_5830,-0.04782268354986404,0.26712646427983705,-0.31494914782970107,destructive,0.48637768370613216,0.7128558439650097,0.25497253033224393,-0.04782268354986404,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.131865333131994,39.31359705111969,25.926436685962404,0.3770873557524991,0.3037462769818307,,,,,,0.21601491400149428,0.347253958841404,3.67526547914281,-0.038339012941931525,B_{s1}(5830),Bs1_5830,0.022028415810210956,0.20407657445614952,-0.18204815864593857,destructive,0.10298005384390092,0.16895652273698863,0.3815556540248119,0.022028415810210956,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.991724855983259,39.4455024423694,26.62605730741117,0.40301704948702916,0.23008406038167722,,,,,,0.18387692821414814,0.28860079918156323,3.171284113407798,-0.02860290754709943,B_{s1}(5830),Bs1_5830,-0.015101346503145402,0.1955593727811552,-0.2106607192843006,destructive,0.048374634824324594,0.42760678941906693,0.2958666852133717,-0.015101346503145402,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.199695933869567,39.549495855410456,25.2871116992224,0.4703642509607511,0.3090947729712522,,,,,,0.19828659976256774,0.27013127277365867,3.428786030407758,-0.042292824549550356,B_{s1}(5830),Bs1_5830,0.033409896224193464,0.19965038694829979,-0.16624049072410632,destructive,0.23721444486082785,0.31673922909735386,0.2932212092299744,0.033409896224193464,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.734705041992623,39.11697191716642,29.25680907862391,0.3543966665524497,0.285663103212455,,,,,,0.1331127427539432,0.2713297426551604,3.4232337378115476,-0.028448851192856384,B_{s1}(5830),Bs1_5830,-0.03409637975615959,0.12338337266767439,-0.15747975242383397,destructive,0.24695981900045116,0.18218592614221518,0.2823119841384513,-0.03409637975615959,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.11617298092683,38.93726480003795,33.03551428866923,0.4704763418107753,0.2544855732638327,,,,,,0.16704421237651693,0.26834282918647145,3.0852588131701406,-0.033274120406298485,B_{s1}(5830),Bs1_5830,-0.05676196596802951,0.18358268511731535,-0.24034465108534486,destructive,0.6830099243840063,0.513048285954485,0.264493529427126,-0.05676196596802951,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.17430700775054,39.68392474266065,28.047500599071004,0.46278525915868546,0.33167202727905803,,,,,,0.11984941708247615,0.2317740865184717,3.231535400782482,-0.025113221212891005,B_{s1}(5830),Bs1_5830,-0.027333960733104217,0.1163201752156695,-0.14365413594877371,destructive,0.15857554617926134,0.2710722928010477,0.23765825413063982,-0.027333960733104217,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.363573185707875,39.45686155463888,29.714287115839802,0.4667895925853121,0.22841213970254387,,,,,,0.26538225233485324,0.32412019803597203,3.7174612063776156,-0.04451658877538084,B_{s1}(5830),Bs1_5830,0.01147963433303835,0.3075443274144649,-0.2960646930814266,destructive,0.02791658907892799,0.5561133848854678,0.3397280090099873,0.01147963433303835,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.074259960768728,38.0905887948295,26.076085844872065,0.44168673008735115,0.27693816603202925,,,,,,0.12236814902126268,0.23229981320193496,2.7620730642633,-0.024484731356719133,B_{s1}(5830),Bs1_5830,-0.02777419682210279,0.12523582696649488,-0.15301002378859765,destructive,0.16337012906628778,0.35696756665636376,0.23446724649384348,-0.02777419682210279,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.588878317958544,40.06572663114225,36.89481474093385,0.44029871939647125,0.17852320845867947,,,,,,0.2206480428973889,0.335290417777772,3.2143086563961254,-0.03680172281953946,B_{s1}(5830),Bs1_5830,-0.11806026806672108,0.2969548217561458,-0.4150150898228669,destructive,2.9546596809084003,0.7033552937540161,0.31454330531563396,-0.11806026806672108,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.408216910444258,39.76761873993053,30.749451568612656,0.4078286602202124,0.17088568702947024,,,,,,0.32205721648927477,0.383058853746275,3.4919842212975833,-0.044073251172831035,B_{s1}(5830),Bs1_5830,-0.0009040612568593748,0.413088636902022,-0.4139926981588814,destructive,0.00017335096609497248,0.6540143923527516,0.39455598844194517,-0.0009040612568593748,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.481592431569153,39.88190305878243,42.87579473818297,0.3955720818269473,0.29195525834764713,,,,,,0.15511967515113817,0.2998481880718837,2.899126790958829,-0.033917531372817646,B_{s1}(5830),Bs1_5830,-0.11170035998754715,0.13387435999550854,-0.2455747199830557,destructive,2.6504288319197973,0.29398484590671015,0.28695134152516705,-0.11170035998754715,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.454952171470033,40.388421107064225,34.30760388782256,0.36730672746835075,0.2855589078501416,,,,,,0.22004271398114278,0.36355078522926454,3.0773465073594695,-0.039004734791318205,B_{s1}(5830),Bs1_5830,-0.046687926203275235,0.19976494399831562,-0.24645287020159087,destructive,0.4621414131434815,0.2305203351480087,0.38677066127834414,-0.046687926203275235,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.309136692564133,40.56951195264706,32.54013361964374,0.48021823782735074,0.10589554297422651,,,,,,0.13774581576025494,0.23487988456355297,2.7802314382190385,-0.022903619816946566,B_{s1}(5830),Bs1_5830,-0.18805668742068313,0.2996879694678112,-0.4877446568884943,destructive,7.504767156625441,0.8904159904047992,0.21073364452484433,-0.18805668742068313,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.304161999410002,38.182800748658146,34.5815340573228,0.4396822211328417,0.253510747989203,,,,,,0.14235017837955638,0.25722559757161156,3.7274581445449857,-0.030231984525268336,B_{s1}(5830),Bs1_5830,-0.073934803625868,0.1504034550261038,-0.2243382586519718,destructive,1.1567364005926155,0.47585426227946936,0.24741275231869958,-0.073934803625868,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.12611539074279,39.80117285630901,35.684646594074444,0.40730218444291133,0.34734119942304825,,,,,,0.14314434387600122,0.27654143561095657,3.114940050984443,-0.03263026069838262,B_{s1}(5830),Bs1_5830,-0.05670481748642894,0.12346384012083401,-0.18016865760726294,destructive,0.6814709385856612,0.1498307583553686,0.28955519007104,-0.05670481748642894,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.52757141673168,40.081937994992785,28.67755907081426,0.4208071241119669,0.22590702274898655,,,,,,0.1919438961959254,0.28206809783831505,3.32760230787795,-0.03280388217141155,B_{s1}(5830),Bs1_5830,-0.019629725454455425,0.21092001940850993,-0.23054974486296537,destructive,0.08167030345107935,0.4874230143608484,0.28821315785909807,-0.019629725454455425,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.507470531285993,38.805932397783764,33.191781034447615,0.4309923370592954,0.2582724965079891,,,,,,0.1738615141867832,0.27804379599520446,3.755908493396358,-0.036273053932183046,B_{s1}(5830),Bs1_5830,-0.04805903343023581,0.18025341349934654,-0.22831244692958236,destructive,0.4904801043746492,0.4399887162599159,0.279805082984116,-0.04805903343023581,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.02447409770239,39.006266760226225,26.55550892397162,0.3945266351245535,0.3558568312096176,,,,,,0.17188221731124734,0.2971081206915701,3.3733996975019584,-0.03976962617042062,B_{s1}(5830),Bs1_5830,0.01273934940944075,0.15723020237541988,-0.14449085296597913,destructive,0.034445274989326875,0.08237144293497474,0.3316455908317763,0.01273934940944075,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.417584481770637,39.06831548541184,37.01486267224336,0.42091472135254693,0.25804139609591153,,,,,,0.13968419766037712,0.26948398845498234,3.3203959775473932,-0.029859814304527804,B_{s1}(5830),Bs1_5830,-0.09162095460541961,0.14116636136368121,-0.23278731596910082,destructive,1.7831979200095198,0.43959726849158565,0.2545296778474338,-0.09162095460541961,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.124038062543521,39.894883802023244,35.47479207273149,0.337701794384285,0.33764137109964515,,,,,,0.13595606942180263,0.30562062218185293,2.8116601107710797,-0.02534092773371246,B_{s1}(5830),Bs1_5830,-0.0666610216533231,0.11072534391541972,-0.17738636556874282,destructive,0.9473868455305292,0.00016914069386255056,0.32776557626673,-0.0666610216533231,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.617406984801562,39.41522128859072,30.13682578384843,0.2764421560068501,0.3048019989624788,,,,,,0.1961825295079619,0.3896103066786813,3.3892467360268776,-0.037422250300448975,B_{s1}(5830),Bs1_5830,-0.016342525525929588,0.16582681128388715,-0.18216933680981676,destructive,0.056683306633825585,-0.0846390451069785,0.45213025474384405,-0.016342525525929588,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.681754118222159,40.79556310308125,32.626836109113825,0.46514371277044414,0.24167778955991767,,,,,,0.24246531103549557,0.32440072159491573,3.1970044457495095,-0.04190539089165875,B_{s1}(5830),Bs1_5830,-0.02587232398130557,0.2729107994955621,-0.29878312347686764,destructive,0.14192359140760116,0.5378690261454342,0.3332700922731764,-0.02587232398130557,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.031776678006999,38.91793557000462,31.951491367613837,0.41821310043815607,0.22672610011300554,,,,,,0.2026431799144587,0.3044772889167107,2.7950039160666362,-0.03495442389008521,B_{s1}(5830),Bs1_5830,-0.04382696718572813,0.2223853323901945,-0.26621229957592263,destructive,0.40740083910302954,0.5048346771786187,0.3065924787759458,-0.04382696718572813,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.637304979922876,39.90109005822736,29.766242635760264,0.44698055310383183,0.24909828917773338,,,,,,0.15221351991456894,0.23744844840939175,3.472504395035984,-0.034410914603503415,B_{s1}(5830),Bs1_5830,-0.028373521536249776,0.16434880773490523,-0.192722329271155,destructive,0.17049723217861126,0.47045541221153875,0.24017422957166754,-0.028373521536249776,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.307579391389883,40.86674936232425,41.92600594864427,0.4576093920605887,0.176819132272295,,,,,,0.16567282184033583,0.30721027125950495,2.6300551201881475,-0.030709018800200855,B_{s1}(5830),Bs1_5830,-0.18632585721350178,0.23203998509377563,-0.4183658423072774,destructive,7.384084179747396,0.7382512015561511,0.2605241038622744,-0.18632585721350178,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.35645127814038,39.626546928938474,25.287433541297073,0.3936369220043928,0.36440987223947663,,,,,,0.20359736475113324,0.33724348544199306,3.4741365488977176,-0.042314589370755176,B_{s1}(5830),Bs1_5830,0.033301606286330616,0.18686894907709767,-0.15356734279076706,destructive,0.2351243041245761,0.05954796215576119,0.38265107632831497,0.033301606286330616,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.290552788043724,39.61556430656921,30.324122418570973,0.4373463829137764,0.21878904652443654,,,,,,0.1864469253556637,0.2698768781205262,3.2033943784428964,-0.03466124998004685,B_{s1}(5830),Bs1_5830,-0.03123558950532376,0.21373036864152684,-0.24496595814685057,destructive,0.20739940041331636,0.5468369801961371,0.2720534619066577,-0.03123558950532376,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.263022276201465,39.02953999692984,32.0571537471293,0.43103438853094606,0.20974508026161492,,,,,,0.19602247161235692,0.2823427931107856,3.574531675255972,-0.03709116801554234,B_{s1}(5830),Bs1_5830,-0.04337494268191805,0.22948034435732567,-0.2728552870392437,destructive,0.3991367139775022,0.5764923874830674,0.2819438787781925,-0.04337494268191805,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.948153375090332,40.646175444084044,36.294037229128705,0.4352825212093681,0.2887639130269423,,,,,,0.19627605235840373,0.3221804318590498,3.030339579845438,-0.036499969296235946,B_{s1}(5830),Bs1_5830,-0.06752092783047339,0.19021591601733642,-0.2577368438478098,destructive,0.9651044714793744,0.37352127919924155,0.32548757528661315,-0.06752092783047339,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.080103358340109,38.1157359606812,32.630521303681476,0.4318387041858161,0.24256902555312587,,,,,,0.14387303920354005,0.2476328096581635,3.2972374844070007,-0.03187900238799959,B_{s1}(5830),Bs1_5830,-0.05802190961108207,0.15472901264693142,-0.21275092225801348,destructive,0.7144299598202764,0.4841758269949128,0.24229381000817482,-0.05802190961108207,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.616831319558365,40.68371138375287,25.649942081203918,0.468153223069764,0.2618811554972866,,,,,,0.1864428343821764,0.2654561763778572,2.8672237983020596,-0.030823763220742734,B_{s1}(5830),Bs1_5830,0.007934761041982014,0.19967299831273466,-0.19173823727075265,destructive,0.013342115672221044,0.43220786394008054,0.2769976882827927,0.007934761041982014,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.803713537058503,39.05902170762041,28.13035135252253,0.47002322320023826,0.21352063411431063,,,,,,0.2309368778281491,0.2895608164052934,3.7830038220357403,-0.038228780058672966,B_{s1}(5830),Bs1_5830,0.004638340232333746,0.2773696322798597,-0.272731292047526,destructive,0.004572178197074148,0.5877042088781026,0.299105011691471,0.004638340232333746,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,13.801581317603594,38.99695684246357,40.312955529413735,0.3311739080645758,0.3505457620501082,,,,,,0.10394029771884158,0.2512701146676862,3.3048026796852756,-0.028404211494084435,B_{s1}(5830),Bs1_5830,-0.0799476312121462,0.07745366828550375,-0.15740129949764994,destructive,1.3592127202524054,-0.05603052849102904,0.2659274689230539,-0.0799476312121462,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.88194017508486,40.49779411692962,32.78492894251784,0.3226729335154349,0.3356141411313686,,,,,,0.12258327397963754,0.2892252273322235,2.5736880425385937,-0.026246448378563582,B_{s1}(5830),Bs1_5830,-0.05046051291574574,0.10190776176906838,-0.15236827468481412,destructive,0.5405687912516083,-0.03578844894935733,0.31432329250895824,-0.05046051291574574,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.702693816409981,38.70739433410323,30.13022549625348,0.505839444204967,0.1550579633328852,,,,,,0.3073877848153721,0.32754750326916554,3.3945521696873615,-0.04649170494486612,B_{s1}(5830),Bs1_5830,0.021154437258277155,0.4923420700671204,-0.47118763280884324,destructive,0.09497058898165614,0.7887721030727751,0.33645437211738205,0.021154437258277155,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,10.142953189808825,38.46332726704859,25.74837186450127,0.43005973208083725,0.2622600616053408,,,,,,0.2929945051515783,0.35992072628022515,3.2444901646680804,-0.046877016603213216,B_{s1}(5830),Bs1_5830,0.062336984714583946,0.303058350264337,-0.24072136554975304,destructive,0.8239790050948157,0.37380788133683845,0.39350051262493546,0.062336984714583946,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.189578804136527,40.42566864745918,38.223953195959055,0.3538316021299231,0.34025157656809374,,,,,,0.14153371355605016,0.29723583736396914,3.080020197582924,-0.029912600311871044,B_{s1}(5830),Bs1_5830,-0.07556648696111157,0.11290817054247973,-0.1884746575035913,destructive,1.213315932026114,0.03802836183791959,0.3156316650166959,-0.07556648696111157,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,11.691580620882458,39.57349669870665,31.001445520513215,0.4038146502576846,0.22726793312846633,,,,,,0.16555514566734247,0.2768323506813228,3.226815995524855,-0.03063893732510307,B_{s1}(5830),Bs1_5830,-0.05130541674234079,0.17793537125564843,-0.22924078799798922,destructive,0.5577691317982404,0.4723979710481452,0.2748837088076333,-0.05130541674234079,high
Bs,legacy_chi_condensate,theta_sensitivity_25_45,central_10_14,12.766358479669591,38.658329238662986,36.37931680373904,0.38316974727847464,0.17512433366900737,,,,,,0.15979614753758423,0.29603754776998825,3.818334277595616,-0.029065093018994362,B_{s1}(5830),Bs1_5830,-0.12989247115400887,0.19648044105858453,-0.3263729122125934,destructive,3.5704486230706327,0.637108458231169,0.26863259852313,-0.12989247115400887,high
