sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.5,8.0,35.3,-0.36634200020021135,-0.28390876407303806,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4483125841116844,0.022360769644562645,42.24707142805267,0.15515781638681267,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.666666666666666,8.0,35.3,-0.3687185044946741,-0.28511403875444297,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45052530983878186,0.02205963787945588,42.665136330017,0.15100694504885417,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.833333333333333,8.0,35.3,-0.3710153924242718,-0.28628088504128696,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4526660370293225,0.02176996152549481,43.07155705208252,0.14706708576784705,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.0,8.0,35.3,-0.37323467028388385,-0.28741007886630965,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45473636971158365,0.021491317002084166,43.466445850418964,0.1433264103504554,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.166666666666666,8.0,35.3,-0.3753786399498849,-0.28850257142785135,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4567382148356085,0.021223261051376188,43.84998507647851,0.13977335693084028,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.333333333333333,8.0,35.3,-0.3774497888629178,-0.28955943142920626,0.345,0.3807805629715229,-0.4081864418895571,0,-0.45867367769166895,0.020965343301958653,44.22240777360458,0.13639678074764952,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.5,8.0,35.3,-0.37945070873857684,-0.2905818017743347,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4605449839529455,0.020717115112894164,44.58398282202871,0.13318604481714036,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.666666666666666,8.0,35.3,-0.3813840357161388,-0.29157086715279057,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4623544216970127,0.020478135712961486,44.935003548925955,0.13013106896699225,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.833333333333333,8.0,35.3,-0.3832524065662012,-0.29252782986124165,0.345,0.3807805629715229,-0.4081864418895571,0,-0.464104298480179,0.02024797636961248,45.27577899281596,0.12722235024917994,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,7.0,8.0,35.3,-0.38505842696302406,-0.29345389187647924,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4657969097901162,0.02002622312222605,45.60662721108196,0.12445096392829406,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.0,8.5,35.3,-0.380357802084596,-0.28929564923253104,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4594813446632073,0.019378038097986477,44.37828514989495,0.11652517785669662,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.1666666666666665,8.5,35.3,-0.3655132933723184,-0.28271496363465365,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4466957059103,0.021923521782849172,41.942885503973486,0.14914915738377485,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.3333333333333335,8.5,35.3,-0.3580915233742792,-0.2794573562134101,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44033884184150945,0.02321897854761784,40.75761300104858,0.16729631857147717,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.5,8.5,35.3,-0.35519114437087784,-0.27825236565263517,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4379289972531072,0.023772947423515104,40.31272492573791,0.1753744101769059,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,2.6666666666666665,8.5,35.3,-0.35511045188772655,-0.2783448763157176,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4379996815686824,0.02387671408539372,40.32573939771591,0.17690873683046618,4.980468750000001
