ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,GB_em,G2460,G2536,Gamma2460_keV,Gamma2536_keV,fB,hard_qcd_side,f1_tensor_matched,input_mc,input_ms,input_m_ds1,input_m_ds1_2536,input_m_ds,input_f_ds1,input_f_ds,input_fT,input_ss,input_chi,input_f3g,input_ec,input_es,input_omegaA,input_omegaV
theta_scan_25_45,4.945216434394958,2.567967683726209,30.18315645030608,-0.38278201956450125,-0.27452591515805,-0.43699650746444907,0.16282915728054637,0.0005268481727693576,-0.0008854131469166771,-0.4297561435445254,-0.19286318902522678,38.67201663212002,11.540204988735267,0.44006816548063327,-0.12620759142435722,0.059435084136960796,1.2477914544533535,0.07867944706944416,2.458738660098076,2.5350033526162217,1.9682823802906193,0.19790458648575754,0.24915540868030286,0.237413445222883,-0.011185699071940705,3.4228511565410953,-0.0017414345902060087,0.6666666666666666,-0.3333333333333333,-3.545825288239085,4.541657347505923
theta_scan_25_45,3.090115862510409,2.535198247816955,35.049839186552155,-0.3973072626554789,-0.302884524702272,-0.44190367801167757,0.15427355804623652,0.0006561038518385488,-0.015910508588669485,-0.4761263628237309,-0.15131352512963248,47.583533024697985,7.101572629169313,0.4627208052534378,-0.07348759815807304,0.05925996247703069,1.2385182183525407,0.0912976942638594,2.459264626629916,2.5350349757606434,1.9683726396060828,0.24786404087579944,0.24980817469549507,0.25021036095978244,-0.009742960714484923,3.119264111192428,-0.007286960278789759,0.6666666666666666,-0.3333333333333333,-1.9654036803405308,4.699599526757869
theta_scan_25_45,3.243362969206952,2.5442654816564763,31.725358779849284,-0.27541028265432604,-0.21417711409478143,-0.38231914112860815,0.18485167886212142,0.0007552961635987672,-0.017464947991893454,-0.326998430273328,-0.12163341067520975,22.485946211723803,4.591004669525338,0.5202683481008754,-0.07566800235786773,0.059876730543889145,1.2749954790160216,0.08167560132155233,2.459525093257782,2.535059749887684,1.968297236130366,0.24060441955461295,0.2500856502175156,0.28697939444421083,-0.013155469387481338,3.233728551372162,-0.00387255128100849,0.6666666666666666,-0.3333333333333333,0.15040345932394006,4.966200117934176
theta_scan_25_45,4.119886489452263,2.5082664186846415,35.61931759519094,-0.306449382999467,-0.2790339316878546,-0.427801159568615,0.1545553604844588,0.0005847665952481873,-0.0063728991989466625,-0.4053031498230415,-0.08660552013271161,34.613873393586985,2.325826978596357,0.4218842486234495,-0.093583936825796,0.06022535559720458,1.2973628742587415,0.08015370538447963,2.460001868725714,2.535023235363356,1.9684166300061017,0.2315017809138766,0.24996453573764735,0.23624069337401057,-0.010179983928536085,3.273097965514053,-0.0008816278011376262,0.6666666666666666,-0.3333333333333333,-3.093996631735695,3.7665554295292956
theta_scan_25_45,4.569864125217225,2.5324031829702935,43.540062147949634,-0.3171124666849159,-0.25686556263583743,-0.4092852050151726,0.15592161301458274,0.0005619648541404821,-0.004063935489388054,-0.40464662024615283,-0.0529277480966551,34.575295814315474,0.8700637440518721,0.4448889373072403,-0.10435383676443566,0.06034131365107835,1.3053929132028337,0.0947913360322651,2.460222188618786,2.535198503400803,1.968250188895288,0.22285725436028397,0.24944241943301806,0.25319927832463845,-0.0110939310770492,3.2890710198084006,-0.0023490579916174265,0.6666666666666666,-0.3333333333333333,-2.4041980490242776,3.8213803220850373
theta_scan_25_45,4.658660202520285,2.541633383676859,26.87071221982279,-0.36517373785953144,-0.2595761790154566,-0.42822524416992613,0.17098530933383585,0.000584041623927357,-0.0029202858032936338,-0.39660018198246605,-0.20842252082258522,33.03723446917407,13.472384974840333,0.43308318659626915,-0.11263451571805996,0.05985514690857245,1.2734009840872964,0.08300650989180458,2.4594280775647137,2.5350588591630596,1.9684191023365358,0.18530957129536207,0.2507820223068169,0.2388511724226552,-0.011615920081769378,3.3939708314861736,-0.006162250095406568,0.6666666666666666,-0.3333333333333333,-1.779021204803932,0.9366246061314064
theta_scan_25_45,4.6783685326007,2.553269218272095,37.90868536102651,-0.4646462772571041,-0.28766946172446656,-0.42081133006066307,0.13427212177283723,0.0005048886217158589,-0.001635142058356549,-0.5124495111785969,-0.1898562105135014,55.40250211237258,11.187974488974822,0.4524542618577295,-0.11813299524753436,0.05930829908992781,1.242515627444894,0.0892879789125272,2.4601713586850544,2.535171033586023,1.9683623929425993,0.19229348692000103,0.2504564440952019,0.24493424635915784,-0.010689050568269944,2.9601433499768803,-0.00427166354583868,0.6666666666666666,-0.3333333333333333,-1.75601737265164,3.441668413999212
theta_scan_25_45,3.4834288278171512,2.5949592347956214,33.47518863096396,-0.33204268089063826,-0.27031853908935977,-0.41658171320923026,0.15716413848614041,0.0005913492136345984,-0.011492313579904474,-0.4086261016184076,-0.12786384784054766,35.25648922431793,5.077678986657541,0.48921675304577217,-0.08417205152482787,0.059942241195099916,1.2800746676586434,0.1078532752519429,2.4602839811597104,2.5352640528352772,1.9683250860910813,0.27744858339834566,0.25003147083801364,0.27598342585320335,-0.010378200017582419,3.3699215228880632,-0.003725054366028099,0.6666666666666666,-0.3333333333333333,-1.384479931608022,6.66229246449874
theta_scan_25_45,5.408131354720954,2.5871639104101503,38.7872795590529,-0.29539268859683193,-0.24511208629696268,-0.3978251823897771,0.15302306429563797,0.0005628740501340362,-0.0008728422529575749,-0.37610231851874953,-0.07670607101224586,29.896402847119106,1.8261382298205575,0.47921093450979535,-0.12962114186153845,0.06017803614868303,1.2951106564518977,0.10454079795317417,2.460460663905285,2.535124093710407,1.9683277171025322,0.2604685440774373,0.24997796659061755,0.27260272488520804,-0.013473668793721331,2.9001109657126816,-0.006118381756957319,0.6666666666666666,-0.3333333333333333,-2.6199484769253942,2.8437198940355732
theta_scan_25_45,4.514400439929886,2.5169933234908006,28.090159047662016,-0.17732607344480264,-0.21547807981122957,-0.4291389280481963,0.21808171018817007,0.0007125574002059691,-0.0051334193514093115,-0.27359225179993585,-0.0549783498981794,15.778923195282049,0.9373267444763843,0.41939515907675917,-0.10313797693602729,0.060212839082404296,1.2966802568000089,0.0864693870012798,2.460118852873897,2.535075865196529,1.9684603307873627,0.255832459925775,0.24966450475429455,0.23579603246052555,-0.013208731410833695,3.7159113945544764,-0.006067027116636999,0.6666666666666666,-0.3333333333333333,0.41621855712683953,7.748570114624876
theta_scan_25_45,3.9469865232370402,2.5275861137925837,27.75082122489351,-0.43692337828038186,-0.26516064970852465,-0.4002640291363011,0.1415120238572396,0.0005666272154325695,-0.006975271644895715,-0.43810553868276275,-0.26320286019964684,40.339753679022635,21.47940305495511,0.46872273124122443,-0.092309322594691,0.06002020733528266,1.283722713101506,0.09037229845982153,2.459548988713746,2.5350097480507197,1.9684252224425633,0.18465845675060258,0.24939580112645587,0.26186490684245006,-0.01061431972625019,3.062195026924265,-0.006708684398123159,0.6666666666666666,-0.3333333333333333,-1.3900057822195842,2.539878737205594
theta_scan_25_45,5.703047961133447,2.5628888693319736,32.3367738731689,-0.2654010263000323,-0.22956739961272085,-0.40874117903340235,0.17778065045617672,0.0005477894632059496,0.000845339501298827,-0.33592740397561804,-0.10144789295130294,23.632295622096724,3.1900594416784225,0.45431518380753966,-0.13999424992747686,0.05963804404108036,1.2596568313214964,0.07039984399277979,2.4589245994715405,2.534968557015791,1.968446518997534,0.2157356267971278,0.25115061210110423,0.24574358361769855,-0.013162039566101126,3.465244680783967,-0.002752443923980296,0.6666666666666666,-0.3333333333333333,-2.18749233327181,2.0297836303135948
theta_scan_25_45,3.9709707034047197,2.5200226388321294,38.38277495144609,-0.37646450883814864,-0.2699324944731632,-0.4258103878449606,0.16273626818354173,0.0006777064017521493,-0.007536081213496406,-0.4453461135641025,-0.12749869458391452,41.532174127716125,5.04007456288569,0.43894842963246583,-0.09237185377603253,0.05977400205752063,1.267737252167326,0.11196691066404604,2.4589508659998836,2.5350595298644953,1.9684843227428144,0.22019819367353813,0.24958529915618016,0.2462916132266611,-0.012036527071402014,2.9041914973971648,-0.005268066699152201,0.6666666666666666,-0.3333333333333333,-1.5723922073098149,6.149791959937816
theta_scan_25_45,3.2083060930551004,2.5024173077399765,40.064281031818034,-0.34876409914716033,-0.2114228201788523,-0.38963614557474313,0.19474414620460517,0.0007397796825415407,-0.017270600491255887,-0.3862875476904231,-0.13083553128118025,31.258759552896603,5.31122083306954,0.4933682172374006,-0.07127202283843752,0.059899014835661214,1.275367253858797,0.09177838410061136,2.45886204895254,2.5350583328901712,1.9683251382567402,0.17626828491399954,0.2496951149595189,0.274316408434242,-0.012062128050035002,3.618366721738696,-0.004968012763576893,0.6666666666666666,-0.3333333333333333,-0.6992507176947844,2.3338541384059655
theta_scan_25_45,4.147551779574775,2.5866270981729786,42.88774972092484,-0.32600344526189984,-0.26917100827874446,-0.45117261184073776,0.18726141411030628,0.0007081882851206482,-0.0059679988334336515,-0.4190847659513631,-0.055670790976199036,36.74759579760189,0.96200692880582,0.4445607468036497,-0.1071893135024375,0.0594579357447356,1.2489112104930191,0.09464696477006021,2.4586049456515418,2.5351054301285143,1.9682839447727576,0.24454521366170104,0.24921720282931983,0.24293989435981467,-0.013302092102108786,3.0516405461837417,-0.003352782219875554,0.6666666666666666,-0.3333333333333333,-2.479597885811318,2.8208287680701836
theta_scan_25_45,3.992488903590038,2.5386114490741947,26.05728837025182,-0.30784337107494464,-0.28513944615123243,-0.4219705398526955,0.1428469414442677,0.0006077398722233426,-0.006623587615027933,-0.39138276385204984,-0.15129962665435837,32.21793141576775,7.106884811658097,0.45128209285967236,-0.09658356333443996,0.05971735934836119,1.2654397624285592,0.09234976907419107,2.4595945323204513,2.5351953224177537,1.9683368408934214,0.2838953477537985,0.25043584709059097,0.24912484289084555,-0.011198003347464614,2.7917009706170806,-0.004404232417592511,0.6666666666666666,-0.3333333333333333,-2.214825969042803,4.548770050211921
theta_scan_25_45,4.243702104575062,2.591937591926026,33.84801182002835,-0.44287522811405844,-0.30895619742500824,-0.42027331301999754,0.11453505235272465,0.00046274169486399227,-0.003680678452599313,-0.5032715406307706,-0.1957298035444028,53.380254746381105,11.886199191628465,0.474519241444892,-0.11049892345435311,0.05956017506905198,1.2566956820881423,0.07948183822332998,2.4599835713433365,2.5350868942936486,1.9683615210854777,0.2269688058900224,0.2501493120976121,0.257742348672549,-0.009453353365353016,2.7972926545053984,-0.004505107158398727,0.6666666666666666,-0.3333333333333333,-3.7001411934865702,5.289404962776998
theta_scan_25_45,3.854643249762079,2.507434225755662,30.460299946097376,-0.3781050192739357,-0.33704565474856013,-0.4505040839136177,0.12018723381561872,0.0005447725145473175,-0.0072735771651085265,-0.4822038444210315,-0.15505686508699495,49.007235208221964,7.45783068402118,0.4090675229356035,-0.08861829650884127,0.06001093359197561,1.2838613284889357,0.08209157270931955,2.459982625322297,2.535028996775792,1.968350802631531,0.24339019093885159,0.24974367168767525,0.22714264889032051,-0.008740953059851146,2.695792871591216,-0.005737926790579953,0.6666666666666666,-0.3333333333333333,-1.903255042737128,3.674355817917912
theta_scan_25_45,3.0248914627382244,2.5399304701412992,37.46301962127654,-0.382360898085664,-0.2684478703883793,-0.41864417116595903,0.16733481237369155,0.0006825950175095177,-0.017821106613621362,-0.44565017581734945,-0.1402142513972712,41.83600914035008,6.093522431918229,0.4927974002213978,-0.07147979679111356,0.059306449310287626,1.2420574181396717,0.0891354416486741,2.4600253181642877,2.535001790913408,1.968495053795599,0.23477786332590833,0.24963663104985387,0.26666732884948885,-0.010522330008336165,3.315111603255666,-0.005658830016721977,0.6666666666666666,-0.3333333333333333,-1.937403048857298,5.105057307813518
theta_scan_25_45,3.4655073785355555,2.503709670962385,41.78035281395011,-0.4306958800549618,-0.3449757212358042,-0.4405924684879903,0.10366563314266085,0.00048407060475005604,-0.008532956495224816,-0.5442126262722173,-0.09132254236702586,62.027440106776226,2.5877748896296158,0.4329001836201835,-0.07972229509450117,0.05960789049626786,1.2578541916488235,0.10174583313816254,2.4587472485229376,2.535000164535314,1.9682513870214262,0.2548369412785943,0.24959723990814078,0.23937844800187139,-0.007521932349637669,2.695290954551904,-0.0039061684094829838,0.6666666666666666,-0.3333333333333333,-1.8281193887181266,6.257949888219963
theta_scan_25_45,4.226629674924262,2.573997852620975,39.229347872460316,-0.38388687927951987,-0.29632668130748013,-0.39382905916198535,0.10069116248683155,0.00037030764198526253,-0.0035590922743116175,-0.4723208714917372,-0.1099619592902902,46.695006276470394,3.7521165939203347,0.4920328989068432,-0.10267113859563926,0.06009102081654842,1.2870889591754526,0.10164860506660718,2.4588386896371213,2.535203744186702,1.9684511290971147,0.2697379796779971,0.24973096343977225,0.2778972742029255,-0.007695649433428924,3.2091937202677867,-0.0026651952402932835,0.6666666666666666,-0.3333333333333333,-1.015412893921547,-0.18513961109621224
theta_scan_25_45,5.713120677509524,2.5974337103331115,27.88567565302273,-0.3196206134653791,-0.2373872669148312,-0.37253252895021544,0.13381307492907177,0.00047177225304226707,0.000860414853270208,-0.3593118620966209,-0.1714789689785236,27.043162381691534,9.119460854508324,0.5212040711822505,-0.14582768803612334,0.05957026909427556,1.2557342638572784,0.07529388301258977,2.458936920708512,2.535053174711226,1.9684170954707931,0.243514940726189,0.25001005151732625,0.2821289489633797,-0.012991468355130716,2.9030588543690325,0.0009522101977698154,0.6666666666666666,-0.3333333333333333,-3.684195026803904,3.6894685064793906
theta_scan_25_45,4.58728074089382,2.5359104089518927,44.78723587103578,-0.3263547652740719,-0.28131499248889,-0.42690212275427,0.14737065531994528,0.00047946139731933773,-0.002262986451884742,-0.4295661789034583,-0.0334433215814591,38.66940155782111,0.34686590004009976,0.43714811290932554,-0.11234760557446039,0.05960859760139834,1.2580901474175445,0.08354212449681388,2.4590155670437093,2.5350498832827797,1.9684160060925717,0.2409395148792547,0.24997333391237522,0.238506833281543,-0.009562507264656498,3.5918609073581074,-0.002959189498004048,0.6666666666666666,-0.3333333333333333,-2.126082220287869,3.812168827988897
theta_scan_25_45,4.478946274692489,2.5635355105783084,40.75771548411181,-0.2796166376416198,-0.22492276520658172,-0.41639642653610354,0.19568463472859898,0.0007206390624115373,-0.004931612461488717,-0.3529248489976347,-0.0649597207058093,26.243073416634623,1.3092941232836974,0.45769437904701477,-0.10768418931490775,0.05993598356796078,1.2791506539092223,0.11287856356016819,2.4599811793984734,2.5351457602359813,1.968412410567192,0.23662065245603606,0.24991440973278878,0.2589954564045678,-0.014627743025920504,3.130793145068987,-0.005007043500133103,0.6666666666666666,-0.3333333333333333,-2.812465517782478,0.10795010844615467
theta_scan_25_45,3.109807062602983,2.5923041561109708,28.702683055375132,-0.5456292142668521,-0.285566962471489,-0.4127330973994354,0.1424509593222424,0.0006410645376349768,-0.015925888931930934,-0.5125239246020041,-0.3414366064545721,55.26346084137025,36.16137422505031,0.5151429546482512,-0.07690008917678907,0.05937700622154256,1.2457116912579913,0.08937092128645932,2.459725868102345,2.5350956356463312,1.968422450102468,0.19175036406447066,0.24988446025738756,0.27960774436065666,-0.01065286314254301,2.843404320094287,-0.0028364147536667213,0.6666666666666666,-0.3333333333333333,-1.1643867724374926,1.973534484827628
theta_scan_25_45,5.129048292466273,2.509748442482576,43.053558049478895,-0.3011667953708367,-0.23766865071182783,-0.3785950080078324,0.1423266365089749,0.000591908332529213,-0.0019921875454995183,-0.3792693173929709,-0.05781531846656332,30.179948359741232,1.0365641326884567,0.4603596768490408,-0.11230992958128734,0.060377037092318876,1.306078075713765,0.09868167876485012,2.4592598911052375,2.5350651687996857,1.9684479342232573,0.22820730378396006,0.24991516412641746,0.26296315772127543,-0.013086380459209318,2.7116640681383455,-0.004130835577858087,0.6666666666666666,-0.3333333333333333,-3.7132987065379393,5.191170472241965
theta_scan_25_45,5.6535822888159055,2.592289398651968,34.05715896339812,-0.42330710140649,-0.31846094075594256,-0.45989991792161544,0.13990981562011987,0.0004774128965200529,0.0010517486490330085,-0.5008986068069948,-0.17235677702700294,52.56121796304284,9.22505519723873,0.4227207853193634,-0.14485215881443514,0.05936643888320761,1.244021910772541,0.08411847044106885,2.4589016980101674,2.5352694230489417,1.9683592311504052,0.2164922756810448,0.2497708288648377,0.22832655140923586,-0.010666799827665715,3.013314510814389,-0.0009216802953483517,0.6666666666666666,-0.3333333333333333,-2.2758915265680137,3.376229500845276
theta_scan_25_45,4.519837879107187,2.5633512632611684,27.06402171427586,-0.3053842720160306,-0.25042170360011307,-0.40808952701635637,0.1608613210273576,0.0005403243773226626,-0.0037338219884369495,-0.3619457101329353,-0.15800596870089761,27.4726790016874,7.756229195554569,0.4662888022045894,-0.11013827898774903,0.06009991156136454,1.2880936969632866,0.08116263748945214,2.4589963319331107,2.535271731598034,1.9682663278954597,0.22753803100055756,0.24929315757791604,0.2596461360318864,-0.011169843826292927,3.485719621262911,-0.0013181694753743706,0.6666666666666666,-0.3333333333333333,-2.031384293426032,1.9032074401006132
theta_scan_25_45,4.260996294325369,2.5556623336652966,36.83650187327756,-0.2942673688713532,-0.22337593651112594,-0.39834857726160694,0.1810477940846982,0.0006567584057140284,-0.0067319117399312215,-0.3552020143568633,-0.10159538568024776,26.56343054294384,3.1998065827478506,0.47298156564522376,-0.09928879665219158,0.06040268347473579,1.3086856382424659,0.09654158194346671,2.459874052442638,2.5349897995149164,1.9684370841666052,0.21035103853133472,0.24900858026357442,0.27019536631594554,-0.013049037874397996,3.3178706188898315,-0.0029796929943334514,0.6666666666666666,-0.3333333333333333,-0.23164536569010585,5.82735408174876
theta_scan_25_45,3.6782979253720747,2.5711735298130183,34.86707120399089,-0.37678712397650604,-0.2881486101283319,-0.4302188112677999,0.15270576202576158,0.0006743692049113307,-0.011309930091204826,-0.451819895819076,-0.14441932022903173,42.800536156327354,6.473816123846954,0.4563210247937436,-0.08768290145908786,0.06020611288693713,1.2947871939557898,0.09018340813900294,2.4590053831175274,2.535130015248869,1.968316114502358,0.23076559101185745,0.2501084230923849,0.25701090725383663,-0.011555436652865679,2.7623201651763667,-0.0025627230494268904,0.6666666666666666,-0.3333333333333333,-2.3078204576101142,1.2062617038590866
theta_scan_25_45,5.548927445380137,2.5077675726350486,41.746207651752506,-0.4944832965062351,-0.2989252946119772,-0.4230992520161735,0.12325689174971842,0.0004390758657107161,0.0004779897887671412,-0.5522715375906396,-0.16990059166995686,63.95392064565991,8.957839221981233,0.4173727807034765,-0.12733981428231375,0.059553777755607634,1.255035213322827,0.09560810994250644,2.4591198677190653,2.5351794785749915,1.9684150877503988,0.173321207849215,0.24992066469109933,0.22923720269590267,-0.009515610402563542,3.0691412147750845,-0.00344622393540409,0.6666666666666666,-0.3333333333333333,-0.06966252683296892,5.752326258185008
theta_scan_25_45,5.848232419247215,2.5799144994403163,36.15653679277449,-0.33399175359939287,-0.24206299440475507,-0.40176121303393303,0.15965151556078172,0.000484238322416873,-0.0004375352540206357,-0.3924965381167733,-0.1268520882719017,32.27004158122709,4.995696054516523,0.4609946121399721,-0.13300561743667721,0.06067914444732738,1.325879906978476,0.09599472955269091,2.458778957070507,2.535109346991499,1.9682494901502006,0.19742082808030073,0.25032626664257074,0.2665862031617155,-0.01148014593971554,3.5937830375558324,-0.0014308408739968892,0.6666666666666666,-0.3333333333333333,-3.700707108955715,2.5881529340802523
theta_scan_25_45,5.593588521648938,2.5284106324602913,26.500958161536083,-0.43016483121537924,-0.2951754294165528,-0.3902384566512632,0.09516889245915222,0.0004067857465085637,-0.000512650970950335,-0.45610547671683577,-0.25325503006793376,43.640086971582015,19.906114706950156,0.452440821018362,-0.12412858393412868,0.060436393296180814,1.309908165854859,0.08250292662624704,2.459080489564921,2.5350885108847026,1.9682928947196356,0.20374179686885519,0.24942824984678474,0.2561866602376596,-0.009278519059395772,2.52528987336029,-0.004338245651436457,0.6666666666666666,-0.3333333333333333,-2.1580706516113497,2.963031859871381
theta_scan_25_45,3.595761252549964,2.508923542418247,37.08111105470527,-0.24486576913004407,-0.24072127758256656,-0.4374266372121515,0.20968694779862254,0.0008824844804579911,-0.013864072649495565,-0.33968387636620473,-0.05020799248585883,24.285118679580485,0.7828202041499043,0.4331591600157242,-0.0831902296975312,0.05961062339414331,1.2592798415938802,0.10589290187403708,2.4596453874797097,2.5351785108948555,1.968263366558132,0.280038263817966,0.25001808495968225,0.24041558260674392,-0.01423205563536938,2.9994951852502743,-0.0006165681503912269,0.6666666666666666,-0.3333333333333333,-2.2439942161618025,7.634409744963896
theta_scan_25_45,4.39637963738698,2.5133883567252666,43.67945538666554,-0.37176500963552905,-0.2892470920881473,-0.4053770242445538,0.1191971715542554,0.0004719352598554499,-0.0035391746577043623,-0.4659373016511119,-0.069105235697702,45.61304487719858,1.481880544568057,0.4467934782072922,-0.10142636858362454,0.06000125564286167,1.282452961259903,0.09412128238335428,2.4594655372655176,2.5351539163998553,1.9683997450642772,0.2346087105823079,0.25007192825202,0.25007237751815053,-0.00921218914004245,2.9912589598936257,-0.0058127601468077085,0.6666666666666666,-0.3333333333333333,-2.2790270969991577,3.9349035945372437
theta_scan_25_45,3.1091327492554317,2.5488771303474307,32.67722485646579,-0.3714439535421622,-0.24611379127499633,-0.3876086692017815,0.1591648016751728,0.0007120287611124593,-0.018381952509500102,-0.40770498064180527,-0.17977557575669056,34.94606716538158,10.026563490807309,0.5214849072370327,-0.07113820761964353,0.05980521754297338,1.270616601114965,0.1012064868691238,2.459585342617585,2.535112604147475,1.9684071417221811,0.23940988050392525,0.24991740893294295,0.29085595176854573,-0.011895618881404774,2.947682859575623,-0.005730903660123217,0.6666666666666666,-0.3333333333333333,-1.3312545297253,1.382555668569224
theta_scan_25_45,3.849074680131009,2.5809088492218857,44.634229255468135,-0.3949671583885871,-0.2679359657884257,-0.3960200338605403,0.13409110821502487,0.0004897598332939895,-0.0064967999762043,-0.4681603149489342,-0.0928151791219867,46.155024714880696,2.6741977869916513,0.5029123100477784,-0.0958882345949435,0.05980517999662537,1.2710250670932828,0.0929940061141847,2.4598093777822427,2.5351653913705143,1.9683298630072352,0.23056169794999656,0.25015057185025513,0.27887607440316237,-0.009713123925163145,3.333060494396436,-0.007576247604781981,0.6666666666666666,-0.3333333333333333,-1.9621978730627132,4.9718850131908505
theta_scan_25_45,5.5301256837311215,2.5771605795393917,29.545734684113846,-0.5481682774346827,-0.3515862444483863,-0.45556434695357667,0.1028667664381803,0.00033425409624723206,0.0007770819707627956,-0.5761785184785118,-0.3035122114758071,69.45913235037025,28.57258302240665,0.42227326020702943,-0.14142706045547407,0.05915947162561383,1.2321653449895646,0.08795550659141442,2.458831603196299,2.535177271901115,1.968520444143929,0.19534054044298685,0.24977656763877626,0.22671407636852156,-0.007418766000608852,3.2181377145459367,-0.003068396102641134,0.6666666666666666,-0.3333333333333333,-0.9080907245919569,4.911444148930031
theta_scan_25_45,3.1813365068031496,2.5759812636656796,30.533117643591275,-0.3802449997022104,-0.29919518449906524,-0.4715782008419517,0.18875835515693237,0.0007261475497046868,-0.017101486363750664,-0.4508857462779601,-0.1755165577070455,42.63811925755263,9.566817989441487,0.4392969927986879,-0.07725195848675136,0.059539548306436436,1.254236814410007,0.09232351046794887,2.4590404072727563,2.535211500784885,1.9682899451704916,0.23313564283155794,0.25064349421437093,0.2405572106873056,-0.010550983606713011,3.4305768697836605,-0.004274803857388908,0.6666666666666666,-0.3333333333333333,-2.6310585417675036,4.524645544805989
theta_scan_25_45,5.35967154413865,2.5882333621562372,27.90575801301159,-0.38973443601345154,-0.2940768689617844,-0.4103033266686093,0.11673355588795799,0.00046457792588121846,-0.0009716761070143241,-0.4422841747153734,-0.20678211786668285,41.28825226248626,13.26528524904378,0.46457280789324357,-0.1290665790498016,0.06028418254269446,1.301594119216462,0.09180650510294563,2.4602734804295006,2.535089771995256,1.9683836228538052,0.2363219174844708,0.24988501784040015,0.26311548114856625,-0.010679784236912142,2.663913268278059,-0.00311904213606732,0.6666666666666666,-0.3333333333333333,-1.838220875420632,4.694121467824212
theta_scan_25_45,5.494216132743535,2.501472988014433,38.96312655420677,-0.3571050989859418,-0.2294617572624585,-0.3432275185339642,0.1127594160332747,0.00034354924575798835,0.0006627959924730172,-0.40297304533280354,-0.13337718884029956,34.05312174242539,5.521086838524409,0.5140479502759266,-0.1295586945164103,0.05919112235588291,1.2344399020724308,0.08281579902603786,2.459056502122799,2.5351220121246527,1.9683318955211333,0.21411085782915018,0.2504399859457338,0.27536276313879193,-0.009255321601102684,3.6438042488480304,-0.002646710069391919,0.6666666666666666,-0.3333333333333333,-0.5323218266515597,5.747004805531312
theta_scan_25_45,5.616027050693032,2.5116581206371373,27.071381634609782,-0.47156853781056607,-0.2729345607856108,-0.39616608858995167,0.12163462801062416,0.00047780272469979024,0.0011190970690169463,-0.457642850593928,-0.29569102391566304,44.04146586862397,27.126847953792215,0.4490995426387773,-0.1308087698149283,0.059212333636876315,1.2363130368902646,0.10519398868375043,2.4595550075012174,2.5350561054608938,1.96833274324946,0.1869670703530838,0.2504172235978003,0.24495089143953558,-0.011386238590353454,2.6921605049836885,-0.002466205199596386,0.6666666666666666,-0.3333333333333333,-2.434148649865999,1.8182142298793587
theta_scan_25_45,4.025977967868978,2.55774293797,29.616295674693365,-0.33856021768994415,-0.23834314162708994,-0.4160227970289402,0.18600182184294775,0.0007391638027630295,-0.009061330243860561,-0.37451744508622925,-0.17654222579603068,29.770283301040102,9.668016143765504,0.45857876703933864,-0.0953321438210731,0.06016956791641264,1.295660415961072,0.09600172213007899,2.4611411653066924,2.5349322172141053,1.9682461070164068,0.198250472006355,0.25038113397256956,0.25930520216285236,-0.013763860119432782,3.029211337267202,-0.0031891573025435464,0.6666666666666666,-0.3333333333333333,-2.284991817415099,4.202705250408868
theta_scan_25_45,4.199858779406026,2.504669283586941,30.45132061976121,-0.23633553207247232,-0.23423902309397293,-0.3917070587220828,0.1623925915630663,0.0006183709590841963,-0.00554292689404065,-0.32170440227812475,-0.08502165144756879,21.806507779582958,2.2447563525259855,0.46229155379176345,-0.0984805773265202,0.05986774115649863,1.2749198586885193,0.06999289469200971,2.4597386585929653,2.535070107551542,1.9681545461861438,0.2582114956124635,0.25018564031406704,0.25276742482483733,-0.012102013491757059,3.1913906544215447,-0.004277298973398454,0.6666666666666666,-0.3333333333333333,-2.1146229708566318,4.074050928452767
theta_scan_25_45,5.50338648436298,2.596684963992353,32.38468679798828,-0.5804395449206051,-0.34484914626562546,-0.4520536330874686,0.10605356236266285,0.00036093543537597426,0.0007899890238043299,-0.6020992070494187,-0.3054628354779533,76.17026218083983,28.950623070157327,0.43394306162676427,-0.14162531973029419,0.05914980488412163,1.2326473990167517,0.10699225521092415,2.4594207641393546,2.535079031961538,1.9683473978149484,0.19650192044179654,0.25003884201368276,0.23636757951647455,-0.008214877201055223,3.023183291277745,-0.004191315990038385,0.6666666666666666,-0.3333333333333333,-2.675385137495064,5.6889564233863785
theta_scan_25_45,4.599892050582362,2.567125375932643,29.225467482036414,-0.5620576397072227,-0.35219761453073245,-0.4312939343742971,0.08033811863698659,0.00036200708933391593,-0.0016038058827559007,-0.5817879724378541,-0.3185509459427852,71.56337155804677,31.478893875281933,0.4467179253735468,-0.11375918885182701,0.05946690960597691,1.2521164019562225,0.11890927667770011,2.4606189573371426,2.5351152668453363,1.9684243525474976,0.22096963436295655,0.24984932147537461,0.24890556295477986,-0.0074164985760815086,2.401215122636782,-0.0028737008912682526,0.6666666666666666,-0.3333333333333333,-0.1940782420728666,4.568888707716383
