accepted,M2_GeV2,s0_mix_GeV2,mc_GeV,ms_GeV,ss_GeV3,m0_sq_GeV2,theta_deg,theta_matrix_deg,Pi12_normalized,s01_GeV2,s02_GeV2,m_eff1_GeV,m_eff2_GeV,f1_GeV,f2_GeV,pole_fraction1,pole_fraction2,d5_fraction1,d5_fraction2
1,2.543456605806464,10.724944384138471,1.2581621108399508,0.08504843839662375,-0.013235001907737316,0.8889034470258549,26.04123049572012,29.303753137979523,0.14691966325732914,7.725,9.8,2.4603155521064495,2.534629705860471,0.3964360965572559,0.16851989320547672,0.521393469963435,0.6466908927091098,0.02057197650500736,0.09292165623218047
0,2.6620187917788645,10.226236649734867,1.2423434058417333,0.09568775357926544,-0.013270562498264294,0.8983139954980838,26.71672041658611,29.446455843306254,0.12084606279988133,7.75,9.7,2.458547614675187,2.5357203464100873,0.3992841092760309,0.17081632350372264,0.49825343371669084,0.603535489980577,0.019271598157506873,0.08428210942575597
0,2.261320101351685,10.852595752930283,1.2981839923171914,0.0788521731317024,-0.013154346007542637,1.3,26.650461268283074,29.96113037834882,0.14599701252753783,7.1,11.125,2.4594590589114973,2.5346776653185303,0.3468213668780714,0.1724805777849608,0.5178295785709109,0.7955025976824676,0.045250389240256525,0.16485835147201336
1,2.4754621357324704,10.056330591029864,1.2595299045613624,0.08818517115844351,-0.010368474795653686,0.8809276896857698,26.87052165921623,30.348140808982677,0.15956249376021361,8.125,9.925,2.4592418749126486,2.535247627492612,0.41945752435765216,0.1689951368432452,0.578428008843003,0.6640667030556161,0.014968248873139188,0.07666692211327078
1,2.18131224442215,10.939215601943276,1.2795403080380279,0.09592372934100456,-0.013563264028423686,0.8576371628977715,26.612992208355756,29.766125286406393,0.13765904576585414,7.0249999999999995,10.4,2.459419457193388,2.53504962152459,0.3431656266627279,0.16762849036229596,0.5323411986895958,0.7775447014996683,0.034247741554194695,0.13256183940701888
1,2.5784365938472975,10.038599099010025,1.2768116944530812,0.09918360522755536,-0.010052418131023253,0.922920336107342,26.865176209222867,30.811163196435942,0.17856737610861523,7.975,9.725,2.4592169060053983,2.5342548186515774,0.39766785716304404,0.16358503577463837,0.5315196505991789,0.6204032336212046,0.01510227343719954,0.07384973284279399
1,2.2054944274967556,10.43151450933384,1.266941391815693,0.10518915564975892,-0.008504207641529949,1.3,28.099456821541594,31.11477098111909,0.13165284512786837,8.25,11.05,2.459300891635942,2.534530044694344,0.41377577111408553,0.1782115263589724,0.658638707039405,0.7989485152883541,0.022371699755075632,0.11000936976968226
1,2.2193294154344514,10.43187256404107,1.2481266246645442,0.08557390802265831,-0.011859595557110894,1.0017379808566311,26.265705822607973,29.761363064723678,0.15465281206687462,7.925,10.825,2.4598211004386994,2.53486340393662,0.41414544854651625,0.18064454928913629,0.6295709515954747,0.7988798942164073,0.02504848238323269,0.11583504887311603
1,2.048316376473263,9.879739553882853,1.247115692127367,0.11180246142899056,-0.011761531892245995,0.987512113220213,27.0203095191638,30.506834874720575,0.1444908187440458,7.55,11.525,2.460210533840583,2.53491282899801,0.3819828985204558,0.18447392509344127,0.6362529906448329,0.8699166411479098,0.03287409783610603,0.13462490785821063
1,2.380993258430712,10.35547336957526,1.2725151962419718,0.11569872134167034,-0.010689450786962767,1.143936424168881,26.502523677447986,30.790102375567418,0.18129980720788347,7.7,10.375,2.4589485929992603,2.5352247813300495,0.37458792300830746,0.17327877789919804,0.5495483212012277,0.7277271987532247,0.02552783292580971,0.10423208388222432
1,2.4074173136873114,9.042996546278525,1.280527083321875,0.07250265464869105,-0.010557030975045503,1.1588299145031173,26.3033755524943,31.192586748260247,0.22873115432306076,8.025,10.4,2.460094498359807,2.535593335201432,0.41256072164488816,0.17052341500120838,0.5836807208501323,0.7178412210370994,0.02130255124750003,0.10549384976502739
1,2.3572757361394694,9.89912436399441,1.2544875410645235,0.09532239629868344,-0.01180884875401247,0.7675175057385166,25.574539628167937,30.27771684176932,0.2089669939344432,7.9,9.975,2.459790538367137,2.5355364764133173,0.40363145572696735,0.17164991946574257,0.5844438413871985,0.7167194795376616,0.01745422618163393,0.0825103346455288
1,2.0754827595308907,9.171036983598286,1.2973030463785817,0.09439348026774279,-0.009248234641809079,0.8652239698783717,27.11852429752942,32.13259755348772,0.23029306599981186,8.025,10.75,2.4589970136789265,2.5347015526565335,0.3949004773521625,0.1660024110762461,0.6677363764560181,0.81856546346748,0.018750776459058968,0.10437166333346849
1,2.5330291686410487,9.30500181586266,1.2653960883627546,0.08451607910199223,-0.013433896092245238,0.6020223034226838,27.668795873095544,30.370134994248353,0.12798185281723243,7.7,9.35,2.4593845523773816,2.5355154503308492,0.393320596484911,0.15694396284843187,0.522465815838863,0.5903796769340561,0.014432195650481955,0.07460323516050268
1,2.0387149305722247,9.071474162222124,1.2510513867074609,0.07785479411880286,-0.006392599292379312,0.9224792862820815,26.31485159314406,31.90913856532815,0.264909803953878,9.225,11.475000000000001,2.4590829810162402,2.534691870509296,0.4777073476970809,0.1833756935194629,0.7889486623336593,0.871335977222907,0.011083471275961763,0.07046156034602333
1,2.501666833033908,10.09706866081863,1.281713546498202,0.10386991938152139,-0.012012391097908656,0.6599967659332177,27.5002653409802,30.623968603911035,0.1417245965124444,7.65,9.425,2.460381071406481,2.5352876520055085,0.3736096201263,0.15583763433914086,0.5158017576705227,0.6081790855683031,0.01524891677123483,0.07423548596069718
1,2.236714521658221,9.986078302586872,1.2777108561849313,0.08851157089209077,-0.011369361978003707,1.2750420860626832,26.916904116354395,30.661370944578735,0.16437828966191165,7.675,11.15,2.459537868595785,2.535794302825729,0.3859922816112437,0.17721082986241551,0.5920924395883274,0.8038823367556435,0.032631072065818834,0.1391871923107529
1,2.1923239228698566,10.5989830341131,1.2679167674683203,0.09876594900299017,-0.013243049638064492,0.46569568404548317,25.97108035652341,29.85695384862868,0.17500497610449262,7.425,9.375,2.458752068417825,2.5345305560382516,0.37045330805170656,0.15804557219574528,0.5763779511326551,0.7120599334139504,0.015733170786319018,0.0787939022592562
1,2.078687567644873,10.208230266401321,1.2949435225550916,0.0840165272311029,-0.012902833613114948,0.49276715966224827,26.280128254766304,30.335386605837712,0.1905868971012868,7.25,9.525,2.459080288241178,2.535826112467335,0.35847271563048255,0.1524555707627806,0.5865134894808633,0.7472049690734622,0.018331734758972665,0.09840172885288702
1,2.414374996382451,10.630494197817573,1.299339152600642,0.09995579133948923,-0.012020675007507486,1.0934336276064809,26.744008517724865,30.548316607912103,0.16727212722397025,7.375,10.175,2.459907715554114,2.5356872649944884,0.3516612124725676,0.1638677107913254,0.5029503132661066,0.6963899949608423,0.02942132279910063,0.11832597476550914
1,2.155738023678849,10.736280541269608,1.27663792601407,0.08382640815780837,-0.008386607969223914,0.4577432980113989,26.593552806345404,30.820893177917657,0.201694735166017,8.55,9.925,2.4597317253982776,2.5353239341757026,0.435280568846382,0.16262528307032242,0.6996271273812988,0.7524575187198964,0.007324366804733537,0.048342342957344756
1,2.588522864674964,9.287628077822385,1.2582748547302192,0.1028295280912528,-0.009480329753263086,0.7392338309099298,26.564622174689777,31.238994874194788,0.21197912555352288,8.175,9.625,2.4594991942568343,2.5359652732210436,0.4150914334106225,0.16647044853632925,0.5516849103416464,0.6172540998135471,0.010657361612410179,0.05430793501966731
1,2.5300205242444185,10.70451591495158,1.2528265580835183,0.08392248358097022,-0.010529494321478846,0.7653214211010567,26.040162663271655,29.673337973386534,0.16674197732752596,8.175,9.75,2.4584917655842147,2.5347179617855953,0.42742060593487285,0.16908792173131615,0.5706291254587669,0.6469765540267177,0.012361523891792592,0.06441504394201693
1,2.4756223791359813,9.185703755898782,1.2684554382963957,0.09855684751665471,-0.011605820254509616,0.8673460193266829,26.211073097543647,31.07728577775381,0.21780321689163362,7.8,9.85,2.4597272979510802,2.5355651450896555,0.39027881346390897,0.16708223526845406,0.5403971863539903,0.666855971372779,0.018487232839797075,0.08480119740396874
1,2.5618311084577257,10.24611602508779,1.2680478897589467,0.09382418546788211,-0.010999908092231213,0.7353900448973367,26.621639930690183,30.289459766740155,0.16755420427712722,7.975,9.575,2.4603135835879466,2.535598364111447,0.4036123555571765,0.16263296519011414,0.5385314494210856,0.6165096380222852,0.013175134802450335,0.0667939380778623
1,2.1804906122232857,9.287621009744079,1.2960613040443845,0.0970339306970968,-0.009689671478434626,0.7405257843073633,26.329890739714667,31.905924645194716,0.25540730905619163,7.95,10.15,2.4589861732341753,2.5343974041839403,0.3893843821984504,0.16244831970455423,0.6284700242693811,0.7625730537457992,0.015809641396913165,0.08536420564449652
1,2.186261073946158,9.458521355942922,1.2765057889313833,0.09982265107150888,-0.011202391903646504,1.1011559341322263,26.085521505933002,31.202160151929814,0.22016289366767675,7.625,10.975,2.4586680940512573,2.5350166106514225,0.37789872897923876,0.1762462618759503,0.5972872320586352,0.8153099369927915,0.029837088313031508,0.1264260670008986
1,2.1848654999576222,9.838832987637662,1.2565708404898528,0.10125450093918742,-0.01035910981578622,0.9298291195936552,26.700380824793186,30.839096309273742,0.1814835500471139,8.05,10.7,2.459997162982498,2.5346930009454587,0.4090445624692338,0.17713522022932784,0.6465997616921725,0.7972266877658564,0.020762409277474483,0.10042542826032887
1,2.3026265979001685,9.197380472175768,1.2737972234499098,0.09026556983327506,-0.014164119666466812,1.0446285290234243,25.820426963996546,30.47832363307307,0.20203555765036363,7.1,10.5,2.4602362969923846,2.534798537289906,0.3499428446434942,0.17277360750105572,0.5095861870280284,0.7604160603197349,0.03847412509728253,0.13852594456530484
1,2.4246345071772097,10.361689657702621,1.281050925288965,0.10711813693242243,-0.007111379283288992,0.9182697134195988,27.179145260555295,31.420833727937282,0.19191357222001965,8.375,9.95,2.458748135088248,2.5347764051946164,0.4144963208380239,0.16515992570698215,0.6064787130189618,0.6755966646669654,0.01074027119152077,0.05846651406138402
0,2.445870379161724,10.497200214245925,1.2755349936558096,0.08982787746002195,-0.014416456257285677,0.7280167086092385,25.735543891496526,29.628567710764568,0.1751137135049935,7.3,9.55,2.459270117704717,2.5359525734035597,0.36043072422877054,0.16048286965699918,0.4944284122383173,0.6555345100347973,0.022970465020826426,0.0978648035200057
1,2.6047334638317126,9.35536677620495,1.2542924637292694,0.08462150950461776,-0.008645442225732438,0.8325419131541321,28.15615937605432,30.931883427867135,0.13232615660234442,8.4,9.65,2.4602344653745667,2.5344954394417973,0.4408536975444701,0.16556461731610236,0.5764934446388204,0.5916024158127189,0.009932339571209493,0.05693434581550802
1,2.2954557794616024,9.603431148135389,1.2557619977699188,0.09609505557014153,-0.01049525431042966,0.6233766354914887,26.759449927791866,30.80761791924176,0.18525164774718114,8.15,9.875,2.4597383784599445,2.535114312823971,0.41765084150243315,0.1677787310044124,0.6270521351121295,0.7126443265167847,0.012406417613779783,0.06705382354127554
1,2.489213676650225,10.50920813478052,1.2607889279348508,0.08911286689273726,-0.012883208400170234,1.1612678269170018,27.12915564446095,29.613828589710014,0.10984078494560745,7.625,10.275,2.4595136866100438,2.5348364557083447,0.3880631791006668,0.1737437082136773,0.5247224007735951,0.6831020225562807,0.0283051080164355,0.11725429427274181
0,2.444863385705631,10.396772743150162,1.3012508598715138,0.09662142652461313,-0.013309120607823178,0.7601254842768999,26.601990604836107,30.40609358373472,0.17207322390096758,7.2,9.525,2.4587446452002797,2.534697887968353,0.34121031723430434,0.15390470380794907,0.4759431347883397,0.6393689424291925,0.02352702735922851,0.10003367820419515
1,2.544152250288313,10.202951003588856,1.275985487365922,0.08410273842284784,-0.010297257135235247,0.6198073639423859,26.61307217427641,30.431437511373332,0.18029274243866883,8.1,9.45,2.4594491266898904,2.534506319443189,0.41326288449302856,0.1584370791933448,0.5554200785566086,0.6082631048309434,0.010009180470883679,0.0561321532171955
1,2.503950985438474,9.072820754279777,1.2618679915518045,0.11425707654562375,-0.010696152041759225,0.909948610498554,27.226778425999072,31.477005409990166,0.18625515331436737,7.875,9.85,2.4598567666649074,2.535269508478339,0.3898581820281529,0.16821647037346757,0.5404790232996272,0.6501822121503684,0.01754547731796814,0.07938508672672641
0,2.537210999353868,9.063708316019222,1.2653425876535551,0.0842973516161785,-0.015206589596439852,0.969826900244588,27.020915808548022,30.18303529898378,0.14293844113801463,7.25,9.9,2.459269449495329,2.5346237197916404,0.36380832549292824,0.16693895550300886,0.4730355676964582,0.642162572131364,0.03058784895065547,0.11932379401820768
1,2.3553401087590196,9.542509789667184,1.2463561733871407,0.0845531778144144,-0.013896270682807868,0.8208895846450741,27.35841072309747,29.791650190789596,0.11046907514783123,7.625,10.075,2.4588743562739213,2.5354425298063243,0.39777429163406947,0.1717401255417761,0.564330736831837,0.703306533836255,0.023473431528320446,0.10660863006774413
1,2.5216813138338443,9.222522357009526,1.2251884926471583,0.08992858037709459,-0.011102893754964977,0.9428048610081287,26.502178117127894,30.24422127528127,0.16823858480012252,8.2,10.05,2.4587754144759133,2.5348543685976614,0.43756884792804807,0.1796709527568289,0.5806771388545491,0.670876420590232,0.016056241651029566,0.07715115379495484
1,2.1593734571659047,9.298297454663457,1.274319928080784,0.0962027103273315,-0.010219444469278454,0.8076785177470975,26.042374839318484,31.441041084323906,0.24225075665489929,8.0,10.475,2.459245856913241,2.535240774717992,0.40139755548239486,0.17092690951240733,0.6447888686494153,0.7940363840532295,0.018266340291189433,0.09333261217041629
1,2.4703310596272106,10.892571741169146,1.2864900227827385,0.0924412910652939,-0.008863866962601984,0.9565407054655852,26.586782978730014,30.58965991656957,0.18294673676605322,8.15,9.925,2.4595008224075836,2.5343046572104475,0.40717999186444953,0.16404826762420352,0.5742736691319525,0.6656697025300867,0.014032544174603744,0.07333100307356341
1,2.0956024212384134,10.56905830653315,1.2903531237783519,0.10912048906993238,-0.011126590232172271,0.8063774471672306,26.00526423395128,30.921562927821377,0.21190024591874312,7.45,10.5,2.4602193914122092,2.5357617587314216,0.3583799886538931,0.16716466726819854,0.5982711403715956,0.8112391055283916,0.025045067177879056,0.11256132122686087
1,2.233669746298738,10.718195812222564,1.244443191732067,0.07070977609009842,-0.011683616056339937,0.5810866970100965,26.45719041528623,29.37220050539907,0.13809893472338391,8.25,9.95,2.4602432841818374,2.5349211843501833,0.4419507845511764,0.16971544776753295,0.6607885100674225,0.736296376039851,0.012726709540143717,0.07457013193906956
1,2.4817690481488914,10.29525722825408,1.2466540602423264,0.08694029790999347,-0.008862574010450841,0.762205786718532,27.222494710842877,30.19588706869525,0.13804553900586272,8.45,9.825,2.459620783995673,2.534240146338682,0.44444416562998923,0.17015018996366502,0.6110635520038762,0.6520651168761488,0.010063345490217934,0.05659767257620645
1,2.035978208401288,10.551191174498124,1.3033373199254596,0.07213269018305853,-0.0074578299109262025,0.7902999540210329,26.557075859726872,31.516479107672332,0.2402738378031123,8.65,10.85,2.460184446891107,2.535148336056377,0.4332254956818919,0.16517128144328644,0.7378542380182583,0.8357612537799183,0.011998130291219052,0.08187792083571516
1,2.345113804632839,10.372122113487684,1.2873124230363804,0.09425270660861443,-0.011834811854810844,0.7857116995878825,27.01053525096439,30.496916891742146,0.15855135612421667,7.625,9.85,2.4596026138622475,2.534506113357916,0.3754679998862676,0.16041916772651502,0.5533698260161615,0.6890760272905432,0.019801740607892034,0.0953939665768272
1,2.569196988240514,9.411382066178799,1.279946344668258,0.08218021005654402,-0.0057437773640242355,0.9671956982332092,26.40989096234932,31.758702169439168,0.25663850744667926,8.625,9.85,2.459976898978287,2.534452190043932,0.44326647506799205,0.16541422143025883,0.597638339660419,0.6352829140992936,0.007402165808076876,0.043611670417306264
0,2.374838823370771,9.114454914881257,1.2855157232393917,0.10327456540926488,-0.014824794002008508,0.9712129649548307,25.90115646166041,30.763504193282788,0.2075354789291007,6.6,10.05,2.459918034039226,2.5343579371371567,0.3048007862913534,0.16560583572096552,0.425108630060465,0.7102725616779406,0.044997804121343375,0.13341261883289227
1,2.404897695497193,9.59632799832552,1.2505569468524225,0.10301278240597159,-0.011195283823569737,1.1513677100672735,27.325638270815837,30.63215903316445,0.14353979017215382,7.875,10.425,2.4590207938957023,2.5347427801005997,0.40082842064470436,0.17778217933521973,0.5714208896590476,0.7174426979788817,0.024430082839879814,0.10549142773296692
0,2.585107404605632,9.57198463446663,1.2864455335129277,0.09027791686800417,-0.012580295172830417,0.9017559287614881,26.40285272384979,30.738100598985188,0.1980180420597405,7.575,9.65,2.459075010830617,2.5347786701922956,0.37295910153848555,0.1602261117287373,0.48807585286407096,0.6158605225590986,0.020714394588220733,0.09261246745737578
1,2.13392153126666,10.478224761101906,1.2770289947084665,0.09496073869389106,-0.008734462635879939,0.802450306445455,27.06777866684266,31.102983987343876,0.1843733666882397,8.325,10.525,2.459511427347516,2.5343240815387826,0.4181014797786571,0.1692917428024241,0.6839903248281,0.7934690843876477,0.014589932163868464,0.08346889967761237
1,2.3615205301599906,9.591865554146795,1.2535158995656484,0.12650778146960728,-0.011596401085510325,0.7104290332986302,27.135204537337422,30.96946492154217,0.16288159220742973,7.675,9.8,2.4591236396506067,2.5354157650268903,0.37567847047346403,0.16834922582137052,0.5553593477559673,0.6889422284716031,0.01781341570255989,0.07753203579018769
1,2.057674937223866,9.658901842395464,1.299240982318438,0.09027797573789872,-0.00937497350457786,0.53205853801134,26.132990842007015,31.70989198968516,0.26240579389970553,8.1,10.025,2.4595079120510466,2.5344912968955824,0.3994241899055018,0.15906884997080845,0.6792606563458176,0.7888105869123203,0.011591786172718542,0.07243269757170993
1,2.3390050556574695,9.92874784873417,1.271905454932213,0.07395611874869333,-0.010501197179735907,0.5040023522794089,27.56510006114444,30.4833608169921,0.14299793865810112,8.225,9.525,2.4601173239442846,2.534340773989885,0.4275322288451618,0.15727639862713838,0.6247883942352,0.6573841275307861,0.009218312292013319,0.05848227008658935
1,2.6916082498734735,10.966519059683883,1.2806944735369992,0.09524029574323487,-0.00911919004101336,0.6475733882526747,26.13315455532084,30.232631050820427,0.18777868409893028,8.125,9.375,2.459017960369263,2.5353665729099486,0.4072360741419719,0.15853625199958268,0.5182185704706183,0.5715122536305643,0.008460476641268972,0.045130419957358524
1,2.238654118772312,10.967235836436894,1.2772904027580834,0.07732354619807451,-0.00992695020626302,0.8035265815670826,27.18808564926728,30.222023746453768,0.14286641061666322,8.2,10.225,2.459147363818818,2.534298102093323,0.4217266239211875,0.16588588580419153,0.6470317530486677,0.7423721019349907,0.015230994685675204,0.08768371276840291
1,2.2026483902898137,9.39484219574897,1.259372473452675,0.08168342221138347,-0.009953032427642682,0.8344637237939833,26.406128712527398,30.95297167909888,0.21084224240986754,8.3,10.5,2.45961829545613,2.5344382295783667,0.43170276396003265,0.17402968143510608,0.6683216278660066,0.7809288516358774,0.01606825601465829,0.08802511758987397
1,2.6636097784979027,9.027000643290705,1.3036785575150596,0.1050455788397513,-0.008159393589116517,0.7123810669637196,27.099054562731553,32.43639194865877,0.25017645331134547,8.075,9.35,2.459449916945434,2.5342497395885326,0.3904066290990759,0.15233932571274592,0.5135466229720121,0.5608064092712672,0.008844950641383699,0.048144792571231394
1,2.423653179194902,10.057722492400355,1.2606557812698682,0.09703420399541308,-0.01193110007842077,0.865409111751247,26.257969107434878,30.24498594788231,0.17697127044352134,7.8,9.95,2.459570683126072,2.534202734685925,0.3945243097713661,0.16968309333656403,0.5560811411182969,0.6885387722384783,0.019587208857385973,0.08959581023258224
1,2.4128742992651233,10.335826396972971,1.276625036043811,0.08705525734041351,-0.010962052352785617,0.44204337754502543,26.68860228354765,30.373933502824766,0.17440014460378228,8.025,9.3,2.459626135887878,2.535559301667982,0.4067897056786352,0.15484884018492787,0.5805702415842435,0.631210862966229,0.008582061512959418,0.050450228037853644
0,2.0557731650765017,9.276650542968063,1.2673138815102416,0.09804619872211393,-0.01490030375277722,0.9724641770167654,26.57310601204747,30.05794657531159,0.14463419994408455,6.55,11.375,2.4876790793867376,2.5344885560543955,0.315108835975279,0.17785538005701942,0.5137028706907825,0.8619177543748341,0.05799512001985704,0.1751028816264168
1,2.239908971591156,9.183551186037771,1.2788661941330783,0.06775769294957493,-0.010017368057734802,0.8691221354608352,27.09970167927496,31.155271139581135,0.1968802759753219,8.225,10.35,2.4586659785743588,2.5346617686003765,0.4277100607755554,0.16675706309800825,0.650547178519477,0.7496829564992958,0.01626419103180191,0.09469228400078916
1,2.3547494269790326,10.984220630867597,1.274614316514758,0.11670771692799108,-0.01130002531274171,0.7442002904662929,25.608839252249638,30.35723309705747,0.20280268017947933,7.65,9.8,2.459183784735405,2.5359391847111663,0.3697499896242448,0.16582135117476673,0.5488739236606542,0.7037636397074912,0.018212693318598393,0.07978986062643614
1,2.5221205198597607,10.753005070444251,1.264299676124932,0.10675946086188155,-0.011550042941024222,0.5466312527223015,26.462652234334588,30.025970061600354,0.1587682191420405,7.85,9.325,2.459060821311472,2.5343683276033695,0.39090600867860614,0.15969942885482738,0.5333598321598155,0.6113708568301391,0.011174358754633969,0.0559091186593859
1,2.066385740175195,10.130283854814273,1.2649990281557724,0.10562886460900367,-0.01236305461511959,0.8703849418696203,25.842708961021394,30.393964179827613,0.19219350195106905,7.3,10.95,2.4592717453238655,2.5355735821163976,0.36271769327495307,0.17658217071908042,0.5983142734626054,0.8458682153766882,0.03201761791633325,0.12975214320109255
1,2.559933375044428,9.564158750621925,1.233897543301111,0.08625065705785011,-0.00889323975276286,0.6424667420289788,27.859590599083077,30.43056611877882,0.12126254746998931,8.5,9.625,2.4588881882286593,2.535587742785427,0.4542773054706157,0.16961105257526363,0.6000088513902244,0.6091003926805063,0.007890702277242558,0.04573896569812722
1,2.0583897084103318,10.67679948613923,1.2696493157051036,0.09686260594891842,-0.007418186173205144,0.807272383605982,26.340576003615904,31.305798567622514,0.22468965557981252,8.7,10.975,2.460044564988122,2.5354849809230586,0.43648067087792797,0.17565079413702486,0.7377666410873813,0.8440363789756333,0.012405191601782543,0.07370602874003188
1,2.6766832243028453,10.272765533209695,1.2677073265420196,0.07262141686499216,-0.007543619680863461,1.0065295697181746,25.919506907600812,30.34309886350289,0.21006661534597998,8.45,9.8,2.459392080568279,2.5347140421624115,0.44463039895153944,0.16804454951304612,0.5597863709447105,0.6103332169028324,0.009618558187135367,0.05344425536707038
1,2.297367414182708,10.300924871649439,1.2587568659266273,0.09490499012774989,-0.008836440860988302,0.8797582052335097,27.025046228490726,30.714035118766617,0.16742433641074764,8.375,10.3,2.459496714810551,2.5359837187066003,0.42929177988035205,0.17287821984704912,0.6476241197436643,0.7384192188882633,0.013884393794889871,0.07475465702665153
1,2.554483975732337,9.335231102107185,1.2863437962952484,0.08890591043844902,-0.011271921580632525,0.8107696849676169,26.744900671538808,31.140240504524193,0.20506474827221532,7.825,9.6,2.459730867588017,2.535130885495727,0.38970931803099307,0.15874251511649437,0.5220867399705377,0.6150926296643746,0.015654232055170556,0.07832319682796403
0,2.5948753366648747,10.707046682909725,1.298326650638131,0.11213679299981542,-0.012709332425766637,0.690221616894287,25.982642934495804,30.44673234531097,0.1961541945102528,7.35,9.225,2.4604283794741137,2.5346181247833464,0.3425219351035145,0.15237450290143836,0.4524547253344197,0.5851661495265269,0.018030890707774548,0.07658362686916834
0,2.6297279451317066,9.47218327047625,1.285660887037223,0.09533276305177804,-0.011449525943560395,0.7156037691581315,26.60278010452765,31.07120247664526,0.20658771788717847,7.775,9.375,2.4589402021493494,2.534585510185821,0.38351267066758965,0.15605534365485044,0.4975058295151138,0.5800139227446635,0.013699315181374407,0.06788716566784467
0,2.5720002726158637,9.162792881844318,1.3170778002170427,0.08429998959622993,-0.01248642758467974,1.0835416046309823,27.11480840157591,31.464989445806488,0.2026122742139788,7.35,9.825,2.4592197035955845,2.5346824022684324,0.34963179111076625,0.15533923536469224,0.46151200304231216,0.6176889694051849,0.0271584879654432,0.11561314049737305
1,2.6300790435591326,10.132066846970059,1.269755062413653,0.09849029484640742,-0.009754785177562628,1.0298654532024671,26.692859794989275,30.619970691610572,0.17652580619394057,8.05,9.8,2.460015425015292,2.5349270729912474,0.4052913529252895,0.16701181236940363,0.5281387613598406,0.6161383997245892,0.015383130339075618,0.07390155695957916
1,2.2807389642976914,9.350624360062515,1.3011456243586805,0.09493602773641714,-0.0109852604665903,0.7817111519828099,24.96804124187988,31.58617457154356,0.29682342061258254,7.675,9.925,2.4600089035392743,2.5350510973902853,0.37124243258324513,0.16199875366889066,0.5687994036721558,0.7343614940859555,0.018950878735006088,0.0902793774223385
1,2.101954934696808,9.302312822907657,1.2853559450330627,0.09428922827719005,-0.007887215808759944,0.7151469167147146,25.665712297070904,32.15015194328944,0.29793141165075937,8.475,10.55,2.459487595256062,2.5350959550700876,0.4209896878902559,0.16971601097878983,0.7027471158047168,0.8149633330439943,0.011659923636797657,0.06873006578190499
1,2.0459803777235637,9.185738812605225,1.293184699898976,0.08613125614122755,-0.00854678450839875,0.704340259490456,26.66157434994285,32.09271057126864,0.25720572808983255,8.35,10.6,2.459129196849705,2.5355631048425202,0.4166964515210976,0.16532061488988029,0.7088804328633838,0.82141601467465,0.01325165609746032,0.08301569633505888
0,2.6523525699750587,10.228728449698535,1.31157622391343,0.09605587277928129,-0.013375172343368621,1.2626417230207831,27.469921090574392,30.595587424698792,0.13910759277943796,7.075,9.95,2.459786137709351,2.535125276817641,0.3273111128581231,0.1592416634742128,0.4128350964217187,0.6047634977490798,0.03673758303060008,0.1288021813966792
0,2.5902236072042726,9.805515495835762,1.3081247308308586,0.09845024819933806,-0.012729625917726079,0.8512156188369053,26.886551921588932,31.011885811716272,0.18791809475800822,7.325,9.475,2.459597431535672,2.53488342983659,0.3444413367590458,0.1524583451941438,0.45316469623534994,0.5914382036875688,0.02214610004621844,0.09494350193283377
1,2.4784967037329655,10.526764372473723,1.2476801484001112,0.10014261900655186,-0.012288319680731444,0.8135474643265458,26.80762445814447,29.671327756710248,0.1262818236454383,7.825,9.825,2.4589574135464094,2.534842865125131,0.4000137714108173,0.17042205977291414,0.5480058840982939,0.6601973573117423,0.018095312354247932,0.08294851716226752
1,2.5373996217032677,9.348490822146736,1.2503450166681345,0.09074260463950133,-0.009646333209731135,0.5945868258909346,26.77416847029412,30.8565059096959,0.19091119201590706,8.3,9.55,2.458924639206739,2.534447697466755,0.4324151110631119,0.1657389472317801,0.5809230579159375,0.6212401019101423,0.008559294619922154,0.04767265671038962
1,2.106187226774527,10.337094687789069,1.2793405141129834,0.09350236105627469,-0.009858767142129705,0.8950378774748702,26.421283546020494,30.97063260092418,0.2038182034787727,8.05,10.825,2.460240123281728,2.5346033552305003,0.40346379180029746,0.17212253239699515,0.664922135270603,0.8229314420063476,0.020113957043808667,0.10496119955012442
1,2.316255181253982,10.073723483772497,1.249054964049137,0.09531560480320878,-0.011504559429327425,0.8650361553439098,26.17834485419473,30.152330356490573,0.1757583344324965,7.95,10.25,2.458771560676537,2.5347097460688635,0.409594268934664,0.17538026914773458,0.6027601907329093,0.7404732947598187,0.019496862262798637,0.09166115662468402
1,2.079249942431519,9.866656035400652,1.263905815418145,0.11447499873281526,-0.009649085737130143,1.0086843792363076,25.205511109585206,31.384600304250974,0.25704592317062175,7.975,11.3,2.4591035457170474,2.5350524963837335,0.39434653187883884,0.1824363228482202,0.6626349468971748,0.8643076576308479,0.02397135335174227,0.10755700879542834
1,2.5872903343369753,10.237130027342245,1.243843515445078,0.10921402147882271,-0.009599780778189012,1.0475279861680136,26.594403607486143,30.312066347130763,0.1612962043906491,8.15,9.95,2.459228002604202,2.534478055728029,0.416157235021676,0.17546598385091966,0.5514918698639809,0.6457086388636536,0.015474448067491858,0.07117308404064496
0,2.4714034330736965,9.43564407604455,1.265362865140502,0.09317810847470963,-0.015303274422691384,0.9771177843528451,26.80081684782385,30.003890391747817,0.1406661237082663,7.05,10.025,2.459258612093605,2.5357114046745743,0.34680303854131417,0.16876564434859914,0.4642202822896005,0.6734883445500981,0.035388059333329766,0.12518092447400905
