M2,s0_root,s0,theta_deg,GA,GB,T_A,T_B,T_A_pert,T_A_tw2,T_A_tw3,T_A_tw4,T_A_3p_g,T_A_3p_gamma,T_B_pert,T_B_tw2,T_B_tw3,T_B_tw4,T_B_3p_g,T_B_3p_gamma,GB_hard,GB_soft2p,GB_3p,GB_em,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,transition_scheme,state,m_initial,m_final,quoted_combo,mass_comment,scenario,mb_MSbar,ms_MSbar,f_Bs,f_Bs1_A_working,fT_Bs1_working,G_quoted,Gamma_quoted_keV
10.5,6.05,36.6025,35.3,0.6425086868770991,0.6511764584141354,0.04275614618132043,0.06725343920452521,-0.006714565412632497,0.04590520272610425,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004797157665153031,0.019478449072925088,0.044906095809762646,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013637630184469974,0.18859864466015308,0.4504064388506953,-0.0010331598085782533,0.013204534711865468,0.9027281289316121,0.14808820999978722,172.90308115960903,4.652964610312166,0.22683827574263177,0.019478449072925088,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14808820999978722,4.652964610312166
11.0,6.05,36.6025,35.3,0.6216689526948853,0.6319353523735843,0.047390535400917616,0.07476551789118291,-0.007359354551538823,0.05100584242505185,0.0,0.00318230224135123,5.295522206850772e-05,0.0005087900639848468,0.021960742003910787,0.04989572228802171,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014464170699581978,0.18561724211989097,0.43506541630716444,-0.000972755787043892,0.01222544973357289,0.8749823397298822,0.14219873939350808,162.43789653772416,4.290227029650821,0.22683827574263177,0.021960742003910787,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14219873939350808,4.290227029650821
11.5,6.05,36.6025,35.3,0.6036082717320808,0.6151691843069562,0.05209175045071802,0.08239570960882348,-0.008000508298383743,0.05618060998062792,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005360434475483321,0.024510509224398933,0.05495786326211671,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.001523894524788207,0.18299629966299794,0.42171612989126755,-0.0009206938576117131,0.011377448610302512,0.8508623375331907,0.1371471968063145,153.60571814200108,3.990824711537193,0.22683827574263177,0.024510509224398933,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.1371471968063145,3.990824711537193
12.0,6.05,36.6025,35.3,0.5878234805942686,0.6004391677755022,0.0568397186634677,0.0901094339221612,-0.008635709738030203,0.06140657112779902,0.0,0.003446913644921104,6.0449805316560484e-05,0.000561493823461216,0.027114519303310748,0.0600700836213901,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0015962462878492574,0.18067608125444787,0.4100020106067868,-0.0008754218520912256,0.010636497766359016,0.829719255431083,0.13277648776717754,146.06666714985911,3.7405127106358944,0.22683827574263177,0.027114519303310748,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.13277648776717754,3.7405127106358944
12.5,6.05,36.6025,35.3,0.5739233133615528,0.5874024547498904,0.061616748867150566,0.09787616117625739,-0.009263097820325581,0.06666360360822138,0.0,0.003566987135397008,6.407502675574536e-05,0.0005851809171020194,0.029760812064228873,0.06521269905976255,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0016635852926863812,0.17860911024490442,0.39964510022754673,-0.0008357403094721292,0.009983984586911252,0.8110471862641628,0.12896540279890722,139.5664480657043,3.528866426234651,0.22683827574263177,0.029760812064228873,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.12896540279890722,3.528866426234651
13.0,6.05,36.6025,35.3,0.5615994262510227,0.5757876424841581,0.06640734434134571,0.1056691112565439,-0.009881198466296684,0.07193416070401665,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006071600810946217,0.032438657701938364,0.07036854475609398,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.001726068898858489,0.1767572190344602,0.3904258382099238,-0.0008007095547100926,0.009405294794484315,0.7944464492435133,0.12561912309563567,133.9115505301095,3.3481144625367962,0.22683827574263177,0.032438657701938364,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.12561912309563567,3.3481144625367962
13.5,6.05,36.6025,35.3,0.5506058744154603,0.565377339058203,0.07119800740645983,0.11346493108028118,-0.010488863835315635,0.07720302854254271,0.0,0.003785280278504251,7.106499195376553e-05,0.0006274974287747363,0.03513849199384224,0.0755227379611113,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0017838850570825783,0.17508940350864985,0.3821687100536577,-0.000769584263707145,0.00888880975960259,0.779597501546216,0.12266254540097232,128.95246824836318,3.192366371107934,0.22683827574263177,0.03513849199384224,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.12266254540097232,3.192366371107934
14.0,6.05,36.6025,35.3,0.5407443250180864,0.5559955432152168,0.07597704533043566,0.12124336957165209,-0.011085219537125197,0.0824570882578796,0.0,0.003884483610315629,7.442695081562207e-05,0.0006462660485500099,0.03785183773630768,0.08066244533534678,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.0018372415472032643,0.1735802391359244,0.3747318832407202,-0.0007417665812740392,0.00842518741984618,0.7662420937887902,0.12003550649962225,124.57210263177481,3.0570901146894194,0.22683827574263177,0.03785183773630768,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.12003550649962225,3.0570901146894194
8.0,6.15,37.822500000000005,35.3,0.8373950057951113,0.8269598582808201,0.021894564703271908,0.03355727098371273,-0.003461606573042055,0.02285574083098146,0.0,0.0021577563549583733,2.9189139052281013e-05,0.0003134849513218471,0.008875897235372328,0.022358295500468642,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.0008911926880326005,0.21873085935507544,0.5878304259845012,-0.001563301710424326,0.021961874651667632,1.158808114549714,0.20556448280810913,284.9127190524113,8.965715255131155,0.22683827574263177,0.008875897235372328,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.20556448280810913,8.965715255131155
8.5,6.15,37.822500000000005,35.3,0.7874917719640108,0.7823331033637955,0.025935050526499057,0.03998794059091815,-0.0040375933245880725,0.027233331316229077,0.0,0.002354566861351666,3.3190716695973475e-05,0.0003515549568104138,0.010860310980356272,0.026640609618965024,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.000999420245309948,0.21247357746369366,0.5517178894145529,-0.001411246971908054,0.019552883457457017,1.0935495781879414,0.19062448839228474,253.72644634348433,7.709854182511536,0.22683827574263177,0.010860310980356272,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.19062448839228474,7.709854182511536
9.0,6.15,37.822500000000005,35.3,0.7469532709229968,0.7458042968024394,0.03020176999235964,0.046801535385794714,-0.0046265532096759435,0.03186189719221887,0.0,0.0025407652409270816,3.7205958085442694e-05,0.00038845481080418474,0.013006745405413841,0.031168436757190474,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.001104321229966647,0.20726855499098304,0.5222264170774135,-0.001288549172659479,0.017597873906702276,1.0403115641248233,0.17864794322831934,229.62313094664987,6.7714990694274615,0.22683827574263177,0.013006745405413841,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.17864794322831934,6.7714990694274615
9.5,6.15,37.822500000000005,35.3,0.7134815225504506,0.7154291820903134,0.03466098149388105,0.05394125347831799,-0.005222852348421348,0.03670236209624098,0.0,0.002716345221651037,4.120858835372553e-05,0.0004239179360566469,0.01529672749538492,0.03590355103259708,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.001205137801181675,0.20288229388441145,0.4977508415909036,-0.0011878376258837823,0.0159838842408823,0.9961793862067383,0.16888288280370561,210.55418766784055,6.051458362480629,0.22683827574263177,0.01529672749538492,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.16888288280370561,6.051458362480629
10.0,6.15,37.822500000000005,35.3,0.6854534321263078,0.6898248221251267,0.03928107175097687,0.061353656188859226,-0.005821767732858118,0.04171836970698529,0.0,0.0028815310205378866,4.517783948891161e-05,0.0004577609168229096,0.017712043322882346,0.04081038740351006,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.001301348534337909,0.1991439124193298,0.47715324904190576,-0.001103945290595457,0.0146316059544867,0.9590864598207047,0.16080377925373973,195.16606307860116,5.486321893137055,0.22683827574263177,0.017712043322882346,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.16080377925373973,5.486321893137055
10.5,6.15,37.822500000000005,35.3,0.661694568532341,0.6679840549666056,0.044032882788036465,0.06898932608788802,-0.006419401791554252,0.04687662422172118,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004898672565361569,0.02023519780209946,0.04585637473596877,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.0013926222464293082,0.19592580834429676,0.45960744437534445,-0.0010331598085782533,0.013483962055542826,0.9275321482719859,0.1540341314020527,182.53524136946425,5.034110102615861,0.22683827574263177,0.02023519780209946,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.1540341314020527,5.034110102615861
11.0,6.15,37.822500000000005,35.3,0.6413369801008517,0.6491580728753915,0.048889851628643295,0.0768031719217355,-0.0070125850037823295,0.052147005848056684,0.0,0.00318230224135123,5.295522206850772e-05,0.0005201733209492024,0.02284970857615435,0.051012048781857465,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0014787780344314644,0.1931309920399637,0.4445008645745436,-0.000972755787043892,0.012498972047928106,0.9004037689279727,0.14829827552764868,172.01383976320918,4.666174584493705,0.22683827574263177,0.02284970857615435,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14829827552764868,4.666174584493705
11.5,6.15,37.822500000000005,35.3,0.6237271321471822,0.6327799058218684,0.05382801999037979,0.08475448819032753,-0.007598777710311786,0.05750253586679059,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005486565129754673,0.025540275932585395,0.05625101800214947,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.0015597516580730492,0.19068457310477052,0.43137086738166996,-0.0009206938576117131,0.011645159193039697,0.8768609462347179,0.14339046536236794,163.13616086719395,4.362438630398741,0.22683827574263177,0.025540275932585395,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14339046536236794,4.362438630398741
12.0,6.15,37.822500000000005,35.3,0.6083647102437779,0.6184132537883574,0.058825957309633095,0.0928068507510583,-0.008175977360075576,0.06291924569347479,0.0,0.003446913644921104,6.0449805316560484e-05,0.0005753255259962125,0.02829286273177091,0.061549835478288004,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0016355678313882815,0.18852790671535943,0.419862254254944,-0.0008754218520912256,0.010898514670145305,0.8562584888406897,0.13915449478675795,155.56022483254225,4.108499702461294,0.22683827574263177,0.02829286273177091,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.13915449478675795,4.108499702461294
12.5,6.15,37.822500000000005,35.3,0.5948609783596946,0.6057174738461483,0.06386462905605363,0.10092790831574601,-0.00874263430565317,0.06837598876506805,0.0,0.003566987135397008,6.407502675574536e-05,0.0006002124344859946,0.031094710925619506,0.06688781489304574,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0017063177375011896,0.1866144861827483,0.40969828519757234,-0.0008357403094721292,0.01024044277529974,0.8380937511676189,0.13546994482689434,149.0300980446957,3.89380940615714,0.22683827574263177,0.031094710925619506,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.13546994482689434,3.89380940615714
13.0,6.15,37.822500000000005,35.3,0.582909843815716,0.594423123106202,0.06892723337813383,0.10908911288539806,-0.009297577340412587,0.073854222340082,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006233663559333162,0.03393431489567218,0.07224681707969641,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.0017721410103764131,0.18490700774096014,0.40066048464813075,-0.0008007095547100926,0.00965634027182129,0.821969952756928,0.13224270136898725,143.35098000028836,3.710498038348755,0.22683827574263177,0.03393431489567218,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.13224270136898725,3.710498038348755
13.5,6.15,37.822500000000005,35.3,0.5722673691609659,0.5843145555346617,0.07399902231565018,0.11726541938059586,-0.009839949042538838,0.07933777766109698,0.0,0.003785280278504251,7.106499195376553e-05,0.0006448484266340208,0.03680136667378505,0.07761102518684423,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0018332114517214972,0.18337523819591664,0.3925743064228015,-0.000769584263707145,0.009134595179650614,0.807570135658373,0.1293982905945807,138.37233904998317,3.552596309857498,0.22683827574263177,0.03680136667378505,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.1293982905945807,3.552596309857498
14.0,6.15,37.822500000000005,35.3,0.5627370156714272,0.575217328818687,0.0790671187300062,0.1254349752134378,-0.010369150370804943,0.08481263068116003,0.0,0.003884483610315629,7.442695081562207e-05,0.0006647278585198748,0.03968668404466365,0.08296672039486284,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.00188972582111694,0.18199444251492167,0.3852987840779307,-0.0007417665812740392,0.008665868807108722,0.7946383595429847,0.12687711268358787,133.97625497879073,3.4155083854224197,0.22683827574263177,0.03968668404466365,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.12687711268358787,3.4155083854224197
8.0,6.25,39.0625,35.3,0.8521472099853203,0.8391405771068865,0.022280276448533306,0.034051553358279835,-0.0033595663879927816,0.023135574249769267,0.0,0.0021577563549583733,2.9189139052281013e-05,0.0003173230927461675,0.009085525359921166,0.022632038465723273,-0.0006154708131655445,0.0021107937195707937,-6.343734656609683e-05,0.0009021039727962433,0.22389677538718428,0.5945763393772265,-0.001563301710424326,0.022230764052900028,1.1772739307256384,0.2105655899401626,294.06533799544246,9.407269477808294,0.22683827574263177,0.009085525359921166,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.2105655899401626,9.407269477808294
8.5,6.25,39.0625,35.3,0.8030189543080483,0.7951439418240441,0.02644641873752486,0.04064274996184419,-0.0039022186889626147,0.027604533050044414,0.0,0.002354566861351666,3.3190716695973475e-05,0.00035634679839542167,0.011138375145593418,0.027003732307321705,-0.0007435869277505464,0.0023033207302714637,-7.213405623401103e-05,0.00101304276264216,0.21791368760964216,0.5588221037223137,-0.001411246971908054,0.0198193974639962,1.11297748571849,0.19589396489228256,262.82189378001004,8.141996191964052,0.22683827574263177,0.011138375145593418,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.19589396489228256,8.141996191964052
9.0,6.25,39.0625,35.3,0.7632035254444537,0.759202613370435,0.030858821067011055,0.04764232135291182,-0.004452506742043401,0.032339084018916484,0.0,0.0025407652409270816,3.7205958085442694e-05,0.00039427259112544995,0.013364191197281359,0.03163523781864519,-0.000882574127691469,0.0024854665825123335,-8.086046159711782e-05,0.0011208603437615177,0.21296462041386355,0.5296651097295895,-0.001288549172659479,0.017861432399641445,1.0606367673931547,0.18416806740893032,238.68335737735,7.196435605599324,0.22683827574263177,0.013364191197281359,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.18416806740893032,7.196435605599324
9.5,6.25,39.0625,35.3,0.7304073074218458,0.7293759851148394,0.03548323728839654,0.054992801354741015,-0.005004926878801018,0.037299792013559534,0.0,0.002716345221651037,4.120858835372553e-05,0.0004308183436332511,0.01574423139110635,0.03648797814572405,-0.0010318285326582442,0.002657225140767923,-8.955945895535491e-05,0.001224754668756287,0.20881759062768976,0.5055021670528508,-0.0011878376258837823,0.016244065060182687,1.0173425902531084,0.17463738561536396,219.59539805539845,6.470878187838038,0.22683827574263177,0.01574423139110635,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.17463738561536396,6.470878187838038
10.0,6.25,39.0625,35.3,0.7030112344786191,0.7042844752156917,0.04028725140033856,0.06263971107681711,-0.005554966325955081,0.042449723067665056,0.0,0.0028815310205378866,4.517783948891161e-05,0.00046578579860179247,0.018259848854057542,0.04152582317407909,-0.001190752901168987,0.0028188157420660814,-9.818591276818143e-05,0.0013241621205515705,0.20530311916552382,0.48519719269304784,-0.001103945290595457,0.014888108647715486,0.9810334362041353,0.16677774096833542,204.2003119003488,5.901534576293681,0.22683827574263177,0.018259848854057542,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.16677774096833542,5.901534576293681
10.5,6.25,39.0625,35.3,0.679844560891617,0.6829239805619609,0.0452406854875998,0.07053232010243568,-0.006098996240700307,0.04775484385288326,0.0,0.003036695577885683,4.9097523447689844e-05,0.0004990447740834681,0.020892995892418595,0.04671548029605711,-0.0013587672651963147,0.002970603209820303,-0.00010670464123349234,0.001418712610569492,0.20229488977525467,0.4679256705157345,-0.0010331598085782533,0.013736580079550094,0.9502132946106662,0.16021387251312724,191.57153842619354,5.446142714512316,0.22683827574263177,0.020892995892418595,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.16021387251312724,5.446142714512316
11.0,6.25,39.0625,35.3,0.6600426868225631,0.6645484677538833,0.0503158090497943,0.07862403989393908,-0.006634155764064194,0.05318418799954223,0.0,0.00318230224135123,5.295522206850772e-05,0.0005305193508965303,0.023626555941514152,0.05202665711165142,-0.0015353156221239853,0.0031130408071257058,-0.00011508865570949495,0.0015081903114812758,0.1996970846374047,0.45307656752550424,-0.000972755787043892,0.012747571378018135,0.9237736839631098,0.15467124890944306,181.05893198038274,5.075840499964104,0.22683827574263177,0.023626555941514152,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.15467124890944306,5.075840499964104
11.5,6.25,39.0625,35.3,0.642955115507781,0.6485934755143844,0.05548740631392481,0.08687255640554763,-0.007158238441378148,0.05870986328937688,0.0,0.0033188637248066514,5.6741596118861634e-05,0.0005601761450005726,0.026444545026088572,0.05743206846468415,-0.0017198698322855395,0.003246630088858367,-0.00012331765905320292,0.0015925003172552884,0.19743587706568413,0.44018863050443585,-0.0009206938576117131,0.011889661801876108,0.9008780316805737,0.14994515354884802,172.19509453998063,4.770387392882774,0.22683827574263177,0.026444545026088572,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14994515354884802,4.770387392882774
12.0,6.25,39.0625,35.3,0.6280842806487265,0.6346249688434166,0.06073274543733528,0.09523978408538893,-0.007669587109144145,0.06430695453826087,0.0,0.003446913644921104,6.0449805316560484e-05,0.0005880145579808878,0.029332217009839803,0.06290734143925356,-0.001911931562999024,0.003371893057751045,-0.00013137678514091213,0.0016716409266844714,0.19545358575454502,0.4289079192200191,-0.0008754218520912256,0.011138885720943835,0.8808845830048588,0.14588031430556997,164.63675606518785,4.515253757799334,0.22683827574263177,0.029332217009839803,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14588031430556997,4.515253757799334
12.5,6.25,39.0625,35.3,0.6150439300687264,0.6223043485735611,0.06603148277657814,0.1036917027314876,-0.008167000046905208,0.06995336186113664,0.0,0.003566987135397008,6.407502675574536e-05,0.000614058800193948,0.03227609986081524,0.06843085714475805,-0.0021110328887188876,0.0034893532005521866,-0.0001392555522537244,0.0017456809663347309,0.19370457586555323,0.41895883235783915,-0.0008357403094721292,0.0104766806596408,0.8632937956622391,0.14235715836947815,158.1269963415098,4.299791558358184,0.22683827574263177,0.03227609986081524,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.14235715836947815,4.299791558358184
13.0,6.25,39.0625,35.3,0.6035302158357877,0.6113640161256116,0.07136552672598259,0.11219812214014677,-0.00864964920374771,0.07562960246035429,0.0,0.0036796079644918953,6.761405803921946e-05,0.0006383514468449019,0.03526398395086857,0.07398355681822628,-0.0023167359857192895,0.0035995228859293524,-0.00014694700055700898,0.001814741471398857,0.19215233233460532,0.4101239245102195,-0.0008007095547100926,0.009888468835496819,0.8477116915490175,0.1392823379008738,152.47025545072663,4.1160522385286855,0.22683827574263177,0.03526398395086857,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.1392823379008738,4.1160522385286855
13.5,6.25,39.0625,35.3,0.5933012300045886,0.6015899907729964,0.0767188788404658,0.12073240670620163,-0.009117010174664923,0.08131859545645394,0.0,0.003785280278504251,7.106499195376553e-05,0.0006609482882187616,0.03828487825414843,0.07954873133816463,-0.0025286322343437747,0.0037028952876545216,-0.000154446985065687,0.0018789810456434942,0.19076733566411525,0.40222958173368245,-0.000769584263707145,0.009362657638905834,0.8338238446000823,0.1365820731265613,147.5154140981478,3.9580035817440145,0.22683827574263177,0.03828487825414843,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.1365820731265613,3.9580035817440145
14.0,6.25,39.0625,35.3,0.5841622702083543,0.5928093352881658,0.0820774647657483,0.12927118247789116,-0.00956880300835854,0.08700544295901101,0.0,0.003884483610315629,7.442695081562207e-05,0.0006819142539645778,0.04132894619006135,0.08511180706030097,-0.002746340950696887,0.0037999395017831337,-0.00016175359829187903,0.0019385842747344825,0.18952549709430275,0.3951356817986688,-0.0007417665812740392,0.008889922976468366,0.8213766039961803,0.13419739322161733,143.14409548753423,3.820999154300001,0.22683827574263177,0.04132894619006135,-0.15625,4.980468750000001,-0.055080000000000004,rohrwild_nonlocal_exact_post_borel,Bs1_5830_observed_high_combo,5.8287,5.36692,high,observed narrow B_s1(5830),lattice_fperp_s,4.18,0.093,0.2303,0.14615715477391222,0.16629436276498455,0.13419739322161733,3.820999154300001
