sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective,g1_abs,g2_abs,scan,fixed_s0,fixed_M2,quoted_combo,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV,g_quoted_abs
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.4,8.0,35.3,-0.3311100106210406,-0.266330981259676,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41582616788960586,0.027028788561071156,36.34614723726858,0.22670094239896102,4.980468750000001,0.41582616788960586,0.027028788561071156,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.45,8.0,35.3,-0.33190915836504425,-0.2667222997340085,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41655496508857365,0.02691772679361784,36.47366294107447,0.22484173370650767,4.980468750000001,0.41655496508857365,0.02691772679361784,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.5,8.0,35.3,-0.3327286825435406,-0.2671240279200068,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4173028170151802,0.026804136042753567,36.604744727878206,0.2229481077512428,4.980468750000001,0.4173028170151802,0.026804136042753567,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.55,8.0,35.3,-0.33356555836240165,-0.2675347095030099,0.345,0.3807805629715229,-0.4081864418895571,0,-0.41806699229377564,0.026688454090495084,36.73893051226763,0.2210278505609005,4.980468750000001,0.41806699229377564,0.026688454090495084,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.6,8.0,35.3,-0.3344170793193517,-0.2679530362620856,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4188450413361355,0.026571069041249607,36.87580469360721,0.21908781261854393,4.980468750000001,0.4188450413361355,0.026571069041249607,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.65,8.0,35.3,-0.335280822226433,-0.2683778322350572,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4196347658554583,0.026452325088885842,37.014993073539785,0.2171340167442404,4.980468750000001,0.4196347658554583,0.026452325088885842,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.7,8.0,35.3,-0.3361546164442406,-0.2688080397482987,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42043419200541843,0.026332527559944745,37.15615840005272,0.21517175319207452,4.980468750000001,0.42043419200541843,0.026332527559944745,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.75,8.0,35.3,-0.33703651677018065,-0.26924270706873854,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42124154666901514,0.02621194733191926,37.29899645139908,0.21320566352512046,4.980468750000001,0.42124154666901514,0.02621194733191926,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.8,8.0,35.3,-0.3379247795037315,-0.2696809774701303,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4220552364902104,0.026090824710873473,37.44323258646937,0.21123981463824743,4.980468750000001,0.4220552364902104,0.026090824710873473,M2,8.0,,,,,,,,,
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.85,8.0,35.3,-0.33881784127977954,-0.2701220795348896,0.345,0.3807805629715229,-0.4081864418895571,0,-0.42287382929896206,0.025969372840330567,37.588618699281696,0.20927776412828444,4.980468750000001,0.42287382929896206,0.025969372840330567,M2,8.0,,,,,,,,,
