scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.3494035098801655,-0.24243788448795361,-0.39976815296074175,-0.14506675852837622,33.53110062000747,6.529777273901129,0.22596181600654666,0.5101814606444648,0.3486819246801138,0.435619995500284,-0.6331039244602599,0.3486819246801138,0,-0.4203510002364963,0.016156474941738115,37.07281738993789,0.08099454626500134
legacy_chi_condensate,theta_fixed,35.3,-0.2829235981411927,-0.2180122843048933,-0.3414175786243695,-0.10492452286891377,24.357462402561666,3.417192598974306,0.24614703838980026,0.4936331445793126,0.3255175027637091,0.44530933218360585,-0.6681610848371403,0.3255175027637091,0,-0.39344624383129945,0.012017385968533158,32.34678277342473,0.044826566041174104
legacy_chi_condensate,theta_fixed,35.3,-0.4071023546136583,-0.2652221985193732,-0.451705005453343,-0.17899086504017447,42.95580566844856,9.934798348980836,0.2108368443785489,0.4924035357592327,0.36789335617618685,0.38931721700577243,-0.41866477377539274,0.36789335617618685,0,-0.42453434822487796,0.013909558209764772,37.943529860042155,0.05999623467767794
legacy_chi_condensate,theta_fixed,35.3,-0.3438809026995181,-0.28777064406893094,-0.43357464145103175,-0.11436367045479112,39.50152600951854,4.057586069343973,0.21647542058224933,0.3950101760491413,0.33546897181216306,0.3005914434077016,-0.08727479612029276,0.33546897181216306,0,-0.40477366160882633,0.01640666490488524,34.42790668282756,0.08350878904021622
legacy_chi_condensate,theta_fixed,35.3,-0.3625340395380058,-0.27381897046570325,-0.43296701351969746,-0.1376492775661251,39.307807972434965,5.875914377419922,0.2334761329227322,0.46136263800734584,0.3532355932228835,0.3776125051876965,-0.34650978151674733,0.3532355932228835,0,-0.43034780589589694,0.010381783957561414,38.83366608094608,0.03342501109289388
legacy_chi_condensate,theta_fixed,35.3,-0.4123856265749435,-0.3004729523354751,-0.4835274497058457,-0.1629328250284954,49.04143596886116,8.2355134047515,0.2431451148565393,0.4717691932781414,0.32238176269664204,0.4216108604928412,-0.5920592243255376,0.32238176269664204,0,-0.5385918692339698,0.00018930335991330493,60.847185707092486,1.1117065069396291e-05
legacy_chi_condensate,theta_fixed,35.3,-0.4624923742140571,-0.2628680047509015,-0.48179120456540303,-0.22555713096972427,48.93934305694675,15.810662195348163,0.184666859585523,0.5021642782847441,0.3198250433112567,0.428932107780905,-0.8810546835712958,0.3198250433112567,0,-0.491161165285454,0.015328812848952305,50.861415494498424,0.07302204308871293
legacy_chi_condensate,theta_fixed,35.3,-0.3339439926621592,-0.24052772117231636,-0.38927579698194503,-0.13355346783802846,31.892926701562153,5.530466076271333,0.2376466357978085,0.5083154164461186,0.35800103830558816,0.43208302752472,-0.5511512411157631,0.35800103830558816,0,-0.4068238777617683,0.01361296689905517,34.83312513003404,0.057458855473576195
legacy_chi_condensate,theta_fixed,35.3,-0.42580253950040714,-0.28104403697339986,-0.47542384697403894,-0.1851100188852757,47.54111954468232,10.631304759149062,0.2297567081651169,0.4864217927301142,0.33498363243834717,0.4209278695786954,-0.5977586601352715,0.33498363243834717,0,-0.5018252446150676,-0.0020121643214004287,52.96786779065006,0.0012561850073873517
legacy_chi_condensate,theta_fixed,35.3,-0.3405786878680584,-0.2355458948305684,-0.38904385044738254,-0.14184707832922103,31.698368335430388,6.241590150246572,0.18348012624821908,0.45292126185099185,0.3334575249684875,0.3572236067320407,-0.46802664438391556,0.3334575249684875,0,-0.36939817696999705,0.029807799493199675,28.57783296278972,0.27562226047831245
legacy_chi_condensate,theta_fixed,35.3,-0.44772014704015756,-0.35808421447210914,-0.5509644884022735,-0.15847954833160258,64.10694361585442,7.792964516415801,0.2431982403643015,0.4255341342996191,0.3424452689344879,0.35065071132796105,-0.23659101787801368,0.3424452689344879,0,-0.5468918525523833,-0.0023176776833556106,63.16271110315508,0.0016667187735111197
legacy_chi_condensate,theta_fixed,35.3,-0.3216211764407669,-0.2819907497735788,-0.4159944999145958,-0.09953662709682976,36.32708785485817,3.073728265622308,0.28297022676292094,0.442069231116479,0.3593961859409868,0.38253331340583324,-0.23511277232672476,0.3593961859409868,0,-0.4294136278963171,-0.005857369268751882,38.70856336998682,0.010643999346480554
legacy_chi_condensate,theta_fixed,35.3,-0.32767295626718884,-0.263187310819548,-0.40414537367522196,-0.11534142266427802,34.35331814092392,4.127558015349452,0.19580287390827952,0.4207955825725323,0.3925358361420373,0.24763542777149253,0.3003303984790707,0.3925358361420373,0,-0.3247107288236123,0.04697949667229577,22.17618034728505,0.684761441661468
legacy_chi_condensate,theta_fixed,35.3,-0.3414988676726461,-0.26721690011263244,-0.41542348128958706,-0.1242967397832467,36.354548176066366,4.796158372356247,0.24453703687732117,0.4948626002093541,0.3097591319654548,0.45687704653956007,-0.7633764158471836,0.3097591319654548,0,-0.5041945531038259,0.018075860260376858,53.55166386483025,0.1014312997882566
legacy_chi_condensate,theta_fixed,35.3,-0.46638360514965443,-0.3042296947187283,-0.5177966120017599,-0.20483174290265263,56.26100513951236,13.02770668348535,0.2194162224663291,0.4593865067525109,0.3354100574776462,0.3829876428953165,-0.46430304925331584,0.3354100574776462,0,-0.5163708842611056,-0.007196795269670998,55.95160780949741,0.016082432886748217
legacy_chi_condensate,theta_fixed,35.3,-0.46451652901617585,-0.3213922837018269,-0.5307247418349272,-0.19339041898853535,59.129048989543236,11.60746014523875,0.20237005101614103,0.4344979537746618,0.34358801861631966,0.3341996152690115,-0.2576754287032716,0.34358801861631966,0,-0.4898017626925301,0.011891482073964605,50.36199349016769,0.04388734044486345
legacy_chi_condensate,theta_fixed,35.3,-0.40489665851563345,-0.2921004900050643,-0.4723668111846304,-0.16165888787687444,47.19424769380243,8.114420609078616,0.2209696881305473,0.4330812917020533,0.36129672151912384,0.32534856279744495,-0.11852782544012234,0.36129672151912384,0,-0.4288578103247358,0.0002493719255247426,38.90065937923431,1.930871886975716e-05
legacy_chi_condensate,theta_fixed,35.3,-0.38473293352091076,-0.2750512955467603,-0.4468005604824494,-0.15505452095997035,42.16588335980504,7.467941467942015,0.21494784886176305,0.447877170509168,0.36069653023054954,0.3416058410994167,-0.20855506864463375,0.36069653023054954,0,-0.4112230407212149,0.010811478974691976,35.71812598206584,0.03630799394667903
legacy_chi_condensate,theta_fixed,35.3,-0.3478933622001103,-0.24849590224357038,-0.40383967862160874,-0.14033359849137703,34.25791029333991,6.108896736284492,0.2183838655725924,0.462452356995269,0.3667637372256269,0.35642398388604424,-0.2504662117588365,0.3667637372256269,0,-0.37542106065244873,0.01234620271981594,29.60602879957185,0.04728313544413294
legacy_chi_condensate,theta_fixed,35.3,-0.3261148600778427,-0.2914495729489417,-0.42631091041718255,-0.09773823814139662,38.030726822752555,2.9652408541618747,0.2664729285566894,0.4402261362951019,0.3453593919348274,0.3814888768146437,-0.30297516893298015,0.3453593919348274,0,-0.4486044720991888,0.008436125031336334,42.11229674423316,0.02209108153212318
legacy_chi_condensate,theta_fixed,35.3,-0.4888263268509869,-0.2811158140081322,-0.5119012029482457,-0.23650462390452665,55.32724667241976,17.35296241895863,0.2030790463510558,0.4995607741143698,0.34248754070088266,0.4165385343101691,-0.6552517300329647,0.34248754070088266,0,-0.5021437227684048,0.0003188564974334394,53.23813511325243,3.15416854528709e-05
legacy_chi_condensate,theta_fixed,35.3,-0.3970359602740121,-0.2998447315910635,-0.4741448134377275,-0.15076840751207274,47.27351644666156,7.055024484360856,0.2097026761579768,0.4299991342268586,0.3405550659595331,0.3360010637973685,-0.25706818115820984,0.3405550659595331,0,-0.45026253213334133,0.019504974478139356,42.6311961920775,0.11807789514217547
legacy_chi_condensate,theta_fixed,35.3,-0.40105482762247346,-0.2583124389288945,-0.44257108133261525,-0.17804810819765932,41.25634162813416,9.836499263966786,0.2053393632376846,0.473254844200787,0.31237244430606254,0.4105579833502508,-0.7166139303960384,0.31237244430606254,0,-0.47174071923552774,0.008356609061337445,46.8739312835474,0.021668358267665073
legacy_chi_condensate,theta_fixed,35.3,-0.4889206776710487,-0.2567440651086796,-0.49206502387614726,-0.2506650280765429,51.20746463962584,19.496546495780358,0.19155253472240497,0.5262943356867047,0.32449192462974724,0.45648996942383124,-0.9617514465349754,0.32449192462974724,0,-0.5066307637223748,0.0036085774520445736,54.28394429907919,0.004040566494605882
legacy_chi_condensate,theta_fixed,35.3,-0.2706958776385527,-0.20175181910385986,-0.32108092022033474,-0.10434125431815518,21.59369942637226,3.377991636288973,0.24777730310208182,0.5016675342947039,0.3532482044005077,0.4339119876031151,-0.5403156034471164,0.3532482044005077,0,-0.34355851942582594,0.008633317989265334,24.722904932342892,0.023126075465770415
legacy_chi_condensate,theta_fixed,35.3,-0.40630879548174803,-0.2684703323442861,-0.4538973653706918,-0.17646625270692726,43.6618760519372,9.65368892201114,0.2215852796948644,0.4875371851681155,0.35467032827306466,0.40124992379036933,-0.48015748749989035,0.35467032827306466,0,-0.44787890685369036,0.005375263172561346,42.51168192973521,0.008957141550485312
legacy_chi_condensate,theta_fixed,35.3,-0.363782270312261,-0.2790082310758732,-0.43792346383827296,-0.13566935181358994,40.132169708114,5.711330534680456,0.22024886497751175,0.4406817915856299,0.3685699362001366,0.32690397074436095,-0.10603765222118805,0.3685699362001366,0,-0.3978803368253801,0.017310056225918875,33.128453565260784,0.09297597727570212
legacy_chi_condensate,theta_fixed,35.3,-0.3312762521321501,-0.24479623966566433,-0.391217921173176,-0.12890962855470456,32.232565571865734,5.15683614158881,0.24470125705611318,0.5207071484685527,0.3508045844567203,0.45601620935580917,-0.6450913901082992,0.3508045844567203,0,-0.43007995569286017,0.016443977571424104,38.954335232503205,0.08391244381712361
legacy_chi_condensate,theta_fixed,35.3,-0.3132602675914093,-0.24177940257238792,-0.3783450929905625,-0.11594940866457568,30.202359870551774,4.1736271721223535,0.23954549131020028,0.47447137925105,0.3662878881110982,0.385147134428585,-0.3259596292662818,0.3662878881110982,0,-0.37398908700696915,0.013104846736565843,29.51090486102135,0.053313901748672274
legacy_chi_condensate,theta_fixed,35.3,-0.3895040063147839,-0.27391976923542205,-0.44863408011602984,-0.15960223391825631,42.59749442698788,7.909837080208495,0.2165378591809262,0.46274104164691415,0.3278976071888632,0.39179213274764435,-0.5371554613448873,0.3278976071888632,0,-0.4641281693886508,0.011257870991877353,45.59060841143608,0.039355201653272706
legacy_chi_condensate,theta_fixed,35.3,-0.4833013620124289,-0.3406656369577626,-0.5573094088836459,-0.19758417319377652,65.14159694063305,12.110589758525203,0.2262546178188974,0.4339751816628817,0.3611152363037268,0.3303352789107001,-0.131032362406426,0.3611152363037268,0,-0.5091072428900499,-0.011543554577725969,54.3605950427355,0.041337109580812104
legacy_chi_condensate,theta_fixed,35.3,-0.4170821333322046,-0.2866383518402807,-0.47495042443562796,-0.1747602501116096,47.41893925441874,9.478048068549286,0.20355638895965958,0.45492464205464117,0.33136045504630374,0.37227930679309335,-0.47954534646078373,0.33136045504630374,0,-0.46922726747138105,0.016283757626090047,46.28302730881501,0.08228920201224314
legacy_chi_condensate,theta_fixed,35.3,-0.38020702053058403,-0.2797651373116419,-0.4480323706117024,-0.14863682383515833,42.224066426971085,6.860576431705976,0.22527141642519205,0.47073318548956483,0.3343917570453413,0.40064834431143576,-0.5271269908136169,0.3343917570453413,0,-0.4694326182150417,0.0154719374146783,46.35406182952506,0.07433565526605372
legacy_chi_condensate,theta_fixed,35.3,-0.38004476873624665,-0.24189593871620182,-0.41703213569532527,-0.17038740918440984,36.7402080101356,9.009679854230587,0.22104755785010735,0.49651034900590235,0.3469414711941564,0.41834933377154293,-0.5810558959133021,0.3469414711941564,0,-0.42245137304240976,0.0020099406905954536,37.70127333404968,0.0012537208412971915
