fB_scheme,include_vector_da_diagnostic,M2,s0_root,s0,GA_stage1_full,GB_tensor_DA_soft2p,GB_vector_DA_diagnostic,GB_soft2p_estimate,G2460_partial,G2536_partial,Gamma2460_keV_partial,Gamma2536_keV_partial,fB
fB_equal_fT,False,3.75,2.6,6.760000000000001,-0.33622241556411475,0.2919299692095242,-1.2684947712358523e-15,0.2919299692095242,0.04396633522047341,-0.4430977104631923,0.4063266273212815,60.925510328396854,0.256
fB_equal_fT,True,3.75,2.6,6.760000000000001,-0.33622241556411475,0.2919299692095242,-1.2684947712358523e-15,0.2919299692095229,0.043966335220472386,-0.4430977104631916,0.40632662732126257,60.925510328396655,0.256
fB_converted_fT_M_over_msum,False,3.75,2.6,6.760000000000001,-0.33622241556411475,0.16178107258897392,-7.02971487373233e-16,0.16178107258897392,-0.06225307161901439,-0.3678901782459067,0.8146223461332635,41.99876795749905,0.4619457079970653
fB_converted_fT_M_over_msum,True,3.75,2.6,6.760000000000001,-0.33622241556411475,0.16178107258897392,-7.02971487373233e-16,0.16178107258897323,-0.062253071619014944,-0.3678901782459063,0.8146223461332779,41.998767957498956,0.4619457079970653
fB_equal_fT,False,4.0,2.6,6.760000000000001,-0.3418105854189055,0.2833358376934981,-1.1996339416181026e-15,0.2833358376934981,0.03372317487921106,-0.44269224151994957,0.23905160230174288,60.814058163617034,0.256
fB_equal_fT,True,4.0,2.6,6.760000000000001,-0.3418105854189055,0.2833358376934981,-1.1996339416181026e-15,0.2833358376934969,0.03372317487921006,-0.4426922415199489,0.2390516023017287,60.81405816361685,0.256
fB_converted_fT_M_over_msum,False,4.0,2.6,6.760000000000001,-0.3418105854189055,0.157018396737645,-6.648103526836648e-16,0.157018396737645,-0.06936923696759187,-0.3696987451709966,1.0115062826582852,42.41271914622233,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.0,2.6,6.760000000000001,-0.3418105854189055,0.157018396737645,-6.648103526836648e-16,0.15701839673764434,-0.0693692369675924,-0.3696987451709962,1.0115062826583008,42.41271914622224,0.4619457079970653
fB_equal_fT,False,4.25,2.6,6.760000000000001,-0.3465521532996037,0.2761414561866838,-1.1419854368894923e-15,0.2761414561866838,0.02511161854272892,-0.44240468509686776,0.1325513517116027,60.73507872014452,0.256
fB_equal_fT,True,4.25,2.6,6.760000000000001,-0.3465521532996037,0.2761414561866838,-1.1419854368894923e-15,0.2761414561866826,0.025111618542727976,-0.4424046850968671,0.13255135171159277,60.73507872014434,0.256
fB_converted_fT_M_over_msum,False,4.25,2.6,6.760000000000001,-0.3465521532996037,0.15303143109674727,-6.328628381705134e-16,0.15303143109674727,-0.07536310064887992,-0.3712646184606033,1.1938568789439532,42.77276143585726,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.25,2.6,6.760000000000001,-0.3465521532996037,0.15303143109674727,-6.328628381705134e-16,0.15303143109674663,-0.07536310064888045,-0.37126461846060294,1.1938568789439699,42.77276143585716,0.4619457079970653
fB_equal_fT,False,4.5,2.6,6.760000000000001,-0.350630809341557,0.27003845903585383,-1.0930722041599115e-15,0.27003845903585383,0.01777385066470391,-0.4422067661745155,0.06640454472745742,60.680748678457185,0.256
fB_equal_fT,True,4.5,2.6,6.760000000000001,-0.350630809341557,0.27003845903585383,-1.0930722041599115e-15,0.2700384590358527,0.017773850664702995,-0.4422067661745148,0.06640454472745057,60.68074867845699,0.256
fB_converted_fT_M_over_msum,False,4.5,2.6,6.760000000000001,-0.350630809341557,0.14964928630448007,-6.057562164138887e-16,0.14964928630448007,-0.0804802786400236,-0.37263896481846837,1.3614876064462764,43.09001974856843,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.5,2.6,6.760000000000001,-0.350630809341557,0.14964928630448007,-6.057562164138887e-16,0.14964928630447946,-0.0804802786400241,-0.37263896481846803,1.361487606446293,43.09001974856835,0.4619457079970653
fB_equal_fT,False,4.75,2.6,6.760000000000001,-0.35418021126527716,0.2648014687735725,-1.0510862842702127e-15,0.2648014687735725,0.011448697089149223,-0.4420773317548849,0.02755160347956064,60.64523122994515,0.256
fB_equal_fT,True,4.75,2.6,6.760000000000001,-0.35418021126527716,0.2648014687735725,-1.0510862842702127e-15,0.26480146877357147,0.011448697089148363,-0.4420773317548843,0.027551603479556496,60.64523122994498,0.256
fB_converted_fT_M_over_msum,False,4.75,2.6,6.760000000000001,-0.35418021126527716,0.1467470631991784,-5.824885568043503e-16,0.1467470631991784,-0.08489994097468262,-0.37385869340165867,1.5151287051473035,43.37256747339295,0.4619457079970653
fB_converted_fT_M_over_msum,True,4.75,2.6,6.760000000000001,-0.35418021126527716,0.1467470631991784,-5.824885568043503e-16,0.14674706319917782,-0.0848999409746831,-0.37385869340165834,1.5151287051473206,43.37256747339286,0.4619457079970653
fB_equal_fT,False,5.0,2.6,6.760000000000001,-0.35729994752657857,0.26026224454861424,-1.0146796148717942e-15,0.26026224454861424,0.005941302184699571,-0.4420004404616907,0.007419899679349696,60.62413679966957,0.256
fB_equal_fT,True,5.0,2.6,6.760000000000001,-0.35729994752657857,0.26026224454861424,-1.0146796148717942e-15,0.26026224454861324,0.005941302184698738,-0.44200044046169007,0.007419899679347616,60.6241367996694,0.256
fB_converted_fT_M_over_msum,False,5.0,2.6,6.760000000000001,-0.35729994752657857,0.14423152645649978,-5.623127932792255e-16,0.14423152645649978,-0.08875572845426918,-0.37495120534946924,1.655874946230821,43.62642961276384,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.0,2.6,6.760000000000001,-0.35729994752657857,0.14423152645649978,-5.623127932792255e-16,0.14423152645649923,-0.08875572845426964,-0.3749512053494689,1.6558749462308382,43.62642961276376,0.4619457079970653
fB_equal_fT,False,5.25,2.6,6.760000000000001,-0.3600657722701667,0.25629284828478593,-9.82828050726377e-16,0.25629284828478593,0.0011034757680745966,-0.44196398810725424,0.0002559530746894935,60.61413770829602,0.256
fB_equal_fT,True,5.25,2.6,6.760000000000001,-0.3600657722701667,0.25629284828478593,-9.82828050726377e-16,0.25629284828478494,0.0011034757680737917,-0.4419639881072536,0.0002559530746891201,60.614137708295864,0.256
fB_converted_fT_M_over_msum,False,5.25,2.6,6.760000000000001,-0.3600657722701667,0.14203177565040176,-5.446613674080307e-16,0.14203177565040176,-0.09214928069172586,-0.3759373561152378,1.7849195596002736,43.856213180687426,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.25,2.6,6.760000000000001,-0.3600657722701667,0.14203177565040176,-5.446613674080307e-16,0.1420317756504012,-0.09214928069172632,-0.3759373561152375,1.7849195596002916,43.85621318068735,0.4619457079970653
fB_equal_fT,False,5.5,2.6,6.760000000000001,-0.36253636477858037,0.25279438356680933,-9.547405497242972e-16,0.25279438356680933,-0.0031794035135669085,-0.44195871701222156,0.0021248390997734975,60.61269188472894,0.256
fB_equal_fT,True,5.5,2.6,6.760000000000001,-0.36253636477858037,0.25279438356680933,-9.547405497242972e-16,0.2527943835668084,-0.0031794035135676857,-0.441958717012221,0.0021248390997745366,60.612691884728775,0.256
fB_converted_fT_M_over_msum,False,5.5,2.6,6.760000000000001,-0.36253636477858037,0.14009300459506446,-5.290959013109237e-16,0.14009300459506446,-0.09515923534627764,-0.37683336589486394,1.9034288030773607,44.065516267304076,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.5,2.6,6.760000000000001,-0.36253636477858037,0.14009300459506446,-5.290959013109237e-16,0.14009300459506394,-0.09515923534627807,-0.3768333658948636,1.9034288030773776,44.065516267304,0.4619457079970653
fB_equal_fT,False,5.75,2.6,6.760000000000001,-0.3647579121175695,0.24968928091121323,-9.297970527278899e-16,0.24968928091121323,-0.006997332579620402,-0.44197749805968345,0.01029200010703094,60.6178434701001,0.256
fB_equal_fT,True,5.75,2.6,6.760000000000001,-0.3647579121175695,0.24968928091121323,-9.297970527278899e-16,0.2496892809112123,-0.006997332579621152,-0.44197749805968295,0.010292000107033145,60.617843470099956,0.256
fB_converted_fT_M_over_msum,False,5.75,2.6,6.760000000000001,-0.3647579121175695,0.13837222601422386,-5.1527277205452885e-16,0.13837222601422386,-0.09784736549807022,-0.377652089163541,2.0124867214911446,44.257201284897384,0.4619457079970653
fB_converted_fT_M_over_msum,True,5.75,2.6,6.760000000000001,-0.3647579121175695,0.13837222601422386,-5.1527277205452885e-16,0.13837222601422333,-0.09784736549807065,-0.37765208916354065,2.0124867214911624,44.25720128489731,0.4619457079970653
fB_equal_fT,False,6.0,2.6,6.760000000000001,-0.36676728932704145,0.2469158993843361,-9.0750507499123e-16,0.2469158993843361,-0.010421927436094519,-0.4420148066723536,0.022831310463722224,60.628077760785125,0.256
fB_equal_fT,True,6.0,2.6,6.760000000000001,-0.36676728932704145,0.2469158993843361,-9.0750507499123e-16,0.2469158993843352,-0.010421927436095269,-0.44201480667235304,0.022831310463725506,60.62807776078498,0.256
fB_converted_fT_M_over_msum,False,6.0,2.6,6.760000000000001,-0.36676728932704145,0.1368352798783696,-5.02919055585707e-16,0.1368352798783696,-0.10026285895422511,-0.3784038813939712,2.113075029960855,44.43358234321018,0.4619457079970653
fB_converted_fT_M_over_msum,True,6.0,2.6,6.760000000000001,-0.36676728932704145,0.1368352798783696,-5.02919055585707e-16,0.1368352798783691,-0.10026285895422551,-0.3784038813939709,2.113075029960872,44.43358234321012,0.4619457079970653
