index,normalization,mb,mc,M2,s0,M2_vector,s0_vector,theta_deg,f_Bcstar_used_GeV,theta_sumrule_deg,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B_1,int_B_2,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
1928,standard_vector_invariant,4.161275294755177,1.2803977469798808,7.716958057934959,53.36643230135066,6.54658850361409,41.857526230218326,43.08400980752525,0.4322681902216191,43.11373720515817,0.008859894096385455,0.06488975820413992,0.26563488659302714,0.723072148846988,0.005395746984143062,-0.007138757433741617,-0.007142161822813215,-0.0798890982597034,0.17036857204409941,76.85561285928418,369.92923511948027
1929,reference_f_Bcstar_0p384,4.161275294755177,1.2803977469798808,7.716958057934959,53.36643230135066,6.54658850361409,41.857526230218326,43.08400980752525,0.35899604371884586,43.11373720515817,0.008859894096385455,0.06488975820413992,0.26563488659302714,0.723072148846988,0.005395746984143062,-0.007138757433741617,-0.007142161822813215,-0.09619469776164058,0.2051412977849436,111.43017708030243,536.3470362537745
1930,projector_diagnostic,4.165967146389182,1.2865693491977532,8.298912828688156,54.58115650088528,7.093825196907643,41.32031301854732,43.05447273657814,0.709062416045599,43.31393683831205,0.01363115718331255,0.09753249519375352,0.26799000785558563,0.7206702632696174,0.007511449254611098,-0.010001964147235544,-0.010006701844828443,-0.046685135192148994,0.09861363279903247,26.245677822436548,123.9406026965041
1931,standard_vector_invariant,4.165967146389182,1.2865693491977532,8.298912828688156,54.58115650088528,7.093825196907643,41.32031301854732,43.05447273657814,0.40937737677617303,43.31393683831205,0.01363115718331255,0.09753249519375352,0.26799000785558563,0.7206702632696174,0.007511449254611098,-0.010001964147235544,-0.010006701844828443,-0.08086102611102386,0.17080382232686495,78.73703346730963,371.8218080895124
1932,reference_f_Bcstar_0p384,4.165967146389182,1.2865693491977532,8.298912828688156,54.58115650088528,7.093825196907643,41.32031301854732,43.05447273657814,0.3762356077620589,43.31393683831205,0.01363115718331255,0.09753249519375352,0.26799000785558563,0.7206702632696174,0.007511449254611098,-0.010001964147235544,-0.010006701844828443,-0.08798389644633417,0.18584955619548044,93.21953541360135,440.21287925637023
1933,projector_diagnostic,4.165373296007927,1.283245666846259,7.957572128178996,54.03671721758357,5.6772744445668994,40.931205493233065,43.474255107636715,0.7659958426223406,43.211304735058334,0.010667072407891106,0.07731832478161646,0.26662899116551064,0.7218663963623922,0.00620424990550876,-0.008232276521057421,-0.008236186235948932,-0.0423832965811165,0.09387480637421727,21.631668466653615,112.31500901092495
1934,standard_vector_invariant,4.165373296007927,1.283245666846259,7.957572128178996,54.03671721758357,5.6772744445668994,40.931205493233065,43.474255107636715,0.44224790593614255,43.211304735058334,0.010667072407891106,0.07731832478161646,0.26662899116551064,0.7218663963623922,0.00620424990550876,-0.008232276521057421,-0.008236186235948932,-0.07341002307075409,0.162595934190835,64.89500539996088,336.9450270327748
1935,reference_f_Bcstar_0p384,4.165373296007927,1.283245666846259,7.957572128178996,54.03671721758357,5.6772744445668994,40.931205493233065,43.474255107636715,0.43543893927809313,43.211304735058334,0.010667072407891106,0.07731832478161646,0.26662899116551064,0.7218663963623922,0.00620424990550876,-0.008232276521057421,-0.008236186235948932,-0.0745579369442448,0.1651384497877985,66.94040206208318,347.56504669937254
1936,projector_diagnostic,4.181903684220921,1.2762037799587995,7.670806898601639,54.11653373724484,5.180464725476505,41.349899625629966,43.329983701880415,0.7969881866167418,43.19099685261834,0.00843741223493542,0.06240091096834406,0.2638597175310322,0.721780109033258,0.00514696279489019,-0.0068187532018409505,-0.006821961772989489,-0.042152646601730875,0.09143676434131637,21.396869936199487,106.55685318117452
1937,standard_vector_invariant,4.181903684220921,1.2762037799587995,7.670806898601639,54.11653373724484,5.180464725476505,41.349899625629966,43.329983701880415,0.46014134408412755,43.19099685261834,0.00843741223493542,0.06240091096834406,0.2638597175310322,0.721780109033258,0.00514696279489019,-0.0068187532018409505,-0.006821961772989489,-0.07301052558769346,0.15837312151886213,64.19060980859847,319.67055954352344
1938,reference_f_Bcstar_0p384,4.181903684220921,1.2762037799587995,7.670806898601639,54.11653373724484,5.180464725476505,41.349899625629966,43.329983701880415,0.3874980698286829,43.19099685261834,0.00843741223493542,0.06240091096834406,0.2638597175310322,0.721780109033258,0.00514696279489019,-0.0068187532018409505,-0.006821961772989489,-0.08669762249670725,0.1880629264416891,90.51382704058601,450.76072376888357
1939,projector_diagnostic,4.182519821104208,1.2853565156352798,7.6217997531769495,53.025860013995484,5.462159101807559,42.77722001400407,43.18118245572938,0.7965213812726006,42.98894951067735,0.007675256235309708,0.05694053035371459,0.2565020964997407,0.7027742921140658,0.0048688526676311395,-0.006419746044022743,-0.006422784444207999,-0.04249187194438419,0.09185607668210288,21.742640231389057,107.53639466889393
1940,standard_vector_invariant,4.182519821104208,1.2853565156352798,7.6217997531769495,53.025860013995484,5.462159101807559,42.77722001400407,43.18118245572938,0.45987183389302844,42.98894951067735,0.007675256235309708,0.05694053035371459,0.2565020964997407,0.7027742921140658,0.0048688526676311395,-0.006419746044022743,-0.006422784444207999,-0.07359808111638395,0.159099391797345,65.22792069416717,322.6091840066817
1941,reference_f_Bcstar_0p384,4.182519821104208,1.2853565156352798,7.6217997531769495,53.025860013995484,5.462159101807559,42.77722001400407,43.18118245572938,0.4500549334274996,42.98894951067735,0.007675256235309708,0.05694053035371459,0.2565020964997407,0.7027742921140658,0.0048688526676311395,-0.006419746044022743,-0.006422784444207999,-0.07520345189028274,0.16256977458263303,68.10454608562512,336.8366154555911
1942,projector_diagnostic,4.202695880158452,1.2625074463942796,7.830074405253662,54.95810084212065,7.4442353851777705,42.28566455029957,43.06878368804968,0.7056206137483964,43.38453429000996,0.009464822573472864,0.07103607249027712,0.2631140383334594,0.724946702938977,0.00567687119311036,-0.007562180453625073,-0.007565670707659294,-0.049176719182874556,0.10145618061382729,29.121896547508577,131.18878375899337
1943,standard_vector_invariant,4.202695880158452,1.2625074463942796,7.830074405253662,54.95810084212065,7.4442353851777705,42.28566455029957,43.06878368804968,0.4073902512933856,43.38453429000996,0.009464822573472864,0.07103607249027712,0.2631140383334594,0.724946702938977,0.00567687119311036,-0.007562180453625073,-0.007565670707659294,-0.0851765761742858,0.17572725956503346,87.36568964252577,393.5663512769802
1944,reference_f_Bcstar_0p384,4.202695880158452,1.2625074463942796,7.830074405253662,54.95810084212065,7.4442353851777705,42.28566455029957,43.06878368804968,0.35733451440497105,43.38453429000996,0.009464822573472864,0.07103607249027712,0.2631140383334594,0.724946702938977,0.00567687119311036,-0.007562180453625073,-0.007565670707659294,-0.09710818679168079,0.20034329052290686,113.55656366151167,511.5514180301184
1945,projector_diagnostic,4.195240231592654,1.2845725227793825,8.155657723978688,53.13618245215344,7.894239037499655,43.97748885326007,43.2894763668307,0.7247976651757597,43.08191462122151,0.010874723134113529,0.0806528682141646,0.25116473437579795,0.6877312774188747,0.006613699185778118,-0.008760241272854966,-0.008764340745095701,-0.04506221316788363,0.09724739775366531,24.452630601500555,120.53014125059478
1946,standard_vector_invariant,4.195240231592654,1.2845725227793825,8.155657723978688,53.13618245215344,7.894239037499655,43.97748885326007,43.2894763668307,0.4184621270972371,43.08191462122151,0.010874723134113529,0.0806528682141646,0.25116473437579795,0.6877312774188747,0.006613699185778118,-0.008760241272854966,-0.008764340745095701,-0.07805004270827373,0.1684374338132078,73.35789180450166,361.5904237517842
1947,reference_f_Bcstar_0p384,4.195240231592654,1.2845725227793825,8.155657723978688,53.13618245215344,7.894239037499655,43.97748885326007,43.2894763668307,0.40664135130283957,43.08191462122151,0.010874723134113529,0.0806528682141646,0.25116473437579795,0.6877312774188747,0.006613699185778118,-0.008760241272854966,-0.008764340745095701,-0.08031890211630416,0.17333379060060888,77.6848047758602,382.91833076171025
1948,projector_diagnostic,4.208906252580472,1.275812664649653,8.023459037439947,53.07161605923089,6.466013494589321,43.702354083184105,43.219654734367886,0.7497830718541608,43.09584754822143,0.009696504102478465,0.07328388053690554,0.24831540861644616,0.6864469425870952,0.006098361016531465,-0.008079227824579288,-0.00808297255135582,-0.044644258869189386,0.0946890684654696,24.001135414250598,114.27188091601701
1949,standard_vector_invariant,4.208906252580472,1.275812664649653,8.023459037439947,53.07161605923089,6.466013494589321,43.702354083184105,43.219654734367886,0.4328874583688243,43.09584754822143,0.009696504102478465,0.07328388053690554,0.24831540861644616,0.6864469425870952,0.006098361016531465,-0.008079227824579288,-0.00808297255135582,-0.07732612462769348,0.16400627750356128,72.00340624275177,342.8156427480509
1950,reference_f_Bcstar_0p384,4.208906252580472,1.275812664649653,8.023459037439947,53.07161605923089,6.466013494589321,43.702354083184105,43.219654734367886,0.3294008627064731,43.09584754822143,0.009696504102478465,0.07328388053690554,0.24831540861644616,0.6864469425870952,0.006098361016531465,-0.008079227824579288,-0.00808297255135582,-0.10161937428021009,0.21553149570319435,124.35223194202466,592.0538005749027
1951,projector_diagnostic,4.208377364909559,1.2696662593816828,7.277291833876723,53.8620448461685,6.98581920362909,41.527676733560135,43.28401916937864,0.6930108808741239,43.091769933428175,0.005794809895483604,0.04420339630733354,0.2566778321706588,0.7133502520664066,0.0038390004001065325,-0.005067193182446729,-0.005069547935112153,-0.049855425050945465,0.10711899345709694,29.931287486731538,146.24218060479652
1952,standard_vector_invariant,4.208377364909559,1.2696662593816828,7.277291833876723,53.8620448461685,6.98581920362909,41.527676733560135,43.28401916937864,0.400110018624015,43.091769933428175,0.005794809895483604,0.04420339630733354,0.2566778321706588,0.7133502520664066,0.0038390004001065325,-0.005067193182446729,-0.005069547935112153,-0.08635212922117974,0.18553553912333007,89.79386246019465,438.72654181438975
1953,reference_f_Bcstar_0p384,4.208377364909559,1.2696662593816828,7.277291833876723,53.8620448461685,6.98581920362909,41.527676733560135,43.28401916937864,0.3927278706143937,43.091769933428175,0.005794809895483604,0.04420339630733354,0.2566778321706588,0.7133502520664066,0.0038390004001065325,-0.005067193182446729,-0.005069547935112153,-0.08797529947863926,0.1890230706008149,93.20131921236643,455.3751375680817
1954,projector_diagnostic,4.173812679830491,1.2776922215341624,7.1578764713164045,53.43781285860955,5.485082613667788,42.353727682815205,43.524107987717336,0.8020105608496566,43.00826003988697,0.005576248367551391,0.04161211274223269,0.26526143160454063,0.7292440769554464,0.0036568803461459057,-0.004813477239103235,-0.00481576631874209,-0.0422923784328706,0.09507333346430039,21.538962048679974,115.20123387225011
1955,standard_vector_invariant,4.173812679830491,1.2776922215341624,7.1578764713164045,53.43781285860955,5.485082613667788,42.353727682815205,43.524107987717336,0.46304101319947194,43.00826003988697,0.005576248367551391,0.04161211274223269,0.26526143160454063,0.7292440769554464,0.0036568803461459057,-0.004813477239103235,-0.00481576631874209,-0.07325254821866209,0.16467184400510665,64.61688614603992,345.60370161675036
1956,reference_f_Bcstar_0p384,4.173812679830491,1.2776922215341624,7.1578764713164045,53.43781285860955,5.485082613667788,42.353727682815205,43.524107987717336,0.39652963669279223,43.00826003988697,0.005576248367551391,0.04161211274223269,0.26526143160454063,0.7292440769554464,0.0036568803461459057,-0.004813477239103235,-0.00481576631874209,-0.08553946794370594,0.19229285893862158,88.11171228458582,471.2658832324311
1957,projector_diagnostic,4.196833465216181,1.2501426349513676,7.051488352738615,54.20883409257603,7.522683459146003,43.416449261509875,43.292797658513784,0.7379909049849308,43.22938767828798,0.005110459859101642,0.03950159392650897,0.26640590389400937,0.7454706455112738,0.0034480559648457382,-0.004564039035752994,-0.0045661589610927755,-0.04934885998955851,0.10456368520251569,29.326133058208406,139.34822776436263
1958,standard_vector_invariant,4.196833465216181,1.2501426349513676,7.051488352738615,54.20883409257603,7.522683459146003,43.416449261509875,43.292797658513784,0.42607924765254535,43.22938767828798,0.005110459859101642,0.03950159392650897,0.26640590389400937,0.7454706455112738,0.0034480559648457382,-0.004564039035752994,-0.0045661589610927755,-0.08547473279751829,0.18110961539739517,87.97839917462522,418.04468329308787
1959,reference_f_Bcstar_0p384,4.196833465216181,1.2501426349513676,7.051488352738615,54.20883409257603,7.522683459146003,43.416449261509875,43.292797658513784,0.40795924586312965,43.22938767828798,0.005110459859101642,0.03950159392650897,0.26640590389400937,0.7454706455112738,0.0034480559648457382,-0.004564039035752994,-0.0045661589610927755,-0.0892711961132694,0.18915381733265954,95.96729625483584,456.0053188705645
1960,projector_diagnostic,4.205223504431822,1.259380425704179,7.464309111160961,54.88807275222043,5.987252537192871,42.073702592580396,43.43163950049528,0.7522584524022062,43.31759632554302,0.007143522195998108,0.054232781465930094,0.2635314654408557,0.7305210662364158,0.00449480761558563,-0.005968844635939702,-0.005971601830464659,-0.045464127709116536,0.09771634127735486,24.890766902451453,121.69537773822466
1961,standard_vector_invariant,4.205223504431822,1.259380425704179,7.464309111160961,54.88807275222043,5.987252537192871,42.073702592580396,43.43163950049528,0.434316619994585,43.31759632554302,0.007143522195998108,0.054232781465930094,0.2635314654408557,0.7305210662364158,0.00449480761558563,-0.005968844635939702,-0.005971601830464659,-0.07874617911398989,0.16924966782211853,74.6723007073544,365.086133214674
1962,reference_f_Bcstar_0p384,4.205223504431822,1.259380425704179,7.464309111160961,54.88807275222043,5.987252537192871,42.073702592580396,43.43163950049528,0.3734393081621633,43.31759632554302,0.007143522195998108,0.054232781465930094,0.2635314654408557,0.7305210662364158,0.00449480761558563,-0.005968844635939702,-0.005971601830464659,-0.09158322009161614,0.1968404023279427,101.00255745053282,493.81943230759816
1963,projector_diagnostic,4.197054261458885,1.262043658807774,8.27698865153177,54.701526959961754,5.20775429738406,42.64853543300769,43.38637987825342,0.8135079485066403,43.45353572853498,0.012895234604240673,0.09606959563259199,0.26255371454390636,0.7204663518682978,0.007415594320600222,-0.009916586679307195,-0.009921160592371074,-0.04079999612838852,0.08634078033579533,20.045680108335674,95.01050504605277
1964,standard_vector_invariant,4.197054261458885,1.262043658807774,8.27698865153177,54.701526959961754,5.20775429738406,42.64853543300769,43.38637987825342,0.469679033058209,43.45353572853498,0.012895234604240673,0.09606959563259199,0.26255371454390636,0.7204663518682978,0.007415594320600222,-0.009916586679307195,-0.009921160592371074,-0.07066766624298243,0.14954661830674137,60.13704032500706,285.0315151381584
1965,reference_f_Bcstar_0p384,4.197054261458885,1.262043658807774,8.27698865153177,54.701526959961754,5.20775429738406,42.64853543300769,43.38637987825342,0.37082764235121984,43.45353572853498,0.012895234604240673,0.09606959563259199,0.26255371454390636,0.7204663518682978,0.007415594320600222,-0.009916586679307195,-0.009921160592371074,-0.08950552051361936,0.18941120634397143,96.47175891181386,457.24717182736134
1966,projector_diagnostic,4.205439226795284,1.2554328081076633,8.106813540266927,53.398519635208636,7.432395063093963,41.379861719162555,43.241417455576816,0.6865992057282839,43.30338391271041,0.010755253709366162,0.08230702132923959,0.2540117823824314,0.7065430092643401,0.0066765415523591205,-0.008899725190749129,-0.008903816353313722,-0.05033013520110025,0.10447092320828466,30.503996740919728,139.10109634716116
1967,standard_vector_invariant,4.205439226795284,1.2554328081076633,8.106813540266927,53.398519635208636,7.432395063093963,41.379861719162555,43.241417455576816,0.3964082362526079,43.30338391271041,0.010755253709366162,0.08230702132923959,0.2540117823824314,0.7065430092643401,0.0066765415523591205,-0.008899725190749129,-0.008903816353313722,-0.08717435132011647,0.18094894691037558,91.5119902227592,417.30328904148337
1968,reference_f_Bcstar_0p384,4.205439226795284,1.2554328081076633,8.106813540266927,53.398519635208636,7.432395063093963,41.379861719162555,43.241417455576816,0.38580215068023577,43.30338391271041,0.010755253709366162,0.08230702132923959,0.2540117823824314,0.7065430092643401,0.0066765415523591205,-0.008899725190749129,-0.008903816353313722,-0.08957086110677007,0.18592341377578386,96.61266246176163,440.5628345554324
1969,projector_diagnostic,4.200207160337436,1.2734748892017203,8.023728728870132,54.014695517996785,7.641237664934353,41.64137837886351,43.335856198599544,0.6817215522795587,43.23954178431494,0.010368683140254204,0.07737420984450236,0.25675358560361883,0.7052764790601751,0.006243385265737595,-0.008296208471540615,-0.00830006016338868,-0.04853495117225186,0.10396329363436439,28.36676075657887,137.75258185422956
1970,standard_vector_invariant,4.200207160337436,1.2734748892017203,8.023728728870132,54.014695517996785,7.641237664934353,41.64137837886351,43.335856198599544,0.39359212172097274,43.23954178431494,0.010368683140254204,0.07737420984450236,0.25675358560361883,0.7052764790601751,0.006243385265737595,-0.008296208471540615,-0.00830006016338868,-0.08406500137321486,0.18006970669692113,85.10028226973661,413.2577455626885
1971,reference_f_Bcstar_0p384,4.200207160337436,1.2734748892017203,8.023728728870132,54.014695517996785,7.641237664934353,41.64137837886351,43.335856198599544,0.3511964381047418,43.23954178431494,0.010368683140254204,0.07737420984450236,0.25675358560361883,0.7052764790601751,0.006243385265737595,-0.008296208471540615,-0.00830006016338868,-0.09421314871961221,0.20180733693938202,106.88668036652905,519.0552531769906
1972,projector_diagnostic,4.203185380409344,1.2759255023639766,7.116882247820721,54.93873735399225,5.20165225603935,42.979976911098305,43.35551855981831,0.8023644565530809,43.12781990077681,0.005290444403839325,0.03973351721873181,0.2631445708122836,0.7257811399898482,0.0034258811515737965,-0.004517363932919412,-0.004519474295966854,-0.042329600370522885,0.09263742422501457,21.576892036722832,109.3736309392941
1973,standard_vector_invariant,4.203185380409344,1.2759255023639766,7.116882247820721,54.93873735399225,5.20165225603935,42.979976911098305,43.35551855981831,0.46324533497910897,43.12781990077681,0.005290444403839325,0.03973351721873181,0.2631445708122836,0.7257811399898482,0.0034258811515737965,-0.004517363932919412,-0.004519474295966854,-0.07331701850583203,0.16045272544003714,64.73067611016852,328.1208928178822
1974,reference_f_Bcstar_0p384,4.203185380409344,1.2759255023639766,7.116882247820721,54.93873735399225,5.20165225603935,42.979976911098305,43.35551855981831,0.39643135575910277,43.12781990077681,0.005290444403839325,0.03973351721873181,0.2631445708122836,0.7257811399898482,0.0034258811515737965,-0.004517363932919412,-0.004519474295966854,-0.08567376496334023,0.1874952005308785,88.38860036112767,448.04331127417765
1975,projector_diagnostic,4.18858632252784,1.2613071664614695,8.367839373598063,53.790607034042665,6.390530930974162,43.418075935058184,43.00893314135274,0.7732260749219972,43.379055156508535,0.013410033662730803,0.10025824511816023,0.25987677971085227,0.7143302162797198,0.007842925040416145,-0.010479540659995987,-0.010484398649318015,-0.04489036326995682,0.09145369134733797,24.26648043144198,106.59630898344687
1976,standard_vector_invariant,4.18858632252784,1.2613071664614695,8.367839373598063,53.790607034042665,6.390530930974162,43.418075935058184,43.00893314135274,0.44642228250065286,43.379055156508535,0.013410033662730803,0.10025824511816023,0.25987677971085227,0.7143302162797198,0.007842925040416145,-0.010479540659995987,-0.010484398649318015,-0.07775238995378898,0.15840243995331155,72.79944129432594,319.7889269503405
1977,reference_f_Bcstar_0p384,4.18858632252784,1.2613071664614695,8.367839373598063,53.790607034042665,6.390530930974162,43.418075935058184,43.00893314135274,0.31125053047299517,43.379055156508535,0.013410033662730803,0.10025824511816023,0.25987677971085227,0.7143302162797198,0.007842925040416145,-0.010479540659995987,-0.010484398649318015,-0.11151916541412245,0.2271944041032415,149.7612902379064,657.8622232862018
1978,projector_diagnostic,4.168989157487783,1.2501965457112212,7.186546220938344,53.05715714608906,7.584668163937908,41.13637585699367,43.36599514368849,0.7073442572190247,43.17753539778174,0.005893495544945103,0.04516487261619597,0.26926926209754665,0.7501491179681828,0.003949644742422204,-0.005228539374809945,-0.005231004423929496,-0.051686509799042664,0.11081064228887277,32.170289228892564,156.49578040424433
1979,standard_vector_invariant,4.168989157487783,1.2501965457112212,7.186546220938344,53.05715714608906,7.584668163937908,41.13637585699367,43.36599514368849,0.4083853973151398,43.17753539778174,0.005893495544945103,0.04516487261619597,0.26926926209754665,0.7501491179681828,0.003949644742422204,-0.005228539374809945,-0.005231004423929496,-0.08952366103784853,0.19192966246366808,96.5108676866777,469.48734121273304
1980,reference_f_Bcstar_0p384,4.168989157487783,1.2501965457112212,7.186546220938344,53.05715714608906,7.584668163937908,41.13637585699367,43.36599514368849,0.4197682873350303,43.17753539778174,0.005893495544945103,0.04516487261619597,0.26926926209754665,0.7501491179681828,0.003949644742422204,-0.005228539374809945,-0.005231004423929496,-0.08709604080421601,0.18672509054793648,91.34764985850077,444.37032104332894
1981,projector_diagnostic,4.195424474003873,1.2647082389827171,7.945293211704074,54.841836053791305,5.633833977933222,41.77877764365712,43.40779196527775,0.7704910178050693,43.389986230521146,0.010381138353556574,0.07735849236822269,0.2641950731976542,0.7252565098677726,0.006122958711440743,-0.008161432886760932,-0.008165214353671995,-0.04328621793215414,0.09265579412819229,22.56315542830736,109.41701259064705
1982,standard_vector_invariant,4.195424474003873,1.2647082389827171,7.945293211704074,54.841836053791305,5.633833977933222,41.77877764365712,43.40779196527775,0.4448431965379455,43.389986230521146,0.010381138353556574,0.07735849236822269,0.2641950731976542,0.7252565098677726,0.006122958711440743,-0.008161432886760932,-0.008165214353671995,-0.07497392872599,0.16048454304567106,67.68946628492209,328.251037771941
1983,reference_f_Bcstar_0p384,4.195424474003873,1.2647082389827171,7.945293211704074,54.841836053791305,5.633833977933222,41.77877764365712,43.40779196527775,0.3870819573213851,43.389986230521146,0.010381138353556574,0.07735849236822269,0.2641950731976542,0.7252565098677726,0.006122958711440743,-0.008161432886760932,-0.008165214353671995,-0.08616170679272038,0.18443240707314598,89.39827493888632,433.52500964019845
1984,projector_diagnostic,4.201369317422866,1.2534121093394057,7.672857875847098,54.82243738047073,5.8851733259628976,43.74784520239577,43.32538108161574,0.7937525967918766,43.4038059418725,0.008502554441927889,0.06456951512516428,0.26466658782577474,0.7336321225719002,0.005233919270924746,-0.006973876531205165,-0.0069770902913159,-0.04372141769667439,0.09200686325454809,23.019136243493673,107.88973772195551
1985,standard_vector_invariant,4.201369317422866,1.2534121093394057,7.672857875847098,54.82243738047073,5.8851733259628976,43.74784520239577,43.32538108161574,0.4582732754277545,43.4038059418725,0.008502554441927889,0.06456951512516428,0.26466658782577474,0.7336321225719002,0.005233919270924746,-0.006973876531205165,-0.0069770902913159,-0.07572771682958108,0.1593605618019193,69.05740873048103,323.66921316586667
1986,reference_f_Bcstar_0p384,4.201369317422866,1.2534121093394057,7.672857875847098,54.82243738047073,5.8851733259628976,43.74784520239577,43.32538108161574,0.45171622263895866,43.4038059418725,0.008502554441927889,0.06456951512516428,0.26466658782577474,0.7336321225719002,0.005233919270924746,-0.006973876531205165,-0.0069770902913159,-0.07682697032533924,0.16167381858531027,71.07681622092338,333.1340923947366
1987,projector_diagnostic,4.164305287155736,1.2753767532137872,7.883053836180179,53.70246428092549,6.776812220881236,40.10605707766871,43.338613547586256,0.6977155454318005,43.217151912575204,0.01010370162652294,0.07405125048475986,0.2665960225020466,0.7258356815423407,0.006012408598239865,-0.007980426403427351,-0.00798421063637868,-0.048176285940725254,0.10449465640475804,27.94905855010801,139.16430414768726
1988,standard_vector_invariant,4.164305287155736,1.2753767532137872,7.883053836180179,53.70246428092549,6.776812220881236,40.10605707766871,43.338613547586256,0.4028262579728366,43.217151912575204,0.01010370162652294,0.07405125048475986,0.2665960225020466,0.7258356815423407,0.006012408598239865,-0.007980426403427351,-0.00798421063637868,-0.08344377496930233,0.18099005401249355,83.84717565032403,417.4929124430619
1989,reference_f_Bcstar_0p384,4.164305287155736,1.2753767532137872,7.883053836180179,53.70246428092549,6.776812220881236,40.10605707766871,43.338613547586256,0.3929904209284759,43.217151912575204,0.01010370162652294,0.07405125048475986,0.2665960225020466,0.7258356815423407,0.006012408598239865,-0.007980426403427351,-0.00798421063637868,-0.08553222122462145,0.18551990660714726,88.09678364882795,438.652614082098
1990,projector_diagnostic,4.166314356673722,1.2746272777866914,8.565061935660154,54.278311881769184,6.408808565427175,41.86811969374673,43.213387462415604,0.7538834733067703,43.4110984178681,0.01607337947499917,0.11623148421679216,0.267261965589299,0.7223827630993781,0.00879927192691993,-0.011765811439263809,-0.011771347062090444,-0.043865618536746316,0.09258348175191392,23.171228874679375,109.2462922000651
1991,standard_vector_invariant,4.166314356673722,1.2746272777866914,8.565061935660154,54.278311881769184,6.408808565427175,41.86811969374673,43.213387462415604,0.4352548262512739,43.4110984178681,0.01607337947499917,0.11623148421679216,0.267261965589299,0.7223827630993781,0.00879927192691993,-0.011765811439263809,-0.011771347062090444,-0.07597748001107976,0.1603592943359409,69.51368662403812,327.7388766001953
1992,reference_f_Bcstar_0p384,4.166314356673722,1.2746272777866914,8.565061935660154,54.278311881769184,6.408808565427175,41.86811969374673,43.213387462415604,0.4006800506313046,43.4110984178681,0.01607337947499917,0.11623148421679216,0.267261965589299,0.7223827630993781,0.00879927192691993,-0.011765811439263809,-0.011771347062090444,-0.08253359459530946,0.17419673548507256,82.02799052631478,386.74055096898496
1993,projector_diagnostic,4.206363290726584,1.2635208009412469,7.778444538055908,53.80259273396334,5.074919665576654,42.284215109226906,43.3852792935317,0.8061731647561596,43.23254036756831,0.008616535346754679,0.0655221208754137,0.25593146682521906,0.7098229222589894,0.005422629354291703,-0.00720084998387682,-0.007204176542441155,-0.04200391379289346,0.08976679900375001,21.24614146007782,102.70017075895983
1994,standard_vector_invariant,4.206363290726584,1.2635208009412469,7.778444538055908,53.80259273396334,5.074919665576654,42.284215109226906,43.3852792935317,0.4654442936854213,43.23254036756831,0.008616535346754679,0.0655221208754137,0.25593146682521906,0.7098229222589894,0.005422629354291703,-0.00720084998387682,-0.007204176542441155,-0.07275291280603462,0.1554806567073183,63.73842438023345,308.10051227687956
1995,reference_f_Bcstar_0p384,4.206363290726584,1.2635208009412469,7.778444538055908,53.80259273396334,5.074919665576654,42.284215109226906,43.3852792935317,0.3275218120243874,43.23254036756831,0.008616535346754679,0.0655221208754137,0.25593146682521906,0.7098229222589894,0.005422629354291703,-0.00720084998387682,-0.007204176542441155,-0.10338984113839848,0.2209550075324287,128.72304001809084,622.2248974154165
1996,projector_diagnostic,4.190295521401702,1.2513669066431314,7.849953624068068,54.01551172289034,5.69803884765434,42.93811135597724,43.51299174505483,0.8020443590465979,43.38183686222845,0.009650448753663395,0.07329263534069105,0.26373534099797846,0.7309640014054442,0.005930370063852724,-0.007909060638318977,-0.007912722120013678,-0.042692895818545296,0.09138605005978241,21.948850426917655,106.43868505324481
1997,standard_vector_invariant,4.190295521401702,1.2513669066431314,7.849953624068068,54.01551172289034,5.69803884765434,42.93811135597724,43.51299174505483,0.463060526597574,43.38183686222845,0.009650448753663395,0.07329263534069105,0.26373534099797846,0.7309640014054442,0.005930370063852724,-0.007909060638318977,-0.007912722120013678,-0.07394626467996535,0.15828528180657597,65.84655128075302,319.31605515973445
1998,reference_f_Bcstar_0p384,4.190295521401702,1.2513669066431314,7.849953624068068,54.01551172289034,5.69803884765434,42.93811135597724,43.51299174505483,0.43482676469154347,43.38183686222845,0.009650448753663395,0.07329263534069105,0.26373534099797846,0.7309640014054442,0.005930370063852724,-0.007909060638318977,-0.007912722120013678,-0.07874767388552675,0.16856291263025822,74.67513561541776,362.129363792562
1999,projector_diagnostic,4.172427350812382,1.2515567982501814,7.045221073363917,53.85470154242497,5.845506215207835,40.973814293410946,43.44900066088821,0.7726623834079255,43.21387778637279,0.0053286919169238615,0.0406803078627745,0.2728159259966861,0.7586891414972807,0.003551798252893826,-0.004699681152670663,-0.004701894632955273,-0.046844151291901955,0.1016590425878344,26.424775217906955,131.71393308132758
2000,standard_vector_invariant,4.172427350812382,1.2515567982501814,7.045221073363917,53.85470154242497,5.845506215207835,40.973814293410946,43.44900066088821,0.4460968350532637,43.21387778637279,0.0053286919169238615,0.0406803078627745,0.2728159259966861,0.7586891414972807,0.003551798252893826,-0.004699681152670663,-0.004701894632955273,-0.08113645007501745,0.17607862681093742,79.27432565372087,395.1417992439826
