source_index,channel,delta_g_over_g_G2ap,g_pert_GeV_inv,Gamma_pert_keV,g_pert_plus_G2ap_GeV_inv,Gamma_pert_plus_G2ap_keV
233,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.08277591475342264,82.51036901482055,-0.08006363387228106,77.19179626229251
233,Bc1(6750)->Bc* gamma,0.029825139309671938,0.17765384308997342,402.24337633173707,0.1829523937090305,426.59511694723994
236,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.07678402321478528,70.99737300798517,-0.0749036060619451,67.56254559980776
236,Bc1(6750)->Bc* gamma,0.02983996906229161,0.16336700252344827,340.1483503640334,0.16824186882454728,360.75125903786306
239,Bc1(6743)->Bc* gamma,-0.024538213295202237,-0.07542362932700164,68.50391699189643,-0.0735728682230774,65.18323738495583
239,Bc1(6750)->Bc* gamma,0.03467871608926452,0.1669022466397916,355.02918309782115,0.17269020226567336,380.08005842101784
242,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.08060184980144204,78.23310541255955,-0.07907039222630666,75.28844684566836
242,Bc1(6750)->Bc* gamma,0.03467871608926452,0.17243095204952072,378.9397288271288,0.17841063608064764,405.6777333455879
245,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.07319530332264461,64.51593289079007,-0.07180457219161056,62.0875824694946
245,Bc1(6750)->Bc* gamma,0.02983996906229161,0.16146690368427755,332.281928466388,0.16628507109480042,352.4083651191906
248,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.07703616658440704,71.46442093315657,-0.07557245798261052,68.77453257682714
248,Bc1(6750)->Bc* gamma,0.034695756519992474,0.16986179071566698,367.73171246158904,0.1757552740483877,393.69184617028856
251,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.08016906442258101,77.39522774822407,-0.0775422010246941,72.4063741726999
251,Bc1(6750)->Bc* gamma,0.026393646777888895,0.17521166066055208,391.26022433689053,0.17983613534339402,412.1863541491158
254,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.08145974680794438,79.90733810251056,-0.07946482261993723,76.0414497829789
254,Bc1(6750)->Bc* gamma,0.029828960798622003,0.17915397836865307,409.06526265285885,0.1844979553663288,433.83321875195884
257,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.0851073718381384,87.2237814170184,-0.0823062967757356,81.57680190230464
257,Bc1(6750)->Bc* gamma,0.03467871608926452,0.18388169342922492,430.93987081791164,0.1902584744696702,461.3470077227095
260,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.08297026674817068,82.8982808999296,-0.08024623242719257,77.54429546570307
260,Bc1(6750)->Bc* gamma,0.02983996906229161,0.1760630422692243,395.0718551350279,0.18131675800355093,419.00150036845696
263,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.07243908827293537,63.189730477732944,-0.07006550949998819,59.116555399603136
263,Bc1(6750)->Bc* gamma,0.026393646777888895,0.15181636216998054,293.7493058914116,0.15582334960819907,309.46016972315624
266,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.08515869378444386,87.32900952712515,-0.08353779329885613,84.03622779915622
266,Bc1(6750)->Bc* gamma,0.03468417037511633,0.18872193090928904,453.9253431768635,0.19526759451446776,485.95945946625886
269,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.08531590336637916,87.65173945239715,-0.08322654308824641,83.41117977687709
269,Bc1(6750)->Bc* gamma,0.034695756519992474,0.17688084163681192,398.75053604555046,0.1830178562512941,426.9004531763428
272,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.06976382541425061,58.60856998266362,-0.06747337773655486,54.82333551698371
272,Bc1(6750)->Bc* gamma,0.029828960798622003,0.1462387404961576,272.5615333417754,0.15060089015365732,289.06450415951826
275,Bc1(6743)->Bc* gamma,-0.019077887779711745,-0.07649869122490702,70.47069619425434,-0.07503925777842342,67.80748105021743
275,Bc1(6750)->Bc* gamma,0.034695756519992474,0.1660661978778953,351.4812585674897,0.17182799024566767,376.2941864692874
278,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.07248546337564561,63.27066380623342,-0.07009980371464258,59.174439856850384
278,Bc1(6750)->Bc* gamma,0.026384378864296842,0.1508027166848688,289.8397980988591,0.15478155269564758,305.3360519425559
281,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.08571937703435992,88.48274027226911,-0.08289815950419938,82.75425414605591
281,Bc1(6750)->Bc* gamma,0.026393646777888895,0.1780387023463766,403.9880587622346,0.18273779296890055,425.59492302904096
284,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.07218784853212223,62.752170011469595,-0.06981781665605374,58.69932113981343
284,Bc1(6750)->Bc* gamma,0.026384378864296842,0.15146846232541097,292.4045464486646,0.15546486362139708,308.03792428890875
287,Bc1(6743)->Bc* gamma,-0.02448969296099733,-0.07056276397488961,59.95863257668484,-0.06883470355066525,57.05785546612791
287,Bc1(6750)->Bc* gamma,0.02638312850069421,0.1540260350515138,302.36252237102724,0.1580897237267303,318.52752625458356
290,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.08004946275499979,77.16447306606817,-0.078080278451079,73.41473892188557
290,Bc1(6750)->Bc* gamma,0.03468417037511633,0.1676772738903127,358.3340655348788,0.17349302102595937,383.6221779928862
293,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.08276850887678346,82.49560543822541,-0.08119310288747437,79.38506950411123
293,Bc1(6750)->Bc* gamma,0.02638312850069421,0.17548588633728657,392.48591402653284,0.1801157530265814,413.4691240974381
296,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07415317982597856,66.2155681867147,-0.07232904168971091,62.99788565691127
296,Bc1(6750)->Bc* gamma,0.03468417037511633,0.1598896086347899,325.8218211384644,0.16543524706188964,348.81550118929465
299,Bc1(6743)->Bc* gamma,-0.019000278267906293,-0.07620930790233962,69.93854402444195,-0.07476130984559062,67.30608898214975
299,Bc1(6750)->Bc* gamma,0.034695756519992474,0.16308259080739818,338.96502737331997,0.16874086467070123,362.89436807195096
302,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.07948097904204082,76.07237372169567,-0.07796814750601078,73.20402878625679
302,Bc1(6750)->Bc* gamma,0.034695756519992474,0.16655636320984205,353.559203252882,0.17233516223462617,378.5188243009166
305,Bc1(6743)->Bc* gamma,-0.0327665467572429,-0.0709409529374535,60.603064801743955,-0.06861646288602506,56.69662476247627
305,Bc1(6750)->Bc* gamma,0.029828960798622003,0.15069678628040098,289.43274888636654,0.15519191481083738,306.95723280751247
308,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.07834676610477259,73.91672247117066,-0.07685552304337828,71.12965738864706
308,Bc1(6750)->Bc* gamma,0.03467871608926452,0.16479461443297405,346.1192206030358,0.17050948007993497,370.54140856694653
311,Bc1(6743)->Bc* gamma,-0.032831451889217524,-0.08155860165434635,80.1013976464589,-0.07888091434797982,74.92804891588598
311,Bc1(6750)->Bc* gamma,0.02983996906229161,0.17098362809423026,372.605056312301,0.17608577426672048,395.17387941079227
314,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07375665084798835,65.50929531948098,-0.0719422671636887,62.32593344761956
314,Bc1(6750)->Bc* gamma,0.029828960798622003,0.15629221944815663,311.3252924681384,0.16095425393520532,330.1753192985367
317,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.07695591475187918,71.31560346935879,-0.07506283047363646,67.85008957784189
317,Bc1(6750)->Bc* gamma,0.026384378864296842,0.1587861854766046,321.34024417569833,0.16297566035263586,338.52066600391015
320,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.07728313970666881,71.92337635667998,-0.07581214158408878,69.21147133492947
320,Bc1(6750)->Bc* gamma,0.029828960798622003,0.1703038437656475,369.6481934513939,0.17538383044518763,392.0295371229176
323,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.07398859857459282,65.92196655433649,-0.07258030835749439,63.43634753589938
323,Bc1(6750)->Bc* gamma,0.02983996906229161,0.15404214170709013,302.4257623763721,0.15863875444991885,320.7438002448061
326,Bc1(6743)->Bc* gamma,-0.019033881492952535,-0.08348184631155033,83.92370389317959,-0.08189286274204341,80.7593208294154
326,Bc1(6750)->Bc* gamma,0.03467871608926452,0.17534690397373626,391.86447351917053,0.18142770947377299,419.5144486115395
329,Bc1(6743)->Bc* gamma,-0.024599594252714622,-0.09047970836703322,98.58320563081486,-0.08825394425310025,93.79264855825717
329,Bc1(6750)->Bc* gamma,0.029825139309671938,0.18903579200881923,455.43643387269555,0.19467381083999644,483.00847248687734
332,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.08169678715936698,80.37306069344507,-0.07900796211110032,75.16960562766668
332,Bc1(6750)->Bc* gamma,0.03467871608926452,0.1766067909316099,397.5158832742646,0.18273128769376332,425.5646220962511
335,Bc1(6743)->Bc* gamma,-0.024538213295202237,-0.07957616670567466,76.25469376020388,-0.07762350975383625,72.55830065420143
335,Bc1(6750)->Bc* gamma,0.02983996906229161,0.17012143246823946,368.85676215753045,0.17519785074992447,391.1985497226413
338,Bc1(6743)->Bc* gamma,-0.032912249572575464,-0.07234685133959368,63.028913537071304,-0.06996575371251496,58.948340810272946
