ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G2460,G2536,Gamma2460_keV,Gamma2536_keV,fB,hard_qcd_side,f1_tensor_matched,input_mc,input_ms,input_m_ds1,input_m_ds1_2536,input_m_ds,input_f_ds1,input_f_ds,input_fT,input_ss,input_chi,input_f3g,input_ec,input_es,input_omegaA,input_omegaV
theta_fixed,4.395315683517942,2.5570044736387056,35.3,-0.4200228734313421,-0.2870964616746567,-0.4174749749683879,0.1298916995467601,0.00048681374697113485,-0.4770236341794645,-0.1768955763885725,48.0061271540898,9.713805364163532,0.4594668341732552,-0.10754131018002289,0.0598057583894661,1.271540844615837,0.09548146991105085,2.460184188825924,2.5352138703840015,1.9683799320482245,0.21577088148239312,0.24872418645125682,0.255306662790811,-0.009769816380689078,3.0901472665970258,-0.00036163549545225346,0.6666666666666666,-0.3333333333333333,-2.4698926971517468,5.3562379823226545
theta_fixed,4.626844027327204,2.5669532467337914,35.3,-0.3717446593575175,-0.23362197976410834,-0.3947956724588182,0.16059196775630724,0.0005817249384026086,-0.40548316528802586,-0.16839454818295543,34.69721499777189,8.800626223450188,0.48926839025349633,-0.11505594373502487,0.059617031929621776,1.260354081086228,0.10213270254781456,2.460181897127631,2.5351100359423526,1.9683214928565396,0.20608467844064163,0.2489125526337275,0.27096440151380735,-0.013000120414470568,3.110933719132153,-0.00489058217638549,0.6666666666666666,-0.3333333333333333,-2.6736652225457402,5.056256608333963
theta_fixed,4.752050522512913,2.5987276141174673,35.3,-0.37787107484000626,-0.314959730619689,-0.44273220046855394,0.12737000818928199,0.0004024616595829796,-0.47540615715053725,-0.12639290666856035,47.72748960036631,4.956931013215536,0.44601866594542494,-0.1227002516041745,0.05975133241022262,1.2685243511624742,0.07901568791889209,2.460390826497699,2.535154747814438,1.968412456152532,0.24695348208357587,0.24964865141140677,0.24428151985701566,-0.008346560129244935,3.548129104842185,-0.004638662812132773,0.6666666666666666,-0.3333333333333333,-3.2600248914765935,1.7790456460523167
theta_fixed,3.4723318148071884,2.5838288886846392,35.3,-0.34902062487972124,-0.2509401621554453,-0.42154703178772923,0.16993436423970965,0.0006725053925742911,-0.40648592834971203,-0.1398411657120501,35.00671078108338,6.0721430038180575,0.4819782299603264,-0.08577280383239333,0.0597700860445161,1.27045599336993,0.0832287501852022,2.460828626096911,2.535150977272463,1.968257043755182,0.2138443513242057,0.25044797344020386,0.26513287829304805,-0.011648487375975028,3.1808023724477286,-0.002450847988354403,0.6666666666666666,-0.3333333333333333,-1.3982189166726027,1.1944993398744264
theta_fixed,5.9706179389893475,2.5725750986925116,35.3,-0.3404182029647524,-0.27524871406910106,-0.4163322004349883,0.14064067214009468,0.0004428142257925535,-0.421354076235133,-0.11877352376048644,37.309483345239734,4.381229917591858,0.45565894216053454,-0.14792930059120532,0.0591576974307409,1.2331228857611851,0.098947828462988,2.4594384623498913,2.535265993604583,1.9683335308364824,0.262229939739704,0.25024604772000314,0.2467920795003262,-0.011119171845668028,3.255298461291831,-0.00022120511761220812,0.6666666666666666,-0.3333333333333333,-1.2126369429976753,2.9689329399457765
theta_fixed,5.859723800738131,2.528551973375787,35.3,-0.33716074312529654,-0.25646463217688625,-0.40398381805199285,0.14705144788318758,0.00046773799191903093,-0.4041413329033998,-0.1269695132757905,34.19556048791579,5.003610903882229,0.44085488502660586,-0.13370417356392478,0.05989746254631888,1.275121727167742,0.08753047267722588,2.458747526541009,2.5351142905985347,1.9683123984391624,0.21370757439396157,0.2503619261994358,0.24432434498023498,-0.010935442034206747,3.4218299478384413,-0.006046672308687527,0.6666666666666666,-0.3333333333333333,-2.330984825493076,3.54122213790177
theta_fixed,4.133298249602888,2.535844712387457,35.3,-0.3211937436294676,-0.29748605314167964,-0.48146904683374997,0.1832406065634176,0.0007423871286527183,-0.4283938041540777,-0.09023370391890234,38.56284679394677,2.5265218081244853,0.3914415308085802,-0.09965219473565996,0.059852053973426224,1.2733226837901486,0.08170816646484802,2.45950276551318,2.5351681122087437,1.9684172885467033,0.226234948738244,0.2497339783734641,0.2156595868701923,-0.012132788069545593,2.9320249614331955,-0.006600680883437394,0.6666666666666666,-0.3333333333333333,-2.3158349898710457,3.452307621559905
theta_fixed,5.855103462870861,2.5749312453208675,35.3,-0.29105151866335477,-0.24795955182918097,-0.40133625700242376,0.15285161523945373,0.0005250899337890546,-0.370555450215242,-0.09425276746787198,28.953035219584535,2.7575876909834793,0.47119464289403606,-0.14428060915094587,0.05950134431109368,1.2533703064276316,0.08833074955026114,2.4599489899315414,2.5350676781705777,1.9682361712158845,0.2652749371528758,0.2507104901472104,0.2569981542420715,-0.013323743540275263,3.0011171839889084,-0.005194046589145876,0.6666666666666666,-0.3333333333333333,-2.9931964279137966,2.26164653422399
theta_fixed,3.9465258105948764,2.573279249716349,35.3,-0.4033334194685022,-0.2723787068106137,-0.4014575173724604,0.12845921797825904,0.000619592583587642,-0.45536779297410934,-0.17177945251358126,43.58584774253486,9.151941911203727,0.4846369734209904,-0.09554192818329135,0.060188918639062304,1.2943769953709492,0.08643990058644943,2.459539422690149,2.535044289408208,1.968396287353553,0.2181083636142858,0.25016853328951605,0.27208139667605763,-0.011987011641043472,2.4005439589077815,-0.0065420867969570515,0.6666666666666666,-0.3333333333333333,-1.5376608495816475,4.248991659010903
theta_fixed,4.619822965795147,2.5855604850847014,35.3,-0.30294280261121714,-0.2460798533473982,-0.3805931664451136,0.13404107953114713,0.0004722335665682494,-0.37589282671922397,-0.10504388939127954,29.725638741899214,3.423101383918917,0.5070499663197373,-0.1145119450082922,0.060136197976468665,1.2912578452878154,0.08352739544915111,2.459703218199509,2.5351016335323298,1.968402066080921,0.2613856301368307,0.25058789956875244,0.28340199941796784,-0.010826689165998885,3.234100078979537,-0.0063163131701613265,0.6666666666666666,-0.3333333333333333,-1.8494160509454272,3.8107760033830855
theta_fixed,3.9634404265562617,2.555349587500131,35.3,-0.4378580761250179,-0.2921953835411512,-0.4628667764801729,0.17001265926586256,0.0006587336731591329,-0.49149126384255815,-0.18850510485689068,50.79064066382822,11.03082213629713,0.41318936765943703,-0.09442387861935801,0.06018317581120592,1.2940864903766325,0.08534165618613979,2.459580034163839,2.535219129039774,1.9683822748934185,0.17214741056552402,0.24992582313132772,0.23173266805431147,-0.010894785564416747,3.1462003224102904,-0.006304122146091231,0.6666666666666666,-0.3333333333333333,-1.6131331428729276,2.434305737878155
theta_fixed,5.715809801936041,2.57131010783926,35.3,-0.4616238765038307,-0.3157587092990894,-0.41983026168238663,0.10372840807676696,0.0003431443065302423,-0.524455428689389,-0.19428502045932428,57.81166977770082,11.710413991499545,0.44375221374503865,-0.137405453733439,0.05997690522842732,1.2810328996472258,0.0825201252618394,2.4594972910491006,2.5350708985268824,1.9683626598632975,0.2071693666200211,0.25142484337281434,0.24601762139125768,-0.00796791480085901,3.2183613549672256,-0.0052050922992155765,0.6666666666666666,-0.3333333333333333,-2.7364651335614645,2.538497947595448
theta_fixed,4.286710072204787,2.5856507700019464,35.3,-0.5104764600527538,-0.3029548962357459,-0.42211623732783127,0.11866651463852934,0.0004948264535560511,-0.5422355934266123,-0.24155423126596626,61.852966475440994,18.10859237153955,0.4668909411028393,-0.10678954536313336,0.059884179137763435,1.2755588887282738,0.10244669899294521,2.4596342576000847,2.535126250527655,1.9683392884766189,0.1994609493449377,0.24933268749638582,0.2615747945891307,-0.009902587396517488,2.718358738362676,-0.0028782087220194405,0.6666666666666666,-0.3333333333333333,-2.006930510499316,4.110054683852475
theta_fixed,5.633026041622541,2.5259693746919334,35.3,-0.23424126461155323,-0.18926773633354896,-0.3367772541050611,0.14694195819915917,0.0005675595723529773,-0.28982661491221007,-0.08180329670725393,17.627585564228866,2.0758488794906347,0.5322670381120188,-0.13252064072228223,0.05963567393537818,1.2600326531053287,0.07626226367351746,2.4592357328440833,2.53507221936426,1.9683836734528588,0.25581738162603695,0.25014451180202407,0.28922226848723076,-0.01579409838840929,2.756938648202426,-0.004973401583474192,0.6666666666666666,-0.3333333333333333,-1.9938927855504889,0.8062977329527374
theta_fixed,5.706720188514311,2.5593694570625147,35.3,-0.3232401770962721,-0.2310223383828274,-0.3515522145213553,0.12010138053628601,0.00042849560224191165,-0.3753328153445994,-0.13031043951501278,29.673880502175237,5.26908228211002,0.5308893424880448,-0.13984050231232262,0.05952813731231655,1.2546888716193643,0.07660024078843586,2.4598707512065197,2.5350942262328258,1.9683454636373678,0.24629270990434976,0.24972811316761684,0.2873188362441457,-0.012009595771304485,2.9315268080097727,-0.0033008780107951228,0.6666666666666666,-0.3333333333333333,-2.506851006610512,6.467078158317772
theta_fixed,4.008532594706012,2.5459372031454706,35.3,-0.1977533060265462,-0.18839649318309407,-0.4617358629746924,0.27234435943324165,0.0009950103583566765,-0.268030715560488,-0.052527556617923854,15.167113450885042,0.856767507450515,0.41445432548076167,-0.09589075433455711,0.059849687708580165,1.2743826229230772,0.10163583425321866,2.4602793450772116,2.5352421630918434,1.9683428687121594,0.20235655887983042,0.24952938269601863,0.23180164588187538,-0.016770587732392293,3.33571182731981,-0.005100278653639086,0.6666666666666666,-0.3333333333333333,-1.2850196085046517,4.2085021429688485
theta_fixed,3.65813479911972,2.5750372947277325,35.3,-0.41218708764526946,-0.30580264693356823,-0.4731616327615913,0.16670701606471702,0.0006519697633060128,-0.4877624865767476,-0.15969098528575046,50.3128552117677,7.915505296967607,0.43185000682981756,-0.09621035272898891,0.058915679938657886,1.2215322718929356,0.0823583919851346,2.460527201024346,2.535106123973847,1.9682874348099557,0.21496919355368688,0.2501860686630068,0.22884737541883748,-0.010834618262085333,3.0831724512333643,-0.006514909724285078,0.6666666666666666,-0.3333333333333333,-3.420053500197625,3.9407443467183794
theta_fixed,5.747424233840495,2.532857265735687,35.3,-0.3701086723822449,-0.283095171439797,-0.3970071450007158,0.1134870623918326,0.00042491116908622195,-0.44491472916874286,-0.13847089670317062,41.80661820649201,5.950096544408287,0.45547740442021084,-0.13300614225084464,0.05966294018147416,1.2632828205329651,0.10022463020021825,2.460390144311894,2.5351515284463417,1.9683894614390405,0.24890621921258452,0.2495383235567125,0.25241803053200706,-0.01019847677549674,2.8298183427101353,-0.003559630084544967,0.6666666666666666,-0.3333333333333333,-1.7115532389214647,2.4579438003512974
theta_fixed,3.106777540028721,2.578122884435531,35.3,-0.4503119197192064,-0.26143777232854704,-0.40174553628642573,0.13975516495751958,0.0005525990003591063,-0.47358536962466236,-0.21644267490211383,47.1148581233425,14.538975247952514,0.5166767958950867,-0.07341123809603302,0.05970940044137332,1.264669871330718,0.1005509023243424,2.459450764608054,2.535196480415708,1.9684154525476638,0.20385177562599155,0.25022326582226756,0.28680301519836254,-0.009164389757154511,3.374347068656926,-0.003823403344222757,0.6666666666666666,-0.3333333333333333,-0.9540078034458968,2.0786885991467074
theta_fixed,3.614675639423721,2.5214499641184616,35.3,-0.33930245621731175,-0.26773150132934426,-0.42357290754370697,0.1551370389255367,0.0007043672888260015,-0.4145742535806983,-0.12220679959467173,36.138270876732165,4.636009002120193,0.4434079022133109,-0.0818453376610956,0.060168976521197425,1.2931638092061328,0.09351140932511093,2.4594909074241866,2.535122348019227,1.9682864201784978,0.22623730562287564,0.2502316672739709,0.24999594340605477,-0.011557243952518934,2.7582307869602305,-0.00505872838861481,0.6666666666666666,-0.3333333333333333,-2.848972916258303,5.2366399165581266
theta_fixed,5.255317419050991,2.5802596885088436,35.3,-0.3727638554811746,-0.2757000423616294,-0.42968292049143797,0.1535087621059776,0.0004741160238308871,-0.44041360414240616,-0.144911223159872,40.88603032449584,6.51934064950606,0.4421081742573656,-0.12778791160349132,0.06011847488124514,1.2906403627306395,0.087388566274267,2.460017612359118,2.5352192276792653,1.968363473746834,0.2081066454969978,0.25007262295666693,0.24765589108605715,-0.01031451777421501,3.581876246329814,-0.004699488976725968,0.6666666666666666,-0.3333333333333333,-1.0256268955031123,3.006942624400431
theta_fixed,4.416518257905661,2.5006610594109278,35.3,-0.31861725554572584,-0.2507682328221432,-0.3911510191221986,0.13986496031715898,0.0005178259828963875,-0.3887767915813699,-0.11512718380958983,31.70707465067065,4.113222421814315,0.45802007156580354,-0.10017476738955151,0.0599128581415191,1.2765533708743486,0.10626264186570016,2.4590259172901225,2.5350129574069307,1.9682367615360357,0.24414159207120736,0.24954613754460891,0.2575643813528831,-0.010403237740127004,3.2440170954917993,-0.00509598902422715,0.6666666666666666,-0.3333333333333333,-2.457457234950696,3.789379699392056
theta_fixed,4.023115810536131,2.583366581054588,35.3,-0.37874113343032345,-0.317796605154631,-0.46367903265120214,0.14528964833689942,0.0005927791596717749,-0.4782242070869197,-0.1254636846102547,48.09759601024697,4.884528232214036,0.4217845936979845,-0.09652989125895564,0.060315004707267354,1.3026497005429272,0.10003162856215304,2.4596545250357926,2.53516422863503,1.968412749139474,0.24208947372951314,0.24939209255975692,0.24053352552660856,-0.010077298646639386,2.909407863704298,-0.0029766838116889083,0.6666666666666666,-0.3333333333333333,-1.921151405258048,3.9514812118634577
theta_fixed,3.0239417775211157,2.543966035452602,35.3,-0.1602852981021379,-0.1741923487755238,-0.45384168837046845,0.2785154455661692,0.0011338940287754376,-0.23478700532496216,-0.03015648006915174,11.573271834486977,0.2821873208501798,0.4421540186121804,-0.06716658699477153,0.060087856594647576,1.2876700902470088,0.09133251523514248,2.459342564842255,2.5351584306984964,1.9684119145109933,0.20948474562331226,0.24989307910916198,0.24792460896138285,-0.015525645592030951,3.3856381845818864,-0.003843988832901851,0.6666666666666666,-0.3333333333333333,-2.191662158511238,2.7547648771251083
theta_fixed,3.8696017262278177,2.5167361453286103,35.3,-0.31883910213141486,-0.25443943312749967,-0.41333181761688303,0.1582943831433408,0.0005980013460425231,-0.3919011918922689,-0.11318681006031231,32.31367375203134,3.9759850698148607,0.45039032265382434,-0.09090441247065309,0.05987165108728833,1.2748266093788236,0.08258309419321662,2.4596656743276335,2.5351363390988073,1.968350841387885,0.21974985962752203,0.2507517916387435,0.24855581014373584,-0.010679384569624367,3.3117495411816975,-0.004030957681925804,0.6666666666666666,-0.3333333333333333,-2.4079476040558085,2.4196263004274363
theta_fixed,5.9289313994784445,2.5561552694161294,35.3,-0.33875384365278444,-0.2570404809223604,-0.3778243471625852,0.12033795265435566,0.0004459135858691093,-0.4055318899970001,-0.12793694391298602,34.7213925230553,5.080316349721708,0.4872940725585996,-0.14033168706360544,0.059833064461411616,1.2733869768737047,0.07909259634991667,2.4603077065555823,2.535173340284423,1.9683662864045774,0.24247235576695725,0.24980547681904053,0.2678751432320346,-0.011594254480583549,2.8080213235797897,-0.004839827670150497,0.6666666666666666,-0.3333333333333333,-2.5078089594202253,3.8199871016188176
theta_fixed,4.766457721868996,2.5611931290903276,35.3,-0.31980667306191174,-0.30347868874188283,-0.45886477568788253,0.1548616475183649,0.0005244394276348073,-0.432483090028036,-0.0856387733168967,39.22178423174597,2.275760364592198,0.417814972130266,-0.1196128064145317,0.05936178302896951,1.243999283348701,0.1034735947417491,2.4590573531148388,2.5350928152842798,1.9683394827921972,0.28129732683700703,0.24983291217044049,0.22894721926372197,-0.010353940564797551,3.3033584979682926,-0.006201301338687176,0.6666666666666666,-0.3333333333333333,-1.8414682978355552,5.028418067046589
theta_fixed,3.4450691829766376,2.5191969410561765,35.3,-0.3065373646681451,-0.2608964291171632,-0.42586921310122233,0.16429633534698437,0.0006764486370747715,-0.3900623362521155,-0.09941567532999965,31.999716340382502,3.0669346677777165,0.4536821839209907,-0.08051283515289503,0.05969212542287379,1.2639114769545983,0.0894988280437405,2.4595218825605834,2.5350291652244095,1.968269237154969,0.2455204537053905,0.24987774248940897,0.2496493921304625,-0.010942644338849828,3.1323182661332822,-0.0012360315816952456,0.6666666666666666,-0.3333333333333333,-1.8859950184290954,3.707029868465431
theta_fixed,3.735042233082587,2.521407588615592,35.3,-0.33811252912008605,-0.2199540283864499,-0.37330319979522414,0.15276338123631217,0.0005857901724620741,-0.374893653507372,-0.14884423237499902,29.598217640844076,6.876223079840805,0.5018904588976688,-0.08522341877721873,0.059989651878278004,1.28232331099524,0.1072284263080912,2.4598132641666726,2.535127651578137,1.9683255347485038,0.21279174708379953,0.25042875480294347,0.28351857811998815,-0.011255366702127081,3.309606709478612,-0.0019079693408586987,0.6666666666666666,-0.3333333333333333,-2.8261622632016734,2.1777472877248067
theta_fixed,5.804848359486141,2.5251148340284453,35.3,-0.35713115886664504,-0.26597854871452026,-0.41900343902606746,0.15253380898863972,0.0004910813229074689,-0.4234460548168948,-0.13777043104281345,37.65414654119707,5.891806007898707,0.42563599201364044,-0.13217395478958538,0.059764149419377965,1.2678235062490697,0.09957310241385528,2.459263258480359,2.5351123405165,1.9682846134328151,0.21211772169187015,0.25001692119102176,0.2366616140005981,-0.01106254650567102,3.377967750167103,-0.003883702577521621,0.6666666666666666,-0.3333333333333333,-1.4934229507659553,4.019183534263042
theta_fixed,4.170133195334203,2.5810043902492423,35.3,-0.46308776744748187,-0.26681830671938517,-0.3729175779326908,0.1056889775654641,0.0004102936478415858,-0.4853592470134911,-0.2237603416572962,49.55775284110718,15.532630595474652,0.5157616367405814,-0.09901234874564876,0.06046260856756545,1.3124170797312085,0.09853882876644604,2.459645420598963,2.5350519843919175,1.9683505176522709,0.20337130750300125,0.2505184532605161,0.29586253475443364,-0.008782718096068046,3.05592886387732,-0.0016544315590901716,0.6666666666666666,-0.3333333333333333,-1.268165656500193,4.3727441253620505
theta_fixed,3.689871729220672,2.539526192451674,35.3,-0.3008111138227172,-0.29579794646827656,-0.47130324352997055,0.17486614270825568,0.0006391543534383016,-0.41523781880303107,-0.07457415886092364,36.24601167711973,1.7256702584534935,0.41240062867849453,-0.08962129301567769,0.05962213567047843,1.259659531406003,0.08686629871368183,2.459474483110089,2.535062454432223,1.9683104171501755,0.2584014553181066,0.25000916664636963,0.22578323242897963,-0.010049624722062896,3.4485755883125977,-0.0017751111915068644,0.6666666666666666,-0.3333333333333333,-4.095625579080435,4.790211287220918
theta_fixed,5.882899031698003,2.5032119281630103,35.3,-0.3111321045723533,-0.26664067145525,-0.3854504378117288,0.11838687525678104,0.0004228910996977231,-0.39740553383646393,-0.09984626105109531,33.12786400294027,3.0930621560147022,0.4521453848720643,-0.13349981519761409,0.05948755205864522,1.2513005734876608,0.0891337522583724,2.45922020576645,2.5351692583116967,1.9684485504723528,0.2645293258476931,0.2504328990510648,0.24644852571113116,-0.010325441715095562,3.0041442382056354,-0.0023283110605362384,0.6666666666666666,-0.3333333333333333,-2.2364771456036117,5.237495041590639
theta_fixed,3.403543002768515,2.5889809830673203,35.3,-0.3613139800015389,-0.25917242332811147,-0.43150856063229853,0.17162035108219795,0.0007157862219891428,-0.42030839513047863,-0.14511716005062852,37.16296421006253,6.536359559213718,0.4754065544379574,-0.08329866842450663,0.05973325678738761,1.2664347023458309,0.10066825411715935,2.4596225165794965,2.5351395445132945,1.9683316111501024,0.22813540915596964,0.2503104650047056,0.2642396147022786,-0.012000759197675947,3.0069496306408054,-0.0034370317161844547,0.6666666666666666,-0.3333333333333333,-2.1651792242212338,2.958611265677651
theta_fixed,4.811277084019684,2.517192529863779,35.3,-0.38349171393455206,-0.27757906483281236,-0.4011632298399284,0.12310731458996822,0.00047685041714783246,-0.4481463198143351,-0.15258082424337158,42.11627293989671,7.224820834504937,0.4430812165609144,-0.10827222591783606,0.060310381535095076,1.301568697541875,0.09264176218881948,2.459065618858999,2.535112345815199,1.968338982734432,0.2123735533358545,0.24994911819636836,0.2512126809068486,-0.009751835469764368,2.991371888815292,-0.0012087240743516572,0.6666666666666666,-0.3333333333333333,-1.6979987477627907,3.043418577429703
theta_fixed,5.547993605960317,2.521731406150823,35.3,-0.4672944001675433,-0.3072754265442488,-0.4343924878918143,0.1267197424644591,0.000397318883106403,-0.5208086580792082,-0.20381507759640496,56.74580811502626,12.883712377602283,0.40950721506293947,-0.12617865585795246,0.05988317241893202,1.274084260353361,0.10018215266822898,2.4587253913786498,2.5350734639156047,1.9684276058606873,0.18690508390729826,0.2501682131427748,0.2288877047938447,-0.00835607848284857,3.555636478448986,-0.002032272844166205,0.6666666666666666,-0.3333333333333333,0.5194539084806857,7.023477420603904
theta_fixed,5.816840387531119,2.5068667204058785,35.3,-0.22017462343968916,-0.1717969250473672,-0.3458751072251095,0.17352348111927718,0.0005547010584651099,-0.2674395132417318,-0.08041862358661193,15.031963414686539,2.0066301218422526,0.5022837010640017,-0.1275260606411064,0.060081819161437955,1.287558719846848,0.088458974247579,2.4595046980956123,2.5351212664613567,1.9683845731290652,0.20953281662625525,0.24874055744338888,0.28101237645712107,-0.014512703004572407,3.4882574854258004,-0.0049417544079322995,0.6666666666666666,-0.3333333333333333,-2.392973328740312,1.4979829195370504
theta_fixed,4.435157132409348,2.546094789513339,35.3,-0.38447763856022277,-0.26334351899266323,-0.3851560580156504,0.12131887430984438,0.0004936647131427795,-0.43709787980089143,-0.16161159309235823,39.88838985568004,8.104747144834377,0.4938431997793942,-0.10858008755885717,0.0595757557127637,1.2552069896825488,0.10439490267365008,2.4583072826534287,2.535131343183105,1.9683748747155703,0.2429920108175652,0.24926593467885896,0.27312702268146954,-0.01082860109632762,2.791320636907156,-0.0020481422200740776,0.6666666666666666,-0.3333333333333333,-2.411459513629276,4.483640008124364
theta_fixed,5.14746308104756,2.5838347166526514,35.3,-0.28955971063862496,-0.2141149659259473,-0.39835570516159274,0.18364092169206547,0.0005998175435799551,-0.34207155879770934,-0.11259259886999283,24.577572105159582,3.9303948229540038,0.48387156438252577,-0.12889612373343914,0.059852801874672464,1.2732548910560446,0.0827167851724772,2.459400716407228,2.5349618912522756,1.9683880172598809,0.20748426743386084,0.2494892602068529,0.2667788668426373,-0.014195142431215757,3.3499009891719993,-0.003502572915011986,0.6666666666666666,-0.3333333333333333,-1.4126830030166566,2.6684635756404416
theta_fixed,3.727141445215792,2.530149420888647,35.3,-0.3537623781453791,-0.27999559127750917,-0.41732397318892583,0.1367963175236749,0.0005320643877417646,-0.4329392145296439,-0.12692118754711967,39.783322422361124,4.997275775010788,0.45696731490177106,-0.08668808119947094,0.05982929597585753,1.27452242703637,0.1067419339706869,2.4612332648505406,2.535032243711987,1.968336967404007,0.2511603512882003,0.24956065669129363,0.2564538173740451,-0.009286805647597112,3.22801177872568,-0.001868204268879863,0.6666666666666666,-0.3333333333333333,-2.979925333813733,0.6673703829628571
theta_fixed,3.2790218971983833,2.5712259652530474,35.3,-0.290548672779103,-0.19987839746581945,-0.4216744538698155,0.2209936082530804,0.0008024481509156475,-0.3310240394367512,-0.12162643767774574,23.08784624723841,4.590607543209407,0.4856495733907348,-0.07890270549606176,0.059691801283035396,1.2643932323960685,0.09404649434778309,2.459987200958938,2.5351773960198956,1.9684125841082778,0.1848784312593499,0.249465416623416,0.26818256351618713,-0.013201918693362975,3.6370487416296684,-0.0017594953579123478,0.6666666666666666,-0.3333333333333333,-2.1544803774999783,-0.7152075049396889
theta_fixed,5.080884770385081,2.5337157448880836,35.3,-0.4103122456875402,-0.3037372211359671,-0.4249631723335499,0.12078635249731234,0.0004395987002704752,-0.48499342322401606,-0.15935437833333035,49.33799286786738,7.883381018640482,0.42618454488206214,-0.12033792217503872,0.059952557152710896,1.2789945048541058,0.07559858689715748,2.459118755011806,2.5352001304818246,1.968351284011166,0.2047841029953758,0.2507903507479465,0.23476159462889626,-0.009103020631569243,3.0791299579283673,-0.0028627626832587543,0.6666666666666666,-0.3333333333333333,-0.3832722374239086,3.143211000072011
theta_fixed,3.9118343489098133,2.504796931643677,35.3,-0.3182214997094267,-0.2678786693443735,-0.4043551362877048,0.13600113723646345,0.00047532970686785014,-0.40251257148244274,-0.10491679639419177,34.04206773049701,3.4158693314163906,0.4547303022172014,-0.08953490985670076,0.05991624853438183,1.2772062414342875,0.09771858789712913,2.459416060858524,2.5351049732191653,1.9683393158900928,0.2526025206308766,0.24977930688517055,0.25421480859548407,-0.008608392741775802,3.6373332400046237,-0.0026994106653941193,0.6666666666666666,-0.3333333333333333,-1.1196046738064391,1.7149930582283817
theta_fixed,4.222050714431081,2.588273010937349,35.3,-0.2721332825090998,-0.2334824242890701,-0.42793491697060254,0.19378685628723258,0.0006656363942998616,-0.34780807523174884,-0.08717860233259647,25.394764738241978,2.3565435531283776,0.4672804517108565,-0.11021822645557713,0.05946519686277497,1.2502058864409593,0.08150669446468232,2.4593404475391116,2.5350195460189364,1.9684280388726607,0.23904053865552036,0.24946573694467533,0.2530285129809066,-0.013340653975139118,3.3824182028839385,-0.0041747067164250515,0.6666666666666666,-0.3333333333333333,-0.7104197822767775,1.080169238360698
theta_fixed,5.696604520906841,2.559981854618924,35.3,-0.5624809449976131,-0.28528684663970455,-0.3667659253990234,0.08117634452099709,0.0003027342383217879,-0.5578672221354066,-0.29420666344928215,64.98642201147082,26.870923252844612,0.5068112095890815,-0.13563099744372004,0.059874835361559756,1.2730598131695796,0.09237316132894154,2.4582720847206825,2.5351552679459406,1.9683084300499893,0.18438790432008526,0.24981248289392852,0.28150534748355266,-0.007996254181001715,2.81952002292429,-0.006398597809987361,0.6666666666666666,-0.3333333333333333,-3.735793150649221,3.1553233245198427
theta_fixed,3.8478920055778127,2.569131812846551,35.3,-0.297098685979182,-0.27919191764235074,-0.4613702656343541,0.18150299584923774,0.000675352142765629,-0.39953975972187783,-0.08114022731514783,33.63573172006648,2.0420827993957427,0.4318172914173123,-0.09772160430064725,0.05932305372027692,1.2430456123441727,0.09744733671396526,2.460005621998852,2.535086077790852,1.9684244543088842,0.27272062451062795,0.2505542976751923,0.23530354128050868,-0.01165580064606834,3.235451093872561,-0.0026078115783400102,0.6666666666666666,-0.3333333333333333,-3.0994982591306273,4.80087897006332
theta_fixed,3.940806473436958,2.5390633258364192,35.3,-0.3574783468927241,-0.2620436665163114,-0.42787570033588695,0.1651311142049657,0.0007009196146098553,-0.42043527479036374,-0.14032758592100825,37.30501998896202,6.110519689971734,0.4500561836276797,-0.09661171661376576,0.05949303022029866,1.253157167711366,0.09409215995344168,2.4602803983810944,2.535168040397062,1.9684139510793592,0.2200812868170444,0.24986803844173136,0.24645072618664163,-0.012780369270321614,2.7960121072484574,-0.0006820824012459686,0.6666666666666666,-0.3333333333333333,-2.0378709981623198,5.252653335331507
theta_fixed,5.71491946667295,2.522437623559411,35.3,-0.22516556807469007,-0.24185215669666563,-0.3904281692434181,0.14804622118820043,0.000529791358552046,-0.3274982765827088,-0.044009971376745366,22.561001999436158,0.6017551732868271,0.4509537653978529,-0.12734265490918,0.06014128353308816,1.2915090506043057,0.09218342883886525,2.459551237033377,2.53528487746181,1.9682729209186645,0.3078625259628234,0.2502489396621801,0.2536972291377077,-0.012364725618344159,3.060256498702521,-0.0015079282738811022,0.6666666666666666,-0.3333333333333333,-2.7241329353274253,5.940147520578931
theta_fixed,5.278398749558067,2.542314685811997,35.3,-0.5032090381103708,-0.24083904798532624,-0.35499798970965185,0.11375333954480749,0.0004056021795181164,-0.4873409795507119,-0.2715171315423679,50.19570707184646,22.874571186261615,0.5180733235228747,-0.12495527400961519,0.05964928922740738,1.262651939538023,0.10805930818461366,2.46049479319438,2.535104765367303,1.9683653357387783,0.17763332710577134,0.2502052908221536,0.28861224728539886,-0.010543426750282395,3.0614072904862506,-0.001183609779548675,0.6666666666666666,-0.3333333333333333,-1.41350212509675,1.5732728328458334
