M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo,f_B1s_A_PZ_input,f_B1s_T_PZ_input
13.171764335886065,6.120489131951319,37.46038721433421,35.3,0.2106653068337922,0.29542023751366775,0.09306640339740721,0.20208497230434638,0.0002688618119141835,0.36283811445231073,0.0012210391883697436,27.982086440629192,0.00031689362035158553,0.3909854359575929,0.030461686008336448,0.06798653162796348,3.053731534854131,-0.04511712762218636,0.0012210391883697436,0.00031689362035158553,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.319978718230585,0.2861488410397272
9.16467910523834,6.24477083380221,38.99716276670675,35.3,0.25178279573726475,0.3014223050013858,0.12387451054808708,0.1772353603037217,0.0003124341495770109,0.39149668180561126,0.031310227032355364,32.54886171168253,0.20818626209194444,0.4089423941695688,0.014915868886749463,0.06799617260332194,2.717779738491094,-0.03046430804223653,0.031310227032355364,0.20818626209194444,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.24433565902921325,0.29808722352353734
12.430153234467088,6.093330219602248,37.12867316511798,35.3,0.19259090495826015,0.2868091713874517,0.11914063824826113,0.16745912445436187,0.00020940868482872036,0.34536586876609215,-0.008554189385362843,25.285428060567313,0.015512050186935222,0.365013352821824,0.03127979956923266,0.06801886288630116,3.4074854034179904,-0.034396557049239204,-0.008554189385362843,0.015512050186935222,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2723286316927369,0.26721567807594454
10.383484991556545,6.196617889073968,38.39807326319152,35.3,0.12151986461582848,0.24946910050577897,0.12466119713370936,0.12460076441530497,0.00020713895676464016,0.2738222907685596,-0.044980692320929744,15.88374790409385,0.4286152884694261,0.37470631982732844,0.02045290695028926,0.0680404870725384,2.712036081296897,-0.02266500399599568,-0.044980692320929744,0.4286152884694261,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2978940865999446,0.2755502388064089
8.898785842700093,6.07341755924095,36.886400848896294,35.3,0.20668152031489895,0.34015242793726413,0.11498182991334056,0.22480225218375946,0.0003683458401640902,0.39704367512977284,-0.02787911603220361,33.39617893276369,0.16465624755325173,0.36652380505451343,0.010933201634648467,0.0681052874346484,3.1221976033248278,-0.037852448386408645,-0.02787911603220361,0.16465624755325173,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3300529412447286,0.2739404784472402
8.214464777894126,6.1840974608631205,38.243061405453695,35.3,0.23792357791630553,0.3243922794916746,0.11230412975719187,0.21171221648013133,0.00037593325435139537,0.40223468674448526,0.00672582350845366,34.37091856813907,0.00960999217399343,0.41866751871130103,0.009268257776993834,0.06804079150712211,2.9315797223105298,-0.03518933598235735,0.00672582350845366,0.00960999217399343,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30937226668303136,0.3087612038550008
10.31063518820724,6.12129045213199,37.470196799362256,35.3,0.2653881453389688,0.3073607031073964,0.09641732770153073,0.21063516064112256,0.0003082147647430687,0.4042051867245351,0.03898251564630539,34.671893404457016,0.32248796997531753,0.446516964628745,0.018584556924308604,0.06796943807091611,3.161556049594141,-0.04466120322574247,0.03898251564630539,0.32248796997531753,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.30889607754978504,0.3247151354565706
11.675554086374248,6.063131139662909,36.761559216750044,35.3,0.20876048824119428,0.2903306657956109,0.11927493522217521,0.17082222098061234,0.00023350959282337756,0.3575836097089955,0.002607492954792817,27.092924899846317,0.0014406118148050887,0.41804194218501967,0.03141985206840947,0.06794177430104789,3.192578292481971,-0.037540214976977376,0.002607492954792817,0.0014406118148050887,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.318602463111048,0.3000938040582117
10.332080587489862,6.163819283746816,37.992668162689114,35.3,0.25426293289475194,0.4030919036892709,0.15380229180044744,0.2489386335255728,0.0003509783632506363,0.47590622922912956,-0.025416192574670426,48.170130614990306,0.13739028674751827,0.31899983582453906,0.021519663438401275,0.06800107807895996,3.274101244311155,-0.03880044524526467,-0.025416192574670426,0.13739028674751827,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.2816900664537139,0.23242884922476206
10.812186155945072,6.123289033793239,37.49466859137254,35.3,0.33516289720652587,0.322973048980998,0.10782260593219284,0.21487348483284563,0.00027695821595950543,0.4572668814174493,0.0869066003863615,44.36493308363486,1.6025288556522221,0.4245834405303389,0.022772521739082785,0.06800285321935123,3.5405585447794237,-0.04645331353571427,0.0869066003863615,1.6025288556522221,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.24591962060186529,0.30986556856700137
10.51663739457828,6.085381967094779,37.03187368544233,35.3,0.25194021123892407,0.29873369987812876,0.11902508120776698,0.17942842716350713,0.0002801915068546732,0.3893933738474691,0.03299233070995147,32.17613937519718,0.2309844873991444,0.4163492290744488,0.023190076854143902,0.06794870967639506,2.9212101220962765,-0.036009297640016,0.03299233070995147,0.2309844873991444,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.26715634053729914,0.2998578925960225
10.565202092052271,6.162854607623602,37.98077691470747,35.3,0.20137175164797963,0.3265291541232508,0.12036661378482728,0.20588995124891962,0.00027258908950389535,0.38285691896230983,-0.024340305193414513,31.024695803043524,0.12539683370380725,0.36718944104136203,0.020623090060739133,0.06802723458025603,3.4686867636219687,-0.038358767293797516,-0.024340305193414513,0.12539683370380725,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3232683840069067,0.2695680461906806
13.987676666897457,6.230316511984459,38.81684383950619,35.3,0.09742335847978086,0.20053608484295093,0.10058871603355457,0.09981836171839813,0.00012900709099821433,0.2199618674984253,-0.036370440583312805,10.272127670962822,0.2808424390696782,0.40639277325333184,0.0390025669424967,0.06799984211337233,2.9737545948809974,-0.02321967384193365,-0.036370440583312805,0.2808424390696782,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.3132884729149384,0.29738420831606127
10.009572522458388,6.183734745103378,38.23857539779875,35.3,0.18245125071899723,0.26352295049264884,0.10503241177486514,0.15824805272169656,0.00024248599608711662,0.32050183205216287,-0.0033734220733006304,21.82407195908718,0.002417776303899604,0.37541253467645563,0.015431725543938617,0.06802798621912186,3.042732816154562,-0.02835650350364256,-0.0033734220733006304,0.002417776303899604,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high,0.23864375904480134,0.27709480708347306
