scenario,ensemble,theta_deg,GA_basis,GB_basis,G2460_basis,G2536_basis,Gamma2460_basis_keV,Gamma2536_basis_keV,fA_GeV,fB_eff_GeV,f1_GeV,f2_GeV,rho_AB,f1_target_GeV,f1_target_clipped,G2460_phys,G2536_phys,Gamma2460_phys_keV,Gamma2536_phys_keV
legacy_chi_condensate,theta_fixed,35.3,-0.1042239046737075,-0.1421733832240176,-0.17625962031671433,-0.0029050729087474886,6.519152017988927,0.0026186274695306996,0.2359600135796829,0.46229449588066657,0.32871520221813083,0.4016710653766053,-0.5140481976899408,0.32871520221813083,0,-0.20641728924468822,0.04458685284146425,8.940824880210164,0.616841073338654
legacy_chi_condensate,theta_fixed,35.3,-0.15419097250713507,-0.16118434596530512,-0.22064903274912637,-0.032699445466769214,10.246271997210727,0.3318148377089553,0.2526281279319676,0.4920568181981961,0.3355398655165049,0.4397202315187567,-0.5969782377239062,0.3355398655165049,0,-0.2599949243685966,0.03192933000518609,14.22628693750449,0.31636952174442495
legacy_chi_condensate,theta_fixed,35.3,-0.4448039610654761,-0.2674989196298748,-0.4753492838734417,-0.2084449426196134,47.556731431320884,13.485141531403459,0.18971918753725067,0.49002647309681474,0.3250930977695088,0.41283627776410636,-0.7558143296356308,0.3250930977695088,0,-0.4790773578920713,0.016651591293690877,48.305613427940585,0.08605661698762077
legacy_chi_condensate,theta_fixed,35.3,-0.40027689138485034,-0.24732390845920987,-0.43315339217036974,-0.18376301130412726,39.32650478490436,10.48116039202822,0.19648901198172425,0.4584374981287227,0.34297537881336554,0.3621336231944021,-0.41484391938515347,0.34297537881336554,0,-0.402315388267879,0.003671967337332167,33.926198467173684,0.004184954955993814
legacy_chi_condensate,theta_fixed,35.3,-0.3461014256433134,-0.2728836294950643,-0.4227079353664186,-0.1247784975746751,37.44178224292678,4.830259041726427,0.2239440330263786,0.4567412924653538,0.3605983791199855,0.35879290286609733,-0.2660527493365135,0.3605983791199855,0,-0.4062950440088854,0.02443166413307111,34.59065304463764,0.1851812523263811
legacy_chi_condensate,theta_fixed,35.3,-0.4301044204034325,-0.2689686919064045,-0.468054578630678,-0.19559877581230767,45.98951775844479,11.877306333241018,0.19822611104446414,0.4794680220475112,0.36710093248627995,0.3666334417830276,-0.35118696558091256,0.36710093248627995,0,-0.4209130859532438,0.013472340959515983,37.192101254411575,0.05634713304435127
legacy_chi_condensate,theta_fixed,35.3,-0.3100859930604551,-0.2779567188755578,-0.40603648199420106,-0.09245342584310945,34.514592512035534,2.6533234214072503,0.2629310879591927,0.45540042711009243,0.3346584020055278,0.405618120890285,-0.43586388962218087,0.3346584020055278,0,-0.44947761958508037,0.016284853586768216,42.2949759350285,0.08232123747352839
legacy_chi_condensate,theta_fixed,35.3,-0.5235737748396905,-0.3766847440400286,-0.6099776769391588,-0.20963808749435775,78.32535212633171,13.644638788210884,0.19422424026530197,0.38311087418294343,0.3563494115585053,0.23981679321048366,0.23687760215345505,0.3563494115585053,0,-0.49541606322857024,0.0016603671075014874,51.667165988255555,0.0008559135615454679
legacy_chi_condensate,theta_fixed,35.3,-0.2761443098804427,-0.23043340766267653,-0.3476374608983111,-0.09221405004962341,25.410929533196825,2.6412673894084837,0.2006440174321158,0.4007729825255063,0.3170605231396098,0.3167800971022736,-0.26237982346343913,0.3170605231396098,0,-0.33870096084303947,0.02571662680326411,24.12127559852386,0.2054216347006994
legacy_chi_condensate,theta_fixed,35.3,-0.4103228562611535,-0.2928586349801421,-0.4761211315361832,-0.16564931197396482,47.75296334858622,8.514305045185923,0.21534528547136267,0.4448524932247461,0.3388176355795372,0.35981931927469846,-0.35969036652655556,0.3388176355795372,0,-0.46451429050149495,0.008803982445204818,45.45310663778587,0.024050730331978548
