group,M2,s0_root,theta_deg,GA,GB,G2460,G2536,Gamma2460_keV,Gamma2536_keV
borel_threshold,4.432779853638671,2.535402503392199,35.3,-0.34749282190039277,-0.2574708955912754,-0.4109330527973255,-0.134820434161673,35.49579427701852,5.640422110852038
borel_threshold,5.072523584281384,2.5638293280229543,35.3,-0.3690571876326745,-0.26782860230738764,-0.43184749974876385,-0.14643464384499086,39.20085764435369,6.654077184497413
borel_threshold,5.73349293229424,2.5322024779652517,35.3,-0.3512429985245711,-0.2560471022720477,-0.411938109704065,-0.13870384409916686,35.66963729175938,5.9700388677452265
borel_threshold,5.091727173276505,2.544924243448989,35.3,-0.3570343925781561,-0.26088152321822894,-0.41923026357418786,-0.1406368114820341,36.94366708247535,6.137594425373298
borel_threshold,5.271866089033272,2.507839835775893,35.3,-0.3339845575192231,-0.24706605850006713,-0.39463542056368317,-0.1298083462670825,32.73609522439293,5.228840542843681
borel_threshold,3.5104639033368956,2.502045739775677,35.3,-0.3205290478232158,-0.2464908407267192,-0.38639059484856764,-0.11915919298649288,31.382522078986195,4.406109339905111
borel_threshold,5.415067077076879,2.5133525016460525,35.3,-0.33796650180318283,-0.24904019926681725,-0.398547587915894,-0.131917388385154,33.388362478870356,5.400130477612357
borel_threshold,4.739874870435667,2.572047181810307,35.3,-0.37223564668166914,-0.27060891349434685,-0.43595331301581397,-0.14742207973586272,39.949809663438714,6.74411909565211
borel_threshold,3.4921707005014784,2.5220720629807203,35.3,-0.3316000308454299,-0.25306121079570587,-0.398150372791412,-0.1243978999506759,33.32184217389825,4.802045394873907
borel_threshold,4.833732562812585,2.595502166897316,35.3,-0.387723420818831,-0.2791155469189349,-0.4518456246885413,-0.15514661141363806,42.915572674378744,7.469383409450516
borel_threshold,3.82831792284102,2.5460765193863804,35.3,-0.34898825417083634,-0.2610548995581238,-0.41472224009689185,-0.1339698686329368,36.153421210928606,5.5694771525031666
borel_threshold,4.696782548533813,2.523661850493424,35.3,-0.34171793339556067,-0.25320399707114266,-0.4041136131695059,-0.13257299041668708,34.32746324040756,5.453938909143952
borel_threshold,5.522331263338746,2.560926686990935,35.3,-0.36937781959469496,-0.26692187045066335,-0.43129276142024253,-0.1472202855584565,39.10020984164813,6.725668772088266
borel_threshold,4.346416287345994,2.5038455460825726,35.3,-0.3277713210161597,-0.24635532588266534,-0.39046499887273234,-0.12514819266273788,32.047855192855415,4.860146135127855
borel_threshold,4.0790311473651455,2.580676038415694,35.3,-0.37188951590020713,-0.2729081921244629,-0.43762982642481807,-0.14581093370703313,40.257664530746354,6.597514382570963
borel_threshold,3.4990752264261644,2.539184645995719,35.3,-0.3412796485502531,-0.25861185435579526,-0.408273902541787,-0.12909031811575472,35.03789362863011,5.171154407394789
borel_threshold,5.1551768937618165,2.5837837419163914,35.3,-0.38240308127818723,-0.27521555347112037,-0.4455882946668434,-0.1530581232713942,41.73518058396773,7.269640448439512
borel_threshold,3.9181657759304134,2.5568017323908108,35.3,-0.3561553549723548,-0.26469991787372554,-0.4218386404036677,-0.13771290738426167,37.40481118600087,5.885040528154989
borel_threshold,4.652874298355459,2.544010139049833,35.3,-0.3541464893525371,-0.26052855337623015,-0.41727339472056235,-0.1384838514174692,36.599583211719526,5.951116200809131
borel_threshold,3.8262470210559743,2.541772948551346,35.3,-0.34646977344879304,-0.25961636250795955,-0.4120928726484342,-0.1327457114481806,35.696444110271834,5.468159356219344
borel_threshold,4.417688343645547,2.591944026266874,35.3,-0.3820182371432174,-0.2772662851562288,-0.4470395887646373,-0.1515590065667187,42.007488726451164,7.1279338970663755
borel_threshold,4.540112241749161,2.5847869253043076,35.3,-0.37867858748923455,-0.2749341039205343,-0.4432063659759837,-0.15018106165489528,41.29017553112326,6.998911530575722
borel_threshold,3.115109175720168,2.532061003602416,35.3,-0.3315080978054023,-0.25602301243359726,-0.4005144862343435,-0.12261137028257196,33.718729872415054,4.6651074994471236
borel_threshold,3.6834867080855593,2.5591438129962922,35.3,-0.35487617571732005,-0.26525278471918606,-0.421550672333082,-0.13634944278785885,37.353759842039594,5.769084479756166
borel_threshold,3.5948528216109823,2.5526059747192997,35.3,-0.35005549975911865,-0.26303159062900006,-0.4169522079840884,-0.13369864186902458,36.54326149723382,5.546948771199456
borel_threshold,5.755753131840061,2.532293693607541,35.3,-0.3513727259419916,-0.2560771778585088,-0.4120376194979677,-0.13879234011404337,35.68687243891651,5.9776593225796315
borel_threshold,5.526810900502646,2.5699288793389767,35.3,-0.37533207748986475,-0.270314094657229,-0.43750199643147014,-0.15011955662635387,40.23414974681232,6.993180047499267
borel_threshold,4.830627313096277,2.5472807386523217,35.3,-0.3572049447026805,-0.26172338366358683,-0.4200158923747573,-0.1402895300049096,37.08226014971073,6.10732011582941
borel_threshold,5.405562663252873,2.515589196697269,35.3,-0.3393809982506381,-0.24988511306188949,-0.4000545313812552,-0.1325835722285278,33.64132848705548,5.454809597184077
borel_threshold,5.932623710416761,2.5245890067838994,35.3,-0.3467899345538631,-0.25308160360265775,-0.40694461779930213,-0.13678316721784656,34.810107744631566,5.805845504006532
borel_threshold,5.284116731910784,2.5106769086249487,35.3,-0.3358397573876763,-0.2481166882487608,-0.3965649203835895,-0.13071533020615214,33.05699244664187,5.302164679563211
borel_threshold,4.988480785667166,2.5058758712319,35.3,-0.3317976341303972,-0.24654458604060037,-0.3929460969331451,-0.12832485271944505,32.45642700162998,5.110009560062465
borel_threshold,4.597580559671495,2.5216848040574282,35.3,-0.339993661957173,-0.2525373992749293,-0.40257319425337257,-0.13155094629925645,34.066260007879336,5.370171020686263
borel_threshold,3.0532480453718884,2.583212262537945,35.3,-0.3570301472389205,-0.27122896537159435,-0.42767274687508394,-0.13465399835991188,38.44659667788171,5.6265045066319965
borel_threshold,3.1455071481473866,2.506908401534561,35.3,-0.31853047815689906,-0.24820845991643692,-0.3866375197151966,-0.11653554581085201,31.422645214699106,4.214217952337361
borel_threshold,5.007405269965002,2.550338780275993,35.3,-0.3600799670233795,-0.26286228570351455,-0.4226067467092499,-0.1419778205659534,37.54115255413801,6.255199625858131
borel_threshold,3.610093737272162,2.5164973486070012,35.3,-0.32975294845892267,-0.2512095756391775,-0.3955718330971476,-0.12396040807584888,32.89163554131107,4.768328400939841
borel_threshold,3.542741619672143,2.5246910814153445,35.3,-0.333664199828902,-0.2539161474537217,-0.4000409145202716,-0.12558851418416564,33.63903839177462,4.894406185255483
borel_threshold,3.2654930817299372,2.569334424165848,35.3,-0.3542034209107122,-0.2677562123958169,-0.4232050572696885,-0.1343537575312453,37.64752647317143,5.6014414107671815
borel_threshold,3.110280586381439,2.570857390290516,35.3,-0.3519110464146678,-0.26778188665681546,-0.4219013449187054,-0.13246802846701394,37.41593214383375,5.445306239030336
borel_threshold,5.167067501346195,2.558120762436226,35.3,-0.36588089159275056,-0.2657628985837555,-0.42832615440596994,-0.14503603189600442,38.56416547980016,6.527576677593778
borel_threshold,4.396319284172584,2.5492722857576413,35.3,-0.35573008051073857,-0.2623532365012339,-0.4196776774335358,-0.13872187263312863,37.02256371881274,5.971590923408093
borel_threshold,5.604935235634103,2.5331651401178013,35.3,-0.35145864860352116,-0.2564392675756992,-0.4123827855922204,-0.13865322852416806,35.74668764596084,5.965682509533752
borel_threshold,5.755018852154353,2.578712446849977,35.3,-0.38222889648209213,-0.273769298266564,-0.44430729741708064,-0.15375169410843775,41.495561169503716,7.335673328497243
borel_threshold,4.962290835633448,2.5702525556587896,35.3,-0.37253253415781873,-0.2701160755146416,-0.43572264810643435,-0.14794917094933085,39.907545590217545,6.792431000611428
borel_threshold,3.4943894198037952,2.5403396013385615,35.3,-0.34186518077455197,-0.2589813669880927,-0.4089138299511478,-0.12935466728232914,35.14781630662703,5.192354913036164
borel_threshold,3.688553263136268,2.5406973616028563,35.3,-0.3444012989592434,-0.259205545119563,-0.41056230538047617,-0.13129494562325153,35.43177393392136,5.349290444935807
borel_threshold,3.2176019993461855,2.5405091143720595,35.3,-0.3378382957873096,-0.25876765746795904,-0.40641244738601523,-0.1261916687489238,34.719123390005116,4.94153107285851
borel_threshold,3.1053372777231374,2.5175085976153997,35.3,-0.3235651603034214,-0.2515112478638934,-0.39224237857589495,-0.1187359979675747,32.34028012202706,4.374868235813905
borel_threshold,5.009342513878517,2.5892888271346033,35.3,-0.3850182848312646,-0.27708427017689263,-0.44862463992809554,-0.1541126370005285,42.305905523353054,7.370155771922657
borel_threshold,3.1068782636449535,2.524080815667806,35.3,-0.32710423020849827,-0.2535506002351355,-0.39595184923335963,-0.12044591063450255,32.95486226837309,4.501780157536058
borel_threshold,5.06448171236479,2.510137333085681,35.3,-0.3347608706259129,-0.24805995955322277,-0.39589517902159327,-0.12986759127367514,32.94542968013875,5.233614556138252
borel_threshold,3.5817126222705573,2.553936800447624,35.3,-0.35063707730466354,-0.26344869935476817,-0.41762869511320155,-0.13393225970810832,36.66193745100037,5.5663505890616936
borel_threshold,3.0864987286154735,2.511867839399493,35.3,-0.3202234674636629,-0.2497466110867531,-0.3888711694834307,-0.11702842564248409,31.786758475110982,4.249940881496425
borel_threshold,3.135093087668626,2.577365507517891,35.3,-0.3558579836089623,-0.26980574469606416,-0.42583385929220813,-0.13451977047831348,38.116685662208475,5.615292699065741
borel_threshold,5.214473192147968,2.504289636534001,35.3,-0.33153977053305006,-0.24578467176416938,-0.3921768938811332,-0.1285535228030503,32.32948263197693,5.128237477816374
borel_threshold,5.601363522780732,2.5656646533098884,35.3,-0.3728527008961802,-0.2687385721107123,-0.4347834265888605,-0.14900647190417582,39.73568567647051,6.8898604774129595
borel_threshold,5.59275440907857,2.559130647521777,35.3,-0.3684960207206466,-0.26626500834301586,-0.43024711736015053,-0.14688018912752795,38.91084732831278,6.694630469443923
borel_threshold,4.989481192546857,2.5215774036054595,35.3,-0.34172162804838324,-0.252315334351899,-0.4033904771027313,-0.13308952628955817,34.20471945768891,5.496521387505225
borel_threshold,5.912680219889656,2.5986239147182744,35.3,-0.3964069391924034,-0.28150559476579456,-0.4588140698770966,-0.16085244980151295,44.249483365377884,8.028890278351533
borel_threshold,5.4474702910115775,2.5929090333859257,35.3,-0.39009732903413863,-0.27887914537244207,-0.4530244694618975,-0.15722065357960766,43.139794356856754,7.670423772654403
borel_threshold,4.7954657906552605,2.5978266419792004,35.3,-0.388899203665059,-0.27989476506291067,-0.45316100898902456,-0.15565593484666176,43.165802553640475,7.518505675109573
borel_threshold,4.027100645035496,2.5687332822296933,35.3,-0.3642797450183447,-0.2688140764157421,-0.4298911005728976,-0.14196612961584035,38.846478816091015,6.254169518259305
borel_threshold,4.728660454748582,2.5460197473319837,35.3,-0.3558413731213384,-0.261256708203517,-0.41884707075475514,-0.1394463399533253,36.87616204116335,6.03412639990155
borel_threshold,4.543465767770744,2.516886031018371,35.3,-0.33675668936366093,-0.25084746848928374,-0.3993234689214921,-0.12988567067679768,33.51848802965812,5.235071843713765
borel_threshold,5.8028337350396155,2.5936116265007225,35.3,-0.39246784722701783,-0.2794847605534989,-0.4548885567877763,-0.15880536323496916,43.49554463677833,7.825831534201263
borel_threshold,5.729668957369693,2.526142132215902,35.3,-0.34724223104962604,-0.2537399546961091,-0.4077432858526967,-0.13677187019102813,34.94687821192765,5.80488652513242
borel_threshold,3.0709861492585824,2.507864959702749,35.3,-0.31781685783047603,-0.24849431646257733,-0.3864584470413337,-0.11578794905274575,31.39354491406783,4.160321434719854
borel_threshold,4.519164158388714,2.56501883558526,35.3,-0.36629052847667654,-0.26795262580048795,-0.4303499848961722,-0.14410500138775081,38.929455896853284,6.444040652822384
borel_threshold,4.244775973535774,2.518602781517161,35.3,-0.33610507622131436,-0.251623955595564,-0.39958064961468653,-0.12890516570253885,33.56167649501704,5.156331218453997
borel_threshold,4.8287564789564925,2.57666216491747,35.3,-0.37575082665463827,-0.2723380996362221,-0.4393958403749044,-0.14929172685163886,40.58323213446558,6.9162653441599975
borel_threshold,4.782081986408419,2.582587344991537,35.3,-0.37916961404101834,-0.27442347528693983,-0.44307336619025894,-0.15087687753068463,41.265398086811246,7.0639162041124965
borel_threshold,4.710240017533816,2.5528204898785916,35.3,-0.35998808964830165,-0.2636982240297297,-0.42323589535856576,-0.14141978265115662,37.653013269921544,6.206124655737017
borel_threshold,4.116681956437422,2.5964881999350236,35.3,-0.3816955028154108,-0.2782984038535483,-0.44769544513897097,-0.15069919329167164,42.13083838063375,7.047287976950866
