scenario,ensemble,M2,s0_root,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G2460,G2536,Gamma2460_keV,Gamma2536_keV,chi_effective,fperp_s_used_GeV
lattice_fperp_s,theta_fixed,4.015088562166514,2.578628187211113,35.3,-0.17241141613558275,-0.17074805726307624,-0.3842775436298891,0.21309229394331977,0.00043719242349308954,-0.23898315931026004,-0.04204337092906221,12.00344766055338,0.5481181533145569,6.291395636497906,-0.05696489303723791
lattice_fperp_s,theta_fixed,4.016186854845906,2.517746565662211,35.3,-0.17487105351426696,-0.19875991275286814,-0.42345349183825987,0.22420030291487783,0.0004932761705139048,-0.26326600775586384,-0.027863909183867414,14.525252617728697,0.24077275316758978,5.958311448151391,-0.05303542507957164
lattice_fperp_s,theta_fixed,5.1343985471410125,2.5839199172573797,35.3,-0.23447487452101762,-0.1994836342422833,-0.40565608421417526,0.20559605004516943,0.0005763999267225432,-0.29829918647926496,-0.07609062003929741,18.705197630365856,1.7970256231015893,3.918027425776518,-0.053755431962101446
lattice_fperp_s,theta_fixed,3.5144151511491843,2.557762805992238,35.3,-0.1517701696639303,-0.1717903805750177,-0.4099080972571081,0.23755373594560986,0.0005639807364805348,-0.22790613689572883,-0.02459495930455914,10.905499010403455,0.1876878936248421,5.776642335396378,-0.05650155295383213
lattice_fperp_s,theta_fixed,3.594409452223577,2.583396661114676,35.3,-0.17373449526695198,-0.2144217864724365,-0.4930777327928445,0.2779108363907575,0.0007451099296505152,-0.2753914827807252,-0.017885988133933814,16.05581569617523,0.09925720044944784,4.95873515209761,-0.05440884544229884
lattice_fperp_s,theta_fixed,3.3136849830918607,2.552531976747161,35.3,-0.18400011103029526,-0.21025282522570038,-0.44189581123765187,0.23116320275682334,0.0004797832551281458,-0.27792110113351587,-0.028673209085903525,16.23076425636301,0.2550785008805681,6.816807028631172,-0.051469503847369806
lattice_fperp_s,theta_fixed,3.9947986848084542,2.5371390555591407,35.3,-0.16828657171307151,-0.1800289681907007,-0.4271703281570297,0.24637238078419318,0.0007689791821358261,-0.2441740867895362,-0.03331388520186632,12.611434504103219,0.3445833039555237,4.029063605325602,-0.05562026065747153
lattice_fperp_s,theta_fixed,4.78197507641517,2.5968919049608963,35.3,-0.21127694412773318,-0.17250602686234384,-0.37750261998729284,0.2045051657640967,0.0004914273608523229,-0.26287664605839517,-0.07274713314539766,14.606784284160433,1.641616513990324,4.732042521087799,-0.05815356920557732
lattice_fperp_s,theta_fixed,5.675816152112178,2.599647557245912,35.3,-0.27220533545615416,-0.21997334361308335,-0.4385889644079622,0.21819656188747505,0.0004190589074038032,-0.33682444302946524,-0.09504373271819441,23.87605169208916,2.802480429397033,5.679902557844865,-0.055666398503352504
lattice_fperp_s,theta_fixed,4.69620774793088,2.5866927261129695,35.3,-0.17765897224120472,-0.18259510415916191,-0.41383119482062886,0.230660829737839,0.0005752609236279502,-0.25168431991861195,-0.03948019234758292,13.33565476765437,0.4833555737377073,4.602533815907468,-0.05919254556800763
lattice_fperp_s,theta_fixed,4.992712171952837,2.576172779354753,35.3,-0.1965466668961497,-0.20191911207580074,-0.4437437891756951,0.24117629590406375,0.0006483811958306357,-0.278369767533775,-0.043728624637162664,16.288787435210004,0.5932679430216955,4.271011661727319,-0.05654624089472805
lattice_fperp_s,theta_fixed,5.292826640016624,2.5813790435068844,35.3,-0.22365156618396004,-0.16626215210897688,-0.3591722527586091,0.19241929697888077,0.0004908036707514504,-0.26493155486847486,-0.08645459800044822,14.767938126545996,2.319199284072907,4.3624724090743126,-0.057172521785018623
lattice_fperp_s,theta_fixed,3.8633636796382396,2.5197269252389978,35.3,-0.1707112439660049,-0.14872752205670486,-0.3327892464101544,0.18356994850739894,0.0004917758460505866,-0.2200289153237016,-0.05338053067386868,10.163867207700557,0.8839596994711305,4.939867047914273,-0.053104781812338
lattice_fperp_s,theta_fixed,5.895633602192947,2.5310083914745922,35.3,-0.25457555109582697,-0.21542133726908544,-0.41820622508112204,0.20234513071510762,0.00043975709692899015,-0.322921874232993,-0.08328581456884533,21.932973959071628,2.151994915218571,5.21449060965239,-0.05161123144432988
lattice_fperp_s,theta_fixed,3.0639954090900803,2.554963782048467,35.3,-0.18625959366715716,-0.19465066508896317,-0.4843624452084568,0.28881195405043936,0.0008998260690542555,-0.2664932510283472,-0.039533084991845976,14.915313365632825,0.48465346384615504,4.5349835221729755,-0.05455110200717786
lattice_fperp_s,theta_fixed,4.880210479196995,2.586200972193518,35.3,-0.21581689777706026,-0.20208504444307132,-0.43892847122880974,0.23632895437654597,0.0005144724091924384,-0.28964064101428016,-0.05935989914503799,17.623946395230302,1.0933226310117623,5.3359578226092115,-0.057715547686313005
lattice_fperp_s,theta_fixed,3.51065433067926,2.5538757960175467,35.3,-0.15711568758990943,-0.19607115829195695,-0.45361987840663104,0.25704509596784525,0.000503624146828839,-0.25081154059670946,-0.014926804892703566,13.224842294032934,0.06916508049682281,7.164549097845102,-0.05594693062858675
lattice_fperp_s,theta_fixed,3.1501662499024743,2.5336600425821034,35.3,-0.12665550104953177,-0.14631340453010394,-0.38926925312746036,0.2423235308172045,0.0006323177801519106,-0.19260071632120762,-0.018819999039731417,7.802876619428161,0.10995004283730363,5.473867060745847,-0.058684449121357576
lattice_fperp_s,theta_fixed,3.7193460375533265,2.564121746517875,35.3,-0.20850736659999988,-0.19139591498741923,-0.4343930042374403,0.2423731475391479,0.0006239417108731949,-0.2766929723389561,-0.059571110939547006,16.1084470153121,1.1010591204658204,5.14561579771059,-0.05437413303761562
lattice_fperp_s,theta_fixed,5.291133203661277,2.528560482569548,35.3,-0.18276135293481532,-0.1757714009501899,-0.39403293933289074,0.21769279295168756,0.0005687454310132827,-0.24906368881252933,-0.04758756595637245,12.98467474739549,0.7029206195069649,4.357602996010597,-0.057672249886831305
lattice_fperp_s,theta_fixed,4.525140664775215,2.510437903147494,35.3,-0.16582349676059166,-0.18663873595393968,-0.4213037509858041,0.23408760054244163,0.0005774144894227703,-0.24814526008209709,-0.02748417244857064,12.959658519264526,0.2345240929329972,5.053916017291384,-0.05578594910532324
lattice_fperp_s,theta_fixed,5.4382026721304415,2.5623120408442834,35.3,-0.19235414575048926,-0.1995545259018199,-0.3881157226496105,0.18808495807842374,0.00047623866936683575,-0.2740172595627965,-0.04167334468212988,15.785893471073845,0.5389023685186377,4.423146818526972,-0.05138615074766401
lattice_fperp_s,theta_fixed,4.103373571212501,2.5996348184799087,35.3,-0.20050598333965006,-0.18683042272155123,-0.4027983316889937,0.215487104916238,0.000480804051204496,-0.26834324216095334,-0.0556790858030331,15.10408933814874,0.9624719380807761,5.536866254445378,-0.05590567307545161
lattice_fperp_s,theta_fixed,5.287156185397187,2.5366351949179715,35.3,-0.23627170867548575,-0.21718648544734662,-0.43151013503849583,0.21385946877401432,0.0004641808171348934,-0.31378546311522515,-0.06732735639372617,20.753037430062655,1.406276437031345,5.338237729788183,-0.05265051335392518
lattice_fperp_s,theta_fixed,4.177842061975111,2.581759516250159,35.3,-0.24227196466966214,-0.20251937388694613,-0.4267934287056586,0.22370099223771878,0.0005730625809937235,-0.3052823757073706,-0.08069989310353821,19.586403767567823,2.020149820443592,4.782304133071615,-0.053655561280796224
lattice_fperp_s,theta_fixed,3.404293938666311,2.5438014014837655,35.3,-0.13534957144330353,-0.18242940295813898,-0.42439674234664676,0.24129452895447104,0.000672810434036742,-0.22710027510557093,-0.00504565164502882,10.867115464418523,0.00789905608384908,4.874318141438454,-0.05425698805190569
lattice_fperp_s,theta_fixed,4.965824387429431,2.5841790760042023,35.3,-0.24292802969745098,-0.223570601429847,-0.4436355560482565,0.2197555379937343,0.0003094166246751943,-0.322842186000862,-0.06907072009595636,22.019808852878562,1.480682010161346,8.505474059380493,-0.05456039941449503
lattice_fperp_s,theta_fixed,5.495082802056634,2.538137273787211,35.3,-0.2345700044958992,-0.19648977483470006,-0.4188565379519654,0.22180558353182117,0.0005611795854441787,-0.2959107568586139,-0.07789828367274591,18.399878351526894,1.882827307697301,4.465762386624153,-0.055713669313459224
lattice_fperp_s,theta_fixed,5.202316577468048,2.5632844236390335,35.3,-0.17655139172436735,-0.2129175725012216,-0.4386678724779609,0.22522120034390727,0.0005290996328320492,-0.27579160231030936,-0.02105418473216486,15.929463651167802,0.1375393910945709,4.9836978740554505,-0.05363525964468107
lattice_fperp_s,theta_fixed,5.399221050417022,2.560863974271537,35.3,-0.1815708169541767,-0.1766566892320731,-0.3741322875565988,0.1969722665730237,0.0005033317515019892,-0.24909824556391674,-0.046104354206766784,13.0304506007137,0.6594948268906365,4.331125395507085,-0.056098999859955416
lattice_fperp_s,theta_fixed,4.514730702532274,2.506334263848658,35.3,-0.19301403032158068,-0.18976294206774794,-0.39709064303089614,0.20686514295752645,0.0004625580056217547,-0.26640729926000734,-0.04787004265902027,14.896434899226541,0.7108732408060009,5.690399169798833,-0.05231932901057617
lattice_fperp_s,theta_fixed,4.214903842697101,2.548400978187092,35.3,-0.18811599392383924,-0.21096540079215984,-0.4487227327317268,0.2372642449392074,0.0004930870003595807,-0.28088105515018014,-0.031620568607664684,16.57051871209447,0.310292397213878,6.1152642704096944,-0.05437531531800191
lattice_fperp_s,theta_fixed,5.683195111104741,2.5409705583168347,35.3,-0.23187801806563138,-0.202734694460953,-0.42486338770976145,0.22158039559280662,0.000548297656001848,-0.29945188562916103,-0.0720925779353262,18.89070039268928,1.6119961860026715,4.492362807295117,-0.05550661856963092
lattice_fperp_s,theta_fixed,5.126533306064195,2.550329962911212,35.3,-0.23067884233209926,-0.18509444044974382,-0.3884646164627649,0.2028797635627792,0.0004904124502419037,-0.28436205839145373,-0.0813074408185176,16.985621785206447,2.0524220089058076,4.793688880934168,-0.05480423554712101
lattice_fperp_s,theta_fixed,3.500690005810698,2.5297443730069444,35.3,-0.1439966989649897,-0.19052177060202508,-0.44673400197904095,0.25551184946570255,0.0007003819113133313,-0.23870156909991758,-0.007426661119359634,11.997561196398964,0.01711216818688801,5.001952179809506,-0.05412212038453745
lattice_fperp_s,theta_fixed,5.496072193905179,2.562422541506268,35.3,-0.24374946247329837,-0.20585795138349094,-0.40898838145531036,0.20278641925928848,0.00034401081253093035,-0.30886089767053765,-0.079976512139373,20.040788886058436,1.984759366799291,6.7379873309712055,-0.05464389151922465
lattice_fperp_s,theta_fixed,3.9655825888835237,2.5765720702250583,35.3,-0.15158048569981603,-0.19276655628716888,-0.41408626720100333,0.22092308561529755,0.0003966252985368887,-0.24491597206565516,-0.012318908025535383,12.669892128766532,0.047087351807235195,7.226921834285286,-0.055544989240629596
lattice_fperp_s,theta_fixed,4.607098799626143,2.565212369270561,35.3,-0.18217087415793595,-0.22961447679120092,-0.4891763623009247,0.2590160802527697,0.0005458052569540942,-0.292665834308659,-0.015992022135429135,17.94863998318686,0.07934196042328269,5.695022104539849,-0.05602228556171753
lattice_fperp_s,theta_fixed,4.263459764863351,2.5508969554046566,35.3,-0.17035155399616794,-0.1812138781416877,-0.37987569677126093,0.1983588547635806,0.0003029638659926417,-0.24633440209790086,-0.03431448561656511,12.686448584748737,0.36556775845420475,8.433501556143804,-0.055206632433615656
lattice_fperp_s,theta_fixed,5.430458010215726,2.593591465779813,35.3,-0.2435880096288819,-0.21249446078475065,-0.4281823566587309,0.2152586316946272,0.0004292641793530339,-0.3141839057027016,-0.07600978684720863,20.772292121173038,1.7931385813914924,5.523638177369583,-0.05585984269217647
lattice_fperp_s,theta_fixed,5.631145890737181,2.5682982195122017,35.3,-0.18829684362880802,-0.20311587815623264,-0.4093607882919343,0.20577522344938334,0.0004696866863182971,-0.27457927004369853,-0.03630407335298605,15.908691815584126,0.4092035700237969,4.860337081105724,-0.05427885622110423
lattice_fperp_s,theta_fixed,4.058318842272704,2.5222761923790054,35.3,-0.18147397545003788,-0.18717349764280308,-0.4300187696095652,0.2422486435410038,0.0005966284257583011,-0.2576254476340613,-0.039948100290638264,13.912033581939783,0.4953823329724861,5.218748461652001,-0.05606921704860673
lattice_fperp_s,theta_fixed,5.4045893356046095,2.5688894850842265,35.3,-0.22420430023656188,-0.19988636537523527,-0.412787347774485,0.21237748524028188,0.0005234971589678599,-0.29269294083849273,-0.06747569703828953,18.01445533391496,1.413411252234684,4.419257146161113,-0.05580153352156198
lattice_fperp_s,theta_fixed,4.737495468227122,2.593069891772177,35.3,-0.19626176844932705,-0.1890504343760815,-0.4138124812533487,0.2242433499557346,0.0005186969215325734,-0.2677025251887364,-0.050932371829871995,14.957812246540007,0.8048599988917071,5.099907259214011,-0.05708762461455984
lattice_fperp_s,theta_fixed,5.663410045487804,2.5280770260904437,35.3,-0.17977061389352497,-0.18180468164598762,-0.38282048547367964,0.2005844267199817,0.0004313771077103147,-0.2522594546223238,-0.04166033415254258,13.345686893158064,0.5384071845025475,5.330513029839934,-0.05571187876561722
lattice_fperp_s,theta_fixed,5.21284916812945,2.527337908018118,35.3,-0.11238866855994471,-0.1538983747855404,-0.3570890861595068,0.20278739973110735,0.0004033116428590511,-0.19054689773639905,-0.0027932678607764383,7.648678407392624,0.0024211107513087676,5.9760088730674115,-0.05983744480909543
lattice_fperp_s,theta_fixed,3.810834033393717,2.5663477590971224,35.3,-0.18443509555420143,-0.1659353901029034,-0.38800836874117967,0.2213256850622877,0.0007472935759885727,-0.24200333555749048,-0.05463738408579605,12.222351507602262,0.9257915099825749,3.6799553990290277,-0.05492467835451237
lattice_fperp_s,theta_fixed,3.0190539836092958,2.5638029083039324,35.3,-0.15842315442995125,-0.18720693607305763,-0.4691463747365246,0.28117061546439703,0.0007688231990699331,-0.24433264531918872,-0.02111613612206567,12.62360106375323,0.13840058935987506,5.295450829766349,-0.055343589199091214
lattice_fperp_s,theta_fixed,3.9813172537309827,2.5287673962572104,35.3,-0.1294336612769628,-0.1724712529009005,-0.3946331725087935,0.22157948306376365,0.0005824365441293252,-0.21555450072141183,-0.005971847914071057,9.726546195816487,0.011058726191279131,4.9593753783073184,-0.05467578975089506
lattice_fperp_s,theta_fixed,4.6441929164274995,2.5606271222999237,35.3,-0.22992519989609694,-0.20706056538122164,-0.4164409944282017,0.2089203644098182,0.00046006463716186075,-0.30185394062872684,-0.06799907212720148,19.132258715164163,1.4348457762861875,5.447783872927053,-0.052725431887165115
lattice_fperp_s,theta_fixed,4.274389384493125,2.5547671378898396,35.3,-0.20571056861889625,-0.17221577556708764,-0.37222606957265647,0.19954847329939956,0.0004618207061692697,-0.2594231885378041,-0.06837192877608525,14.130281945394806,1.450162034615455,5.288076351511591,-0.05564748876222078
lattice_fperp_s,theta_fixed,5.2996995991266385,2.5430795050925004,35.3,-0.19076151914987777,-0.19069017252318732,-0.38667578846019207,0.19558606162984543,0.00039955430715932157,-0.265862416134781,-0.0454958764314818,14.937094117506428,0.6424065920896227,5.613182803302485,-0.054538249678051896
lattice_fperp_s,theta_fixed,5.343619002035015,2.553536119203379,35.3,-0.20215235589106392,-0.18851132592783937,-0.3752401966068631,0.1863912877076759,0.0003375829713477999,-0.27066645938430156,-0.05605142959591386,15.43118443264001,0.9758033216818797,6.4270925887561745,-0.0538146972519704
lattice_fperp_s,theta_fixed,3.0908301007236254,2.578704849843655,35.3,-0.15530568768038028,-0.18842814241651842,-0.4629940018076256,0.2739092081450607,0.0006566512460465014,-0.24352786579132973,-0.01786617092540145,12.538330943928713,0.09905859474773152,6.061660490820992,-0.05617821092502468
lattice_fperp_s,theta_fixed,5.435698191612485,2.537882749162364,35.3,-0.21748935485976914,-0.20695585695376695,-0.43190885533568774,0.22443231531420527,0.0005206830677155246,-0.2945823362751891,-0.057910218091784454,18.189540748810398,1.0416698599501961,4.991136565075692,-0.05453237446757782
lattice_fperp_s,theta_fixed,3.8683291736059653,2.571329906136178,35.3,-0.17801933262830205,-0.19934993305317067,-0.45123299293853336,0.25132621211251405,0.0005568477728486488,-0.26556680259158366,-0.030092390383824857,14.745661262944273,0.2808483592954816,5.851138342476226,-0.05667280487670025
lattice_fperp_s,theta_fixed,3.6048511638051504,2.58352240689023,35.3,-0.21811534911192437,-0.16663533934683336,-0.4150976506238223,0.2477309915934146,0.0007313196835743429,-0.2620369817561098,-0.08172063405039841,14.40139375490284,2.0726468480343354,4.320290174616418,-0.05869166918044187
lattice_fperp_s,theta_fixed,4.157126714772224,2.5459004876824682,35.3,-0.20958103880513615,-0.2008637898254506,-0.4483096615784499,0.2468826269409534,0.0005632448120459298,-0.2850404905622743,-0.054976291523717774,17.065150676255417,0.9371151954437451,5.567428361946468,-0.055956488123476894
lattice_fperp_s,theta_fixed,4.809772534080942,2.597693224736282,35.3,-0.22705625043824246,-0.18549530341219303,-0.4035733872850105,0.21758447883589227,0.0004936050369252345,-0.2825958753776844,-0.07811926568123716,16.851210396893222,1.8942224435003148,5.105683615827463,-0.057677828164772835
lattice_fperp_s,theta_fixed,3.7459552429930385,2.5747083380407907,35.3,-0.16864541200057545,-0.1770871334019688,-0.401229191223208,0.22369466261416482,0.0004473952070743737,-0.2419805034307167,-0.03530670991167882,12.248710534065633,0.3866600806477662,6.64502318420235,-0.0568276628626057
lattice_fperp_s,theta_fixed,3.1085755226789837,2.5064923603111233,35.3,-0.1509844841035776,-0.15594472492023484,-0.396337551726644,0.23961065213914756,0.0007821746672615716,-0.21451988728497645,-0.033110264718243965,9.667539275522236,0.3401880962411996,4.370426228858727,-0.05390926502985651
lattice_fperp_s,theta_fixed,4.415583867697094,2.5460697765872236,35.3,-0.18551660748637858,-0.17998810305504254,-0.41003012805035377,0.22940146357285138,0.0006405614224598654,-0.2540972427562079,-0.04739957930509961,13.585119036673996,0.6972652284846691,4.364852822826634,-0.05600156569940361
lattice_fperp_s,theta_fixed,4.383833629832633,2.5488984793719935,35.3,-0.15688989413903123,-0.18655813833952944,-0.4073031917735157,0.22030604543712556,0.0004390079968607016,-0.2429171309512249,-0.020239697480270588,12.355383809426089,0.12708225087946157,6.431732563811609,-0.055278991872052013
lattice_fperp_s,theta_fixed,5.617870062345424,2.5796680737039797,35.3,-0.18890059379455942,-0.19277153969113303,-0.40670182426620277,0.21341402837900675,0.0005162561960629812,-0.2664857482143209,-0.04277437140953427,14.985659274502353,0.5680970445797059,4.578000914864944,-0.05633354848397292
lattice_fperp_s,theta_fixed,3.5164153655987445,2.572473410540824,35.3,-0.15884066711899988,-0.18034248227812943,-0.4139224677955072,0.2329246784550405,0.000655307062337239,-0.23897156943242304,-0.025423560884561255,12.022346062664889,0.20067007953001906,4.727841838207235,-0.0543121523370404
lattice_fperp_s,theta_fixed,3.2718798616755818,2.543904783687488,35.3,-0.15786972234381272,-0.17166728237628612,-0.42366681186122257,0.2512795804508302,0.0007199490341062355,-0.23133034484987172,-0.02964416676197025,11.163110837971109,0.27271280779319956,4.858924011979735,-0.05553763685634042
lattice_fperp_s,theta_fixed,5.638562988113268,2.51439951853522,35.3,-0.19436324040954447,-0.16950674669192334,-0.3603136745650262,0.19028426335387696,0.0005226645192259229,-0.250655108118014,-0.060676380667645025,13.271676863883881,1.1431958526222843,4.151394205652007,-0.05420563913259564
lattice_fperp_s,theta_fixed,3.394550483718884,2.5444919213183472,35.3,-0.1454465895317029,-0.14742988655403858,-0.3716570717138806,0.22357358200440752,0.000653603155434534,-0.20437049301947713,-0.03351094505853584,8.7743466237991,0.3482962200322619,4.738778660089715,-0.05564269442361705
lattice_fperp_s,theta_fixed,4.9393510532794025,2.59275879075837,35.3,-0.2091645720989847,-0.18743960590122158,-0.414653080495084,0.22669516416056618,0.0005183104332962139,-0.2738438509841097,-0.06239366442155295,15.666018353682054,1.2084690009265893,5.009751226855902,-0.05869086406015187
lattice_fperp_s,theta_fixed,4.254088906473187,2.506845699344843,35.3,-0.17167693092405287,-0.18001030885819583,-0.39140457372590204,0.21096455861101834,0.0004297062566878613,-0.2461180031263376,-0.036091667235376546,12.737252797419691,0.4041926803225055,6.230847786406862,-0.05542314048237574
lattice_fperp_s,theta_fixed,5.483472946131537,2.5014445663556715,35.3,-0.16045251973177546,-0.16722148008237467,-0.36275774498088026,0.19511884272075308,0.0004174221777525159,-0.2291944476426181,-0.03432112554988592,11.010364378793742,0.3655735506901454,5.562337056045051,-0.05590018879333413
lattice_fperp_s,theta_fixed,4.727019857942903,2.544379133861432,35.3,-0.20902605021182208,-0.20876549736697386,-0.4464195351131082,0.23717030121938548,0.00048373652674888677,-0.2911686667226389,-0.04995728252213062,17.735287344062506,0.7748175548859176,5.86845856325331,-0.05638268789971101
lattice_fperp_s,theta_fixed,4.011798732611918,2.5333594436332914,35.3,-0.1588553224945596,-0.1559570148960169,-0.36063776269652476,0.20421551418289557,0.0004652336176122726,-0.2190781415707127,-0.039526849938361266,10.122980171417398,0.4850149643081874,5.607596652171209,-0.057535362206002506
lattice_fperp_s,theta_fixed,4.397250898541205,2.5883719426397485,35.3,-0.21872925679843358,-0.19632240504921275,-0.42249163533222,0.22562059100261111,0.0005486392803961533,-0.28662046325231805,-0.06506676992850374,17.19613073505321,1.3133643289314578,4.978833684909204,-0.05531029693015725
lattice_fperp_s,theta_fixed,3.8157850211605897,2.5211167141078934,35.3,-0.12425698775766093,-0.16665724359515788,-0.4128280047138582,0.2456421976515454,0.0005285634671549312,-0.20781808891584663,-0.005106639668956289,9.063631056992083,0.008087915374658151,6.349775327571254,-0.05831918963597487
lattice_fperp_s,theta_fixed,5.081318221108265,2.5835303608149967,35.3,-0.24321838804890344,-0.2015335543766071,-0.4089226203468236,0.20690926714255836,0.000479798827658121,-0.305024709313538,-0.08204196811978313,19.54673789453013,2.088581273678204,4.9743318278123585,-0.053649673139306166
lattice_fperp_s,theta_fixed,3.618862026126427,2.54893111532326,35.3,-0.15264420913902002,-0.181790230552384,-0.42329045485128797,0.2408685830706593,0.0006316412282446695,-0.23657246073211247,-0.019529806223281446,11.778875567171847,0.1184098669997032,5.121335419139748,-0.055040489105064004
lattice_fperp_s,theta_fixed,3.001815785264096,2.5348044815621376,35.3,-0.16709259619419342,-0.17850628561399715,-0.468903394588194,0.28950551025641186,0.0008915987177850329,-0.24224142044401736,-0.033219330635738495,12.34768469655581,0.3424124391200664,4.680139430004052,-0.05583531731799781
lattice_fperp_s,theta_fixed,5.912360473931519,2.505073787437861,35.3,-0.17021036843572737,-0.18590356114429812,-0.3948405691218877,0.20845780545319442,0.00047920252439515916,-0.2500802435293378,-0.03148928969451288,13.118710767654656,0.3078153296457585,4.948751173673219,-0.055633349532191866
lattice_fperp_s,theta_fixed,3.5924632234640965,2.5272286258640078,35.3,-0.1712123608612551,-0.15164449943828648,-0.37317822637551257,0.22085425574109374,0.0006794711961323403,-0.22269914443285166,-0.05210391338900547,10.386171509226854,0.8416923615651982,4.354793534940356,-0.055303431338228036
lattice_fperp_s,theta_fixed,4.559839635661182,2.5564010575235003,35.3,-0.16197075135550904,-0.20195271506077586,-0.42321136498279605,0.22087987822406,0.0003787716979601865,-0.2584172357777528,-0.01549050251193912,13.986563537194398,0.07445997113950789,7.3295213107894375,-0.054916852496323144
lattice_fperp_s,theta_fixed,5.424976420456604,2.596575605671097,35.3,-0.23415274733167116,-0.22474731771324338,-0.4407101511939518,0.21548884156688264,0.00047399191382576673,-0.3187316845714172,-0.06122890781757906,21.276219974430976,1.1627094860996436,5.045730117179249,-0.05342361650140791
lattice_fperp_s,theta_fixed,3.5649017411144404,2.544142824066815,35.3,-0.1711338898809245,-0.17473801309568196,-0.42168152788114655,0.24637572268145272,0.0005677921040118778,-0.2415012839614048,-0.03869510733149664,12.21512581829963,0.4651330523082167,5.930626611330459,-0.05727337080748975
lattice_fperp_s,theta_fixed,5.549416425807906,2.5218898457671424,35.3,-0.1500226593156695,-0.1657517334712519,-0.35954810629833495,0.1933364099469829,0.0004599628801001484,-0.2219679578226853,-0.02665822869016185,10.400138479784859,0.22054510906662816,4.866559952627843,-0.05603463635641742
lattice_fperp_s,theta_fixed,3.438892485426601,2.591606599714703,35.3,-0.22244005480487017,-0.2383072233784242,-0.4996529994333597,0.26078638482031535,0.0005593912346201849,-0.32303016462404055,-0.043834044290859964,21.942127413398296,0.5961658723633138,6.4009803484423236,-0.05206675563896782
lattice_fperp_s,theta_fixed,5.333602004557251,2.582582300845475,35.3,-0.1973860689719906,-0.2084975191464366,-0.4297907109678764,0.2206968215579315,0.0005963702635083063,-0.2842237077164181,-0.040612309542382444,16.924046956797703,0.511905892681967,4.182497685178885,-0.053615874150012524
lattice_fperp_s,theta_fixed,3.4076198332250085,2.573651293143744,35.3,-0.23090984348254234,-0.195446237372422,-0.42153047392848886,0.22545596012135927,0.0006282764347075945,-0.29294403476095243,-0.07551410476290665,17.928809921619298,1.768805330358483,4.827757244577523,-0.05158380280736973
lattice_fperp_s,theta_fixed,5.923506191549038,2.5562734311877358,35.3,-0.17159781718725672,-0.1850544400319265,-0.38441427530770067,0.19890467705347845,0.00045515822229573433,-0.25018899171051323,-0.033112309883754715,13.125832198205048,0.34046430642756653,4.775679402469259,-0.056207868995491114
lattice_fperp_s,theta_fixed,4.7235850259800785,2.503567442884116,35.3,-0.1837537768388454,-0.19184843464057647,-0.3951615264108068,0.20279290904862052,0.0005201827216098329,-0.2627582400638032,-0.039107283914285154,14.376613652022773,0.47452387025422,4.762466942528638,-0.05170448196156878
lattice_fperp_s,theta_fixed,5.386233454647265,2.5009653396999822,35.3,-0.19318650433907747,-0.1837467252677792,-0.3883142278687153,0.20417785682239706,0.0003896457785390446,-0.2615969040054996,-0.051487321935817634,14.393397319886454,0.8230789366206072,6.311364832081211,-0.05510071425522746
lattice_fperp_s,theta_fixed,3.205687139150704,2.5286729606407454,35.3,-0.10275208342582712,-0.15917868804817717,-0.43729475078399177,0.277373482324519,0.0007425804112955754,-0.18928778568466514,0.008122780785132608,7.529829910442082,0.02047217513192188,5.386348458171874,-0.05855913435373489
lattice_fperp_s,theta_fixed,5.57425572049618,2.503462298475992,35.3,-0.2095174922639127,-0.1748233333211766,-0.3706684976207888,0.19532398961769526,0.0005211746819169317,-0.2637511742929397,-0.0699721051361275,14.615563809660859,1.5191053740072338,4.1784534257553165,-0.05523935548516217
lattice_fperp_s,theta_fixed,3.707282767686399,2.5710711395419557,35.3,-0.21557429383982896,-0.18154392715069528,-0.4262698387128171,0.24411262402199252,0.0006132875401293038,-0.2727360725148919,-0.0710317421931174,15.602344270844394,1.564981289582372,5.177630906313831,-0.05706286944278593
lattice_fperp_s,theta_fixed,3.412151910020026,2.5229938057604073,35.3,-0.10314496054741285,-0.1360541820813419,-0.3703507727604727,0.23344510512046165,0.0008514855586691134,-0.17064203415325208,-0.005560533085113631,6.114490090943256,0.009591635708439575,3.6855813005645683,-0.0563148553069071
lattice_fperp_s,theta_fixed,5.304300117379001,2.521099322620479,35.3,-0.2189448807507393,-0.17527684144589215,-0.36746648697915535,0.19171754322558518,0.0004721023076780346,-0.26956898763606485,-0.0774040881289289,15.26870806457855,1.858967182203167,4.745679837832501,-0.0539825956233248
lattice_fperp_s,theta_fixed,3.183916944912001,2.5954507209021025,35.3,-0.16480787787633563,-0.18293068998197615,-0.4429664663363289,0.25915673668687916,0.0008790396674736088,-0.2445321012628971,-0.028798010336397686,12.50193997335912,0.25734879900916113,4.009466544653564,-0.05367310929906446
lattice_fperp_s,theta_fixed,5.403055337913058,2.558274468600493,35.3,-0.2298891836348345,-0.17348435210177668,-0.36966695222813006,0.19569565453850618,0.0004869455878471922,-0.2744303185676509,-0.08737194874398499,15.916621809053881,2.368935085239439,4.526345915585848,-0.05609716019800688
lattice_fperp_s,theta_fixed,4.393868688553461,2.5010333667959115,35.3,-0.18210302711420964,-0.17315086917726769,-0.3821985638577057,0.20866775441994326,0.0003799402604947349,-0.24654455573188258,-0.04856457577257814,12.818475098079578,0.7317552154499587,6.943702099473077,-0.05693006643380922
