M2,s0_root,s0,theta_deg,GA,GB,GB_hard,GB_soft2p,GB_3p,G_low_combo,G_high_combo,Gamma_low_combo_keV,Gamma_high_combo_keV,fB_effective,hard_qcd_side,f1_tensor_matched,chi_effective,fperp_s_used_GeV,G_quoted,Gamma_quoted_keV,state,scenario,ensemble,quoted_combo
13.479240902479606,6.071725618623109,36.865851987844174,35.3,0.7667722133161953,0.45695458513552123,0.1777342053949061,0.2788701718865941,0.00035020785402108324,0.8160229835187627,0.36173693529874773,141.4711284528237,27.800252821089494,0.24640491825197933,0.038595802779288306,0.0679711265486697,3.243863837148759,-0.039608889281176576,0.36173693529874773,27.800252821089494,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.272232011758211,6.185053127146297,38.254882185622186,35.3,0.40237526662508366,0.6146553058288792,0.20523792136546556,0.40870726782439415,0.0007101166390193974,0.7341589157118158,-0.026789674429735344,114.34462100815566,0.1522546117899447,0.21993858994859897,0.009167475343561144,0.06801885303855652,2.9877617344234113,-0.035437910946779984,-0.026789674429735344,0.1522546117899447,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.878059812618499,6.1519480130570665,37.84646435535679,35.3,0.3745711040271893,0.4370670941366354,0.1935454734847371,0.24311288875466955,0.00040873189722872335,0.5731556532478707,0.053139005440417275,69.6286886544978,0.5985079160419137,0.2400614003442997,0.023337493282498786,0.06805630104825854,2.6327395351356926,-0.02983273165590816,0.053139005440417275,0.5985079160419137,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.890971594765546,6.199989916981899,38.43987497067721,35.3,0.40200901583910914,0.5724390268627715,0.19302613795433127,0.37881255514525125,0.000600333763189068,0.699492982725153,-0.0026935867898991717,103.67544658779532,0.0015373442848959406,0.23665913843143066,0.017177298165814744,0.06799988864992856,2.936615359418166,-0.04083429557319738,-0.0026935867898991717,0.0015373442848959406,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.708397864015009,6.110926236861268,37.343419472359415,35.3,0.460259337734766,0.5370681222232897,0.1908799325727076,0.34569361410756627,0.0004945755430158324,0.70428585048393,0.06528603747068229,105.32536623947486,0.9050564574054792,0.23258122409973894,0.016019368931198673,0.0679405409996238,3.363482020823958,-0.03605659222695594,0.06528603747068229,0.9050564574054792,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.733601290771965,6.210820594153724,38.57429245276401,35.3,0.38046934248963143,0.47192771929942695,0.19590671800373177,0.27552212126809844,0.0004988800275967618,0.6050150619228734,0.0378083015237784,77.8821369547989,0.30414439808905896,0.238101868481289,0.016846094676977435,0.0680001274091577,2.549104101750487,-0.02933707080761851,0.0378083015237784,0.30414439808905896,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.859512898477442,6.172236464504978,38.09650297376491,35.3,0.3087833188813763,0.4772982465769655,0.19904040370452314,0.27787518640032144,0.00038265647212091765,0.5679738358088572,-0.02380075716057778,68.25279524998037,0.11985201191092686,0.24224480051267952,0.024149582780314014,0.06804282702023244,3.267044789688142,-0.0345901675358427,-0.02380075716057778,0.11985201191092686,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.465791984112087,6.082385728558798,36.995416150975736,35.3,0.5445622230515874,0.6203490424529045,0.21051398469921423,0.40921769710291034,0.0006173606507799339,0.8209696050576393,0.08596427640959964,143.03577066093087,1.5682905560628764,0.1952700989692028,0.013418492801771233,0.06804176724883264,3.2708976350645713,-0.03754096340426664,0.08596427640959964,1.5682905560628764,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.213581003978355,6.198675616801763,38.42357940233272,35.3,0.6790175220499888,0.6175540852784288,0.17187793511662802,0.44502776224410573,0.0006483879176950999,0.8963845551098757,0.19731338742075838,170.73216382304796,8.272556073614334,0.3009971768866294,0.010277726737245472,0.06802414417900093,3.661831464268943,-0.05397527323403989,0.19731338742075838,8.272556073614334,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.995691036408987,6.115494725497808,37.3992757375915,35.3,0.36783783290838923,0.4643607419121348,0.21928284367643888,0.24476378355353845,0.0003141146821574269,0.5915401531148236,0.03187188731185325,74.02699602766646,0.21490040301967392,0.2074729144035189,0.036659199277857296,0.06801256995256642,3.212857281888384,-0.028966136210702462,0.03187188731185325,0.21490040301967392,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.216025264114839,6.178073592135384,38.1685933098406,35.3,0.3287933140588309,0.4465219342446342,0.17524652568307036,0.2707938692084858,0.0004815393530780425,0.5544190587075634,0.01031447881271147,65.01596350635795,0.02250288894331922,0.24238582141698387,0.023245645977277178,0.06805318187470373,2.414291135201893,-0.033751018184254675,0.01031447881271147,0.02250288894331922,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.0269948861139,6.175144729699873,38.132412432740125,35.3,0.31029520296984625,0.4817362238039592,0.16878171875918951,0.31252289153493923,0.00043161350983046465,0.572469489595433,-0.025131370701591937,69.44426875507266,0.13383326431341164,0.2168505508857367,0.024253227862105618,0.06800569548398068,3.0512225012545873,-0.036384143506779675,-0.025131370701591937,0.13383326431341164,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
10.76698808972719,6.1044247683341295,37.26400175225119,35.3,0.26941808052489485,0.45238954761632655,0.1994884789824451,0.25245943119634345,0.0004416374375379967,0.5248974071471224,-0.04153452631788884,58.4245950453719,0.36581826002047035,0.22487987532909975,0.02195715625989147,0.06801785194553238,2.5474650832333507,-0.028245730685564432,-0.04153452631788884,0.36581826002047035,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
12.198238292639664,6.131956969103048,37.60089627093144,35.3,0.3033024160047162,0.4271812567976061,0.18855268357906763,0.23831418132145624,0.00031439189708227773,0.5239042950324753,0.0006865566293545178,58.24361096575535,0.00010002236168283781,0.2337427562521111,0.030458126183632285,0.0679910338397027,3.206803947378766,-0.030244363633221978,0.0006865566293545178,0.00010002236168283781,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
9.755953335949439,6.2183692555433625,38.66811619828691,35.3,0.3919878513134274,0.5955644376746095,0.22772678123202816,0.36728025423699895,0.000557402205582459,0.7125756934483736,-0.024235430810307212,107.48836063805688,0.12433715313047654,0.1923465705441862,0.01592205968809434,0.06803410991808684,3.108612755727569,-0.03314584464384007,-0.024235430810307212,0.12433715313047654,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.862814142902653,6.209349418856523,38.55602020545384,35.3,0.4056141443183926,0.5999853817197635,0.21210499144514333,0.38741413468405256,0.0004662555905675134,0.7240578493722675,-0.015669177098973863,111.29044382664888,0.05211991762798055,0.18098701727429528,0.035734561023109304,0.06804885937316467,3.26643143236452,-0.04160339230573026,-0.015669177098973863,0.05211991762798055,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
8.500505623011598,6.062065917029573,36.7486431824116,35.3,0.3620634381891467,0.32284313210606325,0.1339341803513737,0.1885810336968959,0.00032791805779363204,0.47270553407907767,0.10893621653248739,47.457521754753365,2.5203929575735424,0.33342491079914854,0.010245557909718494,0.06793110561926578,2.9674200062405056,-0.02447404710497659,0.10893621653248739,2.5203929575735424,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
11.495222895951624,6.100457968718941,37.21558742810643,35.3,0.2117294577980158,0.2987046329989735,0.12296713228902598,0.17551026920721244,0.00022723150273504575,0.36613356081673,0.00019161981911799963,28.430268138312098,7.787225101082927e-06,0.31408530141397834,0.022893182725051517,0.0679739698176107,3.402406471132517,-0.028969739817410776,0.00019161981911799963,7.787225101082927e-06,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
13.240211056368578,6.164852373730156,38.00540478988634,35.3,0.3493644550476087,0.5855285172023439,0.24236150873199286,0.34274526441668707,0.00042174405366405757,0.6797547469905797,-0.05322265355711897,98.037277208119,0.6010073596077704,0.174752852859573,0.0358015555451924,0.06798705756819377,3.275291564253001,-0.03386348224699361,-0.05322265355711897,0.6010073596077704,Bs1_5830_observed_high_combo,legacy_chi_condensate,theta_fixed,high
