sector,M2,s0,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,GA_basis,GB_basis,GB_hard_frac,GB_soft2p_frac,GB_3p_frac,GA_3p_frac,spectral_pole_axial,spectral_pole_tensor,twist2_retention,rho_AB,window,window_state,s0_sqrt,state,g_low,g_high,g_quoted,Gamma_low_keV,Gamma_high_keV,Gamma_quoted_keV
Ds,3.6,6.505000000000001,-0.2657855720231681,0.044300043074998526,14.849011836457624,0.6089876153041603,-0.17431178172962705,-0.18310423858390162,2.3204136443944754,1.3168901811496276,0.003523463244847671,0.009592017309914365,0.4980709125522579,0.5824823453336045,0.7430610232070397,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,3.6,6.590000000000001,-0.27395452856146363,0.043773963842611965,15.775811827200245,0.5946095955329777,-0.18227649132355175,-0.18783283656638353,2.296435178463553,1.2930004166486335,0.0034347618149193236,0.00917288683544327,0.5069579472043467,0.5913500892496679,0.7490565785420693,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
Ds,3.6,6.675000000000001,-0.2820234637297478,0.043228992271300296,16.71880506106062,0.5798963656573182,-0.19017867118922543,-0.19249147010052745,2.2738863822191466,1.270534747706255,0.0033516345128917395,0.0087917410360333,0.5157305007929779,0.6000662604752032,0.7549122302928937,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.583602136552763,,,,,,,
Ds,3.6,6.760000000000001,-0.28999086675087743,0.042666279868299156,17.67678947823659,0.5648975864726518,-0.19801539224667183,-0.19707976682319409,2.2526490295378916,1.2493754258340424,0.0032736037038494604,0.008443796255948379,0.524387939258452,0.6086316472185359,0.7606312430466575,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,3.9,6.25,-0.24599042042869537,0.043476211275977034,12.719532202885723,0.5865479818113837,-0.15791019420642655,-0.17064618547815988,2.332073110615317,1.3285534992069712,0.0035196114083457567,0.009857111894938875,0.4366558717530461,0.5240421608747213,0.695474362507881,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,3.9,6.335,-0.25469204986614935,0.04300083359327807,13.635326048684346,0.5737912391927438,-0.16627684891799693,-0.17572361141041487,2.3045174383698512,1.3010995239736076,0.003417914396243852,0.009361125519114905,0.44558728359170646,0.533258272602754,0.7020396549981169,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
Ds,3.9,6.42,-0.2633124851517556,0.042501281690438375,14.57396269830664,0.560536913431703,-0.17460495104567486,-0.18074003265528643,2.2787118074439467,1.275388756914543,0.003323050529403843,0.008914629535545646,0.454426672516007,0.5423395066240582,0.7084634058242837,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5337718918639855,,,,,,,
Ds,3.9,6.505000000000001,-0.27184912109768,0.041978798406186964,15.534261659561043,0.5468398684727503,-0.18289047566190197,-0.1856944532825376,2.254500493968981,1.2512661040850472,0.0032343898839335855,0.008510768250839637,0.4631725803010204,0.5512857274213989,0.7147486664943983,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,3.9,6.590000000000001,-0.28029959547320094,0.04143458542829275,16.515042347657978,0.532753313401223,-0.1911296699484543,-0.1905860058490811,2.2317457241736247,1.2285943476676537,0.003151376505970851,0.008143887100647729,0.47182371153181035,0.5600969433200725,0.7208984227287731,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
Ds,3.9,6.675000000000001,-0.2886617750429532,0.04086980434652312,17.51512759326317,0.5183287291765508,-0.19931903937130738,-0.1954139433904915,2.2103251586011226,1.2072516406587541,0.0030735179423682928,0.007809281333855072,0.480378924452006,0.5687732964887197,0.7269155958783382,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.583602136552763,,,,,,,
Ds,3.9,6.760000000000001,-0.29693374236162,0.040285577698878076,18.533346842948664,0.5036158098968558,-0.2074553345350401,-0.20017763187038884,2.1901297879570825,1.1871294114635265,0.003000376493555982,0.00750300519932578,0.4888372222800733,0.577315053531284,0.7328030443123863,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,4.2,6.25,-0.2501845977986422,0.04161988586284423,13.156970131734832,0.5375290417934497,-0.16419038931691365,-0.17231842467531,2.2770429830960874,1.273764882377707,0.00327810071838047,0.00891609790577544,0.4063346362332269,0.49633127353365036,0.6684814219592825,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,4.2,6.335,-0.2591009020244817,0.04113277642961847,14.111481135141887,0.5250204425559508,-0.17276346013105154,-0.17752111212013974,2.250706182132421,1.2475241541191213,0.0031820280132992666,0.008473652850125269,0.41495226675306074,0.5054026445794527,0.6751232904347166,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
Ds,4.2,6.42,-0.2679477704066654,0.0406200990179667,15.091591630005148,0.5120143337320086,-0.18131032184575568,-0.18266929797675135,2.2260189837369637,1.2229266351158494,0.003092348621114302,0.008074209848804907,0.4234943948660622,0.5143551821756523,0.6816320912036419,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5337718918639855,,,,,,,
Ds,4.2,6.505000000000001,-0.27672228718805114,0.04008305260862024,16.09618766521675,0.49856494717488803,-0.1898267349305785,-0.18776177612441947,2.202836136325935,1.199827658437741,0.003008477888193875,0.007711967373154074,0.43195935302806876,0.5231883602345971,0.6880104902349164,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.55049014897137,,,,,,,
Ds,4.2,6.590000000000001,-0.28542177363749854,0.03952279960716936,17.12414713629144,0.4847251619164267,-0.19830872038904815,-0.1927974674939915,2.181028965624748,1.178099066393909,0.0029298992308388542,0.007382114026377611,0.4403456243077724,0.5319017933545628,0.6942611000855667,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5670995305986875,,,,,,,
Ds,4.2,6.675000000000001,-0.2940437751728887,0.038940466683959306,18.1743433938261,0.4705464136768998,-0.20675254718897917,-0.19777541261911064,2.1604830736981557,1.1576269191123167,0.0028561545858392596,0.0070806266052862565,0.4486518344634022,0.5404952277987435,0.7003864809708762,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.583602136552763,,,,,,,
Ds,4.2,6.760000000000001,-0.30258604915913173,0.03833714561451698,19.245648575945964,0.4560786185325082,-0.21515472029012214,-0.2026947645991135,2.1410964109340016,1.1383095745160234,0.0027868364179781837,0.0068041155888328335,0.45687674440875925,0.5489685329869457,0.7063891418130357,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.6,,,,,,,
Ds,4.5,6.25,-0.25358487975011484,0.04007813094777441,13.517035648091133,0.4984425205244676,-0.16933267085930404,-0.17365660299216926,2.2328154101680595,1.2297309650046016,0.003084445163458184,0.00819777792140894,0.37926827117176337,0.4714381919932223,0.6431596038110734,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5,,,,,,,
Ds,4.5,6.335,-0.26269151629156445,0.039580619977281,14.505304307601238,0.4861444687346851,-0.17808875188139356,-0.17897034821901778,2.2074473685747362,1.2044545025802738,0.0029928659944622985,0.0077947181721398865,0.38756532965710416,0.4803436802351822,0.6498366627688306,-0.4081864418895571,Ds_old_near_threshold,"Ds1(2460), Ds1(2536)",2.5169425897306437,,,,,,,
