sector,state,scenario,M2,s0,theta_deg,GA_basis,GB_basis,f1_GeV,f2_GeV,rho_AB,f1_target_clipped,g_2460,g_2536,Gamma_2460_keV,Gamma_2536_keV,chi_effective
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.0,9.610000000000001,35.3,-0.35233020486210753,-0.2849965717382438,0.345,0.3807805629715229,-0.4081864418895571,0,-0.44422078878537813,0.029880527224040863,41.47940399733196,0.27706181558123466,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.1666666666666665,9.610000000000001,35.3,-0.37148777050259923,-0.29334254985270686,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4605609493854119,0.026492601322930978,44.58707400716564,0.21779573538434205,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.333333333333333,9.610000000000001,35.3,-0.38887121460688234,-0.3009793534414797,0.345,0.3807805629715229,-0.4081864418895571,0,-0.4754575318638929,0.023463090262909596,47.518006522663576,0.170832535350224,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.5,9.610000000000001,35.3,-0.40475991741135,-0.3080135282859159,0.345,0.3807805629715229,-0.4081864418895571,0,-0.48913225624654705,0.020731955128315983,50.2906625273907,0.13337691993099218,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.6666666666666665,9.610000000000001,35.3,-0.4193706775379608,-0.3145277654635554,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5017571897299622,0.01825261403125364,52.92025865209574,0.10338327942503876,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,3.833333333333333,9.610000000000001,35.3,-0.4328752470141274,-0.32058774253026495,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5134688309432917,0.015988281748266237,55.41954058273668,0.07932384356686065,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.0,9.610000000000001,35.3,-0.44541218012527534,-0.3262466818557512,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5243775566366728,0.013909451158729911,57.79934819284081,0.06003716155256288,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.166666666666666,9.610000000000001,35.3,-0.4570950399671345,-0.33154846875440724,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5345741218831453,0.011992121550438585,60.06902905290281,0.04462643631925107,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.333333333333333,9.610000000000001,35.3,-0.4680182118872686,-0.3365298369142151,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5441342391602093,0.01021652714724837,62.236743213039674,0.032389686936815966,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.5,9.610000000000001,35.3,-0.47826110759507184,-0.3412219349985225,0.345,0.3807805629715229,-0.4081864418895571,0,-0.553121874687024,0.008566207918084632,64.30969027460768,0.02277075268105588,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.666666666666666,9.610000000000001,35.3,-0.4878912636319022,-0.34565147333341695,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5615916692094243,0.007027319206541081,66.29428074671743,0.015324260503301552,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,4.833333333333333,9.610000000000001,35.3,-0.4969666651016221,-0.3498415796136858,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5695907488332451,0.005588110990800981,68.19626718411149,0.009690143546563335,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.0,9.610000000000001,35.3,-0.505537516511338,-0.35381244897302544,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5771601027776453,0.004238529617017988,70.02084602592178,0.005574816900839608,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.166666666666666,9.610000000000001,35.3,-0.5136476112907995,-0.3575818460320197,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5843356481283405,0.0029699093012978705,71.77273786132245,0.002737073983915519,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.333333333333333,9.610000000000001,35.3,-0.521335405375509,-0.36116549854013086,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5911490645986278,0.0017747303506697543,73.4562516242162,0.0009773833054446633,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.5,9.610000000000001,35.3,-0.5286348693371663,-0.3645774103297659,0.345,0.3807805629715229,-0.4081864418895571,0,-0.5976284576582913,0.0006464276146241712,75.07533666699285,0.00012967013562480557,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.666666666666666,9.610000000000001,35.3,-0.5355761725173541,-0.3678301132962437,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6037988917189768,-0.000420762791832179,76.63362557503707,5.4938249807779946e-05,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,5.833333333333333,9.610000000000001,35.3,-0.5421862380837291,-0.3709348726435625,0.345,0.3807805629715229,-0.4081864418895571,0,-0.609682823604457,-0.0014319272797651576,78.13446981565339,0.0006362709416419134,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.0,9.610000000000001,35.3,-0.5484891977286371,-0.3739018558337198,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6153004585355127,-0.0023915756255077883,79.5809697691567,0.0017748775686060772,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.166666666666666,9.610000000000001,35.3,-0.554506767473414,-0.3767402729971205,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6206700451954843,-0.003303723769820208,80.97600029868697,0.003386940909316401,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.333333333333333,9.610000000000001,35.3,-0.5602585608103013,-0.3794584946456246,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6258081223772828,-0.004171962309737952,82.32223273259544,0.005401083807831752,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.5,9.610000000000001,35.3,-0.5657623515955923,-0.38206415114173137,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6307297267568225,-0.004999513547519646,83.62215392711194,0.007756319007880009,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.666666666666666,9.610000000000001,35.3,-0.5710342962877523,-0.38456421735897683,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6354485691622118,-0.005789279315173293,84.8780829253062,0.010400379117057238,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,6.833333333333333,9.610000000000001,35.3,-0.5760891230185636,-0.386965085212315,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6399771850880027,-0.006543881307761556,86.09218561566824,0.013288347929782115,4.980468750000001
Ds,"Ds1(2460), Ds1(2536)",lattice_fperp_s,7.0,9.610000000000001,35.3,-0.5809402933963308,-0.3892726261691186,0.345,0.3807805629715229,-0.4081864418895571,0,-0.6443270639841018,-0.007265695290670442,87.2664877091087,0.016381532377353444,4.980468750000001
