topology,class,current,object,num_d1,num_d2,num_d3,eff_n1,eff_n2,eff_n3,coefficient
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"(I*mb^4*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"((-I)*mb^4*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,2,0,1,2,1,"(I*mb*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,1,1,3,0,"((-I)*mb*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"(I*mb^3*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"((-I)*mb^3*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((-I)*mb^2*mc^3)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"(I*mb^2*mc^3)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((-I)*mb^3*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"(I*mb^3*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"(I*mb^2*mc*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"((-I)*mb^2*mc*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_before_photon",1,1,0,0,3,1,"((-2*I)*mb)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,2,0,1,2,1,"((2*I)*mb)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,1,1,3,0,"((-2*I)*mb)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((6*I)*mb^3)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"((-2*I)*mb^3)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,0,1,4,1,"((4*I)*mb^5)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((-6*I)*mb^2*mc)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,1,1,4,0,"((2*I)*mb^2*mc)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,0,0,1,4,1,"((-4*I)*mb^4*mc)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((-2*I)*mb*mc^2)/pq"
"bbar_photon","single_line_G2","A","b_before_photon",0,1,0,1,3,1,"((2*I)*mb*p2)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,0,1,1,4,"(-4*I)*mb^3"
"bbar_photon","single_line_G2","A","b_after_photon",1,1,0,0,0,4,"(I*mb^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,2,0,1,-1,4,"((-I)*mb^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",1,0,1,0,1,3,"((-I)*mb^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,1,1,0,3,"(I*mb^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"((-I)*mb^5)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"(I*mb^5)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",1,1,0,0,0,4,"((-I)*mb^2*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,2,0,1,-1,4,"(I*mb^2*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",1,0,1,0,1,3,"(I*mb^2*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,1,1,0,3,"((-I)*mb^2*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"(I*mb^4*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((-I)*mb^4*mc)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"(I*mb^3*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((-I)*mb^3*mc^2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"((-I)*mb^2*mc^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"(I*mb^2*mc^3)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,1,1,0,3,"((-I)*mb*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,2,1,1,2,"(I*mb*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"((-I)*mb^3*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"(I*mb^3*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"(I*mb^2*mc*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((-I)*mb^2*mc*p2)/pq^2"
"bbar_photon","single_line_G2","A","b_after_photon",1,0,1,0,1,3,"((2*I)*mb)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,1,1,0,3,"((4*I)*mb)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,1,0,1,0,4,"((6*I)*mb^3)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((2*I)*mb^3)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,0,1,1,4,"((4*I)*mb^5)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((-4*I)*mb^2*mc)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,0,1,1,4,"((-4*I)*mb^4*mc)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((2*I)*mb*mc^2)/pq"
"bbar_photon","single_line_G2","A","b_after_photon",0,0,1,1,1,3,"((-2*I)*mb*p2)/pq"
"bbar_photon","single_line_G2","B","c_spectator",1,0,0,3,1,1,"((-4*I)*mb*mc)/(mb + mc)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"((6*I)*mc^2)/(mb + mc)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,0,4,1,1,"((-4*I)*mb*mc^3)/(mb + mc)"
"bbar_photon","single_line_G2","B","c_spectator",1,1,0,3,0,1,"((-I)*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",1,0,1,3,1,0,"(I*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"(I*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"((-I)*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"((-I)*mc^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"(I*mc^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"(I*mc^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"((-I)*mc^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","c_spectator",1,1,0,3,0,1,"(I*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,2,0,4,-1,1,"((-4*I)*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",1,0,1,3,1,0,"(I*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,1,4,0,0,"((2*I)*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"((-I)*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"((-I)*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"(I*mc^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"(I*mc^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,1,0,4,0,1,"((-I)*mc^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,1,4,1,0,"(I*mc^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","c_spectator",0,0,0,4,1,1,"((-4*I)*mb^2*mc^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((-4*I)*mb*mc)/(mb + mc)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,0,1,4,1,"((-4*I)*mb^3*mc)/(mb + mc)"
"bbar_photon","single_line_G2","B","b_before_photon",1,1,0,0,3,1,"((-I)*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,2,0,1,2,1,"(I*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",1,0,1,0,4,0,"(I*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,1,1,3,0,"((-I)*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"(I*mb^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"((-I)*mb^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,2,0,1,2,1,"(I*mb*mc*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,1,1,3,0,"((-I)*mb*mc*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((-I)*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"(I*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"(I*mb^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"((-I)*mb^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_before_photon",1,1,0,0,3,1,"((-I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,2,0,1,2,1,"(I*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",1,0,1,0,4,0,"(I*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,1,1,3,0,"((-I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"(I*mb^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"((-I)*mb^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",1,1,0,0,3,1,"((-2*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,2,0,1,2,1,"((5*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,1,1,3,0,"((-3*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((2*I)*mb^3*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((-I)*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"(I*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((-2*I)*mb*mc^3)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((-5*I)*mb^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,1,1,4,0,"(I*mb^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,0,0,1,4,1,"((-4*I)*mb^4*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_before_photon",0,1,0,1,3,1,"((2*I)*mb*mc*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"((6*I)*mb^2)/(mb + mc)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-6*I)*mb^2)/(mb + mc)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,0,1,1,4,"((-4*I)*mb^3*mc)/(mb + mc)"
"bbar_photon","single_line_G2","B","b_after_photon",1,1,0,0,0,4,"((-I)*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",1,0,1,0,1,3,"(I*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,1,1,0,3,"(I*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,2,1,1,2,"((-I)*mb^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"(I*mb^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-I)*mb^4*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,1,1,0,3,"((-I)*mb*mc*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,2,1,1,2,"(I*mb*mc*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"((-I)*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"(I*mb^2*mc^2*p2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"(I*mb^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-I)*mb^2*p2^2)/((mb + mc)*pq^2)"
"bbar_photon","single_line_G2","B","b_after_photon",1,1,0,0,0,4,"(I*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,2,0,1,-1,4,"((-4*I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",1,0,1,0,1,3,"((-I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,1,1,0,3,"((7*I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,2,1,1,2,"((-3*I)*mb^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"((-I)*mb^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"(I*mb^4)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",1,0,1,0,1,3,"((2*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,1,1,0,3,"((-5*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,2,1,1,2,"((3*I)*mb*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-2*I)*mb^3*mc)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"(I*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-I)*mb^2*mc^2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((2*I)*mb*mc^3)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,1,0,1,0,4,"((-I)*mb^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-3*I)*mb^2*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,0,1,1,4,"((-4*I)*mb^4*p2)/((mb + mc)*pq)"
"bbar_photon","single_line_G2","B","b_after_photon",0,0,1,1,1,3,"((-2*I)*mb*mc*p2)/((mb + mc)*pq)"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,0,0,2,2,1,"(4*I)*mc"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,1,0,1,1,1,"((-I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,2,0,2,0,1,"(I*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,1,1,2,0,"(I*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,1,2,1,0,"((-I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"(I*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((-I)*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,1,0,1,1,1,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,2,0,2,0,1,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,1,1,2,0,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,1,2,1,0,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((-3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((-I)*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"(I*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((-3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((-I)*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"(I*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((3*I)*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((-3*I)*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((4*I)*mb)/pq"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((6*I)*mb)/pq"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",1,0,0,1,2,1,"((-2*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,1,0,2,1,1,"((-10*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,0,0,2,2,1,"((10*I)*mb*mc^2)/pq"
"c_photon","open_pair_GG","A","c_after_photon,c_before_photon",0,0,0,2,2,1,"((-12*I)*mc^3)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,0,2,1,2,"(8*I)*mc"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,1,0,1,0,2,"((-I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,2,0,2,-1,2,"(I*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,1,1,1,1,"(I*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,1,2,0,1,"((-I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"(I*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((-I)*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,1,0,1,0,2,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,2,0,2,-1,2,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,1,1,1,1,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,1,2,0,1,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((-3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((-I)*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"(I*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((-3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((-I)*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"(I*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"(I*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((-I)*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((6*I)*mb)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((4*I)*mb)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",1,0,0,1,1,2,"((-4*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,1,0,2,0,2,"((-6*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,1,2,1,1,"((-2*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,0,2,1,2,"((-2*I)*mb^2*mc)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,0,2,1,2,"((10*I)*mb*mc^2)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,0,2,1,2,"((-10*I)*mc^3)/pq"
"c_photon","open_pair_GG","A","c_after_photon,b_spectator",0,0,0,2,1,2,"((2*I)*mc*p2)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,0,1,2,2,"(-12*I)*mc"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,1,0,0,1,2,"((-3*I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,2,0,1,0,2,"((3*I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,1,0,2,1,"((3*I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,1,1,1,1,"((-3*I)*mb)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((3*I)*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((-3*I)*mb^3)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,1,0,0,1,2,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,2,0,1,0,2,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,1,0,2,1,"((-3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,1,1,1,1,"((3*I)*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((-3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((3*I)*mb^2*mc)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((-3*I)*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((3*I)*mb*mc^2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((-3*I)*mc^3)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((-3*I)*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((3*I)*mb*p2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"(I*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((-I)*mc*p2)/pq^2"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((-6*I)*mb)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",1,0,0,0,2,2,"((6*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,1,0,1,1,2,"((-16*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,1,1,2,1,"((-2*I)*mc)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,0,1,2,2,"((-2*I)*mb^2*mc)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,0,1,2,2,"((30*I)*mb*mc^2)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,0,1,2,2,"((-10*I)*mc^3)/pq"
"c_photon","open_pair_GG","A","c_before_photon,b_spectator",0,0,0,1,2,2,"((2*I)*mc*p2)/pq"
"c_photon","open_pair_GG","B","c_after_photon,c_before_photon",1,0,0,1,2,1,"(-2*I)/(mb + mc)"
"c_photon","open_pair_GG","B","c_after_photon,c_before_photon",0,1,0,2,1,1,"(-8*I)/(mb + mc)"
"c_photon","open_pair_GG","B","c_after_photon,c_before_photon",0,0,0,2,2,1,"((-4*I)*mb*mc)/(mb + mc)"
"c_photon","open_pair_GG","B","c_after_photon,c_before_photon",0,0,0,2,2,1,"((-10*I)*mc^2)/(mb + mc)"
"c_photon","open_pair_GG","B","c_after_photon,c_before_photon",1,1,0,1,1,1,"((2*I)*p2)/((mb + mc)*pq^2)"
