index,mb,mc,M2,s0,theta_deg,f_Bc_GeV,Pi_AA,Pi_AB,Pi_BB,Pi_1,Pi_2,f1_GeV,f2_GeV,int_A,int_B,g1_GeV_inv,g2_GeV_inv,Gamma1_keV,Gamma2_keV
800,4.166063812311567,1.2670797414269022,7.913432575151165,54.32579202777062,43.35277138510861,0.42333573686785037,0.0463559114382053,-0.03371666836721867,0.04247427483111854,0.0106426117115806,0.07818757455774325,0.27060103037863714,0.7376010028418126,-0.007898003124945705,0.008417549068890811,0.027459083029382356,-0.1616162262141857,0.16920195864103935,6.1565505667902425
801,4.175063808209376,1.2668998209533417,7.795311411987446,54.87384061750792,43.37735377140249,0.3871393188128805,0.04266793236010377,-0.03107443708450157,0.03914398625859193,0.009781608888009958,0.07203030973068575,0.2709667876484782,0.7395384079951238,-0.007282981895587807,0.007782364565744752,0.030037452314163274,-0.17684318938162236,0.20246945514604717,7.371302013775486
802,4.178363861362804,1.2866121331267801,7.078377174143233,53.22352047775212,42.897632461781036,0.3637480228381916,0.022523158195164934,-0.016234058268393137,0.020136151020098237,0.005051783165853994,0.03760752604940917,0.26164796004116364,0.7185039152504624,-0.004265478821850774,0.0044538747718406105,0.029808197606868803,-0.19554176757220462,0.19939063602538493,9.01252745704392
803,4.199970633539683,1.258928129172777,7.161008630125877,53.39246702171863,43.10421806676044,0.366556793479011,0.024494747686902553,-0.01792152285485641,0.022119355917277445,0.005346216550021645,0.041267887054158355,0.25937195169747795,0.7252110181769774,-0.004565537218366458,0.004935637352308027,0.036609018644923455,-0.19521779637688458,0.3007526757025401,8.982688506669714
804,4.163676749295865,1.2506249566934082,7.2710566051930705,53.69115357335415,43.2682587198539,0.4095894765795119,0.029419589007445304,-0.021523222244794735,0.026814292869940012,0.006554334700349112,0.049679547177036196,0.27371368922626554,0.7582807321152546,-0.005296514009696264,0.005721042631139926,0.032991734599982614,-0.17566106593354805,0.24425509151276778,7.273083191220407
805,4.186905339935892,1.2740795914421699,7.064469179177403,54.914142635627734,43.145795665739186,0.3359671703370651,0.023406051117084457,-0.016997436851258922,0.021202691285007933,0.005271269365210867,0.03933747303688152,0.2689668019447507,0.739516004720543,-0.004288565816992645,0.004550232848294927,0.03627605293362522,-0.21079134257016172,0.2953067536325001,10.473047361704372
806,4.176542156512082,1.2843225173571484,7.59305158732283,53.359685008251525,43.03834470717195,0.3819905574755057,0.03413445759158611,-0.02464184578920232,0.030754487921960092,0.007744743757435356,0.057144201756110846,0.2605868694381845,0.71204487754288,-0.0061667172089275345,0.006464010881538396,0.02832036558835607,-0.18107489340154365,0.17998281339986125,7.728300563683799
807,4.181392239423581,1.2755701730529516,7.877840256197651,53.23782088658439,43.13413390434646,0.360230280815227,0.04189709010056143,-0.030389512795990177,0.037932883523092105,0.009460902990032629,0.07036907063362091,0.2584690761020129,0.7089145297565587,-0.007411028884778502,0.007858164655585207,0.029612156604718165,-0.19035992209998656,0.19677657648215083,8.541193569400964
808,4.161191750398956,1.286410957637976,7.6881466797862075,54.76607299929138,43.22208683878533,0.37676237759603926,0.03904315788477284,-0.02813474124330622,0.035546534159498495,0.009105836475916531,0.06548385556835482,0.2722860672106469,0.7344575675725328,-0.006766532625438428,0.007050991613267539,0.02406066283964598,-0.18131743854006274,0.1299117701092089,7.749018147353349
809,4.160476068015226,1.2635712468825238,7.202918413226079,53.02316410984141,43.0927556798244,0.32983485757540265,0.026869267156892414,-0.01952740692521554,0.024265329581707847,0.00599653589189981,0.045138060846700453,0.2696669716805307,0.74454076592154,-0.004957320066151698,0.00527569789211115,0.036365520238628324,-0.21850781096152808,0.29676517467512037,11.253858754194374
