sector,scenario,ensemble,window_id,M2,s0,theta_deg,f1_GeV,f2_GeV,normalization_scheme,two_point_M2_GeV2,two_point_s0_mix_GeV2,two_point_s01_GeV2,two_point_s02_GeV2,T_A,T_B,T_A_pert,T_A_tw2,T_A_tw3,T_A_tw4,T_A_3p_g,T_A_3p_gamma,T_B_pert,T_B_tw2,T_B_tw3,T_B_tw4,T_B_3p_g,T_B_3p_gamma,chi_effective,fperp_s_used_GeV,transition_scheme,state,state_key,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,interference,Gamma_keV,physical_normalization,two_point_matrix_theta_deg,two_point_offdiag_residual,mass_low_GeV,mass_high_GeV,g_low_GeV_inv,g_high_GeV_inv,quoted_combo
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.912148298706478,38.34441766227669,40.78467733824024,0.5260883211618345,0.08911969564265002,direct_AA_AB_BB_two_point_LO_d3_d5,7.028739670165864,45.73678794688444,43.325,42.7,0.07379332735362812,0.11763845973827633,-0.007317829638147533,0.07738212781203663,-0.0,0.003132792409870031,5.7549978278587086e-05,0.0005386867915904004,0.03645549811228701,0.07584341454092207,0.0008600117082186404,0.003070498061122953,-0.00012531489899107585,0.0015343522147167365,6.079774009924906,-0.05726708818927459,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3198232547884503,0.1123033127175719,0.2075199420708784,constructive,8.375153785669726,,39.37389925140016,0.06555158744164201,5.699384340504194,5.828802298867029,0.3198232547884503,-0.29876484093178357,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.874166996844897,39.02883937013059,36.65251600343717,0.5309600391243566,0.09062622985648205,direct_AA_AB_BB_two_point_LO_d3_d5,6.657600503568984,45.185402046096385,44.7,42.725,0.060673891889212274,0.10079345614724688,-0.01069782880218672,0.06739847960253716,0.0,0.0033378559040222115,6.0783363108539016e-05,0.0005746018217310855,0.03126031485136999,0.06574487561412595,-0.0009648538435246472,0.003255962486423141,-0.00013172762714705705,0.0016288846659995094,4.97903941351942,-0.050564206672104275,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.27287756892345366,0.08441495506025012,0.18846261386320354,constructive,9.38504148000887,,39.66260060082914,0.12195976311742493,5.752630041526275,5.828749988183118,0.27287756892345366,-0.16027550655216083,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.287413600005053,36.74192476777774,34.698577592481925,0.502975399781817,0.10539761552349212,direct_AA_AB_BB_two_point_LO_d3_d5,6.658991840988071,45.323280834067134,42.675,44.425,0.0606967562921523,0.09365992522646736,-0.01013353587270513,0.0665717106055094,0.0,0.0036009602331445777,6.420903775355184e-05,0.0005934122884498991,0.02731593452702936,0.06499053897965092,-0.0037062768360954174,0.003515432370112292,-0.00013926337579318467,0.0016835595615634108,4.9894687313076425,-0.05628716845943187,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3018885040671908,0.09350422583221195,0.20838427823497885,constructive,6.633774540486427,,39.61870852836485,0.11292881655846077,5.686365612354663,5.828736989416396,0.3018885040671908,-0.04598570616668185,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.637963948804032,37.27289920915589,29.50362874971779,0.5478027127578011,0.1325147651120609,direct_AA_AB_BB_two_point_LO_d3_d5,7.161651079191961,43.40197206324742,45.9,43.05,0.05771054344730122,0.08974457945745075,-0.010066699568197814,0.0652818542127734,0.0,0.002107243965288963,3.801464024233728e-05,0.0003501301971943422,0.02983200904160969,0.06377780820921879,-0.0068354949070464285,0.002058694611066005,-8.251033084173993e-05,0.00099407283344444,8.06245682529417,-0.052363607220277456,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.25257647953573215,0.06738624331340003,0.18519023622233213,constructive,8.728758430743637,,39.853872351203584,0.15553343156840405,5.76375668005224,5.828561874798396,0.25257647953573215,0.06020461969102747,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.295668475068737,37.03182563098402,32.35485105771846,0.5332275871411788,0.11590078349827847,direct_AA_AB_BB_two_point_LO_d3_d5,7.263837181804703,44.89235888957781,43.8,43.275,0.0691521834870046,0.1107223974296973,-0.011563905627849782,0.07587120593061666,0.0,0.00407921264485611,7.6423751081205e-05,0.0006892467883004077,0.032985139625729125,0.0740455907825612,-0.0020785160354879965,0.003981058512399075,-0.00016570320194550422,0.0019548277464413863,4.5245319530416985,-0.05406920703584151,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.27945872495385077,0.07922525487506472,0.20023347007878606,constructive,9.096035759667673,,39.45112252011652,0.08944137395787938,5.742179263588446,5.828728821738657,0.27945872495385077,-0.008443533207974863,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.487421678776979,37.30991882653991,28.64834998914501,0.48631138400337887,0.13186314794791829,direct_AA_AB_BB_two_point_LO_d3_d5,6.735003162446461,46.18816056026984,42.25,43.3,0.0439095153755631,0.06768825586327021,-0.006556581921345798,0.04573393512626863,0.0,0.004032405582551135,6.4496532645917e-05,0.0006352600554432082,0.01921559863844616,0.04474479388720558,-0.0018833424370169056,0.003945192036563521,-0.00014019116433712232,0.0018062049024089798,3.751456318806526,-0.05609861211771199,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.358248196045806,0.0937401555231277,0.2645080405226783,constructive,14.987069976586229,,39.399311207888395,0.08875940962360443,5.742696233332764,5.8287622465018885,0.358248196045806,0.1031915987982821,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.81361584542212,39.719556460020065,34.425820945828164,0.55217692663492,0.10999593303069148,direct_AA_AB_BB_two_point_LO_d3_d5,6.843643224977613,43.7441040965686,44.15,43.8,0.06485434172908305,0.10182151251805,-0.009280141273534695,0.06813719532696885,0.0,0.0050217138433759625,8.896781497202719e-05,0.0008866060173009049,0.02672659210400945,0.06637581220769465,0.0015097905306556598,0.004891899841624014,-0.00019254793021765925,0.002509965764283888,3.5551042088439666,-0.05644455575360701,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3322868519799852,0.10097705663125073,0.23130979534873447,constructive,14.037666474366715,,39.37359940274796,0.09707913626560392,5.753874128200985,5.829035530804421,0.3322868519799852,-0.057599788479241076,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.529007854273653,36.57847503684591,33.87660220021707,0.4855707028659868,0.10014205270013597,direct_AA_AB_BB_two_point_LO_d3_d5,7.0538805179621225,45.88299919314934,41.675,42.85,0.07269829512499303,0.1137199869247404,-0.009511008267486326,0.07700881183783526,0.0,0.004399527750207113,8.203697382714522e-05,0.0007189268306098275,0.035945246801911204,0.07545691392463907,-0.0038616292267728857,0.004310867533646796,-0.00017858648236839176,0.0020471743736845903,4.326845451808558,-0.056111201077672083,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3039643610054388,0.09128226962187087,0.2126820913835679,constructive,8.183601746641278,,39.3861842430195,0.07946436073739237,5.708741497996879,5.8291552057300695,0.3039643610054388,-0.03413287584116653,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.201191584628784,38.71769612257962,44.131172028016024,0.5468153759220868,0.09246028411422705,direct_AA_AB_BB_two_point_LO_d3_d5,7.027715645996073,44.11680533787908,44.675,41.875,0.044192498930039695,0.06672971443805986,-0.003139627627513148,0.04357075823396574,0.0,0.0031966546520899404,5.049746584342305e-05,0.0005142162056537395,0.022564800654950264,0.042878791000520465,-0.003219991479304387,0.003145887110611576,-0.00011040718390790318,0.0014706343351898398,4.539207704817984,-0.05496592050184458,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.33938460016228467,0.13275457542230196,0.2066300247399827,constructive,16.892564386315993,,39.34625827764768,0.09249393632028562,5.77343261680697,5.828901982971111,0.33938460016228467,-0.3845753565205662,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.041560262320228,39.640920162036124,37.452331469197425,0.5341638130354981,0.09612444055411917,direct_AA_AB_BB_two_point_LO_d3_d5,6.56639064537448,46.17172576383839,44.05,43.95,0.05036587895967199,0.08025278258184676,-0.007327491939358955,0.05340432308000124,0.0,0.003612810477104699,6.078551606331462e-05,0.0006154518258616929,0.02344982969132896,0.0521431772149268,-0.00048219302307490815,0.0035274937699221595,-0.00013185649240904303,0.0017463314211527989,4.294706646363885,-0.05299372716138532,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.31862062286859816,0.10344372187950553,0.21517690098909265,constructive,10.07000395770193,,39.41169278329872,0.10455757428698761,5.722147150308445,5.828588907226251,0.31862062286859816,-0.17178933847446698,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.38854417491598,36.7336974811539,36.7208592721781,0.5583179040580998,0.09366889312118958,direct_AA_AB_BB_two_point_LO_d3_d5,6.914499215229906,46.77549466429179,45.2,43.175,0.05292844215516716,0.08158235337264651,-0.005310513447692387,0.05398179596095622,0.0,0.003609367314229802,6.15463383194786e-05,0.0005862459893540452,0.02769568511968043,0.05303347051874658,-0.004232191861208423,0.0035459597377786646,-0.00013433379179487404,0.0016737636494441458,4.418560799204838,-0.05335603355915807,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.29083937738252996,0.09484912024536873,0.19599025713716123,constructive,11.271861122470993,,39.17429269127143,0.04997045874406431,5.760117513737585,5.82848829018621,0.29083937738252996,-0.11615479118083316,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.55935785571459,40.20858629410063,34.92714939354033,0.5079815121059672,0.09686481236964752,direct_AA_AB_BB_two_point_LO_d3_d5,7.068368171180249,47.14710746390394,42.9,42.65,0.06651787645571725,0.10542317500370069,-0.00868488020543187,0.07109518080647718,0.0,0.0034443851767369874,6.180262383396127e-05,0.0006013880541009791,0.03196026458282488,0.06946166313659294,-0.0009373893063025794,0.0033652452971521447,-0.00013415048981582034,0.0017075417832491317,5.143983089156586,-0.05502016224430943,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3219452357233131,0.09846664980892032,0.22347858591439274,constructive,10.32962060619013,,39.3791670907573,0.0894477122693804,5.722728502967793,5.82856638297814,0.3219452357233131,-0.0813688636931098,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.765890131323212,36.564712960335946,29.812784969989604,0.5078387544725087,0.1269667884130987,direct_AA_AB_BB_two_point_LO_d3_d5,7.166694157720854,45.24973150321095,42.925,42.975,0.07428975804635865,0.11607141480161631,-0.00987399856019127,0.0792523670229131,0.0,0.0041484283279609865,7.848117462164993e-05,0.0006844800810541842,0.03753389036171418,0.0776299920952839,-0.004933634939296108,0.0040635058661952096,-0.00017079027155986017,0.001948451689279002,4.5965155113338225,-0.05516513803250784,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.28617916051286346,0.07679118427828498,0.2093879762345785,constructive,8.636491801312937,,39.42071530792284,0.0946321334852053,5.729806572730793,5.828940365206001,0.28617916051286346,0.05753108825214681,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.251862481578433,39.02222749591132,37.08649543863177,0.5086249749600418,0.08990548291811735,direct_AA_AB_BB_two_point_LO_d3_d5,6.566349221377906,47.97448533030353,43.075,43.775,0.05236704952994551,0.08311718849621962,-0.007774615502550275,0.05460939138555855,0.0,0.004679205040069836,7.826443220762831e-05,0.0007748041746597758,0.023301599050230975,0.053348738276612746,-0.00013415473134396498,0.004571185993684367,-0.00016986409508240087,0.0021996840021179156,3.423202337030654,-0.05521632281699885,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3399230141869748,0.10966361177086585,0.23025940241610893,constructive,17.015221734692258,,39.29454198098674,0.07518436511814483,5.773782847326973,5.828679526964963,0.3399230141869748,-0.16710319526752193,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.197414447004203,37.06403147957337,42.593484639756625,0.5318449161515169,0.09017193824570736,direct_AA_AB_BB_two_point_LO_d3_d5,6.809487500704004,42.618998250693664,44.875,43.575,0.059934044409007854,0.09629281427165569,-0.007547548952914131,0.06432925086368219,0.0,0.0026711180771683135,4.687829626875174e-05,0.00043434612480273553,0.02955727352963991,0.0630634522358577,-8.179018233141622e-05,0.002618558820664587,-0.0001020989795822927,0.0012374188474072057,6.635694194782559,-0.05680878607723689,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.2930523352724034,0.10665704038518378,0.1863952948872196,constructive,9.923786937218164,,39.91226542863104,0.16452258454796068,5.7413838887040445,5.828665659926403,0.2930523352724034,-0.3351333784159334,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.684712418885725,37.595399876300355,40.616502380384645,0.5685349021282328,0.09150047788799283,direct_AA_AB_BB_two_point_LO_d3_d5,6.979444174990606,43.08651898757987,45.875,42.925,0.06954789129616587,0.11358299259956017,-0.010074833733190834,0.07536687524397573,0.0,0.0035728624490989854,6.813040881438501e-05,0.0006148569274676021,0.038266243740160744,0.07370614687063967,-0.0034829695507393997,0.003494133511166536,-0.0001480282239129181,0.0017474662522455444,4.894996268096922,-0.05009062157010557,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.2489189267007515,0.08570606163589031,0.16321286506486118,constructive,8.486958624298012,,39.612328969581384,0.11630712950776813,5.76388204241835,5.8289027277242305,0.2489189267007515,-0.2528510437640942,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.588322255607965,40.12859571117573,39.77992553173545,0.49910879420308335,0.08633111607726571,direct_AA_AB_BB_two_point_LO_d3_d5,6.522567007067834,46.712385856111,42.7,43.35,0.04372326679989856,0.06743854506911952,-0.0067652068875517874,0.046619181589247154,0.0,0.003273625909523512,5.289123591951487e-05,0.0005427749527601669,0.02035814540841733,0.04552756289889002,-0.0030698063380163025,0.003196971813371436,-0.00011475557887850722,0.0015404268653355572,4.433015987394714,-0.052912269781420475,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.33305013822809754,0.11675485022438724,0.21629528800371028,constructive,10.316208260283128,,39.513254660053555,0.12409628105914279,5.714489419802479,5.828624964609035,0.33305013822809754,-0.24036560367343163,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.18393191220629,36.925509116111115,34.209487035578775,0.5246667780986806,0.10193548931773601,direct_AA_AB_BB_two_point_LO_d3_d5,6.556535665980874,44.23765153043627,43.025,43.25,0.07555519462692162,0.11596793080331848,-0.005795206939201764,0.0749524155808957,0.0,0.005395106302807955,0.00010021321584920838,0.000902666466570515,0.039684905444003805,0.07368842856641991,-0.005069647551004616,0.005304123987486768,-0.0002188865090334179,0.0025790068654460282,3.4418740559090444,-0.055014021291003266,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.30639130541880755,0.09405145558902428,0.21233984982978327,constructive,10.366636017785808,,39.237018060231584,0.07553733304919394,5.7354969032650125,5.828695285311048,0.30639130541880755,-0.031731149693609795,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.359490729862172,39.95731913722731,33.48467911758738,0.47212865218773464,0.09969909805310301,direct_AA_AB_BB_two_point_LO_d3_d5,6.628391759392699,43.31199395847139,41.45,43.4,0.046355840979779094,0.07246109157001558,-0.00470347346432674,0.04646907806043248,-0.0,0.003899090441571217,6.138919153202454e-05,0.000629756750570109,0.021012052951209562,0.04558292511776306,0.00037992367831421453,0.003824735825281238,-0.00013378591199527377,0.0017952399094427786,3.8925519719222326,-0.05782523924471587,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.4083069071534206,0.12141030634020246,0.28689660081321816,constructive,17.05465526158149,,39.6778883856359,0.11540372442760705,5.72584126884173,5.828646086550838,0.4083069071534206,-0.030765260672196204,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.467714416913546,36.805103007501266,37.1650788687695,0.5542498592497711,0.0950329973918076,direct_AA_AB_BB_two_point_LO_d3_d5,6.607401247853447,43.48826008568468,45.925,43.975,0.058495621737677,0.09647667882048863,-0.010602330208033339,0.06475176630264957,0.0,0.003672501056284669,6.60514260574081e-05,0.0006076331607186884,0.027978075505113796,0.06318970815943142,0.00014494567976423769,0.0035839064046093217,-0.00014320469717446968,0.0017232477687443095,4.670946663270789,-0.05309391438500992,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.2721366704594256,0.0856955673794319,0.18644110307999365,constructive,10.490536300375991,,39.755197657700755,0.14641638850335487,5.76858987062531,5.8287543847235295,0.2721366704594256,-0.16795126252312276,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.04809676537635,38.018795938635094,34.07476542039774,0.5648101225846763,0.09924767338832953,direct_AA_AB_BB_two_point_LO_d3_d5,6.9017581010010725,43.690280178828864,46.75,42.4,0.07243335421614376,0.11598944054795311,-0.006688156644747647,0.0758214524157968,0.0,0.002780942663996594,5.0872245333785436e-05,0.00046824353576423205,0.03743163475419383,0.07443493838929453,0.00016785154316005665,0.002730088771230402,-0.00011095476935817693,0.0013358818594324706,6.78195246289039,-0.057028958864478264,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.29338614318309486,0.08712556484065016,0.20626057834244468,constructive,14.090846027387236,,39.66634189016396,0.11971258048115274,5.789222073281746,5.828696188690332,0.29338614318309486,-0.0616123882440317,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.608592741183509,39.64633525976877,37.366940787035766,0.5343832489693424,0.09150403193180483,direct_AA_AB_BB_two_point_LO_d3_d5,6.502625614589091,43.129258863949836,44.6,43.325,0.04977651040577007,0.07572349532767199,-0.005953916545221556,0.0522263461208632,0.0,0.00296277032320307,4.825503685604701e-05,0.0004930554700693109,0.0219493790602147,0.051098823691828804,-0.0015205588311663048,0.0028988066297875267,-0.00010489245411194156,0.001401937231119199,5.456544296543138,-0.05816570602008675,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.35028779583879577,0.11707013067464951,0.23321766516414624,constructive,12.925217619342748,,39.731132003468055,0.1417067669942696,5.729451251978136,5.828925533524082,0.35028779583879577,-0.15023079977887377,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.274612072355767,40.487011177524465,34.93975385530774,0.5252109215194941,0.09867939472797342,direct_AA_AB_BB_two_point_LO_d3_d5,6.556535665980874,44.23765153043627,43.025,43.25,0.07283282679412059,0.11249063821734526,-0.003293829199256357,0.07003871066976698,0.0,0.005099080289889178,9.088522493057207e-05,0.0008979798087902288,0.03753494549482388,0.06885758768512261,-0.0012820894650381312,0.005013090115693483,-0.00019851223652680563,0.0025656166232702273,3.4725251253472407,-0.05550394002692272,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.35290847983301077,0.10991550891537752,0.24299297091763328,constructive,13.760214837891668,,39.237018060231584,0.07553733304919394,5.7354969032650125,5.828695285311048,0.35290847983301077,-0.06806264189180034,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.176021268931507,38.3673162269825,31.883817501245197,0.5064387600975216,0.11234762438119099,direct_AA_AB_BB_two_point_LO_d3_d5,6.651384126026328,44.869606423880164,43.25,43.325,0.04146443258330785,0.06536854641184131,-0.005014157103199061,0.04262468041246713,0.0,0.0032808183948542565,5.152915769513919e-05,0.0005215617214903875,0.01959158407538362,0.04179448425312708,-0.0006083814449238806,0.0032169182598962114,-0.00011225125695836689,0.00148619252531663,4.3889337055484745,-0.05509350480321304,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3562665958697108,0.10080135551340356,0.25546524035630724,constructive,13.906536844482202,,39.54297284612487,0.1025504435122391,5.734568538766547,5.828368480925667,0.3562665958697108,0.014656827361908986,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.057845656511194,40.34972011327008,43.884602136792445,0.5698796061402581,0.09799328675667533,direct_AA_AB_BB_two_point_LO_d3_d5,6.770045879329559,46.331112322364746,46.55,43.175,0.042814560410394026,0.06702985151513628,-0.004798928525308732,0.043901015600518706,0.0,0.0031442996501831774,4.956703317945309e-05,0.0005186066518214269,0.019858428486258538,0.042995784257157756,-0.0002720243553948569,0.003079464735607054,-0.0001078510971945329,0.0014760494887023372,4.599526430545277,-0.05498189569017227,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3365418223526423,0.12807178525141746,0.2084700371012248,constructive,19.285803840073978,,39.33236622284747,0.09741817443490929,5.794841498775004,5.82856608346863,0.3365418223526423,-0.3970669194169044,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.172626680133193,38.5434774495689,40.51890253850654,0.5183393329094226,0.0872044398970982,direct_AA_AB_BB_two_point_LO_d3_d5,6.835699698325959,43.373656741147656,44.15,43.475,0.06483552227029593,0.10916587963203862,-0.011872592348994251,0.07314917984816355,0.0,0.002993736737377391,5.506185499590081e-05,0.000510136178753345,0.0314162113393893,0.0713072408870951,0.002198144262335619,0.0029183527023519343,-0.00011924916438215642,0.0014451796052488192,5.948843637750636,-0.05345997529546625,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.28246111972447663,0.09510204314443835,0.1873590765800383,constructive,8.831967094098617,,39.96372551385813,0.14270780019869705,5.735804528241405,5.828699080017213,0.28246111972447663,-0.29763212654216753,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,11.429726924445681,38.538496885184514,25.17104918916298,0.5485340598466151,0.16701145239490056,direct_AA_AB_BB_two_point_LO_d3_d5,7.073664049425958,44.4330088071493,45.075,42.775,0.06099360199050382,0.09178135146864236,-0.005032470990856234,0.0619354879175224,0.0,0.0034472273124995425,5.9276172010848835e-05,0.0005840815793272621,0.02928542017564508,0.060788093224763334,-0.0032122322952716545,0.0033833652124969837,-0.00012925264583640904,0.001665957796845018,5.070044839625112,-0.05773492677597433,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.32818337177074497,0.07810174481499693,0.25008162695574804,constructive,13.533171014756249,,39.29701812925536,0.11088355981365214,5.75220211803869,5.829249032297596,0.32818337177074497,0.16400974404506002,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.874617197288861,40.42011438840665,28.246341260675738,0.5003189620602914,0.13452388755805192,direct_AA_AB_BB_two_point_LO_d3_d5,6.9183559125271294,42.69535438727343,42.8,42.65,0.0828445658132035,0.13438926096019835,-0.008914340713702841,0.085834613065811,0.0,0.004948645505747776,9.382910087249047e-05,0.0008818188544750679,0.04130754264659181,0.08395933931802367,0.0019790807778194935,0.004840529855515633,-0.0002039033909095646,0.0025066717531572647,3.8339254590866547,-0.05473275231072642,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.3313578623660177,0.0824376513631532,0.2489202110028645,constructive,13.741320145907983,,39.64939879969706,0.1161454361563931,5.75179736159936,5.828695677858719,0.3313578623660177,0.07472838591359832,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.787159750148984,39.379978257561916,38.7339480016076,0.5641824828309748,0.09048405616555484,direct_AA_AB_BB_two_point_LO_d3_d5,6.749313710237906,43.481995768715144,45.525,43.275,0.08799794803379599,0.13514695908519367,-0.0029382902105137784,0.0861013380593504,0.0,0.004040256999585368,7.713099155795349e-05,0.0007175121938160537,0.04898673291979147,0.08473353756385286,-0.004432789450455478,0.003976073728447806,-0.0001686377064010738,0.0020520420299581033,4.756498981229175,-0.054961859356796365,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.2994844697329406,0.10275102361584966,0.19673344611709093,constructive,10.982042464254585,,39.416944945474874,0.10960291327883592,5.748865160945643,5.828640227960711,0.2994844697329406,-0.18890961493074676,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.488351017108082,38.53021930665199,33.45509874779304,0.5433645673693618,0.1093056423107899,direct_AA_AB_BB_two_point_LO_d3_d5,6.618527488200729,43.39635768373768,45.875,44.2,0.04751620599860016,0.07303497425899928,-0.006911669302963872,0.051250684965420006,0.0,0.0026960565779914915,4.343168196551188e-05,0.0004377020761870229,0.019432110742794557,0.05006018859536372,-0.00023896710906339233,0.0026334301843787843,-9.424965964645047e-05,0.00124246150517206,6.100921754547907,-0.06026773924975543,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.34732307061689033,0.1044205678186211,0.24290250279826925,constructive,15.983471272173306,,39.883883839608856,0.14352284507061044,5.759576905556174,5.82861386336691,0.34732307061689033,-0.012598833314764968,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,12.490195042176584,37.86200889070836,34.508693741901,0.5136535775877699,0.10075758726732001,direct_AA_AB_BB_two_point_LO_d3_d5,7.294159322974379,42.6420636294176,42.975,42.6,0.06280430921790604,0.09718807802765451,-0.009579712492344065,0.06917795464195792,0.0,0.0027022224459158956,4.854036659504709e-05,0.00045530425578124706,0.02990408851832277,0.06758326489548798,-0.004126512421518158,0.0026399308322148833,-0.00010535492392982544,0.001292661127076869,6.647806787281196,-0.055696648265716096,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.29794557765662066,0.09165136960097735,0.20629420805564333,constructive,7.5191350594961355,,39.79886633834714,0.14313678989372697,5.703484179437694,5.828627927547704,0.29794557765662066,-0.045018524401571614,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,10.737097684561185,38.55781753293243,26.14950923455503,0.5399185253333905,0.16075709082235284,direct_AA_AB_BB_two_point_LO_d3_d5,6.611572337308164,47.95707967340982,45.525,44.325,0.04856027499966821,0.0752957273888531,-0.006587524065726233,0.0508018534505756,0.0,0.003677569960879973,6.055051419667128e-05,0.0006078251397422067,0.022012907196578495,0.04968065440964637,-0.001590105464979631,0.0035964058372697934,-0.00013155456438042508,0.0017274199747184926,4.2539814885214104,-0.05530006948059933,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.32873035189234734,0.07905628961036282,0.24967406228198452,constructive,15.023353514282455,,39.28350057823978,0.07457140821708219,5.765941239811178,5.8286926623573265,0.32873035189234734,0.13211569968313108,low
Bs,lattice_fperp_s,theta_sensitivity_25_45,central_10_14,13.784883612766816,37.30030989191952,36.36547739848334,0.48899188901355106,0.08737117481989295,direct_AA_AB_BB_two_point_LO_d3_d5,7.046831067252921,42.96134971400776,42.35,42.675,0.0702143648972065,0.10927279688997812,-0.01108740573174161,0.07665435831974728,0.0,0.003927068340090041,7.352789885953284e-05,0.000646816070251261,0.03558662566979498,0.07497233594260275,-0.006805760967680259,0.003840896895055511,-0.00015977053172158817,0.0018384698819267353,4.698232973917877,-0.05409432891864153,rohrwild_nonlocal_exact_post_borel,B_{s1}(5750),Bs1_5750,0.28296165069937407,0.09088089499126276,0.1920807557081113,constructive,8.635050717923137,,39.8396128512423,0.13653986389688935,5.732444102951033,5.828790709079494,0.28296165069937407,-0.10323000182639541,low
