M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,scenario,ensemble
3.599320372704897,7.539998560833797,-0.5076803984042879,8.239229328030822,-0.02808047908963459,0.013882721888758727,-0.0061478289636051,-0.05151525430522028,-0.001309992106756177,0.008745291654259421,-0.00048070891133062744,0.008745291654259446,-0.1562500000000002,-3.178381728317771,35.3,-0.17043475061684757,-0.21631447929483744,0.9285859298754168,2.5274368486113157,0.22308000982038953,0.2055111300038187,0.3537434777263452,0.3936439069654325,3.8279504186431157,-0.04363586142361727,-2.1403784057269757,2.880056427116823,legacy_chi_condensate,theta_fixed
4.460615526133657,7.549212441084236,-0.12654718164902903,0.5130639035235892,-0.009105815655614101,0.018303700249268272,-0.0060738357152412496,-0.05400883972344296,-0.0008391932383681638,0.01699369663008746,-0.0004750404880046795,0.016993696630087214,-0.1562500000000002,-6.273391480435672,35.3,-0.04355943011532545,-0.048339774013688934,0.060789823842739954,0.12530549356933293,0.22238401733125449,0.20235613655299495,0.3397093614934326,0.43234219386515826,3.5827850585597223,-0.03725741842321161,-1.4433177457555906,5.313305804168919,legacy_chi_condensate,theta_fixed
3.4181815978986934,8.297161524067558,0.052703699314380265,0.08968858722301279,0.0030027857373719196,0.014557898874321377,-0.00483622487624353,-0.038544825815816336,-0.0012353201702175532,0.01671975172575013,-0.00037824572617157836,0.01671975172574941,-0.1562500000000002,-5.161247832257653,35.3,0.018817557447230866,0.02162295129185021,0.011433560249369175,0.025229423251380806,0.25467226319773995,0.20043637257552943,0.3243958065563734,0.39871818660338953,3.6250442624839554,-0.033209019181396196,0.24341538868808277,5.084692476945863,legacy_chi_condensate,theta_fixed
3.7436172929688745,7.947588591953784,-0.614489092771592,11.970441422660198,-0.038869864054178714,0.0156435686921712,-0.008428755434051954,-0.06212860232920692,-0.0018367284634931568,0.00926990508955547,-0.0006591566987088011,0.009269905089555441,-0.1562500000000002,-6.260337861223901,35.3,-0.22507351388266073,-0.265277180623118,1.6059447176484594,3.778762430258487,0.23304619467839033,0.21267040184496372,0.33551943885464075,0.40205430648117396,3.220407356248592,-0.04931561544919551,-2.994144299057524,4.787081046073163,legacy_chi_condensate,theta_fixed
4.387911648758269,7.935843964146835,-0.3959743764125951,4.972518993640368,-0.028621112384219986,0.01785205853149611,-0.006369597742542852,-0.061818596216942356,-0.0009097980743468273,0.011561441690290393,-0.0004980622624649075,0.011561441690290447,-0.1562500000000002,-3.1835804886492896,35.3,-0.1307044019045445,-0.157919679256014,0.541779679399904,1.3391873740651545,0.24562905015721417,0.18761869235494819,0.3284534454769124,0.38394614931394905,3.8360028348811954,-0.042059235715358134,-1.9541837408800218,2.9458182116348968,legacy_chi_condensate,theta_fixed
4.46105092043927,8.227203145042889,-0.2455724639077656,1.918975474524911,-0.024354504714748364,0.0186436786117373,-0.006559214268945624,-0.0532273941173782,-0.0010213084801668124,0.009161293783510492,-0.0005128540270160373,0.00916129378351052,-0.1562500000000002,-2.0446393535306484,35.3,-0.0925561219799676,-0.1166535536269657,0.2725965709625327,0.7342351941573364,0.2696572583795615,0.22992269755061626,0.3525146837029123,0.395027128472051,3.136393760780371,-0.03489261233210065,-1.4734367219307742,2.2961535218669757,legacy_chi_condensate,theta_fixed
3.667187518747272,8.29424455178226,-0.33577227011982513,3.590366412424842,-0.022252269557433542,0.016091276431775187,-0.00745864097334236,-0.05332341125567692,-0.0016194908629282665,0.012320714877350203,-0.0005834326519615353,0.012320714877350147,-0.1562500000000002,-4.606312673879691,35.3,-0.15497181184855816,-0.21408637773762765,0.7648117295284436,2.4680996390504206,0.20853494715830834,0.25638928632310487,0.32100576910193235,0.3281852419561687,3.0957619006593844,-0.042401853167413954,-2.308690368653374,3.83937000076315,legacy_chi_condensate,theta_fixed
3.588043453255898,7.6701514046435975,-0.2887886597445927,2.6290371377769888,-0.017770541753998628,0.015649179096456252,-0.0057160833888489256,-0.04185051852172378,-0.0012753573190264916,0.007934778735706286,-0.0004473190922682415,0.007934778735706279,-0.1562500000000002,-4.246495015351958,35.3,-0.09067911219411845,-0.12030699692242047,0.2592095329264457,0.7757424932686156,0.26125806799349754,0.1961143773845996,0.360913524834684,0.3842041607948911,3.3287708721023677,-0.03530616789048369,-2.462319466406133,3.5322899665591714,legacy_chi_condensate,theta_fixed
4.495010326115433,8.049679443621942,-0.2263895288749384,1.648355033950739,-0.024481159179755844,0.01994235870480289,-0.005771194604644742,-0.04718006576815939,-0.0008804682929699566,0.004929820212305085,-0.0004514296433947396,0.004929820212305011,-0.1562500000000002,-2.856282558654474,35.3,-0.100654278557758,-0.13363097023122417,0.32583862777158706,0.960030515873198,0.23802861024181887,0.28157387015679486,0.36596309623216716,0.38931841399424116,3.1819738603098955,-0.03108898144032831,-1.0271497032930665,3.0220843628342817,legacy_chi_condensate,theta_fixed
3.8150226846253465,7.620739503950438,-0.2750799209532022,2.4082965383558808,-0.017220126243817017,0.017011758066185587,-0.004942635174405415,-0.03631110133902507,-0.0010417772394567702,0.004225237469668583,-0.0003868454964524158,0.004225237469668481,-0.1562500000000002,-8.577743211966434,35.3,-0.10990479977940822,-0.13602739370007677,0.38443728236499447,0.9972959659284718,0.20410954004124748,0.23406686026149467,0.3385345582581377,0.38630988821781687,3.238216655813416,-0.02886769978426994,-1.0958306073203279,7.067784970513662,legacy_chi_condensate,theta_fixed
