sector,state,label,M2,s0,combo,theta_deg,theta_reference_deg,sqrt_s0,f1_GeV,f2_GeV,g_GeV_inv,g_A_component_GeV_inv,g_B_component_GeV_inv,Gamma_keV,two_point_source_theta_deg,normalization_scheme,m_initial,m_sigma,quoted_combo,window_id
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,31.5,35.3,3.0,0.417857013309124,0.17270510933093672,-0.4635528280860509,-0.11790233029693513,-0.3456504977891158,45.1682453304638,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,31.5,35.3,3.082207001484488,0.417857013309124,0.17270510933093672,0.03236065389670639,-0.5141042892807905,0.5464649431774969,0.32496361767530124,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,31.625,35.3,3.0,0.41786492580375134,0.17275477556288082,-0.4635005894869036,-0.11831955864897181,-0.3451810308379318,45.15806572300827,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,31.625,35.3,3.082207001484488,0.41786492580375134,0.17275477556288082,0.034983328808567804,-0.5132681432729788,0.5482514720815466,0.37977155052345535,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,31.75,35.3,3.0,0.41787107715988986,0.1728104186899424,-0.4634481000263145,-0.11873670847162764,-0.34471139155468683,45.147838386299924,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,31.75,35.3,3.082207001484488,0.41787107715988986,0.1728104186899424,0.03760302907921287,-0.5124123125067902,0.5500153415860031,0.43877899063804193,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,31.875,35.3,3.0,0.41787546733820347,0.17287203188187156,-0.46339535931268533,-0.11915378306007336,-0.344241576252612,45.1375632606576,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,31.875,35.3,3.082207001484488,0.41787546733820347,0.17287203188187156,0.04021947493078548,-0.511536928255749,0.5517564031865345,0.5019644453818018,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.0,35.3,3.0,0.41787809631061856,0.1729396075854444,-0.46334236694607545,-0.11957078570703536,-0.34377158123904006,45.12724028488942,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.0,35.3,3.082207001484488,0.41787809631061856,0.1729396075854444,0.042832388232388774,-0.5106421276750148,0.5534745159074036,0.5693046672840979,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.125,35.3,3.0,0.41787896406032415,0.17301313752837796,-0.46328912251819054,-0.11998771970288755,-0.343301402815303,45.11686939629189,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.125,35.3,3.082207001484488,0.41787896406032415,0.17301313752837796,0.04544149264527586,-0.5097280537052701,0.5551695463505459,0.6407746773638154,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.25,35.3,3.0,0.4178780705817714,0.17309261272360488,-0.4632356256123732,-0.12040458833574366,-0.3428310372766295,45.10645053064949,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.25,35.3,3.082207001484488,0.4178780705817714,0.17309261272360488,0.048046513765861665,-0.5087948549718149,0.5568413687376765,0.7163477902188151,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.375,35.3,3.0,0.4178754158806734,0.1731780234739056,-0.4631818758035899,-0.12082139489154904,-0.34236048091204085,45.09598362223341,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.375,35.3,3.082207001484488,0.4178754158806734,0.1731780234739056,0.0506471792663874,-0.5078426856790137,0.5584898649454011,0.7959956408338958,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.5,35.3,3.0,0.4178709999740062,0.1732693593768898,-0.4631278726584202,-0.12123814265417232,-0.3418897300042479,45.085468603800955,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.5,35.3,3.082207001484488,0.4178709999740062,0.1732693593768898,0.05324321903306917,-0.5068717055002661,0.5601149245333352,0.8796882130559056,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.625,35.3,3.0,0.4178648228900075,0.1733666093303226,-0.4630736157350435,-0.12165483490549706,-0.34141878082954646,45.074905406594276,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.625,35.3,3.082207001484488,0.4178648228900075,0.1733666093303226,0.055834365301579925,-0.5058820794636617,0.5617164447652416,0.9673938696820391,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.75,35.3,3.0,0.4178568846681781,0.17346976153778862,-0.4630191045832258,-0.12207147492551321,-0.3409476296577126,45.06429396033929,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.75,35.3,3.082207001484488,0.4178568846681781,0.17346976153778862,0.05842035278970592,-0.5048739778335002,0.5632943306232061,1.0590793841041186,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,32.875,35.3,3.0,0.4178471853592815,0.1735788035146863,-0.46296433874430654,-0.12248806599240838,-0.3404762727518981,45.05363419324454,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,32.875,35.3,3.082207001484488,0.4178471853592815,0.1735788035146863,0.06100091882703229,-0.5038475759878565,0.5648484948148887,1.1547099734492288,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.0,35.3,3.0,0.4178357250253442,0.17369372209454684,-0.4629093177511837,-0.12290461138265917,-0.34000470636852453,45.04292603199974,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.0,35.3,3.082207001484488,0.4178357250253442,0.17369372209454684,0.06357580348152214,-0.5028030542923734,0.5663788577738955,1.2542493331547426,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.125,35.3,3.0,0.41782250373965646,0.1738145034356684,-0.46285404112829975,-0.12332111437112206,-0.33953292675717767,45.03216940177449,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.125,35.3,3.082207001484488,0.41782250373965646,0.1738145034356684,0.06614474968284767,-0.5017405979704805,0.5678853476533282,1.3576596729130648,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.25,35.3,3.0,0.41780752158677237,0.17394113302805903,-0.46279850839162484,-0.12373757823112443,-0.33906093016050043,45.02136422621654,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.25,35.3,3.082207001484488,0.41780752158677237,0.17394113302805903,0.06870750334235509,-0.5006603969702291,0.5693679003125842,1.4649017539199063,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.375,35.3,3.0,0.41779077866251085,0.17407359570067946,-0.46274271904864267,-0.12415400623455557,-0.3385887128140871,45.010510427450555,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.375,35.3,3.082207001484488,0.41779077866251085,0.17407359570067946,0.07126381346953736,-0.4995626458279443,0.5708264592974817,1.5759349273574863,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.5,35.3,3.0,0.41777227507395603,0.17421187562897733,-0.4626866725983325,-0.12457040165195712,-0.33811627094637536,44.999607926076074,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.5,35.3,3.082207001484488,0.41777227507395603,0.17421187562897733,0.07381343228490517,-0.49844754352890047,0.5722609758138056,1.6907171740426932,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.625,35.3,3.0,0.41775201093945774,0.17435595634270418,-0.4626303685311528,-0.12498676775261396,-0.33764360077853883,44.988656641165896,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.625,35.3,3.082207001484488,0.41775201093945774,0.17435595634270418,0.07635611532915104,-0.497315293365223,0.573671408694374,1.8092051451686408,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.75,35.3,3.0,0.41772998638863285,0.1745058207340061,-0.4625738063290229,-0.12540310780464445,-0.3371706985243785,44.97765649026414,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.75,35.3,3.082207001484488,0.41772998638863285,0.1745058207340061,0.07889162156850815,-0.49616610279122697,0.5750577243597351,1.931354204066734,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,33.875,35.3,3.0,0.4177062015623653,0.17466145106577896,-0.46251698546530623,-0.1258194250750913,-0.3366975603902149,44.966607389384414,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,33.875,35.3,3.082207001484488,0.4177062015623653,0.17466145106577896,0.08141971349621557,-0.4950001832764017,0.5764198967726173,2.0571184689153754,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.0,35.3,3.0,0.41768065661280823,0.17482282898027815,-0.4624599054047893,-0.12623572283001144,-0.3362241825747779,44.95550925300744,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.0,35.3,3.082207001484488,0.41768065661280823,0.17482282898027815,0.0839401572300062,-0.4938177501562558,0.577757907386262,2.186450856320425,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.125,35.3,3.0,0.4176533517033835,0.1749899355079737,-0.46240256560366405,-0.12665200433456647,-0.3357505612690976,44.94436199407918,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.125,35.3,3.082207001484488,0.4176533517033835,0.1749899355079737,0.08645272260554376,-0.49261902248123307,0.5790717450867768,2.3193031256919556,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.25,35.3,3.0,0.417624287008784,0.17516275107664087,-0.46234496550950743,-0.12706827285311292,-0.33527669265639454,44.9331655240085,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.25,35.3,3.082207001484488,0.417624287008784,0.17516275107664087,0.08895718326574303,-0.49140422286391455,0.5803614061296576,2.4556259243413523,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.375,35.3,3.0,0.4175934627149742,0.17534125552067548,-0.4622871045612609,-0.12748453164929224,-0.33480257291196863,44.92191975266482,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.375,35.3,3.082207001484488,0.4175934627149742,0.17534125552067548,0.091453316745915,-0.49017357732472006,0.5816268940706351,2.595368833222554,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.5,35.3,3.0,0.41756087901919153,0.17552542809062477,-0.46222898218920855,-0.1279007839861207,-0.33432819820308785,44.910624588375555,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.5,35.3,3.082207001484488,0.41756087901919153,0.17552542809062477,0.09394090455468401,-0.48892731513631965,0.5828682196910037,2.738480413240984,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.625,35.3,3.0,0.41752653612994733,0.17571524746292236,-0.46217059781495695,-0.12831703312607962,-0.33385356468887734,44.89927993792381,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.625,35.3,3.082207001484488,0.41752653612994733,0.17571524746292236,0.09641973225063838,-0.48766566866697214,0.5840854009176105,2.884908252054203,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.75,35.3,3.0,0.41749043426702903,0.17591069174981802,-0.46211195085141155,-0.12873328233120482,-0.3333786685202067,44.887885706545546,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.75,35.3,3.082207001484488,0.41749043426702903,0.17591069174981802,0.09888958951467408,-0.4863888732229952,0.5852784627376693,3.034599011288092,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,34.875,35.3,3.0,0.4174525736615007,0.1761117385094907,-0.4620530407027543,-0.12914953486317696,-0.33290350583957734,44.876441797926965,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,34.875,35.3,3.082207001484488,0.4174525736615007,0.1761117385094907,0.10135027021801124,-0.4850971668905796,0.5864474371085908,3.187498474093559,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.0,35.3,3.0,0.4174129545557052,0.17631836475633492,-0.4619938667644204,-0.12956579398341078,-0.3324280727810096,44.86494811420166,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.0,35.3,3.082207001484488,0.4174129545557052,0.17631836475633492,0.10380157248585642,-0.48379079037715345,0.5875923628630099,3.3435515929686113,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.125,35.3,3.0,0.4173715772032655,0.1765305469714092,-0.46193442842307425,-0.12998206295314524,-0.331952365469929,44.85340455594778,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.125,35.3,3.082207001484488,0.4173715772032655,0.1765305469714092,0.10624329875670535,-0.4824699868524984,0.5887132856092038,3.5027025377722736,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.25,35.3,3.0,0.41732844186908635,0.17674826111303688,-0.4618747250565845,-0.13039834503353281,-0.3314763800230517,44.841811022184885,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.25,35.3,3.082207001484488,0.41732844186908635,0.17674826111303688,0.10867525583727655,-0.48113500178981994,0.5898102576270965,3.6648947438571766,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.375,35.3,3.0,0.4172835488293562,0.1769714826275473,-0.4618147560339993,-0.13081464348572924,-0.33100011254827005,44.830167410370954,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.375,35.3,3.082207001484488,0.4172835488293562,0.1769714826275473,0.11109725495308337,-0.4797860828069675,0.5908833377600509,3.830070960249415,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.5,35.3,3.0,0.4172368983715488,0.17720018646014782,-0.46175452071552026,-0.13123096157098316,-0.33052355914453707,44.81847361639916,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.5,35.3,3.082207001484488,0.4172368983715488,0.17720018646014782,0.11350911179465012,-0.4784234795079994,0.5919325913026495,3.998173297804982,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.625,35.3,3.0,0.41718849079442544,0.1774343470659154,-0.46169401845247626,-0.13164730255072557,-0.33004671590175066,44.80672953459463,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.625,35.3,3.082207001484488,0.41718849079442544,0.1774343470659154,0.11591064655939248,-0.47704744332527843,0.5929580898846709,4.16914327727408,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.75,35.3,3.0,0.4171383264080364,0.17767393842089693,-0.4616332485872964,-0.13206366968665925,-0.32956957890063715,44.794935057710944,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.75,35.3,3.082207001484488,0.4171383264080364,0.17767393842089693,0.11830168398918445,-0.47565822736228686,0.5939599113514713,4.342921877205886,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,35.875,35.3,3.0,0.4170864055337235,0.1779189340333087,-0.4615722104534823,-0.13248006624084832,-0.32909214421263394,44.78309007692683,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,35.875,35.3,3.082207001484488,0.4170864055337235,0.1779189340333087,0.12068205340364263,-0.4742560862373348,0.5949381396409774,4.519449581628214,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.0,35.3,3.0,0.41703272850412226,0.17816930695482278,-0.4615109033755802,-0.13289649547580765,-0.3286144078997726,44.77119448184241,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.0,35.3,3.082207001484488,0.41703272850412226,0.17816930695482278,0.12305158872916366,-0.47284127592834324,0.5958928646575069,4.698666427438218,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.125,35.3,3.0,0.4169772956631636,0.178425029791932,-0.46144932666915206,-0.1333129606545922,-0.32813636601455987,44.759248160475636,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.125,35.3,3.082207001484488,0.4169772956631636,0.178425029791932,0.12541012852376077,-0.47141405361886424,0.596824182142625,4.880512051442644,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.25,35.3,3.0,0.41692010736607665,0.1786860747173814,-0.46138747964074656,-0.1337294650408866,-0.32765801459986,44.747250999258625,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.25,35.3,3.082207001484488,0.41692010736607665,0.1786860747173814,0.12775751599774376,-0.46997467754550615,0.5977321935432499,5.0649257369874965,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.375,35.3,3.0,0.416861163979391,0.17895241348165705,-0.4613253615878682,-0.13414601189909434,-0.3271793496887739,44.73520288303353,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.375,35.3,3.082207001484488,0.416861163979391,0.17895241348165705,0.13009359903030066,-0.4685234068469198,0.5986170058772204,5.2518464601198716,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.5,35.3,3.0,0.4168004658809389,0.1792240174245213,-0.46126297179894804,-0.13456260449442728,-0.3267003673045208,44.7231036950489,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.5,35.3,3.082207001484488,0.4168004658809389,0.1792240174245213,0.1324182301820383,-0.4670605014144989,0.5994787315965372,5.441212935226382,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.625,35.3,3.0,0.4167380134598581,0.1795008574865859,-0.46120030955331126,-0.13497924609299494,-0.3262210634603163,44.71095331695536,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.625,35.3,3.082207001484488,0.4167380134598581,0.1795008574865859,0.1347312667035499,-0.46558622174493597,0.6003174884484859,5.632963660095388,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.75,35.3,3.0,0.41667380711659424,0.17978290422091103,-0.46113737412114625,-0.13539593996189397,-0.3257414341592523,44.69875162880164,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.75,35.3,3.082207001484488,0.41667380711659424,0.17978290422091103,0.1370325705400765,-0.46410082879478026,0.6011333993348568,5.827036960352131,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,36.875,35.3,3.0,0.4166078472629038,0.1800701278046233,-0.46107416476347174,-0.13581268936929744,-0.3252614753941743,44.68649850903028,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,36.875,35.3,3.082207001484488,0.4166078472629038,0.1800701278046233,0.13932200833233738,-0.46260458383712205,0.6019265921694594,6.023371033218555,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.0,35.3,3.0,0.41654013432185655,0.18036249805054058,-0.461010680732104,-0.13622949758454417,-0.3247811831475598,44.674193834473265,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.0,35.3,3.082207001484488,0.41654013432185655,0.18036249805054058,0.14159945141360997,-0.4610977483205366,0.6026971997341466,6.221903990552231,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.125,35.3,3.0,0.4164706687278387,0.1806599844187969,-0.4609469212696228,-0.13664636787822831,-0.32430055339139446,44.66183748034759,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.125,35.3,3.082207001484488,0.4164706687278387,0.1806599844187969,0.1438647758031416,-0.45958058373040156,0.6034453595335432,6.422573901121038,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.25,35.3,3.0,0.4163994509265556,0.1809625560284563,-0.46088288560933777,-0.13706330352228863,-0.32381958208704914,44.64942932025081,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.25,35.3,3.082207001484488,0.4163994509265556,0.1809625560284563,0.14611786219597733,-0.45805335145270487,0.6041712136486822,6.625318832072735,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.375,35.3,3.0,0.4163264813750348,0.1812701816691081,-0.46081857297525297,-0.1374803077900979,-0.32333826518515507,44.63696922615629,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.375,35.3,3.082207001484488,0.4163264813750348,0.1812701816691081,0.1483585959492984,-0.4565163126404464,0.6048749085897448,6.830076889561629,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.5,35.3,3.0,0.4162517605416294,0.1815828298124347,-0.4607539825820315,-0.13789738395655252,-0.322856598625479,44.62445706840856,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.5,35.3,3.082207001484488,0.4162517605416294,0.1815828298124347,0.1505868670653588,-0.4549697280827339,0.6055565951480927,7.0367862584962575,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.625,35.3,3.0,0.4161752889060208,0.18190046862374304,-0.46068911363495935,-0.13831453529816182,-0.3223745783367975,44.611892715718454,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.625,35.3,3.082207001484488,0.4161752889060208,0.18190046862374304,0.15280257017112298,-0.45341385807666346,0.6062164282477864,7.245385241375714,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.75,35.3,3.0,0.4160970669592223,0.18222306597345206,-0.4606239653299084,-0.13873176509313756,-0.32189220023677084,44.599276035158134,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.75,35.3,3.082207001484488,0.4160970669592223,0.18222306597345206,0.15500560449469725,-0.4518489623020743,0.6068545667967715,7.455812296183602,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,37.875,35.3,3.0,0.41601709520358243,0.1825505894485282,-0.4605585368532995,-0.13914907662148376,-0.3214094602318157,44.586606892156205,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,37.875,35.3,3.082207001484488,0.41601709520358243,0.1825505894485282,0.1571958738386603,-0.4502752996992504,0.6074711735379107,7.66800607331218,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.0,35.3,3.0,0.415935374152788,0.18288300636386093,-0.46049282738206365,-0.13956647316508605,-0.3209263542169776,44.57388515049243,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.0,35.3,3.082207001484488,0.415935374152788,0.18288300636386093,0.15937328655039423,-0.448693128349647,0.6080664149000412,7.881905451491207,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.125,35.3,3.0,0.4158519043318681,0.1832202837735712,-0.4604268360836039,-0.1399839580078012,-0.32044287807580274,44.56111067229265,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2536,D_s1(2536),3.75,9.5,high,38.125,35.3,3.082207001484488,0.4158519043318681,0.1832202837735712,0.16153775548952093,-0.44710270535970326,0.6086404608492242,8.097449572698666,26.594403607486143,AA_AB_BB_two_point_projection,,,,
Ds,Ds1_2460,D_s1(2460),3.75,9.0,low,38.25,35.3,3.0,0.4157666862771976,0.18356238848224543,-0.4603605621157555,-0.14040153443554707,-0.31995902768020845,44.548283318023344,26.594403607486143,AA_AB_BB_two_point_projection,,,,
