sample,sector,state,mQ,ms,ss,chi,f3gamma,omegaV,omegaA,theta_deg,M2_twopoint,s0_twopoint,M2_transition,s0_transition,f_initial_GeV,f_vector_GeV,tensor_delta,g,width_keV
14,D,Ds1_2460,1.2387602054629063,0.08601060989516066,-0.00897227683455056,-2.625319096865947,-0.004440398081949649,5.354940839907075,-2.1511208599202685,40.51452850839443,2.0773698254714685,7.690355999376631,5.267611010764034,6.360993314378345,0.42210883477667743,0.2636937721003683,0.04754983112935365,0.19448292344526408,1.205686397705945
14,D,Ds1_2536,1.2387602054629063,0.08601060989516066,-0.00897227683455056,-2.625319096865947,-0.004440398081949649,5.354940839907075,-2.1511208599202685,40.51452850839443,2.840726292469222,8.857507137001114,5.751089067473039,7.391776604182684,0.17446354543166295,0.2636937721003683,0.3257026418037736,-0.01705603860694798,0.01570219379807265
14,B,Bs1_lower,4.121943199798804,0.10671407690866566,-0.01208605188730759,-3.0694104738337504,-0.0025767287646409503,7.841489371038114,-3.5851540648418223,37.92256444675231,8.382607856019337,41.32024929212481,6.136695641748308,39.78216474029468,0.5336978593113322,0.320229110106343,-0.030183850714910455,-0.41892715826832383,1.118833801626516
14,B,Bs1_5830,4.121943199798804,0.10671407690866566,-0.01208605188730759,-3.0694104738337504,-0.0025767287646409503,7.841489371038114,-3.5851540648418223,37.92256444675231,8.259047184630596,43.180251008451314,5.920221349368792,38.95932874091202,0.097296087140328,0.320229110106343,0.007022940405197187,-0.3684757779277842,1.315060840814598
15,D,Ds1_2460,1.246253973540665,0.10865064512712816,-0.012152370874305969,-3.2835746235352263,-0.004432057005760072,4.2539675062175935,-1.231729740514261,33.74129084884742,2.237162146756769,8.39029326313003,4.594520524982155,6.509609869566932,0.41818371219034506,0.2623737667929295,-0.048284368827020564,-0.049161946176805235,0.07626987421903006
15,D,Ds1_2536,1.246253973540665,0.10865064512712816,-0.012152370874305969,-3.2835746235352263,-0.004432057005760072,4.2539675062175935,-1.231729740514261,33.74129084884742,2.5130947018840675,9.558240839473505,4.648879022244484,7.695173218786769,0.16812364887335315,0.2623737667929295,0.03718820347686443,-0.02995864928782651,0.04801953336306803
15,B,Bs1_lower,4.157998301642081,0.1141178162828761,-0.0096500029452685,-3.0841910347365764,-0.0037227659010356778,2.549011159627054,-0.9232034483605374,37.13192778868656,9.25611824330821,40.73687735298348,5.173746450048707,36.63922245812357,0.5058313674668765,0.3115139189359622,-0.002495502383169864,-0.601742518358314,2.1536952296330467
15,B,Bs1_5830,4.157998301642081,0.1141178162828761,-0.0096500029452685,-3.0841910347365764,-0.0037227659010356778,2.549011159627054,-0.9232034483605374,37.13192778868656,8.464907609953652,42.52556190724436,6.997158310336669,40.12067591897623,0.09282260749982679,0.3115139189359622,-0.02114921340500324,-0.19657936760443676,0.3750643758695027
16,D,Ds1_2460,1.245862406148294,0.0993205834014615,-0.010953815418249519,-3.0046660740326914,-0.0073641427950551525,-0.39278958807487124,-3.057108872136646,42.39653289533605,2.065713752443817,7.76151166541471,4.969459963939487,7.091051273230007,0.4018458938596715,0.2608624875453126,-0.04910059892022093,-0.2987918815191936,2.8687252109556525
16,D,Ds1_2536,1.245862406148294,0.0993205834014615,-0.010953815418249519,-3.0046660740326914,-0.0073641427950551525,-0.39278958807487124,-3.057108872136646,42.39653289533605,2.0973450152111184,9.709204411513973,4.1347227547442795,6.754343924999109,0.19289250913022163,0.2608624875453126,0.3646548402169324,0.05709925241165346,0.17587982987078724
16,B,Bs1_lower,4.143183222705253,0.08617373828619851,-0.00850674952206359,-3.147538718783817,-0.006389503714702921,3.872447429101852,-3.6258767983852476,36.99632079914626,10.306588604650816,40.14918838516411,5.909259345060175,39.375120101326026,0.5126423834122452,0.30374398990856954,0.03547559691517497,-0.06022911111196304,0.02205520710476306
16,B,Bs1_5830,4.143183222705253,0.08617373828619851,-0.00850674952206359,-3.147538718783817,-0.006389503714702921,3.872447429101852,-3.6258767983852476,36.99632079914626,8.391235035994814,42.363108568769455,5.439824464022401,38.29528528214073,0.09389407286829787,0.30374398990856954,0.010997157133823455,-0.11122284580903116,0.1229500637606888
17,D,Ds1_2460,1.2591215629242445,0.09602349616471231,-0.01219918061992684,-2.648686525614867,-0.0043205286593338095,4.536207118817699,-2.231606433274599,42.705668528530666,2.065843944329372,8.075769680163058,5.803584684861993,7.031308528268795,0.40377311024434825,0.2572345577651736,0.21345633461066008,0.06893531608691712,0.1522450133149117
