M2,s0,gA_star,width_A_keV,qcd_side,pert,heavy_local,twist2_chi_phi,twist4_2p,twist3_2p_f3g,twist4_3p_F2,twist3_3p_F3,F2_integral,F3_integral,theta_deg,g1_2460_axial_only,g2_2536_axial_only,Gamma2460_axial_only_keV,Gamma2536_axial_only_keV,fV_Dsstar_GeV,fA_GeV,f1_GeV,f2_GeV,chi_effective,fperp_s_used_GeV,omegaA,omegaV,gB_soft,fB_eff_GeV,ratio_tensor_da,ratio_vector_da,qcd_B_soft,qcd_tensor_family_A,qcd_f3_family_A,g1_2460_softAB,g2_2536_softAB,Gamma2460_softAB_keV,Gamma2536_softAB_keV,scenario,ensemble
4.358707926593105,7.824581083958437,-0.1474385491792363,0.6911008322996257,-0.012331531763086368,0.019988067252122595,-0.0051421748532019425,-0.046762519516738314,-0.0008230687496566601,0.010405323588679394,-0.00040248307297099077,0.01040532358867955,-0.1562500000000002,-3.5127204123111544,35.3,-0.06121261085455084,-0.06705902826333897,0.11912450955985382,0.24204598840679342,0.2347444687367496,0.22900134587529378,0.3187344658524955,0.41091804085970113,3.6533636424588565,-0.03220840526141799,-2.7034259183225733,2.9301258759802233,-0.7425146736879874,0.46935235459993635,3.0829111573774433,0.9927368893462173,-0.12728346340902308,-0.047988071339365966,0.020810647177358945,-0.953569118408026,0.4230240198196643,28.908374640399433,9.631932559796013,legacy_chi_condensate,theta_fixed
3.0315664667181994,8.448406270108727,-0.4424622195836266,6.161330370159367,-0.019811638084165653,0.012983994548219857,-0.005815305935095495,-0.03750656125671984,-0.0017498882736521973,0.006365547822044812,-0.0004549728110077452,0.006365547822044954,-0.1562500000000002,-3.527455449862756,35.3,-0.17685013774663966,-0.22136862163469212,0.9843123040001573,2.615267315288939,0.21932793900008807,0.22246736800769878,0.321631040544255,0.3629023919503104,3.1676175375309357,-0.0371122694698066,-3.703770822139515,2.6071558236334442,-1.1460303596098627,0.470926196498489,3.0575280302474024,1.0049820530301765,-0.10862426429204075,-0.03971142234137978,0.012731095644089765,-1.5463260508402965,0.6380009846221434,75.25307554664762,21.723343137515965,legacy_chi_condensate,theta_fixed
3.9122802667802024,7.64247201670116,-0.543622118674739,9.471967655248866,-0.03446934914683347,0.017113135789908522,-0.005661666418456403,-0.042209682311038346,-0.0011635913209555703,-0.001052289923780495,-0.000442965038730728,-0.0010522899237804442,-0.1562500000000002,0.3624545503170298,35.3,-0.2077797724113851,-0.2337370402463585,1.3837336463048973,2.947813992074006,0.21374970349569597,0.21879721407018105,0.3307931352067025,0.4153122560926756,3.2384795615188535,-0.0326802107522133,-0.8611944445159045,0.7885230604914046,-1.0007915291523473,0.463150821453049,3.017434409607258,1.0042010070656793,-0.13432604746697957,-0.04381623867072465,-0.002104579847560939,-1.3513766276721235,0.41119233656886073,58.53272936446431,9.122944216926532,legacy_chi_condensate,theta_fixed
3.1021675691933823,8.301574347789865,0.06361096034693475,0.12871817101287306,0.0039873052046295356,0.012286314060262399,-0.004899795334798643,-0.03222979070178058,-0.001384569913943507,0.015299144536949272,-0.0003831419790086796,0.015299144536949272,-0.1562500000000002,-5.200301107154033,35.3,0.027540492394962274,0.03812980749616075,0.024127890713392365,0.07843636687131936,0.25958223151829307,0.25286823846813716,0.3375012475804037,0.34429047196496365,3.1936757743543462,-0.031111406634440106,-3.190118613173377,3.967952360695968,-0.7587274238769102,0.4054107467896583,3.1611094817326197,1.0203447915341508,-0.07624902292103039,-0.03399750259473276,0.030598289073898544,-0.7162815385931255,0.5543997994024806,16.320876228533674,16.58190309346477,legacy_chi_condensate,theta_fixed
3.450639150348557,8.168174689561091,-0.6537140358679168,13.725910895599107,-0.030309376838527496,0.015117929822037926,-0.005682618186215629,-0.04231234595890253,-0.001462973165735658,0.0022375876610384034,-0.0004445446717887361,0.0022375876610387247,-0.1562500000000002,-1.176964296971284,35.3,-0.22132753437007976,-0.238473652878628,1.5733902244062736,3.0601768363370145,0.2063150514800749,0.19845207044007765,0.3387106450470104,0.44398308150475035,3.3906958432021956,-0.036332117481699434,-3.8282339489936144,0.894207739292594,-1.1339053760386593,0.4818961077576569,2.9890542822669257,1.0084388314914823,-0.12766263266945513,-0.04421986379642692,0.0044751753220771285,-1.5379606320990742,0.4727147393441959,75.97242572493718,12.024416281130897,legacy_chi_condensate,theta_fixed
4.2805329094906,8.055312894267134,-0.25440886480189145,2.0626700254585018,-0.024541328024119943,0.01845384465212056,-0.00825211623082612,-0.06197779996403923,-0.0014562444777328788,0.014668166639067661,-0.0006453452817772327,0.014668166639067295,-0.1562500000000002,-8.343593431211792,35.3,-0.09325420012947558,-0.11379099170515976,0.277141829793813,0.6963168264617619,0.26199041014614904,0.2419344206452397,0.38140145680355775,0.44145394274125876,3.0138377125162346,-0.04271024173844341,-0.7577638089598349,7.013967392541655,-0.876153333683271,0.4731806094195571,3.044597528959044,1.015636549957768,-0.16530089929050565,-0.06407938972354935,0.02933633327813496,-0.9803858848310915,0.42888736954512585,30.630873163482413,9.891852656326295,legacy_chi_condensate,theta_fixed
4.450525602120868,7.657210906711632,-0.5501595717861736,9.651115144578942,-0.05042830994711866,0.018788446827951777,-0.009014561807433557,-0.07048121405951246,-0.0013981959645827386,0.006191131916614205,-0.0007050487767700611,0.006191131916614176,-0.1562500000000002,-4.964065439098698,35.3,-0.20807559633963874,-0.32680401406750903,1.3805191852181453,5.72925519865673,0.22735937941631554,0.252783517539189,0.38622210453906614,0.34730691087343063,3.1492679023247883,-0.048237170407037996,-2.09382555778859,4.165393570762713,-1.1873903527995096,0.49823129041896913,3.1279545731888496,1.0114462822780221,-0.2145168951282997,-0.07258445880086527,0.01238226383322838,-1.4581929110693976,0.6575060776831847,67.80006585333989,23.191185312434072,legacy_chi_condensate,theta_fixed
3.0690012890857084,8.075809494166077,-0.3555616330135997,3.961391955955597,-0.018525570886340662,0.011877268918759678,-0.005083518320801681,-0.02860530822178598,-0.0014741960030727071,0.0025788364185024264,-0.00039749009644480404,0.002578836418502404,-0.1562500000000002,-4.998225627157111,35.3,-0.13917130627505944,-0.15881502503284578,0.6069004202791958,1.355339129683184,0.22624706392088054,0.24549574318755507,0.36243489315100363,0.4485704411252998,2.781797575667544,-0.028276505044455,-2.517015141467568,4.048622065489017,-0.8766157700591716,0.48650081841007076,3.142687997445197,1.021352492236247,-0.09051188224555184,-0.03047699432130349,0.00515767283700483,-1.0995139926280557,0.3905778846078786,37.880835772369146,8.19747498362417,legacy_chi_condensate,theta_fixed
3.773203442525844,8.453068015726622,-0.31936641123295156,3.2823825084800866,-0.018728444253216056,0.017108175568642785,-0.00538960964447477,-0.04173450994023077,-0.0010880439859491582,0.006398606408232202,-0.00042166906766852026,0.006398606408232175,-0.1562500000000002,-2.3930535851340022,35.3,-0.10412558431620808,-0.15216065573635426,0.3489198013321241,1.2490410220535142,0.22546533216508002,0.2016119360391335,0.3573295023117884,0.3453555886314953,3.259996482768916,-0.03191416494900863,-1.5281664511767896,2.5256715101473506,-0.8948002736480729,0.47640159665647447,3.164618579311696,1.0048231738622182,-0.12399253553540086,-0.043244222993848454,0.012797212816464378,-1.077755306871574,0.5611088812722537,37.381011896268376,16.98502714556326,legacy_chi_condensate,theta_fixed
3.2082517854119508,7.825634942096174,-0.12448306724918017,0.494954899600014,-0.006921882287839114,0.012483530232621571,-0.005101517339814463,-0.03568864472242786,-0.001328663023351757,0.011556166830216612,-0.0003989210952994909,0.011556166830216277,-0.1562500000000002,-2.933167529524193,35.3,-0.05729346156230689,-0.08256897684805505,0.10484680260615212,0.36645895713675425,0.20291825881810904,0.27144543011768685,0.3408070741276553,0.3339944833060025,3.3875102629067997,-0.03377790817281268,-0.8619533645565369,3.1318235661427107,-0.9342331739584797,0.5075463435624654,3.2260826695698777,1.02005432834937,-0.09713201143628655,-0.03741622884107911,0.023112333660432888,-1.192789879589788,0.7378062596387487,45.44362396262017,29.260126962059573,legacy_chi_condensate,theta_fixed
